,day,location,date,month,year,hour,min,WARRANTS
735,2,1,17,2,2015,15,7,1
736,2,9,17,2,2015,12,35,1
737,2,10,17,2,2015,11,37,1
738,2,6,17,2,2015,10,30,1
739,2,9,17,2,2015,9,4,1
740,2,2,17,2,2015,7,23,1
741,1,4,16,2,2015,22,56,1
742,1,10,16,2,2015,22,52,1
743,1,4,16,2,2015,22,19,1
744,1,6,16,2,2015,21,50,1
745,1,6,16,2,2015,21,50,1
746,1,8,16,2,2015,21,39,1
747,1,1,16,2,2015,20,46,1
748,1,10,16,2,2015,20,25,1
749,1,5,16,2,2015,20,19,1
750,1,2,16,2,2015,19,40,1
751,1,4,16,2,2015,19,22,1
752,1,4,16,2,2015,18,31,1
753,1,5,16,2,2015,16,22,1
754,1,10,16,2,2015,15,50,1
755,1,6,16,2,2015,15,37,1
756,1,3,16,2,2015,14,4,1
757,1,4,16,2,2015,13,56,1
758,1,3,16,2,2015,11,19,1
759,1,1,16,2,2015,10,0,1
760,1,3,16,2,2015,9,45,1
761,1,10,16,2,2015,9,0,1
762,1,2,16,2,2015,6,54,1
763,1,5,16,2,2015,2,39,1
764,1,5,16,2,2015,2,39,1
765,7,8,8,2,2015,23,42,1
766,7,8,8,2,2015,23,42,1
767,7,10,8,2,2015,23,15,1
768,7,10,8,2,2015,23,0,1
769,7,9,8,2,2015,22,39,1
770,7,10,8,2,2015,21,2,1
771,7,7,8,2,2015,20,35,1
772,7,2,8,2,2015,17,20,1
773,7,2,8,2,2015,17,10,1
774,7,8,8,2,2015,16,29,1
775,7,6,8,2,2015,16,12,1
776,7,2,8,2,2015,15,51,1
777,7,2,8,2,2015,14,52,1
778,7,5,8,2,2015,13,44,1
779,7,6,8,2,2015,7,35,1
780,7,6,8,2,2015,1,30,1
781,7,10,8,2,2015,0,1,1
782,6,4,7,2,2015,23,53,1
783,6,4,7,2,2015,23,53,1
784,6,6,7,2,2015,20,45,1
785,6,6,7,2,2015,20,45,1
786,6,10,7,2,2015,19,33,1
787,6,1,7,2,2015,19,0,1
788,6,6,7,2,2015,17,0,1
789,6,3,7,2,2015,16,30,1
790,6,1,7,2,2015,16,30,1
791,6,1,7,2,2015,16,18,1
792,6,4,7,2,2015,13,12,1
793,6,4,7,2,2015,13,12,1
794,6,5,7,2,2015,12,45,1
795,6,5,7,2,2015,3,25,1
796,6,4,7,2,2015,2,18,1
797,6,2,7,2,2015,2,2,1
798,6,8,7,2,2015,1,22,1
799,6,3,7,2,2015,0,22,1
800,6,8,7,2,2015,0,4,1
801,5,2,6,2,2015,23,10,1
802,5,2,6,2,2015,23,10,1
803,5,10,6,2,2015,21,50,1
804,5,6,6,2,2015,21,35,1
805,5,6,6,2,2015,21,35,1
806,5,9,6,2,2015,18,30,1
807,5,4,6,2,2015,15,30,1
808,5,7,6,2,2015,15,0,1
809,5,10,6,2,2015,14,15,1
810,5,4,6,2,2015,12,23,1
811,5,2,6,2,2015,11,29,1
812,5,1,6,2,2015,11,16,1
813,5,2,6,2,2015,11,10,1
814,5,4,6,2,2015,10,12,1
815,5,2,6,2,2015,8,42,1
816,5,6,6,2,2015,6,25,1
817,5,6,6,2,2015,6,25,1
818,5,10,6,2,2015,5,58,1
819,5,10,6,2,2015,5,58,1
820,5,4,6,2,2015,2,50,1
821,5,4,6,2,2015,2,50,1
822,5,5,6,2,2015,1,56,1
823,5,7,6,2,2015,1,41,1
824,5,5,6,2,2015,1,0,1
825,4,3,5,2,2015,19,20,1
826,4,4,5,2,2015,19,18,1
827,4,4,5,2,2015,17,2,1
828,4,4,5,2,2015,14,30,1
829,4,2,5,2,2015,12,27,1
830,4,10,5,2,2015,12,19,1
831,4,9,5,2,2015,10,45,1
832,4,1,5,2,2015,10,40,1
833,4,1,5,2,2015,10,30,1
834,4,6,5,2,2015,9,15,1
835,3,2,4,2,2015,23,32,1
836,3,9,4,2,2015,21,30,1
837,3,9,4,2,2015,21,6,1
838,3,2,4,2,2015,21,0,1
839,3,2,4,2,2015,20,27,1
840,3,4,4,2,2015,19,5,1
841,3,10,4,2,2015,18,35,1
842,3,5,4,2,2015,17,46,1
843,3,3,4,2,2015,17,29,1
844,3,3,4,2,2015,17,10,1
845,3,1,4,2,2015,16,50,1
846,3,1,4,2,2015,16,48,1
847,3,10,4,2,2015,16,46,1
848,3,10,4,2,2015,16,36,1
849,3,10,4,2,2015,16,22,1
850,3,8,4,2,2015,16,21,1
851,3,1,4,2,2015,16,16,1
852,3,2,4,2,2015,16,0,1
853,3,10,4,2,2015,15,43,1
854,3,10,4,2,2015,15,34,1
855,3,10,4,2,2015,15,29,1
856,3,2,4,2,2015,15,20,1
857,3,10,4,2,2015,15,20,1
858,3,4,4,2,2015,15,15,1
859,3,10,4,2,2015,15,14,1
860,3,10,4,2,2015,15,2,1
861,3,10,4,2,2015,15,2,1
862,3,1,4,2,2015,15,0,1
863,3,4,4,2,2015,14,55,1
864,3,4,4,2,2015,14,51,1
865,3,4,4,2,2015,14,51,1
866,3,2,4,2,2015,14,41,1
867,3,10,4,2,2015,14,35,1
868,3,4,4,2,2015,14,35,1
869,3,4,4,2,2015,14,25,1
870,3,10,4,2,2015,14,21,1
871,3,4,4,2,2015,14,17,1
872,3,10,4,2,2015,14,4,1
873,3,4,4,2,2015,14,4,1
874,3,4,4,2,2015,13,46,1
875,3,10,4,2,2015,12,35,1
876,3,3,4,2,2015,10,33,1
877,3,5,4,2,2015,10,13,1
878,3,9,4,2,2015,8,45,1
879,3,10,4,2,2015,8,6,1
880,3,6,4,2,2015,4,57,1
881,3,1,4,2,2015,1,10,1
882,3,10,4,2,2015,0,23,1
883,2,8,3,2,2015,23,15,1
884,2,8,3,2,2015,23,15,1
885,2,4,3,2,2015,23,6,1
886,2,2,3,2,2015,21,45,1
887,2,8,3,2,2015,21,17,1
888,2,2,3,2,2015,20,9,1
889,2,3,3,2,2015,19,9,1
890,2,2,3,2,2015,17,45,1
891,2,2,3,2,2015,16,0,1
892,2,2,3,2,2015,14,8,1
893,2,6,3,2,2015,14,1,1
894,2,6,3,2,2015,14,1,1
895,2,4,3,2,2015,12,57,1
896,2,10,3,2,2015,12,57,1
897,2,1,3,2,2015,12,44,1
898,2,2,3,2,2015,12,30,1
899,2,1,3,2,2015,11,49,1
900,2,4,3,2,2015,11,38,1
901,2,9,3,2,2015,10,23,1
902,2,2,3,2,2015,10,20,1
903,2,2,3,2,2015,8,42,1
904,2,6,3,2,2015,8,24,1
905,2,2,3,2,2015,7,13,1
906,2,2,3,2,2015,6,0,1
907,2,6,3,2,2015,4,42,1
908,2,5,3,2,2015,4,7,1
909,2,5,3,2,2015,4,7,1
910,2,5,3,2,2015,4,7,1
911,2,2,3,2,2015,3,12,1
912,2,2,3,2,2015,3,12,1
913,2,8,3,2,2015,2,59,1
914,2,8,3,2,2015,2,59,1
915,1,2,2,2,2015,23,20,1
916,1,3,2,2,2015,21,53,1
917,1,3,2,2,2015,21,53,1
918,1,4,2,2,2015,20,47,1
919,1,3,2,2,2015,18,28,1
920,1,10,2,2,2015,17,0,1
921,1,1,2,2,2015,16,25,1
922,1,1,2,2,2015,16,25,1
923,1,10,2,2,2015,16,20,1
924,1,10,2,2,2015,16,20,1
925,1,10,2,2,2015,15,39,1
926,1,3,2,2,2015,14,35,1
927,1,10,2,2,2015,14,20,1
928,1,6,2,2,2015,12,44,1
929,1,1,2,2,2015,12,0,1
930,1,10,2,2,2015,11,51,1
931,1,10,2,2,2015,11,50,1
932,1,10,2,2,2015,11,15,1
933,1,4,2,2,2015,10,5,1
934,1,4,2,2,2015,9,45,1
935,1,7,2,2,2015,9,6,1
936,1,10,2,2,2015,2,23,1
937,7,8,25,1,2015,22,11,1
938,7,2,25,1,2015,21,54,1
939,7,8,25,1,2015,21,46,1
940,7,7,25,1,2015,21,13,1
941,7,8,25,1,2015,18,26,1
942,7,2,25,1,2015,16,14,1
943,7,2,25,1,2015,15,33,1
944,7,8,25,1,2015,14,10,1
945,7,1,25,1,2015,13,45,1
946,7,5,25,1,2015,8,31,1
947,7,8,25,1,2015,5,30,1
948,7,10,25,1,2015,4,0,1
949,6,8,24,1,2015,23,19,1
950,6,8,24,1,2015,23,19,1
951,6,1,24,1,2015,21,5,1
952,6,4,24,1,2015,20,40,1
953,6,9,24,1,2015,20,40,1
954,6,4,24,1,2015,18,9,1
955,6,2,24,1,2015,16,51,1
956,6,2,24,1,2015,16,16,1
957,6,5,24,1,2015,15,51,1
958,6,3,24,1,2015,14,27,1
959,6,7,24,1,2015,7,23,1
960,6,9,24,1,2015,6,30,1
961,6,10,24,1,2015,3,34,1
962,5,2,23,1,2015,21,3,1
963,5,10,23,1,2015,20,27,1
964,5,4,23,1,2015,19,25,1
965,5,5,23,1,2015,19,19,1
966,5,5,23,1,2015,19,19,1
967,5,1,23,1,2015,19,18,1
968,5,4,23,1,2015,19,3,1
969,5,5,23,1,2015,16,28,1
970,5,7,23,1,2015,15,36,1
971,5,4,23,1,2015,15,29,1
972,5,2,23,1,2015,13,22,1
973,4,2,22,1,2015,23,35,1
974,4,9,22,1,2015,23,22,1
975,4,10,22,1,2015,22,40,1
976,4,2,22,1,2015,22,35,1
977,4,1,22,1,2015,19,1,1
978,4,4,22,1,2015,18,16,1
979,4,2,22,1,2015,17,42,1
980,4,10,22,1,2015,17,15,1
981,4,6,22,1,2015,17,0,1
982,4,1,22,1,2015,16,35,1
983,4,7,22,1,2015,16,27,1
984,4,2,22,1,2015,14,58,1
985,4,4,22,1,2015,13,45,1
986,4,2,22,1,2015,9,36,1
987,4,4,22,1,2015,8,30,1
988,4,4,22,1,2015,8,30,1
989,4,10,22,1,2015,2,15,1
990,4,1,22,1,2015,1,59,1
991,4,4,22,1,2015,1,35,1
992,3,10,21,1,2015,23,0,1
993,3,5,21,1,2015,22,0,1
994,3,10,21,1,2015,18,0,1
995,3,4,21,1,2015,17,0,1
996,3,10,21,1,2015,15,2,1
997,3,6,21,1,2015,14,40,1
998,3,6,21,1,2015,14,40,1
999,3,5,21,1,2015,14,0,1
1000,3,1,21,1,2015,13,19,1
1001,3,2,21,1,2015,11,52,1
1002,3,10,21,1,2015,11,15,1
1003,3,6,21,1,2015,9,5,1
1004,3,3,21,1,2015,8,59,1
1005,3,4,21,1,2015,8,50,1
1006,3,1,21,1,2015,8,10,1
1007,3,3,21,1,2015,8,9,1
1008,3,3,21,1,2015,8,9,1
1009,3,4,21,1,2015,7,50,1
1010,3,5,21,1,2015,2,25,1
1011,3,1,21,1,2015,1,28,1
1012,3,5,21,1,2015,1,8,1
1013,2,3,20,1,2015,22,22,1
1014,2,6,20,1,2015,22,19,1
1015,2,3,20,1,2015,20,54,1
1016,2,4,20,1,2015,20,32,1
1017,2,3,20,1,2015,19,44,1
1018,2,2,20,1,2015,19,44,1
1019,2,2,20,1,2015,19,44,1
1020,2,5,20,1,2015,19,30,1
1021,2,2,20,1,2015,19,25,1
1022,2,2,20,1,2015,19,11,1
1023,2,6,20,1,2015,17,18,1
1024,2,2,20,1,2015,17,18,1
1025,2,10,20,1,2015,15,0,1
1026,2,10,20,1,2015,15,0,1
1027,2,5,20,1,2015,14,58,1
1028,2,5,20,1,2015,14,29,1
1029,2,4,20,1,2015,13,19,1
1030,2,3,20,1,2015,12,36,1
1031,2,2,20,1,2015,11,52,1
1032,2,6,20,1,2015,10,39,1
1033,2,6,20,1,2015,3,21,1
1034,2,6,20,1,2015,3,21,1
1035,2,1,20,1,2015,0,30,1
1036,2,1,20,1,2015,0,30,1
1037,1,2,19,1,2015,22,46,1
1038,1,3,19,1,2015,22,30,1
1039,1,8,19,1,2015,22,7,1
1040,1,5,19,1,2015,18,23,1
1041,1,5,19,1,2015,18,23,1
1042,1,3,19,1,2015,17,20,1
1043,1,5,19,1,2015,16,45,1
1044,1,2,19,1,2015,16,31,1
1045,1,2,19,1,2015,16,8,1
1046,1,3,19,1,2015,15,43,1
1047,1,5,19,1,2015,15,24,1
1048,1,4,19,1,2015,15,9,1
1049,1,5,19,1,2015,14,30,1
1050,1,9,19,1,2015,14,22,1
1051,1,5,19,1,2015,14,10,1
1052,1,6,19,1,2015,13,8,1
1053,1,1,19,1,2015,13,0,1
1054,1,4,19,1,2015,12,23,1
1055,1,4,19,1,2015,7,37,1
1056,1,5,19,1,2015,5,30,1
1057,1,10,19,1,2015,4,58,1
1058,7,8,11,1,2015,23,45,1
1059,7,3,11,1,2015,18,40,1
1060,7,4,11,1,2015,16,36,1
1061,7,4,11,1,2015,16,26,1
1062,7,4,11,1,2015,15,32,1
1063,7,10,11,1,2015,15,15,1
1064,7,2,11,1,2015,14,37,1
1065,7,7,11,1,2015,13,47,1
1066,7,4,11,1,2015,7,35,1
1067,7,8,11,1,2015,2,46,1
1068,6,4,10,1,2015,23,51,1
1069,6,8,10,1,2015,21,33,1
1070,6,10,10,1,2015,20,40,1
1071,6,4,10,1,2015,17,0,1
1072,6,8,10,1,2015,16,42,1
1073,6,2,10,1,2015,16,0,1
1074,6,2,10,1,2015,15,23,1
1075,6,1,10,1,2015,14,58,1
1076,6,2,10,1,2015,11,21,1
1077,6,2,10,1,2015,10,19,1
1078,6,2,10,1,2015,10,19,1
1079,6,1,10,1,2015,9,42,1
1080,6,1,10,1,2015,7,27,1
1081,6,1,10,1,2015,7,27,1
1082,6,8,10,1,2015,4,40,1
1083,6,1,10,1,2015,0,5,1
1084,5,10,9,1,2015,23,53,1
1085,5,8,9,1,2015,22,32,1
1086,5,5,9,1,2015,20,0,1
1087,5,9,9,1,2015,18,50,1
1088,5,2,9,1,2015,18,32,1
1089,5,2,9,1,2015,18,10,1
1090,5,4,9,1,2015,16,59,1
1091,5,5,9,1,2015,16,25,1
1092,5,4,9,1,2015,15,45,1
1093,5,2,9,1,2015,15,0,1
1094,5,2,9,1,2015,13,30,1
1095,5,2,9,1,2015,13,13,1
1096,5,9,9,1,2015,12,2,1
1097,5,9,9,1,2015,12,2,1
1098,5,4,9,1,2015,11,46,1
1099,5,5,9,1,2015,10,38,1
1100,5,4,9,1,2015,8,45,1
1101,5,1,9,1,2015,8,0,1
1102,5,10,9,1,2015,7,50,1
1103,5,10,9,1,2015,7,50,1
1104,5,2,9,1,2015,5,48,1
1105,5,9,9,1,2015,0,55,1
1106,4,2,8,1,2015,23,5,1
1107,4,4,8,1,2015,23,0,1
1108,4,4,8,1,2015,22,37,1
1109,4,4,8,1,2015,22,37,1
1110,4,8,8,1,2015,21,9,1
1111,4,3,8,1,2015,20,26,1
1112,4,3,8,1,2015,20,8,1
1113,4,3,8,1,2015,19,56,1
1114,4,4,8,1,2015,19,40,1
1115,4,4,8,1,2015,19,40,1
1116,4,3,8,1,2015,19,40,1
1117,4,3,8,1,2015,19,27,1
1118,4,3,8,1,2015,18,59,1
1119,4,3,8,1,2015,18,36,1
1120,4,10,8,1,2015,15,5,1
1121,4,9,8,1,2015,14,20,1
1122,4,4,8,1,2015,13,23,1
1123,4,3,8,1,2015,12,39,1
1124,4,2,8,1,2015,12,15,1
1125,4,1,8,1,2015,12,15,1
1126,4,1,8,1,2015,11,26,1
1127,4,2,8,1,2015,11,18,1
1128,4,3,8,1,2015,10,33,1
1129,4,2,8,1,2015,9,38,1
1130,4,4,8,1,2015,9,30,1
1131,4,10,8,1,2015,8,30,1
1132,4,10,8,1,2015,8,28,1
1133,4,2,8,1,2015,8,11,1
1134,4,2,8,1,2015,8,11,1
1135,4,2,8,1,2015,7,19,1
1136,4,2,8,1,2015,7,19,1
1137,4,10,8,1,2015,0,22,1
1138,4,10,8,1,2015,0,22,1
1139,3,10,7,1,2015,22,13,1
1140,3,10,7,1,2015,17,40,1
1141,3,3,7,1,2015,17,6,1
1142,3,4,7,1,2015,15,13,1
1143,3,6,7,1,2015,15,1,1
1144,3,10,7,1,2015,14,54,1
1145,3,4,7,1,2015,14,23,1
1146,3,2,7,1,2015,13,20,1
1147,3,2,7,1,2015,13,20,1
1148,3,9,7,1,2015,12,46,1
1149,3,7,7,1,2015,12,40,1
1150,3,2,7,1,2015,11,7,1
1151,3,2,7,1,2015,11,0,1
1152,3,2,7,1,2015,10,52,1
1153,3,2,7,1,2015,10,52,1
1154,3,4,7,1,2015,10,10,1
1155,3,5,7,1,2015,9,44,1
1156,3,4,7,1,2015,9,8,1
1157,3,4,7,1,2015,9,8,1
1158,3,4,7,1,2015,7,44,1
1159,3,1,7,1,2015,7,30,1
1160,3,6,7,1,2015,7,6,1
1161,3,7,7,1,2015,1,37,1
1162,3,7,7,1,2015,1,37,1
1163,3,4,7,1,2015,0,31,1
1164,2,4,6,1,2015,23,20,1
1165,2,9,6,1,2015,23,11,1
1166,2,9,6,1,2015,23,11,1
1167,2,4,6,1,2015,22,48,1
1168,2,3,6,1,2015,22,24,1
1169,2,3,6,1,2015,21,47,1
1170,2,7,6,1,2015,17,15,1
1171,2,4,6,1,2015,14,23,1
1172,2,3,6,1,2015,13,56,1
1173,2,2,6,1,2015,13,25,1
1174,2,3,6,1,2015,12,20,1
1175,2,6,6,1,2015,9,51,1
1176,2,8,6,1,2015,3,40,1
1177,2,4,6,1,2015,1,21,1
1178,1,2,5,1,2015,22,43,1
1179,1,2,5,1,2015,22,43,1
1180,1,5,5,1,2015,20,10,1
1181,1,4,5,1,2015,18,30,1
1182,1,2,5,1,2015,18,23,1
1183,1,4,5,1,2015,17,52,1
1184,1,4,5,1,2015,15,34,1
1185,1,3,5,1,2015,15,6,1
1186,1,10,5,1,2015,14,4,1
1187,1,4,5,1,2015,10,26,1
1188,1,1,5,1,2015,10,16,1
1189,1,10,5,1,2015,8,46,1
1190,7,5,28,12,2014,23,30,1
1191,7,3,28,12,2014,20,14,1
1192,7,4,28,12,2014,17,37,1
1193,7,3,28,12,2014,14,16,1
1194,7,4,28,12,2014,14,0,1
1195,7,6,28,12,2014,12,37,1
1196,7,10,28,12,2014,12,36,1
1197,7,3,28,12,2014,7,50,1
1198,7,2,28,12,2014,4,10,1
1199,7,10,28,12,2014,3,46,1
1200,7,1,28,12,2014,1,34,1
1201,7,3,28,12,2014,0,52,1
1202,6,10,27,12,2014,23,26,1
1203,6,8,27,12,2014,23,26,1
1204,6,3,27,12,2014,23,0,1
1205,6,2,27,12,2014,21,0,1
1206,6,2,27,12,2014,21,0,1
1207,6,6,27,12,2014,20,4,1
1208,6,4,27,12,2014,19,35,1
1209,6,6,27,12,2014,17,38,1
1210,6,4,27,12,2014,16,57,1
1211,6,2,27,12,2014,16,39,1
1212,6,2,27,12,2014,16,10,1
1213,6,4,27,12,2014,14,46,1
1214,6,6,27,12,2014,13,38,1
1215,6,2,27,12,2014,12,34,1
1216,6,4,27,12,2014,12,27,1
1217,6,3,27,12,2014,10,45,1
1218,6,1,27,12,2014,8,52,1
1219,6,3,27,12,2014,8,20,1
1220,6,8,27,12,2014,0,35,1
1221,5,5,26,12,2014,22,29,1
1222,5,1,26,12,2014,21,21,1
1223,5,3,26,12,2014,20,0,1
1224,5,6,26,12,2014,19,7,1
1225,5,8,26,12,2014,18,49,1
1226,5,8,26,12,2014,18,49,1
1227,5,8,26,12,2014,18,49,1
1228,5,4,26,12,2014,17,1,1
1229,5,8,26,12,2014,17,1,1
1230,5,10,26,12,2014,16,42,1
1231,5,3,26,12,2014,16,20,1
1232,5,6,26,12,2014,15,57,1
1233,5,9,26,12,2014,15,40,1
1234,5,2,26,12,2014,14,43,1
1235,5,3,26,12,2014,13,51,1
1236,5,2,26,12,2014,13,45,1
1237,5,4,26,12,2014,10,35,1
1238,5,6,26,12,2014,7,22,1
1239,5,4,26,12,2014,4,50,1
1240,5,4,26,12,2014,2,11,1
1241,4,9,25,12,2014,22,7,1
1242,4,4,25,12,2014,21,32,1
1243,4,4,25,12,2014,21,32,1
1244,4,4,25,12,2014,15,32,1
1245,4,4,25,12,2014,14,50,1
1246,4,1,25,12,2014,14,0,1
1247,4,2,25,12,2014,12,50,1
1248,4,2,25,12,2014,11,0,1
1249,4,5,25,12,2014,1,46,1
1250,4,4,25,12,2014,1,38,1
1251,4,2,25,12,2014,1,25,1
1252,3,9,24,12,2014,21,0,1
1253,3,2,24,12,2014,15,0,1
1254,3,9,24,12,2014,14,50,1
1255,3,10,24,12,2014,14,30,1
1256,3,4,24,12,2014,14,2,1
1257,3,3,24,12,2014,14,0,1
1258,3,1,24,12,2014,9,32,1
1259,3,4,24,12,2014,2,4,1
1260,2,6,23,12,2014,22,50,1
1261,2,3,23,12,2014,22,40,1
1262,2,2,23,12,2014,20,44,1
1263,2,3,23,12,2014,19,58,1
1264,2,5,23,12,2014,19,51,1
1265,2,2,23,12,2014,19,40,1
1266,2,4,23,12,2014,19,15,1
1267,2,4,23,12,2014,19,15,1
1268,2,4,23,12,2014,19,5,1
1269,2,4,23,12,2014,19,2,1
1270,2,4,23,12,2014,19,2,1
1271,2,3,23,12,2014,18,57,1
1272,2,2,23,12,2014,18,33,1
1273,2,2,23,12,2014,17,10,1
1274,2,5,23,12,2014,16,9,1
1275,2,3,23,12,2014,15,23,1
1276,2,9,23,12,2014,15,7,1
1277,2,4,23,12,2014,13,50,1
1278,2,4,23,12,2014,13,4,1
1279,2,3,23,12,2014,12,59,1
1280,2,3,23,12,2014,12,25,1
1281,2,3,23,12,2014,12,25,1
1282,2,10,23,12,2014,11,53,1
1283,2,8,23,12,2014,10,30,1
1284,2,8,23,12,2014,10,30,1
1285,2,1,23,12,2014,9,29,1
1286,2,3,23,12,2014,9,5,1
1287,2,10,23,12,2014,8,10,1
1288,2,10,23,12,2014,8,10,1
1289,2,5,23,12,2014,1,0,1
1290,2,5,23,12,2014,1,0,1
1291,1,9,22,12,2014,21,25,1
1292,1,3,22,12,2014,20,30,1
1293,1,10,22,12,2014,20,20,1
1294,1,5,22,12,2014,20,6,1
1295,1,3,22,12,2014,19,29,1
1296,1,10,22,12,2014,17,41,1
1297,1,4,22,12,2014,17,37,1
1298,1,2,22,12,2014,17,6,1
1299,1,2,22,12,2014,17,4,1
1300,1,10,22,12,2014,16,0,1
1301,1,4,22,12,2014,15,52,1
1302,1,3,22,12,2014,15,14,1
1303,1,10,22,12,2014,14,2,1
1304,1,9,22,12,2014,13,45,1
1305,1,10,22,12,2014,12,42,1
1306,1,2,22,12,2014,11,0,1
1307,1,4,22,12,2014,10,55,1
1308,1,1,22,12,2014,8,55,1
1309,7,10,14,12,2014,23,21,1
1310,7,10,14,12,2014,21,25,1
1311,7,10,14,12,2014,20,22,1
1312,7,2,14,12,2014,17,47,1
1313,7,2,14,12,2014,17,47,1
1314,7,8,14,12,2014,16,45,1
1315,7,2,14,12,2014,15,46,1
1316,7,1,14,12,2014,14,9,1
1317,7,2,14,12,2014,14,5,1
1318,7,3,14,12,2014,13,0,1
1319,7,7,14,12,2014,9,48,1
1320,7,10,14,12,2014,6,43,1
1321,7,7,14,12,2014,2,10,1
1322,6,1,13,12,2014,23,45,1
1323,6,1,13,12,2014,23,45,1
1324,6,1,13,12,2014,23,22,1
1325,6,7,13,12,2014,23,8,1
1326,6,4,13,12,2014,21,5,1
1327,6,2,13,12,2014,14,52,1
1328,6,9,13,12,2014,12,45,1
1329,6,5,13,12,2014,11,0,1
1330,6,5,13,12,2014,10,51,1
1331,6,2,13,12,2014,9,46,1
1332,6,9,13,12,2014,9,20,1
1333,6,6,13,12,2014,9,19,1
1334,6,6,13,12,2014,9,19,1
1335,6,2,13,12,2014,9,10,1
1336,6,6,13,12,2014,8,13,1
1337,6,2,13,12,2014,6,45,1
1338,6,5,13,12,2014,4,35,1
1339,6,5,13,12,2014,3,23,1
1340,6,6,13,12,2014,1,42,1
1341,6,1,13,12,2014,1,27,1
1342,5,6,12,12,2014,23,0,1
1343,5,3,12,12,2014,22,30,1
1344,5,3,12,12,2014,22,30,1
1345,5,2,12,12,2014,21,33,1
1346,5,6,12,12,2014,20,0,1
1347,5,2,12,12,2014,17,50,1
1348,5,3,12,12,2014,17,9,1
1349,5,2,12,12,2014,17,0,1
1350,5,8,12,12,2014,15,30,1
1351,5,2,12,12,2014,13,25,1
1352,5,3,12,12,2014,12,21,1
1353,5,6,12,12,2014,11,25,1
1354,5,2,12,12,2014,11,15,1
1355,5,10,12,12,2014,10,35,1
1356,5,2,12,12,2014,9,34,1
1357,5,1,12,12,2014,7,47,1
1358,4,8,11,12,2014,23,57,1
1359,4,3,11,12,2014,18,52,1
1360,4,4,11,12,2014,18,32,1
1361,4,4,11,12,2014,18,32,1
1362,4,4,11,12,2014,18,12,1
1363,4,2,11,12,2014,17,30,1
1364,4,4,11,12,2014,15,9,1
1365,4,8,11,12,2014,12,11,1
1366,4,2,11,12,2014,10,45,1
1367,4,3,11,12,2014,10,31,1
1368,4,10,11,12,2014,9,10,1
1369,4,4,11,12,2014,9,8,1
1370,4,10,11,12,2014,7,40,1
1371,3,5,10,12,2014,22,30,1
1372,3,9,10,12,2014,22,0,1
1373,3,3,10,12,2014,19,39,1
1374,3,6,10,12,2014,19,24,1
1375,3,10,10,12,2014,18,55,1
1376,3,6,10,12,2014,14,42,1
1377,3,4,10,12,2014,11,0,1
1378,3,4,10,12,2014,10,27,1
1379,3,2,10,12,2014,6,42,1
1380,2,2,9,12,2014,23,33,1
1381,2,5,9,12,2014,23,26,1
1382,2,1,9,12,2014,23,17,1
1383,2,1,9,12,2014,23,17,1
1384,2,1,9,12,2014,23,17,1
1385,2,10,9,12,2014,20,50,1
1386,2,9,9,12,2014,17,17,1
1387,2,6,9,12,2014,16,21,1
1388,2,10,9,12,2014,15,50,1
1389,2,2,9,12,2014,10,46,1
1390,2,3,9,12,2014,8,37,1
1391,2,2,9,12,2014,2,15,1
1392,2,10,9,12,2014,1,0,1
1393,1,4,8,12,2014,22,0,1
1394,1,3,8,12,2014,21,18,1
1395,1,1,8,12,2014,20,58,1
1396,1,5,8,12,2014,20,20,1
1397,1,4,8,12,2014,19,41,1
1398,1,4,8,12,2014,19,41,1
1399,1,8,8,12,2014,17,55,1
1400,1,1,8,12,2014,16,50,1
1401,1,2,8,12,2014,16,0,1
1402,1,10,8,12,2014,15,7,1
1403,1,3,8,12,2014,12,15,1
1404,1,2,8,12,2014,11,20,1
1405,1,1,8,12,2014,10,50,1
1406,1,7,8,12,2014,8,40,1
1407,1,1,8,12,2014,7,0,1
1408,1,7,8,12,2014,2,3,1
1409,1,10,8,12,2014,1,4,1
1410,7,9,30,11,2014,23,28,1
1411,7,10,30,11,2014,22,0,1
1412,7,4,30,11,2014,20,30,1
1413,7,1,30,11,2014,18,45,1
1414,7,10,30,11,2014,18,0,1
1415,7,5,30,11,2014,15,21,1
1416,7,1,30,11,2014,15,0,1
1417,7,10,30,11,2014,14,21,1
1418,7,7,30,11,2014,2,26,1
1419,7,4,30,11,2014,0,33,1
1420,6,8,29,11,2014,23,19,1
1421,6,4,29,11,2014,23,0,1
1422,6,3,29,11,2014,21,45,1
1423,6,4,29,11,2014,21,35,1
1424,6,4,29,11,2014,21,15,1
1425,6,2,29,11,2014,18,12,1
1426,6,9,29,11,2014,17,0,1
1427,6,4,29,11,2014,16,44,1
1428,6,10,29,11,2014,15,36,1
1429,6,10,29,11,2014,15,33,1
1430,6,10,29,11,2014,15,33,1
1431,6,1,29,11,2014,15,30,1
1432,6,8,29,11,2014,14,57,1
1433,6,2,29,11,2014,14,46,1
1434,6,8,29,11,2014,14,13,1
1435,6,8,29,11,2014,14,13,1
1436,6,8,29,11,2014,12,47,1
1437,6,8,29,11,2014,12,47,1
1438,6,7,29,11,2014,8,15,1
1439,6,2,29,11,2014,6,49,1
1440,6,2,29,11,2014,5,22,1
1441,6,1,29,11,2014,2,35,1
1442,6,2,29,11,2014,0,1,1
1443,5,3,28,11,2014,21,21,1
1444,5,5,28,11,2014,19,41,1
1445,5,10,28,11,2014,8,25,1
1446,4,5,27,11,2014,22,55,1
