"day","address","location","date","month","year","hour","min","STOLENPROPERTY"
4,7872,3,12,12,2013,9,51,1
4,5811,4,12,12,2013,9,45,1
4,3604,4,12,12,2013,3,25,1
3,12848,3,11,12,2013,21,50,1
3,156,2,11,12,2013,18,45,1
3,10277,9,11,12,2013,18,29,1
2,504,4,10,12,2013,19,24,1
2,9238,9,10,12,2013,17,57,1
2,957,2,10,12,2013,13,44,1
2,9816,8,10,12,2013,12,15,1
2,2073,1,10,12,2013,5,15,1
2,1209,1,10,12,2013,0,52,1
1,559,6,9,12,2013,17,0,1
1,768,3,9,12,2013,3,1,1
7,376,2,1,12,2013,22,13,1
7,3102,1,1,12,2013,19,30,1
7,4388,10,1,12,2013,17,13,1
7,125,2,1,12,2013,14,46,1
7,4166,1,1,12,2013,0,34,1
6,5707,4,30,11,2013,16,27,1
5,158,2,29,11,2013,20,0,1
5,751,5,29,11,2013,15,20,1
5,6219,6,29,11,2013,14,50,1
5,7969,7,29,11,2013,0,6,1
3,235,4,27,11,2013,0,1,1
2,1996,2,26,11,2013,23,20,1
2,3024,7,26,11,2013,17,25,1
2,333,4,26,11,2013,16,0,1
2,4965,7,26,11,2013,11,0,1
1,1322,3,25,11,2013,23,51,1
1,125,2,25,11,2013,21,12,1
1,1897,1,25,11,2013,7,32,1
1,8647,4,25,11,2013,1,37,1
1,4720,1,25,11,2013,1,4,1
1,14534,7,25,11,2013,0,38,1
7,501,4,17,11,2013,23,26,1
7,3376,10,17,11,2013,23,10,1
7,213,4,17,11,2013,21,12,1
7,11204,2,17,11,2013,19,30,1
7,10041,6,17,11,2013,16,51,1
7,146,10,17,11,2013,16,10,1
7,1039,5,17,11,2013,15,5,1
6,7068,10,16,11,2013,13,4,1
5,376,2,15,11,2013,23,15,1
5,12995,9,15,11,2013,11,28,1
5,1518,4,15,11,2013,10,45,1
5,1562,9,15,11,2013,3,0,1
4,2783,4,14,11,2013,16,15,1
4,1553,4,14,11,2013,13,10,1
4,1003,9,14,11,2013,13,0,1
3,2175,3,13,11,2013,18,14,1
2,909,4,12,11,2013,22,27,1
2,1550,1,12,11,2013,19,36,1
2,2339,7,12,11,2013,18,0,1
2,363,2,12,11,2013,9,34,1
2,3651,4,12,11,2013,6,57,1
2,3651,4,12,11,2013,6,57,1
2,10992,6,12,11,2013,0,42,1
2,3396,10,12,11,2013,0,8,1
1,3504,2,11,11,2013,17,0,1
1,36,2,11,11,2013,13,46,1
1,1524,3,11,11,2013,6,30,1
1,2314,1,11,11,2013,5,50,1
1,2159,10,11,11,2013,1,55,1
6,7839,1,2,11,2013,23,20,1
5,3229,3,1,11,2013,17,30,1
5,3395,8,1,11,2013,16,1,1
5,884,1,1,11,2013,15,15,1
5,5359,9,1,11,2013,12,0,1
5,13782,8,1,11,2013,9,59,1
4,542,2,31,10,2013,22,28,1
4,3364,5,31,10,2013,20,40,1
4,14754,4,31,10,2013,17,25,1
4,139,2,31,10,2013,12,4,1
3,3604,4,30,10,2013,21,30,1
3,359,10,30,10,2013,19,30,1
3,131,1,30,10,2013,14,25,1
3,11141,7,30,10,2013,12,19,1
2,7194,3,29,10,2013,13,53,1
2,36,2,29,10,2013,12,40,1
2,138,10,29,10,2013,10,22,1
1,88,2,28,10,2013,16,0,1
1,8082,5,28,10,2013,13,14,1
1,1042,3,28,10,2013,7,13,1
7,363,2,20,10,2013,18,29,1
7,5441,6,20,10,2013,18,9,1
7,964,3,20,10,2013,16,11,1
7,11432,3,20,10,2013,12,0,1
7,666,2,20,10,2013,8,40,1
6,1536,6,19,10,2013,19,57,1
6,1472,5,19,10,2013,19,0,1
6,2798,6,19,10,2013,18,0,1
6,896,2,19,10,2013,13,35,1
6,3856,4,19,10,2013,13,15,1
6,13939,8,19,10,2013,11,30,1
6,63,1,19,10,2013,2,30,1
6,8651,4,19,10,2013,0,18,1
5,252,5,18,10,2013,21,45,1
5,9591,2,18,10,2013,11,26,1
5,1611,3,18,10,2013,8,5,1
4,8803,8,17,10,2013,23,30,1
4,14434,4,17,10,2013,22,0,1
4,6491,3,17,10,2013,18,15,1
4,408,2,17,10,2013,11,30,1
3,290,1,16,10,2013,22,45,1
3,11059,1,16,10,2013,17,0,1
2,818,1,15,10,2013,21,20,1
2,158,2,15,10,2013,17,33,1
2,139,2,15,10,2013,10,55,1
2,682,10,15,10,2013,2,26,1
2,213,4,15,10,2013,0,31,1
1,1670,2,14,10,2013,21,55,1
1,698,2,14,10,2013,20,30,1
1,36,2,14,10,2013,14,37,1
1,7934,4,14,10,2013,2,55,1
7,14951,3,6,10,2013,22,1,1
7,2889,10,6,10,2013,18,20,1
7,8112,8,6,10,2013,5,27,1
6,118,2,5,10,2013,12,0,1
6,1154,9,5,10,2013,10,5,1
6,1083,1,5,10,2013,9,12,1
6,1083,1,5,10,2013,9,12,1
6,138,10,5,10,2013,3,54,1
5,92,1,4,10,2013,22,51,1
5,15001,9,4,10,2013,18,0,1
5,14271,2,4,10,2013,17,0,1
5,459,8,4,10,2013,14,59,1
5,13167,4,4,10,2013,3,30,1
5,22,10,4,10,2013,0,1,1
4,125,2,3,10,2013,20,21,1
4,591,9,3,10,2013,18,35,1
4,9077,4,3,10,2013,9,23,1
4,1235,5,3,10,2013,5,30,1
4,825,2,3,10,2013,3,7,1
3,88,2,2,10,2013,20,33,1
3,15049,5,2,10,2013,10,0,1
2,15061,2,1,10,2013,19,0,1
2,594,8,1,10,2013,11,0,1
2,5054,2,1,10,2013,5,6,1
2,568,4,1,10,2013,1,40,1
2,568,4,1,10,2013,1,40,1
1,277,10,30,9,2013,20,5,1
7,927,1,22,9,2013,22,20,1
7,1950,2,22,9,2013,18,50,1
7,2655,1,22,9,2013,18,0,1
7,3548,3,22,9,2013,17,15,1
6,138,2,21,9,2013,22,50,1
6,2949,2,21,9,2013,22,33,1
6,4167,6,21,9,2013,6,56,1
5,176,1,20,9,2013,19,30,1
5,11127,7,20,9,2013,18,26,1
5,11,10,20,9,2013,18,0,1
4,454,1,19,9,2013,23,45,1
4,2428,5,19,9,2013,19,10,1
4,1889,3,19,9,2013,16,0,1
4,2716,1,19,9,2013,13,57,1
4,7859,3,19,9,2013,10,30,1
3,43,1,18,9,2013,14,37,1
3,554,10,18,9,2013,14,1,1
3,554,10,18,9,2013,14,1,1
2,8681,6,17,9,2013,20,30,1
2,10070,5,17,9,2013,18,55,1
2,7917,9,17,9,2013,12,11,1
2,11455,4,17,9,2013,4,52,1
2,15194,9,17,9,2013,1,3,1
1,552,4,16,9,2013,22,30,1
1,916,1,16,9,2013,22,8,1
1,11308,6,16,9,2013,10,10,1
1,9981,2,16,9,2013,2,6,1
7,3168,7,8,9,2013,21,5,1
7,14378,9,8,9,2013,14,0,1
7,7889,3,8,9,2013,11,30,1
6,2604,8,7,9,2013,22,10,1
6,815,1,7,9,2013,20,31,1
6,408,2,7,9,2013,19,5,1
6,428,4,7,9,2013,17,28,1
5,2832,6,6,9,2013,17,44,1
5,755,4,6,9,2013,16,30,1
5,1553,4,6,9,2013,7,5,1
4,1024,10,5,9,2013,9,52,1
4,7681,8,5,9,2013,9,30,1
3,1387,5,4,9,2013,23,16,1
3,12588,1,4,9,2013,22,50,1
3,28,4,4,9,2013,22,47,1
3,8184,3,4,9,2013,15,45,1
2,3882,4,3,9,2013,21,45,1
2,177,10,3,9,2013,17,33,1
2,4178,10,3,9,2013,16,16,1
1,9853,3,2,9,2013,21,54,1
1,3661,3,2,9,2013,5,12,1
7,5925,4,25,8,2013,20,21,1
7,9690,8,25,8,2013,18,42,1
7,468,2,25,8,2013,16,40,1
7,13899,5,25,8,2013,7,45,1
6,15352,3,24,8,2013,20,3,1
6,15352,3,24,8,2013,20,3,1
6,3555,4,24,8,2013,16,55,1
6,872,2,24,8,2013,14,10,1
5,5481,4,23,8,2013,18,6,1
5,528,10,23,8,2013,12,3,1
5,939,5,23,8,2013,7,5,1
5,8008,7,23,8,2013,1,30,1
5,7965,5,23,8,2013,0,20,1
4,9474,7,22,8,2013,16,21,1
4,408,2,22,8,2013,12,30,1
4,1351,8,22,8,2013,12,0,1
4,1137,6,22,8,2013,11,0,1
4,548,10,22,8,2013,7,29,1
4,4178,10,22,8,2013,1,24,1
3,2348,1,21,8,2013,17,0,1
2,3834,2,20,8,2013,15,20,1
2,473,4,20,8,2013,1,50,1
1,5176,1,19,8,2013,20,0,1
1,6648,9,19,8,2013,19,29,1
1,6114,3,19,8,2013,17,10,1
1,2265,4,19,8,2013,16,28,1
1,408,2,19,8,2013,12,31,1
1,847,5,19,8,2013,1,25,1
7,12943,5,11,8,2013,21,47,1
7,2441,1,11,8,2013,17,0,1
7,840,5,11,8,2013,14,28,1
7,2108,2,11,8,2013,4,43,1
7,2108,2,11,8,2013,4,43,1
7,822,3,11,8,2013,3,48,1
7,15455,4,11,8,2013,0,1,1
7,15455,4,11,8,2013,0,1,1
6,10840,5,10,8,2013,14,41,1
6,83,2,10,8,2013,8,19,1
5,1024,1,9,8,2013,19,20,1
5,5261,8,9,8,2013,18,30,1
5,2029,9,9,8,2013,16,48,1
5,12560,3,9,8,2013,7,0,1
5,6018,5,9,8,2013,5,2,1
5,7122,3,9,8,2013,1,16,1
4,131,1,8,8,2013,13,32,1
4,2236,4,8,8,2013,10,12,1
3,5549,3,7,8,2013,20,22,1
3,52,5,7,8,2013,16,2,1
3,14253,7,7,8,2013,11,33,1
3,13930,7,7,8,2013,2,5,1
2,28,4,6,8,2013,19,18,1
2,511,4,6,8,2013,11,55,1
2,3892,2,6,8,2013,1,1,1
2,15526,4,6,8,2013,1,0,1
7,967,4,28,7,2013,16,0,1
7,8196,5,28,7,2013,14,10,1
7,125,2,28,7,2013,12,45,1
7,1533,5,28,7,2013,7,30,1
7,3905,6,28,7,2013,5,24,1
6,351,7,27,7,2013,22,59,1
5,9220,8,26,7,2013,22,0,1
5,1208,10,26,7,2013,1,0,1
4,1590,7,25,7,2013,18,40,1
4,594,8,25,7,2013,16,17,1
4,4570,1,25,7,2013,10,10,1
4,4570,1,25,7,2013,10,10,1
4,2927,2,25,7,2013,0,1,1
3,713,4,24,7,2013,23,3,1
3,2879,5,24,7,2013,21,34,1
3,1865,5,24,7,2013,19,34,1
3,4286,6,24,7,2013,19,20,1
3,3569,1,24,7,2013,19,6,1
3,4988,4,24,7,2013,8,10,1
2,3629,4,23,7,2013,13,18,1
2,957,2,23,7,2013,11,20,1
1,9656,2,22,7,2013,22,7,1
1,468,2,22,7,2013,21,50,1
1,896,2,22,7,2013,14,50,1
1,1362,5,22,7,2013,11,38,1
1,9857,1,22,7,2013,3,45,1
7,8636,2,14,7,2013,9,48,1
6,716,5,13,7,2013,14,0,1
6,2534,4,13,7,2013,12,57,1
6,1459,5,13,7,2013,7,55,1
6,1816,2,13,7,2013,4,30,1
6,800,4,13,7,2013,0,5,1
5,7499,8,12,7,2013,20,23,1
5,15682,5,12,7,2013,16,0,1
5,460,5,12,7,2013,8,58,1
5,15689,4,12,7,2013,7,15,1
5,3604,4,12,7,2013,0,1,1
4,8321,1,11,7,2013,20,48,1
4,6738,4,11,7,2013,20,0,1
4,306,1,11,7,2013,18,30,1
4,408,2,11,7,2013,15,0,1
4,15699,9,11,7,2013,13,15,1
4,1323,4,11,7,2013,11,15,1
4,36,2,11,7,2013,8,1,1
3,102,10,10,7,2013,20,56,1
3,6899,1,10,7,2013,13,32,1
3,745,1,10,7,2013,10,55,1
3,907,6,10,7,2013,9,22,1
3,7395,4,10,7,2013,7,15,1
2,2162,5,9,7,2013,21,54,1
2,437,1,9,7,2013,20,24,1
2,2222,1,9,7,2013,3,47,1
2,13086,9,9,7,2013,0,27,1
1,8090,1,8,7,2013,19,45,1
1,3725,10,8,7,2013,18,18,1
1,2483,1,8,7,2013,5,25,1
1,10496,9,8,7,2013,2,0,1
7,4178,10,30,6,2013,20,27,1
7,309,2,30,6,2013,20,10,1
7,1116,2,30,6,2013,17,17,1
6,54,1,29,6,2013,17,36,1
6,1790,1,29,6,2013,15,40,1
6,3586,1,29,6,2013,1,11,1
5,2241,4,28,6,2013,16,57,1
5,2803,10,28,6,2013,15,45,1
5,1480,1,28,6,2013,12,33,1
5,6606,5,28,6,2013,1,31,1
4,517,2,27,6,2013,22,53,1
4,1790,1,27,6,2013,22,8,1
4,3313,5,27,6,2013,19,24,1
4,3120,7,27,6,2013,16,38,1
4,4457,7,27,6,2013,1,41,1
3,712,7,26,6,2013,14,30,1
3,310,8,26,6,2013,10,43,1
3,6214,1,26,6,2013,10,0,1
3,1690,2,26,6,2013,3,46,1
1,3114,9,24,6,2013,22,20,1
1,594,8,24,6,2013,13,0,1
1,15821,4,24,6,2013,10,0,1
1,8039,4,24,6,2013,5,5,1
1,92,1,24,6,2013,4,44,1
7,12571,8,16,6,2013,3,29,1
6,7721,7,15,6,2013,23,30,1
6,5511,4,15,6,2013,23,22,1
6,4020,4,15,6,2013,15,0,1
6,6345,3,15,6,2013,2,44,1
5,232,4,14,6,2013,14,16,1
5,5011,10,14,6,2013,13,30,1
5,11086,8,14,6,2013,13,0,1
5,366,10,14,6,2013,2,35,1
4,5479,5,13,6,2013,16,45,1
3,215,4,12,6,2013,18,55,1
3,1304,5,12,6,2013,2,31,1
2,1026,5,11,6,2013,13,41,1
2,13598,2,11,6,2013,10,0,1
1,1597,8,10,6,2013,20,25,1
1,1597,8,10,6,2013,20,25,1
1,392,4,10,6,2013,17,10,1
1,721,5,10,6,2013,11,15,1
1,5238,1,10,6,2013,0,1,1
7,1804,5,2,6,2013,13,52,1
7,4091,4,2,6,2013,1,33,1
6,15921,8,1,6,2013,13,24,1
6,974,8,1,6,2013,12,0,1
6,1606,2,1,6,2013,9,57,1
5,4718,7,31,5,2013,14,40,1
4,2732,2,30,5,2013,22,15,1
3,1152,1,29,5,2013,13,50,1
3,6759,4,29,5,2013,2,48,1
3,157,10,29,5,2013,0,30,1
2,36,2,28,5,2013,16,50,1
2,4797,8,28,5,2013,16,30,1
1,643,4,27,5,2013,23,16,1
1,7320,2,27,5,2013,18,0,1
1,1839,5,27,5,2013,16,7,1
1,157,10,27,5,2013,15,10,1
1,11100,8,27,5,2013,11,23,1
1,4880,2,27,5,2013,4,40,1
7,125,2,19,5,2013,19,0,1
7,2891,5,19,5,2013,9,55,1
7,36,2,19,5,2013,8,54,1
7,15995,6,19,5,2013,6,45,1
7,8214,3,19,5,2013,4,0,1
7,177,10,19,5,2013,1,43,1
6,5132,5,18,5,2013,22,39,1
6,4305,2,18,5,2013,19,13,1
6,232,4,18,5,2013,15,39,1
5,3063,5,17,5,2013,22,20,1
5,1555,2,17,5,2013,22,13,1
5,108,5,17,5,2013,19,52,1
5,363,2,17,5,2013,19,45,1
5,408,2,17,5,2013,14,15,1
5,8067,5,17,5,2013,0,29,1
4,2750,2,16,5,2013,23,1,1
4,10276,3,16,5,2013,18,50,1
4,2781,5,16,5,2013,12,5,1
4,3121,4,16,5,2013,8,5,1
3,7648,3,15,5,2013,22,41,1
3,16026,3,15,5,2013,18,52,1
3,3944,7,15,5,2013,14,13,1
2,9337,3,14,5,2013,18,30,1
2,6507,6,14,5,2013,18,14,1
2,5853,1,14,5,2013,17,25,1
2,5082,4,14,5,2013,12,35,1
1,355,2,13,5,2013,18,0,1
1,3699,1,13,5,2013,15,4,1
1,11731,8,13,5,2013,9,5,1
7,7366,2,5,5,2013,23,13,1
7,627,3,5,5,2013,20,15,1
7,6431,1,5,5,2013,19,7,1
7,2314,1,5,5,2013,15,40,1
7,7623,4,5,5,2013,2,0,1
6,213,4,4,5,2013,23,0,1
6,13076,1,4,5,2013,14,55,1
6,527,4,4,5,2013,2,43,1
5,8283,8,3,5,2013,23,10,1
5,7953,5,3,5,2013,21,25,1
5,6474,5,3,5,2013,11,16,1
4,355,2,2,5,2013,13,0,1
3,4870,8,1,5,2013,8,15,1
3,5337,8,1,5,2013,2,33,1
2,4841,9,30,4,2013,10,30,1
1,3568,3,29,4,2013,15,21,1
7,546,5,21,4,2013,23,2,1
7,3874,1,21,4,2013,14,17,1
7,3874,1,21,4,2013,14,17,1
7,4645,5,21,4,2013,2,0,1
6,1790,1,20,4,2013,19,0,1
6,1884,3,20,4,2013,12,25,1
6,2979,3,20,4,2013,12,12,1
5,9482,9,19,4,2013,19,18,1
5,16154,5,19,4,2013,16,17,1
5,15580,1,19,4,2013,14,30,1
5,3041,7,19,4,2013,6,46,1
5,5383,5,19,4,2013,6,30,1
5,164,4,19,4,2013,1,10,1
4,511,4,18,4,2013,15,37,1
4,511,4,18,4,2013,15,31,1
3,7357,7,17,4,2013,23,30,1
3,336,1,17,4,2013,22,25,1
3,8339,8,17,4,2013,18,17,1
3,643,4,17,4,2013,10,35,1
3,927,1,17,4,2013,10,6,1
2,1943,2,16,4,2013,9,53,1
2,4789,8,16,4,2013,3,29,1
1,11,10,15,4,2013,14,21,1
1,3400,5,15,4,2013,13,45,1
7,643,4,7,4,2013,17,25,1
7,394,4,7,4,2013,17,5,1
6,1580,10,6,4,2013,21,0,1
6,146,10,6,4,2013,18,24,1
6,501,4,6,4,2013,1,0,1
5,3707,9,5,4,2013,20,0,1
5,10296,5,5,4,2013,12,35,1
5,5077,9,5,4,2013,10,30,1
4,3934,2,4,4,2013,16,18,1
4,8963,1,4,4,2013,15,50,1
4,486,3,4,4,2013,13,0,1
4,2156,2,4,4,2013,11,14,1
4,772,10,4,4,2013,9,50,1
4,5696,2,4,4,2013,0,35,1
3,5558,5,3,4,2013,15,40,1
3,323,9,3,4,2013,14,13,1
3,2381,2,3,4,2013,10,40,1
2,1978,8,2,4,2013,20,30,1
1,3110,9,1,4,2013,12,52,1
6,4613,2,23,3,2013,23,15,1
6,559,6,23,3,2013,20,10,1
6,16272,3,23,3,2013,18,41,1
6,2803,10,23,3,2013,15,59,1
6,159,6,23,3,2013,13,10,1
6,898,2,23,3,2013,10,45,1
5,56,2,22,3,2013,9,40,1
5,1873,5,22,3,2013,2,55,1
4,10710,9,21,3,2013,16,10,1
4,924,5,21,3,2013,16,0,1
2,957,2,19,3,2013,22,38,1
2,5696,2,19,3,2013,21,45,1
2,2539,8,19,3,2013,6,15,1
1,1090,4,18,3,2013,19,0,1
1,1090,4,18,3,2013,19,0,1
1,13069,6,18,3,2013,18,5,1
1,884,1,18,3,2013,15,15,1
1,7634,4,18,3,2013,14,10,1
1,646,6,18,3,2013,12,35,1
7,125,2,10,3,2013,18,42,1
7,853,2,10,3,2013,16,19,1
7,511,4,10,3,2013,12,20,1
5,8008,7,8,3,2013,21,16,1
5,2907,4,8,3,2013,13,34,1
5,5969,5,8,3,2013,13,20,1
5,16373,8,8,3,2013,3,35,1
4,2932,5,7,3,2013,12,11,1
4,27,5,7,3,2013,11,50,1
3,125,2,6,3,2013,15,45,1
3,125,2,6,3,2013,15,45,1
3,643,4,6,3,2013,14,31,1
2,504,4,5,3,2013,12,32,1
2,511,4,5,3,2013,12,26,1
2,8281,8,5,3,2013,2,35,1
1,222,5,4,3,2013,15,27,1
1,4676,4,4,3,2013,10,45,1
7,8811,3,24,2,2013,19,5,1
7,1042,3,24,2,2013,18,6,1
7,5328,8,24,2,2013,8,30,1
6,2665,5,23,2,2013,21,18,1
6,4140,10,23,2,2013,9,51,1
5,1907,5,22,2,2013,15,20,1
5,8923,2,22,2,2013,14,0,1
5,1955,9,22,2,2013,13,31,1
4,5044,9,21,2,2013,16,53,1
4,16137,5,21,2,2013,4,44,1
3,213,4,20,2,2013,18,31,1
2,7987,3,19,2,2013,19,30,1
2,4984,1,19,2,2013,17,39,1
2,114,8,19,2,2013,14,49,1
2,16489,9,19,2,2013,14,9,1
2,4689,5,19,2,2013,1,22,1
2,11391,6,19,2,2013,0,17,1
1,408,2,18,2,2013,19,30,1
1,139,2,18,2,2013,17,40,1
1,2510,8,18,2,2013,15,46,1
7,1970,5,10,2,2013,21,0,1
7,9690,9,10,2,2013,20,30,1
7,158,2,10,2,2013,19,9,1
7,419,5,10,2,2013,18,30,1
7,1839,5,10,2,2013,16,36,1
6,904,5,9,2,2013,12,34,1
6,546,5,9,2,2013,1,13,1
5,2877,5,8,2,2013,22,30,1
5,230,1,8,2,2013,18,38,1
5,2275,2,8,2,2013,16,32,1
5,2023,5,8,2,2013,4,20,1
4,14793,5,7,2,2013,7,0,1
3,7268,7,6,2,2013,19,40,1
3,5583,9,6,2,2013,15,50,1
3,139,2,6,2,2013,15,26,1
3,1039,5,6,2,2013,15,15,1
3,12204,5,6,2,2013,15,0,1
3,4702,6,6,2,2013,12,8,1
2,4735,8,5,2,2013,19,31,1
2,419,5,5,2,2013,16,51,1
2,1305,1,5,2,2013,15,40,1
2,4594,3,5,2,2013,13,15,1
2,648,2,5,2,2013,2,30,1
1,10046,8,4,2,2013,17,30,1
7,6446,7,27,1,2013,18,0,1
6,2765,5,26,1,2013,22,35,1
6,4178,10,26,1,2013,16,23,1
6,125,2,26,1,2013,13,25,1
6,16589,9,26,1,2013,13,0,1
6,1153,4,26,1,2013,3,55,1
6,7634,4,26,1,2013,3,20,1
5,5054,2,25,1,2013,22,0,1
5,1287,2,25,1,2013,20,0,1
5,3511,5,25,1,2013,19,6,1
5,908,10,25,1,2013,18,25,1
5,1185,5,25,1,2013,8,16,1
5,2494,4,25,1,2013,2,15,1
4,404,4,24,1,2013,5,45,1
4,8516,9,24,1,2013,1,45,1
2,1160,1,22,1,2013,13,15,1
2,10062,4,22,1,2013,2,55,1
1,9058,5,21,1,2013,22,10,1
1,13014,7,21,1,2013,18,58,1
1,125,2,21,1,2013,3,19,1
7,7622,2,13,1,2013,23,54,1
7,7401,5,13,1,2013,11,5,1
7,1297,1,13,1,2013,10,0,1
7,13603,1,13,1,2013,1,33,1
6,146,10,12,1,2013,16,30,1
6,511,4,12,1,2013,13,20,1
6,3626,5,12,1,2013,3,45,1
6,4389,6,12,1,2013,2,15,1
6,125,2,12,1,2013,0,28,1
5,3846,5,11,1,2013,21,12,1
5,504,4,11,1,2013,15,35,1
5,504,4,11,1,2013,15,22,1
5,870,4,11,1,2013,14,30,1
4,1518,4,10,1,2013,17,11,1
3,11730,5,9,1,2013,20,0,1
3,402,4,9,1,2013,20,0,1
3,7819,4,9,1,2013,11,22,1
3,3519,2,9,1,2013,7,36,1
3,999,1,9,1,2013,3,36,1
1,27,5,7,1,2013,18,15,1
1,6206,3,7,1,2013,15,31,1
1,125,2,7,1,2013,1,40,1
7,13554,4,30,12,2012,20,0,1
7,6677,5,30,12,2012,9,0,1
7,11438,4,30,12,2012,1,21,1
7,16734,2,30,12,2012,0,1,1
6,16737,8,29,12,2012,20,0,1
6,542,2,29,12,2012,14,45,1
6,1792,2,29,12,2012,8,10,1
5,2862,10,28,12,2012,17,40,1
4,146,10,27,12,2012,22,10,1
4,2057,9,27,12,2012,21,5,1
4,10224,3,27,12,2012,16,7,1
4,10224,3,27,12,2012,16,7,1
4,3488,4,27,12,2012,13,45,1
4,15679,3,27,12,2012,13,30,1
3,6420,2,26,12,2012,20,25,1
3,1152,1,26,12,2012,14,10,1
2,1459,5,25,12,2012,8,20,1
1,1525,4,24,12,2012,20,0,1
1,7588,7,24,12,2012,12,22,1
7,10962,7,16,12,2012,20,34,1
7,8739,8,16,12,2012,18,45,1
7,6148,4,16,12,2012,2,35,1
6,3131,10,15,12,2012,20,30,1
5,504,4,14,12,2012,10,45,1
5,511,4,14,12,2012,10,29,1
4,347,8,13,12,2012,22,1,1
4,4573,9,13,12,2012,7,30,1
4,125,2,13,12,2012,7,7,1
4,653,10,13,12,2012,1,25,1
3,870,4,12,12,2012,11,40,1
3,56,2,12,12,2012,3,0,1
2,11217,3,11,12,2012,12,2,1
7,7310,5,2,12,2012,22,45,1
7,10391,3,2,12,2012,10,37,1
6,4935,7,1,12,2012,20,46,1
5,125,2,30,11,2012,18,0,1
5,1260,5,30,11,2012,14,27,1
4,1760,10,29,11,2012,17,0,1
4,5062,5,29,11,2012,3,20,1
3,12240,8,28,11,2012,23,0,1
3,1760,10,28,11,2012,13,50,1
3,1760,10,28,11,2012,13,50,1
3,1760,10,28,11,2012,13,30,1
3,939,5,28,11,2012,12,15,1
2,15211,8,27,11,2012,16,30,1
2,14061,4,27,11,2012,14,5,1
2,904,5,27,11,2012,8,40,1
2,15377,5,27,11,2012,7,37,1
1,83,2,26,11,2012,22,35,1
1,356,3,26,11,2012,9,46,1
1,8305,3,26,11,2012,7,23,1
1,10804,5,26,11,2012,4,8,1
7,1221,2,18,11,2012,23,0,1
7,4141,4,18,11,2012,22,45,1
7,1406,4,18,11,2012,21,15,1
7,167,5,18,11,2012,16,30,1
7,8051,6,18,11,2012,12,0,1
7,268,1,18,11,2012,1,15,1
6,2487,9,17,11,2012,23,50,1
6,501,4,17,11,2012,4,2,1
6,4983,4,17,11,2012,3,22,1
6,4983,4,17,11,2012,3,22,1
6,1091,10,17,11,2012,0,7,1
5,1859,5,16,11,2012,19,20,1
5,408,2,16,11,2012,14,10,1
5,1943,2,16,11,2012,13,53,1
5,3838,1,16,11,2012,7,0,1
5,1162,1,16,11,2012,6,42,1
4,139,2,15,11,2012,19,25,1
4,139,2,15,11,2012,19,25,1
4,363,2,15,11,2012,15,45,1
3,5245,5,14,11,2012,22,3,1
3,5826,1,14,11,2012,19,13,1
2,8407,7,13,11,2012,20,0,1
2,1958,3,13,11,2012,19,4,1
2,9959,1,13,11,2012,16,1,1
2,2565,4,13,11,2012,11,13,1
2,11976,4,13,11,2012,3,50,1
7,83,2,4,11,2012,7,39,1
7,797,4,4,11,2012,0,39,1
7,125,2,4,11,2012,0,2,1
6,11992,3,3,11,2012,23,6,1
6,10716,5,3,11,2012,20,55,1
5,3748,5,2,11,2012,15,30,1
5,939,5,2,11,2012,12,25,1
5,9453,5,2,11,2012,8,34,1
4,16295,5,1,11,2012,19,30,1
4,1062,5,1,11,2012,10,0,1
3,4927,2,31,10,2012,14,15,1
3,710,8,31,10,2012,0,57,1
2,14385,3,30,10,2012,23,12,1
2,6031,3,30,10,2012,21,47,1
2,5318,5,30,10,2012,5,15,1
1,6483,1,29,10,2012,18,0,1
1,709,7,29,10,2012,14,22,1
1,2097,3,29,10,2012,8,30,1
1,3492,4,29,10,2012,4,30,1
7,713,4,21,10,2012,23,0,1
7,713,4,21,10,2012,23,0,1
7,5267,3,21,10,2012,5,24,1
6,3266,5,20,10,2012,22,35,1
6,530,8,20,10,2012,13,40,1
5,4973,1,19,10,2012,20,25,1
5,3434,1,19,10,2012,20,0,1
5,125,2,19,10,2012,13,15,1
5,1553,4,19,10,2012,12,0,1
4,4733,8,18,10,2012,21,57,1
4,1747,9,18,10,2012,12,8,1
4,17105,6,18,10,2012,6,0,1
4,899,4,18,10,2012,0,46,1
3,1094,2,17,10,2012,21,26,1
3,157,10,17,10,2012,14,37,1
3,222,5,17,10,2012,13,6,1
2,1150,2,16,10,2012,18,2,1
1,139,2,15,10,2012,19,30,1
1,2678,8,15,10,2012,10,55,1
1,853,2,15,10,2012,10,30,1
1,11804,1,15,10,2012,5,2,1
7,2811,1,7,10,2012,19,15,1
7,1428,3,7,10,2012,17,48,1
7,10483,8,7,10,2012,14,8,1
6,125,2,6,10,2012,18,45,1
6,2868,7,6,10,2012,11,0,1
6,7243,1,6,10,2012,2,0,1
6,7187,2,6,10,2012,0,30,1
5,310,8,5,10,2012,18,45,1
5,83,2,5,10,2012,17,53,1
5,980,10,5,10,2012,17,27,1
4,12374,5,4,10,2012,11,38,1
2,16118,5,2,10,2012,22,44,1
2,3066,4,2,10,2012,19,0,1
2,332,1,2,10,2012,11,30,1
2,1524,3,2,10,2012,2,9,1
1,9468,3,1,10,2012,19,40,1
1,1445,1,1,10,2012,17,0,1
1,2831,4,1,10,2012,0,34,1
7,3382,6,23,9,2012,8,50,1
6,14127,2,22,9,2012,21,30,1
