"day","address","location","date","month","year","hour","min","ARSON"
3,1682,8,13,5,2009,0,24,1
2,13041,6,12,5,2009,19,0,1
1,9007,8,11,5,2009,15,3,1
1,14869,3,11,5,2009,5,0,1
1,5853,1,11,5,2009,4,29,1
1,8352,3,11,5,2009,1,0,1
4,7042,2,30,4,2009,22,0,1
4,8359,6,30,4,2009,7,0,1
3,6198,2,29,4,2009,20,45,1
3,13899,5,29,4,2009,18,7,1
4,8189,6,16,4,2009,2,53,1
4,3698,6,16,4,2009,2,53,1
1,988,3,13,4,2009,0,57,1
6,13109,3,4,4,2009,3,5,1
3,9218,2,1,4,2009,14,54,1
3,460,5,1,4,2009,12,27,1
2,9345,8,31,3,2009,2,5,1
1,957,2,30,3,2009,0,36,1
1,6072,3,30,3,2009,0,33,1
7,1470,1,22,3,2009,17,57,1
5,3131,10,20,3,2009,5,0,1
4,5295,6,19,3,2009,2,49,1
4,15635,6,19,3,2009,2,49,1
3,8075,3,18,3,2009,4,38,1
2,9866,3,17,3,2009,21,33,1
5,12816,5,6,3,2009,17,14,1
4,125,2,5,3,2009,6,4,1
3,8189,6,4,3,2009,5,39,1
7,1986,2,22,2,2009,19,15,1
4,435,10,19,2,2009,21,24,1
2,7382,3,17,2,2009,23,53,1
7,874,1,8,2,2009,18,40,1
5,14763,3,6,2,2009,9,0,1
4,7094,3,5,2,2009,0,31,1
3,1352,4,4,2,2009,17,30,1
2,5398,1,3,2,2009,23,16,1
2,8199,9,3,2,2009,23,0,1
4,4479,5,22,1,2009,13,3,1
3,6468,9,21,1,2009,17,0,1
3,7216,9,21,1,2009,3,17,1
1,12993,7,19,1,2009,23,45,1
6,3868,7,10,1,2009,20,10,1
5,12406,5,9,1,2009,12,10,1
5,910,5,9,1,2009,4,42,1
4,956,10,8,1,2009,13,13,1
3,9379,3,7,1,2009,2,25,1
2,583,4,6,1,2009,6,26,1
1,5525,1,5,1,2009,18,0,1
7,3993,3,28,12,2008,2,50,1
6,14088,3,27,12,2008,2,58,1
3,7181,3,24,12,2008,20,10,1
2,20166,1,23,12,2008,0,47,1
1,2868,7,22,12,2008,23,59,1
6,16930,8,13,12,2008,21,30,1
6,13604,5,13,12,2008,20,55,1
5,3775,5,12,12,2008,6,30,1
7,16208,3,30,11,2008,4,48,1
7,11686,1,30,11,2008,0,12,1
6,2964,8,29,11,2008,13,30,1
5,6322,5,28,11,2008,2,44,1
4,9093,4,27,11,2008,19,15,1
2,11110,7,25,11,2008,20,0,1
7,1469,3,16,11,2008,19,18,1
7,9787,3,16,11,2008,0,5,1
5,310,8,14,11,2008,20,45,1
4,874,1,13,11,2008,22,47,1
2,19308,3,11,11,2008,18,10,1
7,435,10,2,11,2008,6,30,1
7,10248,6,19,10,2008,23,12,1
3,1957,8,15,10,2008,7,34,1
3,14313,3,15,10,2008,0,1,1
7,1191,10,5,10,2008,14,51,1
6,13147,9,4,10,2008,22,20,1
3,125,2,1,10,2008,16,45,1
3,17191,8,1,10,2008,1,0,1
2,4734,8,30,9,2008,11,15,1
2,14032,7,30,9,2008,6,32,1
7,2983,3,21,9,2008,2,14,1
6,7602,7,20,9,2008,19,0,1
6,1850,4,20,9,2008,14,58,1
6,6671,4,20,9,2008,13,40,1
6,6671,4,20,9,2008,13,40,1
6,8060,2,20,9,2008,12,50,1
6,3303,2,20,9,2008,9,30,1
5,6287,4,19,9,2008,16,23,1
4,3707,9,18,9,2008,3,35,1
4,3707,9,18,9,2008,3,35,1
3,14416,3,17,9,2008,0,12,1
1,13502,1,15,9,2008,0,1,1
7,4186,1,24,8,2008,0,1,1
6,8460,1,23,8,2008,5,55,1
6,213,4,23,8,2008,2,0,1
5,7000,1,22,8,2008,4,30,1
1,7181,3,18,8,2008,17,0,1
1,11585,5,18,8,2008,8,30,1
4,10541,3,7,8,2008,16,45,1
2,15928,5,5,8,2008,18,5,1
2,10685,3,5,8,2008,2,54,1
5,2381,2,25,7,2008,22,44,1
4,15404,3,24,7,2008,1,8,1
7,772,10,13,7,2008,11,26,1
5,3165,6,11,7,2008,8,30,1
4,1895,3,10,7,2008,23,19,1
4,4785,1,10,7,2008,22,0,1
4,20416,3,10,7,2008,20,56,1
4,6459,8,10,7,2008,16,30,1
4,276,7,10,7,2008,3,0,1
1,1406,4,7,7,2008,4,43,1
7,4046,4,29,6,2008,4,28,1
7,19147,3,29,6,2008,1,45,1
6,5107,10,28,6,2008,0,45,1
2,19991,5,24,6,2008,2,0,1
1,5787,3,23,6,2008,21,10,1
7,4004,2,15,6,2008,9,45,1
7,19529,9,15,6,2008,2,30,1
7,6072,3,15,6,2008,2,16,1
6,7738,8,14,6,2008,19,0,1
6,20452,3,14,6,2008,2,0,1
4,3022,2,12,6,2008,20,53,1
7,93,7,1,6,2008,18,8,1
7,1523,3,1,6,2008,0,5,1
2,2425,2,27,5,2008,17,30,1
2,8811,3,27,5,2008,16,0,1
1,9041,3,26,5,2008,19,44,1
1,11945,6,26,5,2008,2,0,1
4,93,7,15,5,2008,15,25,1
3,15963,3,14,5,2008,21,25,1
2,485,2,13,5,2008,17,0,1
2,6166,2,13,5,2008,0,15,1
1,485,2,12,5,2008,15,15,1
7,14869,3,4,5,2008,23,10,1
7,1752,3,4,5,2008,20,30,1
5,3342,7,2,5,2008,21,5,1
4,648,2,1,5,2008,10,35,1
4,8251,5,1,5,2008,5,0,1
2,125,2,29,4,2008,17,52,1
2,1895,3,29,4,2008,7,40,1
5,10685,3,18,4,2008,22,42,1
4,1751,6,17,4,2008,23,50,1
3,2996,3,16,4,2008,18,0,1
3,2045,6,16,4,2008,16,15,1
2,4298,10,15,4,2008,23,0,1
2,1786,8,15,4,2008,14,45,1
6,3376,10,5,4,2008,5,34,1
6,5531,9,5,4,2008,0,26,1
3,6806,7,2,4,2008,21,30,1
7,677,2,23,3,2008,13,30,1
7,766,8,23,3,2008,1,45,1
6,9411,7,22,3,2008,14,0,1
5,125,2,21,3,2008,1,15,1
4,3389,5,20,3,2008,4,10,1
4,2414,3,20,3,2008,0,45,1
3,12950,6,19,3,2008,20,30,1
3,133,3,19,3,2008,4,0,1
2,20262,3,18,3,2008,20,46,1
2,403,7,18,3,2008,2,0,1
1,1274,2,17,3,2008,19,25,1
6,9253,3,8,3,2008,21,44,1
6,1403,4,8,3,2008,16,20,1
5,1103,5,7,3,2008,14,0,1
5,19629,8,7,3,2008,3,25,1
4,12727,5,6,3,2008,15,45,1
4,5999,8,6,3,2008,1,30,1
3,2891,5,5,3,2008,6,40,1
2,4383,2,4,3,2008,10,0,1
2,232,4,4,3,2008,4,10,1
1,1977,9,3,3,2008,3,55,1
7,435,10,24,2,2008,18,18,1
5,5826,1,22,2,2008,20,43,1
6,7379,2,9,2,2008,8,50,1
2,6774,9,5,2,2008,20,0,1
2,5525,1,5,2,2008,8,0,1
1,125,2,4,2,2008,3,4,1
3,14869,3,23,1,2008,22,35,1
7,14385,3,13,1,2008,20,47,1
5,7352,8,11,1,2008,3,0,1
4,5530,8,10,1,2008,14,30,1
3,167,5,9,1,2008,9,45,1
2,5077,9,8,1,2008,12,30,1
2,13420,7,8,1,2008,9,0,1
1,5531,9,7,1,2008,19,20,1
1,15791,7,7,1,2008,17,30,1
6,14337,3,29,12,2007,1,36,1
1,2173,7,24,12,2007,14,0,1
2,2891,5,11,12,2007,4,15,1
2,18378,6,11,12,2007,1,25,1
1,19808,3,10,12,2007,3,15,1
7,1606,2,2,12,2007,5,40,1
6,18216,3,1,12,2007,17,0,1
5,18410,8,30,11,2007,3,53,1
7,1297,1,18,11,2007,13,0,1
7,957,2,18,11,2007,7,33,1
7,8647,4,18,11,2007,2,30,1
2,6569,2,13,11,2007,18,50,1
2,10486,8,13,11,2007,15,31,1
1,784,2,12,11,2007,12,36,1
7,20735,3,4,11,2007,22,17,1
6,12334,9,3,11,2007,23,49,1
6,7166,9,3,11,2007,16,0,1
6,831,4,3,11,2007,11,15,1
4,741,2,1,11,2007,10,0,1
2,5503,3,30,10,2007,4,43,1
7,6072,3,21,10,2007,4,23,1
6,13667,8,20,10,2007,12,0,1
6,957,2,20,10,2007,10,3,1
4,7021,8,18,10,2007,4,49,1
7,36,2,7,10,2007,19,31,1
5,3349,3,5,10,2007,22,0,1
4,16848,8,4,10,2007,23,7,1
4,14869,3,4,10,2007,3,24,1
3,1973,9,3,10,2007,11,30,1
2,12120,6,2,10,2007,13,0,1
6,20785,9,22,9,2007,17,0,1
6,9534,4,22,9,2007,4,15,1
4,5656,4,20,9,2007,19,0,1
4,424,1,20,9,2007,11,30,1
4,424,1,20,9,2007,11,30,1
3,10602,1,19,9,2007,14,0,1
3,14209,3,19,9,2007,5,30,1
2,6750,5,18,9,2007,3,34,1
2,6978,7,18,9,2007,2,5,1
7,1057,8,9,9,2007,19,33,1
4,2681,1,6,9,2007,17,30,1
4,6356,3,6,9,2007,2,11,1
3,11554,3,5,9,2007,5,21,1
5,13574,3,24,8,2007,15,30,1
5,133,3,24,8,2007,8,49,1
4,851,3,23,8,2007,11,23,1
4,14546,8,23,8,2007,5,28,1
3,1469,3,22,8,2007,16,30,1
2,1441,1,21,8,2007,21,30,1
6,10522,2,11,8,2007,19,0,1
5,19725,5,10,8,2007,2,0,1
3,6029,9,8,8,2007,13,17,1
4,7704,1,26,7,2007,3,59,1
1,19682,8,23,7,2007,15,20,1
1,3449,7,23,7,2007,4,20,1
1,6656,3,23,7,2007,3,25,1
6,8454,3,14,7,2007,23,25,1
5,1080,8,13,7,2007,22,0,1
4,672,1,12,7,2007,4,20,1
4,1179,5,12,7,2007,4,14,1
3,199,8,11,7,2007,4,0,1
2,5211,3,10,7,2007,19,8,1
6,385,3,30,6,2007,18,43,1
6,8046,3,30,6,2007,4,5,1
3,14654,3,27,6,2007,4,5,1
6,6386,4,16,6,2007,20,13,1
6,6386,4,16,6,2007,16,20,1
5,125,2,15,6,2007,0,30,1
2,4364,1,12,6,2007,12,10,1
2,14502,8,12,6,2007,0,10,1
1,2720,10,11,6,2007,7,33,1
1,7295,9,11,6,2007,0,47,1
6,4487,3,2,6,2007,23,53,1
6,15944,3,2,6,2007,1,11,1
5,24,8,1,6,2007,20,0,1
2,9629,5,29,5,2007,19,30,1
6,3532,3,19,5,2007,16,0,1
6,8989,3,19,5,2007,5,30,1
5,9469,3,18,5,2007,19,0,1
5,779,2,18,5,2007,13,20,1
4,1473,1,17,5,2007,7,55,1
4,1224,1,17,5,2007,6,0,1
3,3337,4,16,5,2007,3,18,1
2,2383,5,15,5,2007,23,19,1
2,3391,5,15,5,2007,18,0,1
7,8867,7,6,5,2007,2,54,1
6,1352,4,5,5,2007,23,10,1
6,125,2,5,5,2007,8,5,1
5,8639,5,4,5,2007,7,15,1
3,19783,3,2,5,2007,0,9,1
2,1103,5,1,5,2007,12,0,1
5,9205,8,20,4,2007,14,30,1
5,9205,8,20,4,2007,12,20,1
4,1823,1,19,4,2007,15,19,1
3,6800,3,18,4,2007,21,35,1
3,6989,3,18,4,2007,3,10,1
2,11063,5,17,4,2007,21,30,1
1,1347,8,16,4,2007,23,20,1
3,4101,9,4,4,2007,17,30,1
5,4493,3,23,3,2007,21,21,1
1,15811,8,19,3,2007,22,0,1
1,2871,5,19,3,2007,17,0,1
7,653,10,11,3,2007,10,0,1
6,20750,3,10,3,2007,23,50,1
2,8503,8,6,3,2007,21,0,1
1,10375,7,5,3,2007,23,45,1
1,4893,3,5,3,2007,12,5,1
5,5109,3,23,2,2007,19,30,1
3,1619,3,21,2,2007,1,0,1
5,3120,7,9,2,2007,8,25,1
4,7738,8,8,2,2007,0,4,1
1,5077,9,5,2,2007,14,30,1
7,21035,8,28,1,2007,19,0,1
2,143,3,23,1,2007,17,0,1
7,6031,3,14,1,2007,13,0,1
5,19240,9,12,1,2007,10,25,1
2,5851,3,9,1,2007,8,43,1
2,10121,3,9,1,2007,6,30,1
5,10566,8,29,12,2006,1,30,1
7,125,2,17,12,2006,21,0,1
6,11406,3,16,12,2006,23,28,1
6,8283,8,16,12,2006,21,0,1
5,15404,3,15,12,2006,21,29,1
3,15356,8,13,12,2006,22,20,1
7,1524,3,3,12,2006,1,45,1
6,657,8,2,12,2006,15,0,1
5,5338,2,1,12,2006,5,45,1
2,12865,5,28,11,2006,19,45,1
3,21101,6,15,11,2006,1,42,1
7,4354,7,5,11,2006,7,55,1
3,281,4,1,11,2006,12,25,1
2,125,2,31,10,2006,6,49,1
7,4371,3,22,10,2006,17,34,1
7,5630,3,22,10,2006,6,29,1
7,8694,1,22,10,2006,1,57,1
4,11446,8,19,10,2006,22,5,1
3,11167,3,18,10,2006,5,9,1
2,4435,3,17,10,2006,12,45,1
6,11546,3,7,10,2006,18,0,1
6,5421,3,7,10,2006,5,0,1
5,125,2,6,10,2006,6,24,1
5,7337,3,6,10,2006,5,15,1
5,3119,7,6,10,2006,2,58,1
5,7493,3,6,10,2006,1,3,1
2,216,6,3,10,2006,1,46,1
1,4256,2,2,10,2006,15,19,1
1,6683,3,2,10,2006,0,4,1
7,310,8,24,9,2006,3,0,1
2,772,10,19,9,2006,22,0,1
7,3570,1,10,9,2006,19,0,1
6,1091,10,9,9,2006,0,31,1
2,1220,10,5,9,2006,19,10,1
2,21165,8,5,9,2006,4,0,1
5,65,4,25,8,2006,3,15,1
2,631,2,22,8,2006,15,0,1
6,4741,5,12,8,2006,14,30,1
6,2825,6,12,8,2006,2,10,1
4,12224,1,10,8,2006,14,56,1
2,12766,8,8,8,2006,5,11,1
1,8559,3,7,8,2006,16,20,1
1,4370,2,7,8,2006,12,45,1
7,8204,3,30,7,2006,15,35,1
2,13163,3,25,7,2006,0,52,1
7,21213,3,16,7,2006,3,0,1
5,6407,3,14,7,2006,20,55,1
4,133,3,13,7,2006,15,22,1
1,16545,3,10,7,2006,23,30,1
6,16767,3,1,7,2006,3,30,1
7,21242,3,18,6,2006,20,28,1
6,6371,9,17,6,2006,23,30,1
3,1132,3,14,6,2006,0,15,1
1,7571,6,12,6,2006,23,30,1
1,12234,9,12,6,2006,17,50,1
5,6135,4,2,6,2006,15,45,1
4,125,2,1,6,2006,23,54,1
3,1935,5,31,5,2006,13,0,1
2,159,6,30,5,2006,21,0,1
2,6867,2,30,5,2006,2,36,1
1,678,9,29,5,2006,3,25,1
1,11708,9,29,5,2006,1,10,1
5,730,3,19,5,2006,17,0,1
5,10370,7,19,5,2006,12,0,1
4,10673,7,18,5,2006,9,45,1
3,20654,3,17,5,2006,4,55,1
2,10825,8,16,5,2006,14,20,1
2,10674,3,16,5,2006,0,58,1
1,13500,6,15,5,2006,20,26,1
1,7766,4,15,5,2006,0,1,1
7,10643,7,7,5,2006,3,0,1
4,5355,6,4,5,2006,19,30,1
3,5690,8,3,5,2006,17,55,1
3,5661,6,3,5,2006,4,15,1
3,9631,4,3,5,2006,4,13,1
1,11745,3,1,5,2006,0,20,1
7,2945,3,23,4,2006,14,44,1
7,9202,3,23,4,2006,0,28,1
7,16360,1,23,4,2006,0,22,1
6,365,1,22,4,2006,17,9,1
3,1611,3,19,4,2006,6,0,1
1,5624,3,17,4,2006,22,10,1
5,2718,6,7,4,2006,14,5,1
5,8503,8,7,4,2006,1,51,1
1,13974,3,20,3,2006,20,50,1
6,20919,3,11,3,2006,2,0,1
3,1273,10,8,3,2006,3,0,1
1,619,8,6,3,2006,9,45,1
7,15058,3,26,2,2006,13,30,1
7,4209,2,26,2,2006,6,0,1
2,756,3,21,2,2006,11,30,1
7,868,5,12,2,2006,22,48,1
7,125,2,12,2,2006,19,22,1
3,4570,1,8,2,2006,2,26,1
7,1264,3,29,1,2006,21,2,1
7,4284,1,29,1,2006,11,15,1
2,2165,9,24,1,2006,17,28,1
2,2165,9,24,1,2006,17,28,1
6,213,4,14,1,2006,6,3,1
2,2341,5,10,1,2006,21,20,1
1,5355,6,9,1,2006,12,15,1
7,4485,1,1,1,2006,4,30,1
6,8137,4,31,12,2005,19,26,1
5,125,2,16,12,2005,19,35,1
5,6507,6,16,12,2005,4,10,1
2,8844,3,13,12,2005,22,0,1
2,7657,3,13,12,2005,19,31,1
1,1351,8,12,12,2005,15,15,1
1,21227,8,12,12,2005,2,10,1
7,1300,6,4,12,2005,23,15,1
3,5852,7,30,11,2005,22,8,1
3,1555,2,30,11,2005,20,15,1
5,20437,3,18,11,2005,18,0,1
5,1474,4,18,11,2005,10,0,1
2,18038,9,15,11,2005,2,50,1
6,11347,3,5,11,2005,5,22,1
5,6915,7,4,11,2005,8,28,1
3,1722,2,2,11,2005,14,46,1
3,10386,9,2,11,2005,1,44,1
1,18451,9,31,10,2005,18,0,1
1,9006,5,31,10,2005,10,29,1
6,2150,3,22,10,2005,0,25,1
5,77,10,21,10,2005,23,10,1
1,3196,9,17,10,2005,12,55,1
3,5491,3,5,10,2005,15,45,1
2,10808,3,4,10,2005,23,50,1
2,779,2,4,10,2005,19,50,1
5,12481,3,23,9,2005,22,6,1
1,2686,4,19,9,2005,18,20,1
7,3337,4,11,9,2005,3,14,1
6,125,2,10,9,2005,3,20,1
4,125,2,8,9,2005,0,27,1
7,4841,9,28,8,2005,21,10,1
7,13731,1,28,8,2005,20,17,1
6,471,9,27,8,2005,23,59,1
5,13731,1,26,8,2005,23,30,1
5,10121,3,26,8,2005,16,40,1
3,4559,4,24,8,2005,9,30,1
7,3177,8,14,8,2005,8,0,1
5,15747,3,12,8,2005,22,55,1
5,5194,8,12,8,2005,1,45,1
4,14668,9,11,8,2005,3,30,1
3,1622,5,10,8,2005,6,0,1
2,1379,1,9,8,2005,13,0,1
7,435,10,31,7,2005,14,15,1
6,4496,9,30,7,2005,18,0,1
6,4487,3,30,7,2005,15,0,1
6,9228,4,30,7,2005,1,30,1
6,2328,5,30,7,2005,1,0,1
5,1920,5,29,7,2005,22,30,1
5,4617,3,29,7,2005,22,0,1
4,280,3,28,7,2005,6,0,1
2,646,6,26,7,2005,0,1,1
5,8837,8,15,7,2005,1,3,1
3,12283,4,13,7,2005,23,45,1
1,3399,5,11,7,2005,20,46,1
1,1550,1,11,7,2005,3,23,1
1,1519,1,27,6,2005,7,0,1
4,12580,8,16,6,2005,2,30,1
3,9588,6,15,6,2005,18,30,1
3,12767,3,15,6,2005,2,41,1
2,4301,2,14,6,2005,0,33,1
1,4711,8,13,6,2005,13,0,1
7,1615,2,5,6,2005,18,49,1
6,19682,8,4,6,2005,2,40,1
7,8640,3,22,5,2005,23,0,1
5,5462,9,20,5,2005,17,30,1
5,5415,2,20,5,2005,4,1,1
2,4371,3,17,5,2005,4,8,1
7,7738,8,8,5,2005,21,37,1
7,233,8,8,5,2005,13,25,1
7,8904,3,8,5,2005,3,8,1
3,125,2,4,5,2005,6,23,1
7,1619,3,24,4,2005,1,57,1
2,7302,3,19,4,2005,23,44,1
2,1324,3,19,4,2005,20,40,1
2,21621,3,19,4,2005,2,26,1
1,1771,5,18,4,2005,1,53,1
7,10610,9,10,4,2005,1,25,1
6,8741,7,9,4,2005,9,30,1
5,3724,5,8,4,2005,18,0,1
3,2076,6,6,4,2005,9,0,1
7,10685,3,27,3,2005,4,37,1
3,1182,5,23,3,2005,7,0,1
1,125,2,21,3,2005,15,30,1
1,1611,3,21,3,2005,10,11,1
5,7838,4,11,3,2005,18,45,1
1,4363,6,7,3,2005,19,0,1
7,9233,8,27,2,2005,22,45,1
6,11409,8,26,2,2005,22,30,1
4,1803,8,24,2,2005,13,30,1
2,12601,8,22,2,2005,0,43,1
5,1220,10,11,2,2005,20,0,1
5,1383,7,11,2,2005,12,30,1
5,83,2,11,2,2005,0,35,1
1,14413,3,7,2,2005,7,47,1
1,9558,2,7,2,2005,4,30,1
7,2179,3,30,1,2005,2,33,1
6,1011,3,29,1,2005,7,30,1
4,622,6,27,1,2005,3,45,1
3,10042,8,26,1,2005,22,0,1
2,93,7,25,1,2005,22,54,1
1,8789,5,24,1,2005,23,0,1
7,125,2,16,1,2005,1,48,1
5,1895,3,14,1,2005,21,16,1
5,2393,8,14,1,2005,14,58,1
5,1511,3,14,1,2005,3,34,1
3,408,2,12,1,2005,5,45,1
5,16317,9,24,12,2004,13,5,1
3,416,3,22,12,2004,21,6,1
2,16146,8,21,12,2004,15,18,1
4,5073,3,9,12,2004,8,0,1
2,6164,1,7,12,2004,22,10,1
7,1352,4,28,11,2004,20,40,1
7,5013,3,28,11,2004,4,15,1
6,947,2,27,11,2004,2,30,1
5,5615,3,26,11,2004,0,13,1
4,1895,3,25,11,2004,15,30,1
3,13129,3,24,11,2004,15,30,1
3,7321,5,24,11,2004,4,3,1
1,8866,7,22,11,2004,14,45,1
7,18513,3,14,11,2004,1,40,1
7,1091,10,31,10,2004,14,0,1
7,1729,5,31,10,2004,2,42,1
7,5826,1,31,10,2004,0,1,1
6,4294,9,30,10,2004,3,35,1
5,572,4,29,10,2004,4,30,1
2,992,1,26,10,2004,22,50,1
6,3087,7,16,10,2004,16,30,1
5,1001,9,15,10,2004,11,15,1
4,21861,9,14,10,2004,4,1,1
2,7639,9,12,10,2004,23,45,1
2,1973,9,12,10,2004,10,38,1
1,4677,3,11,10,2004,4,30,1
7,6122,2,3,10,2004,9,45,1
7,3524,3,3,10,2004,5,45,1
5,21943,8,1,10,2004,1,58,1
4,9037,4,30,9,2004,23,4,1
4,1695,3,30,9,2004,9,45,1
4,17615,3,30,9,2004,1,12,1
5,1752,3,17,9,2004,3,50,1
3,2535,4,15,9,2004,18,40,1
2,3750,3,14,9,2004,1,5,1
6,4759,8,4,9,2004,20,0,1
6,4086,1,4,9,2004,4,20,1
2,6626,3,31,8,2004,8,20,1
7,5090,3,22,8,2004,2,0,1
6,12235,3,21,8,2004,0,54,1
5,5653,5,20,8,2004,15,20,1
5,1964,4,20,8,2004,0,53,1
4,22123,9,19,8,2004,1,13,1
2,22138,8,17,8,2004,8,45,1
2,366,10,17,8,2004,4,53,1
1,16566,7,16,8,2004,3,22,1
7,21878,5,8,8,2004,6,45,1
6,83,2,7,8,2004,19,10,1
6,144,4,7,8,2004,9,8,1
6,7737,3,7,8,2004,2,11,1
5,21912,8,6,8,2004,23,0,1
5,13029,3,6,8,2004,22,25,1
2,11536,4,3,8,2004,10,51,1
2,4556,4,3,8,2004,2,15,1
1,8103,3,2,8,2004,22,16,1
6,3531,1,24,7,2004,22,30,1
6,4533,2,24,7,2004,10,37,1
6,1850,4,24,7,2004,10,35,1
6,12481,3,24,7,2004,5,0,1
5,4815,3,23,7,2004,12,18,1
5,8654,3,23,7,2004,0,38,1
5,4868,3,23,7,2004,0,30,1
2,5503,3,20,7,2004,21,33,1
2,9023,8,20,7,2004,12,30,1
1,2121,9,19,7,2004,8,30,1
1,4284,1,19,7,2004,4,27,1
7,21089,3,11,7,2004,23,30,1
6,6642,6,10,7,2004,4,14,1
4,7534,6,8,7,2004,19,54,1
3,4988,4,7,7,2004,13,0,1
3,4140,10,7,7,2004,5,20,1
3,4140,10,7,7,2004,5,20,1
2,22278,3,6,7,2004,3,1,1
1,19111,8,5,7,2004,3,21,1
3,21764,2,23,6,2004,18,45,1
3,9132,8,23,6,2004,15,0,1
3,1449,1,23,6,2004,10,44,1
1,5808,3,21,6,2004,22,12,1
7,14674,1,13,6,2004,22,0,1
6,22337,5,12,6,2004,2,47,1
6,22336,5,12,6,2004,2,10,1
5,22341,6,11,6,2004,16,31,1
4,5107,10,10,6,2004,16,15,1
2,21763,7,8,6,2004,2,40,1
1,1915,5,7,6,2004,9,30,1
1,3180,10,7,6,2004,5,5,1
1,3180,10,7,6,2004,5,3,1
7,3816,2,30,5,2004,23,0,1
7,3676,2,30,5,2004,22,45,1
7,22378,9,30,5,2004,19,48,1
3,9751,3,26,5,2004,10,26,1
3,12235,3,26,5,2004,4,10,1
6,2610,8,15,5,2004,23,20,1
6,22411,3,15,5,2004,17,20,1
6,9132,8,15,5,2004,4,1,1
5,13312,3,14,5,2004,3,43,1
4,16271,5,13,5,2004,21,20,1
4,16146,8,13,5,2004,11,0,1
3,6915,7,12,5,2004,22,45,1
1,8372,3,10,5,2004,16,25,1
7,20150,3,2,5,2004,22,10,1
5,10099,3,30,4,2004,13,0,1
4,3180,10,29,4,2004,8,43,1
1,18443,3,26,4,2004,22,56,1
4,14737,7,15,4,2004,15,45,1
4,8423,8,15,4,2004,5,22,1
4,5149,8,15,4,2004,4,4,1
1,21763,7,12,4,2004,5,0,1
1,21762,4,12,4,2004,2,19,1
4,3532,3,1,4,2004,22,0,1
3,6978,7,31,3,2004,0,1,1
2,22116,5,30,3,2004,15,54,1
5,5171,9,19,3,2004,22,10,1
4,3384,9,18,3,2004,14,45,1
3,2046,2,17,3,2004,14,40,1
2,1448,8,16,3,2004,7,0,1
7,7061,8,7,3,2004,0,38,1
6,10685,3,6,3,2004,22,13,1
6,3330,7,6,3,2004,16,0,1
5,740,5,5,3,2004,19,0,1
5,4077,5,5,3,2004,3,58,1
3,13949,9,3,3,2004,17,15,1
3,4676,4,3,3,2004,7,30,1
2,83,2,2,3,2004,10,0,1
7,11772,3,22,2,2004,18,0,1
4,3611,3,19,2,2004,19,22,1
4,22168,3,19,2,2004,4,27,1
4,14312,8,19,2,2004,1,0,1
3,14770,5,18,2,2004,23,38,1
3,10602,1,18,2,2004,14,59,1
3,11659,3,18,2,2004,4,45,1
1,851,3,16,2,2004,20,50,1
5,1080,8,6,2,2004,1,12,1
4,18525,3,5,2,2004,0,5,1
2,4317,4,3,2,2004,12,0,1
7,20341,8,25,1,2004,23,56,1
5,11378,9,23,1,2004,1,5,1
4,925,2,22,1,2004,3,6,1
3,1351,8,21,1,2004,13,10,1
2,2383,5,20,1,2004,0,35,1
7,10404,8,11,1,2004,20,49,1
6,1895,3,10,1,2004,19,0,1
5,21763,7,9,1,2004,15,0,1
2,5384,5,6,1,2004,18,50,1
1,356,3,5,1,2004,13,14,1
1,4951,6,5,1,2004,5,45,1
1,15306,5,5,1,2004,1,5,1
7,12542,8,28,12,2003,22,50,1
6,20257,3,27,12,2003,5,15,1
6,107,8,27,12,2003,2,30,1
5,1347,8,26,12,2003,18,50,1
4,4011,1,25,12,2003,18,2,1
4,10752,8,25,12,2003,7,0,1
1,8521,8,22,12,2003,3,33,1
7,21987,3,14,12,2003,0,59,1
7,248,7,30,11,2003,14,55,1
6,2944,2,29,11,2003,16,44,1
4,1042,3,27,11,2003,2,55,1
3,1658,2,26,11,2003,1,30,1
2,19152,9,25,11,2003,12,30,1
1,12097,6,24,11,2003,14,30,1
7,9453,5,16,11,2003,8,10,1
6,4868,3,15,11,2003,20,20,1
5,3120,7,14,11,2003,14,45,1
3,19807,3,12,11,2003,21,22,1
3,21955,9,12,11,2003,17,0,1
1,3975,7,10,11,2003,16,45,1
7,3877,3,2,11,2003,22,0,1
5,6292,2,31,10,2003,23,35,1
5,18450,3,31,10,2003,17,0,1
5,512,8,31,10,2003,9,15,1
3,5985,3,29,10,2003,4,22,1
3,363,2,29,10,2003,2,58,1
3,125,2,29,10,2003,2,15,1
1,14450,3,27,10,2003,19,23,1
6,22836,3,18,10,2003,2,40,1
4,653,10,16,10,2003,3,23,1
3,17562,8,15,10,2003,3,0,1
2,1511,3,14,10,2003,22,25,1
2,22847,9,14,10,2003,14,50,1
2,10254,3,14,10,2003,12,20,1
7,7397,4,5,10,2003,10,0,1
7,10874,8,5,10,2003,2,50,1
7,11760,3,5,10,2003,0,40,1
6,13674,4,4,10,2003,23,20,1
4,5606,4,2,10,2003,12,26,1
1,15002,9,29,9,2003,23,0,1
1,10461,3,29,9,2003,15,27,1
6,21764,2,20,9,2003,20,18,1
2,2868,7,16,9,2003,18,0,1
7,4888,3,7,9,2003,22,51,1
7,10084,3,7,9,2003,5,29,1
6,22857,8,6,9,2003,4,19,1
6,2345,3,6,9,2003,3,20,1
5,17786,3,5,9,2003,23,59,1
2,22285,8,2,9,2003,21,22,1
