"day","address","location","date","month","year","hour","min","DRIVINGUNDERTHEINFLUENCE"
2,12305,7,1,11,2011,2,50,1
6,713,4,22,10,2011,18,40,1
4,10656,6,20,10,2011,0,20,1
7,813,6,9,10,2011,23,50,1
7,11314,8,9,10,2011,14,46,1
7,11314,8,9,10,2011,14,46,1
7,591,9,9,10,2011,3,15,1
7,665,3,9,10,2011,1,8,1
6,14776,4,8,10,2011,19,30,1
6,1040,1,8,10,2011,3,20,1
3,6261,9,5,10,2011,19,32,1
2,1938,3,4,10,2011,20,40,1
2,11768,10,4,10,2011,2,2,1
1,6466,3,3,10,2011,2,48,1
7,8849,4,25,9,2011,7,15,1
7,13892,3,25,9,2011,4,31,1
7,918,7,25,9,2011,4,4,1
6,2786,6,24,9,2011,1,40,1
5,1926,2,23,9,2011,1,52,1
4,1395,6,22,9,2011,15,58,1
2,1654,8,20,9,2011,2,38,1
1,5577,8,19,9,2011,1,21,1
7,14001,9,11,9,2011,13,4,1
6,1525,4,10,9,2011,22,26,1
5,17495,6,9,9,2011,16,58,1
5,1855,8,9,9,2011,3,55,1
5,1536,6,9,9,2011,0,10,1
2,12475,6,6,9,2011,3,40,1
1,9279,7,5,9,2011,22,44,1
1,11536,4,5,9,2011,1,24,1
1,1104,1,5,9,2011,1,5,1
1,982,9,5,9,2011,0,34,1
1,982,9,5,9,2011,0,34,1
7,3873,1,28,8,2011,16,55,1
7,3893,8,28,8,2011,0,45,1
6,8030,4,27,8,2011,19,22,1
6,14512,7,27,8,2011,2,35,1
5,11196,5,26,8,2011,3,5,1
5,5920,9,26,8,2011,1,30,1
3,2535,4,24,8,2011,1,15,1
1,29,5,22,8,2011,1,26,1
7,585,6,14,8,2011,22,54,1
7,3140,8,14,8,2011,21,17,1
7,4476,5,14,8,2011,12,11,1
7,2832,6,14,8,2011,2,31,1
7,9208,5,14,8,2011,0,17,1
5,12780,1,12,8,2011,23,24,1
4,6899,2,11,8,2011,17,20,1
4,125,2,11,8,2011,2,35,1
4,11830,4,11,8,2011,0,57,1
3,5899,1,10,8,2011,10,6,1
3,7886,4,10,8,2011,5,11,1
7,12356,3,31,7,2011,2,21,1
7,5829,3,31,7,2011,2,15,1
7,6497,1,31,7,2011,1,10,1
6,18482,8,30,7,2011,20,28,1
6,18482,8,30,7,2011,20,28,1
4,1624,1,28,7,2011,22,30,1
4,18491,8,28,7,2011,19,55,1
4,1017,3,28,7,2011,18,12,1
3,18494,8,27,7,2011,20,44,1
2,1441,1,26,7,2011,1,43,1
1,4455,7,25,7,2011,23,23,1
7,359,10,17,7,2011,6,57,1
6,5537,7,16,7,2011,2,24,1
5,17684,7,15,7,2011,23,5,1
5,6080,2,15,7,2011,3,13,1
5,1966,7,15,7,2011,2,27,1
5,6475,2,15,7,2011,2,17,1
4,18183,6,14,7,2011,18,32,1
4,490,2,14,7,2011,1,14,1
3,6773,7,13,7,2011,1,20,1
2,5639,9,12,7,2011,22,25,1
7,2469,1,3,7,2011,21,35,1
7,125,2,3,7,2011,11,46,1
7,9279,7,3,7,2011,2,0,1
7,979,4,3,7,2011,1,56,1
6,1935,5,2,7,2011,23,40,1
6,7703,5,2,7,2011,21,22,1
6,7703,5,2,7,2011,21,22,1
6,3855,5,2,7,2011,2,7,1
6,5844,5,2,7,2011,1,40,1
6,10919,5,2,7,2011,1,22,1
5,5223,1,1,7,2011,4,5,1
5,5223,1,1,7,2011,4,5,1
6,2831,4,18,6,2011,23,30,1
6,4388,10,18,6,2011,23,12,1
6,8132,6,18,6,2011,21,25,1
6,5306,7,18,6,2011,17,47,1
6,551,5,18,6,2011,1,35,1
2,18570,9,14,6,2011,17,53,1
2,1754,6,14,6,2011,17,45,1
7,593,8,5,6,2011,23,54,1
7,10673,7,5,6,2011,17,19,1
7,4518,1,5,6,2011,9,31,1
7,18136,4,5,6,2011,2,6,1
6,817,2,4,6,2011,21,50,1
6,4093,2,4,6,2011,21,39,1
5,426,8,3,6,2011,16,41,1
4,554,10,2,6,2011,13,52,1
4,5791,7,2,6,2011,0,45,1
2,4643,9,31,5,2011,22,3,1
2,8767,4,31,5,2011,1,3,1
2,3714,7,31,5,2011,0,10,1
1,17682,8,30,5,2011,21,41,1
1,16400,7,30,5,2011,18,35,1
1,213,4,30,5,2011,3,0,1
1,13707,6,30,5,2011,2,31,1
1,6367,7,30,5,2011,1,12,1
7,1520,5,22,5,2011,5,0,1
6,17026,7,21,5,2011,2,16,1
6,6986,7,21,5,2011,1,18,1
4,1554,2,19,5,2011,23,23,1
4,6100,8,19,5,2011,2,59,1
3,13283,5,18,5,2011,9,10,1
1,404,4,16,5,2011,20,55,1
1,4222,6,16,5,2011,15,0,1
7,9368,9,8,5,2011,17,20,1
7,6593,1,8,5,2011,1,25,1
6,2834,4,7,5,2011,18,40,1
6,5352,9,7,5,2011,4,14,1
5,10793,6,6,5,2011,2,35,1
5,11505,6,6,5,2011,0,30,1
4,3132,10,5,5,2011,22,10,1
4,4876,3,5,5,2011,20,7,1
4,9412,6,5,5,2011,2,14,1
4,4041,6,5,5,2011,0,41,1
3,1780,4,4,5,2011,22,12,1
2,3742,8,3,5,2011,0,31,1
1,1882,4,2,5,2011,11,6,1
1,18662,9,2,5,2011,1,10,1
7,1233,4,24,4,2011,1,56,1
5,16838,9,22,4,2011,22,18,1
5,4496,9,22,4,2011,3,48,1
4,8074,2,21,4,2011,2,31,1
3,8008,7,20,4,2011,1,34,1
3,14948,4,20,4,2011,0,57,1
2,4392,3,19,4,2011,23,0,1
2,8554,2,19,4,2011,20,20,1
2,18693,7,19,4,2011,18,44,1
7,8809,4,10,4,2011,21,59,1
6,295,7,9,4,2011,23,0,1
6,2330,4,9,4,2011,20,38,1
5,5170,7,8,4,2011,17,28,1
4,2543,5,24,3,2011,4,6,1
2,3789,1,22,3,2011,23,21,1
7,1406,4,13,3,2011,19,14,1
7,6166,2,13,3,2011,4,34,1
6,1139,1,12,3,2011,1,30,1
6,16963,7,12,3,2011,1,22,1
5,10971,6,11,3,2011,22,47,1
5,11156,8,11,3,2011,19,25,1
5,1500,4,11,3,2011,1,57,1
5,546,5,11,3,2011,0,34,1
4,14966,9,10,3,2011,2,5,1
4,7871,3,10,3,2011,0,55,1
1,4495,7,7,3,2011,23,49,1
1,6035,3,7,3,2011,23,0,1
7,3714,7,27,2,2011,22,16,1
7,4798,3,27,2,2011,16,23,1
6,13440,7,26,2,2011,22,38,1
6,13440,7,26,2,2011,21,45,1
5,8828,7,25,2,2011,22,31,1
4,18250,4,24,2,2011,0,26,1
3,9742,4,23,2,2011,14,15,1
3,328,10,23,2,2011,1,3,1
1,459,8,21,2,2011,19,10,1
7,12013,4,13,2,2011,23,40,1
7,793,6,13,2,2011,18,10,1
7,1406,4,13,2,2011,0,38,1
6,7503,5,12,2,2011,22,53,1
5,146,10,11,2,2011,21,20,1
4,6819,2,10,2,2011,2,15,1
3,501,4,9,2,2011,0,55,1
1,9655,9,7,2,2011,22,42,1
1,18862,3,7,2,2011,19,14,1
7,7397,4,30,1,2011,19,2,1
7,7653,4,30,1,2011,0,25,1
6,198,1,29,1,2011,18,5,1
6,3137,7,29,1,2011,17,6,1
6,8017,7,29,1,2011,1,1,1
5,5825,7,28,1,2011,20,0,1
5,5825,7,28,1,2011,20,0,1
5,6166,2,28,1,2011,3,30,1
3,1661,7,26,1,2011,23,6,1
2,502,5,25,1,2011,21,2,1
7,3807,3,16,1,2011,23,21,1
7,18896,7,16,1,2011,1,56,1
6,11594,3,15,1,2011,6,7,1
5,17368,7,14,1,2011,7,10,1
4,155,2,13,1,2011,1,16,1
3,5368,5,12,1,2011,2,15,1
2,6655,7,11,1,2011,23,45,1
1,1348,8,10,1,2011,22,33,1
1,3185,7,10,1,2011,20,4,1
1,893,10,10,1,2011,16,40,1
7,158,2,2,1,2011,18,51,1
6,1769,3,1,1,2011,23,5,1
6,9107,4,1,1,2011,2,43,1
5,4093,2,31,12,2010,20,0,1
2,12446,7,28,12,2010,23,32,1
1,2236,4,27,12,2010,2,41,1
7,1935,5,19,12,2010,20,39,1
7,2336,6,19,12,2010,2,23,1
6,2626,1,18,12,2010,22,45,1
6,11744,7,18,12,2010,19,10,1
6,511,4,18,12,2010,18,37,1
6,12886,7,18,12,2010,2,58,1
5,820,4,17,12,2010,23,54,1
4,1498,5,16,12,2010,22,30,1
4,18960,9,16,12,2010,1,30,1
3,18268,7,15,12,2010,22,43,1
3,823,2,15,12,2010,22,36,1
3,125,2,15,12,2010,1,58,1
2,93,7,14,12,2010,0,49,1
1,3117,9,13,12,2010,22,1,1
7,6192,1,5,12,2010,0,15,1
6,761,6,4,12,2010,23,41,1
6,13447,4,4,12,2010,23,10,1
6,18399,7,4,12,2010,21,29,1
5,125,2,3,12,2010,16,45,1
3,12504,9,1,12,2010,9,48,1
3,9656,2,1,12,2010,1,12,1
3,4020,4,1,12,2010,0,48,1
3,17255,4,1,12,2010,0,13,1
2,1329,9,30,11,2010,6,38,1
2,361,2,30,11,2010,1,3,1
1,442,2,29,11,2010,21,15,1
1,1284,4,29,11,2010,21,5,1
1,13314,7,29,11,2010,17,30,1
7,6131,6,21,11,2010,23,19,1
6,2422,6,20,11,2010,23,55,1
6,14476,9,20,11,2010,23,3,1
5,11301,6,19,11,2010,22,42,1
4,5130,4,18,11,2010,20,18,1
3,5754,6,17,11,2010,20,5,1
2,4204,4,16,11,2010,1,19,1
1,12054,7,15,11,2010,22,57,1
1,6710,1,15,11,2010,16,11,1
1,1284,4,15,11,2010,1,29,1
7,5815,9,7,11,2010,2,24,1
7,125,2,7,11,2010,2,0,1
5,693,2,5,11,2010,1,25,1
4,4377,1,4,11,2010,0,10,1
3,7623,4,3,11,2010,22,30,1
7,7529,4,24,10,2010,2,1,1
7,7529,4,24,10,2010,2,1,1
6,15339,9,23,10,2010,4,56,1
6,12455,7,23,10,2010,0,1,1
5,1780,4,22,10,2010,0,55,1
4,8737,9,21,10,2010,15,8,1
3,575,5,20,10,2010,1,36,1
2,7591,9,19,10,2010,19,45,1
1,3024,7,18,10,2010,23,30,1
7,2390,9,10,10,2010,5,35,1
5,6557,6,8,10,2010,23,47,1
5,11821,7,8,10,2010,22,58,1
5,2183,9,8,10,2010,2,14,1
5,7583,9,8,10,2010,1,16,1
4,895,2,7,10,2010,2,10,1
2,11947,8,5,10,2010,2,27,1
2,5997,7,5,10,2010,0,25,1
1,2140,2,4,10,2010,22,20,1
1,5925,4,4,10,2010,5,45,1
1,7601,5,4,10,2010,0,53,1
6,13704,7,25,9,2010,2,26,1
5,111,10,24,9,2010,19,12,1
5,5356,2,24,9,2010,2,55,1
5,22,10,24,9,2010,2,45,1
4,5125,9,23,9,2010,1,56,1
2,3567,6,21,9,2010,23,3,1
2,5458,2,21,9,2010,20,7,1
2,3712,6,21,9,2010,1,51,1
2,1382,6,21,9,2010,1,15,1
1,12457,5,20,9,2010,1,10,1
7,693,2,12,9,2010,1,0,1
6,125,2,11,9,2010,16,0,1
6,15299,7,11,9,2010,1,1,1
6,15299,7,11,9,2010,1,1,1
4,1119,2,9,9,2010,23,34,1
4,4256,2,9,9,2010,23,20,1
2,4656,8,7,9,2010,11,39,1
1,2842,10,6,9,2010,1,53,1
1,125,2,6,9,2010,0,16,1
6,2368,6,28,8,2010,0,4,1
4,3769,5,26,8,2010,20,36,1
4,9032,7,26,8,2010,4,42,1
2,4998,4,24,8,2010,21,48,1
2,2987,10,24,8,2010,19,59,1
6,1172,4,14,8,2010,6,30,1
5,11570,6,13,8,2010,22,50,1
5,1281,2,13,8,2010,8,25,1
5,2366,7,13,8,2010,2,43,1
4,484,2,12,8,2010,21,17,1
4,4872,2,12,8,2010,19,10,1
3,7764,4,11,8,2010,23,58,1
1,10759,7,9,8,2010,23,27,1
1,908,10,9,8,2010,13,40,1
7,15922,6,1,8,2010,22,20,1
7,125,2,1,8,2010,21,26,1
7,9444,4,1,8,2010,20,25,1
6,14095,7,31,7,2010,22,39,1
6,125,2,31,7,2010,20,20,1
6,4451,3,31,7,2010,18,13,1
6,1722,2,31,7,2010,6,37,1
5,960,9,30,7,2010,20,50,1
5,16367,7,30,7,2010,2,3,1
3,19229,9,28,7,2010,17,13,1
2,405,8,27,7,2010,12,23,1
1,12038,9,26,7,2010,23,45,1
7,12993,7,18,7,2010,18,41,1
7,16294,5,18,7,2010,1,29,1
7,978,1,18,7,2010,0,50,1
5,93,7,16,7,2010,2,9,1
4,1506,7,15,7,2010,21,43,1
4,3081,2,15,7,2010,3,36,1
2,15005,7,13,7,2010,22,31,1
2,347,8,13,7,2010,0,10,1
1,5759,8,12,7,2010,1,29,1
7,10174,9,4,7,2010,21,20,1
7,904,5,4,7,2010,20,29,1
7,2576,5,4,7,2010,1,4,1
5,11743,4,2,7,2010,23,45,1
5,11285,6,2,7,2010,23,20,1
4,8686,6,1,7,2010,23,27,1
4,4641,9,1,7,2010,20,6,1
3,2792,4,30,6,2010,11,52,1
7,13638,7,20,6,2010,23,43,1
7,2621,1,20,6,2010,1,26,1
5,399,7,18,6,2010,23,41,1
5,5621,4,18,6,2010,23,38,1
4,10139,3,17,6,2010,21,27,1
3,3307,4,16,6,2010,9,29,1
1,5598,3,14,6,2010,23,13,1
1,4451,3,14,6,2010,9,53,1
7,376,2,6,6,2010,23,45,1
7,8030,4,6,6,2010,23,20,1
6,3458,5,5,6,2010,23,11,1
6,16231,9,5,6,2010,22,58,1
6,10310,7,5,6,2010,21,7,1
6,2251,5,5,6,2010,1,45,1
4,15802,3,3,6,2010,18,42,1
3,7787,3,2,6,2010,16,17,1
3,5230,2,2,6,2010,2,30,1
1,3881,4,31,5,2010,2,48,1
6,5604,2,22,5,2010,21,18,1
6,46,2,22,5,2010,0,19,1
5,10028,7,21,5,2010,21,34,1
5,9295,6,21,5,2010,1,46,1
4,9102,7,20,5,2010,22,22,1
4,3785,4,20,5,2010,2,28,1
4,2113,9,20,5,2010,0,9,1
3,111,10,19,5,2010,3,25,1
3,4838,8,19,5,2010,2,0,1
7,17969,9,9,5,2010,7,41,1
6,10624,7,8,5,2010,21,25,1
5,8323,3,7,5,2010,17,12,1
4,12422,5,6,5,2010,22,10,1
4,21,5,6,5,2010,0,22,1
3,1026,5,5,5,2010,22,50,1
3,1525,4,5,5,2010,1,45,1
3,1525,4,5,5,2010,1,45,1
3,15695,7,5,5,2010,1,0,1
2,19354,7,4,5,2010,18,14,1
2,19359,7,4,5,2010,0,2,1
1,5335,7,3,5,2010,23,55,1
1,3783,4,3,5,2010,23,21,1
1,638,4,3,5,2010,2,42,1
7,771,1,25,4,2010,1,56,1
7,6719,7,25,4,2010,1,10,1
5,7091,7,23,4,2010,23,51,1
5,3234,4,23,4,2010,2,30,1
5,8262,5,23,4,2010,1,54,1
3,12034,7,21,4,2010,23,22,1
2,7461,3,20,4,2010,1,11,1
6,4337,2,10,4,2010,20,10,1
5,18785,6,9,4,2010,0,45,1
4,768,3,8,4,2010,23,40,1
4,6295,7,8,4,2010,23,31,1
4,1721,2,8,4,2010,1,30,1
1,6624,4,5,4,2010,23,14,1
1,2994,6,5,4,2010,1,2,1
1,13122,4,5,4,2010,0,1,1
6,11788,4,27,3,2010,23,13,1
6,7232,5,27,3,2010,19,32,1
6,7232,5,27,3,2010,19,32,1
5,7654,4,26,3,2010,3,4,1
5,1217,1,26,3,2010,2,11,1
4,5215,3,25,3,2010,23,46,1
4,5834,4,25,3,2010,23,44,1
4,5166,7,25,3,2010,20,16,1
3,3849,5,24,3,2010,17,10,1
3,7899,8,24,3,2010,8,10,1
2,12034,7,23,3,2010,23,13,1
2,600,3,23,3,2010,14,36,1
2,19428,6,23,3,2010,12,57,1
7,4734,8,14,3,2010,3,44,1
6,2428,5,13,3,2010,22,29,1
6,2428,5,13,3,2010,22,29,1
6,511,4,13,3,2010,3,26,1
6,375,7,13,3,2010,2,3,1
4,9584,4,11,3,2010,2,3,1
4,11418,8,11,3,2010,0,57,1
2,17229,7,9,3,2010,22,44,1
2,10158,1,9,3,2010,1,16,1
1,19453,9,8,3,2010,9,0,1
7,15562,7,28,2,2010,23,50,1
7,5461,7,28,2,2010,21,6,1
7,12075,9,28,2,2010,15,36,1
6,1624,1,27,2,2010,0,4,1
1,1656,4,22,2,2010,15,40,1
6,12773,8,13,2,2010,23,25,1
6,12773,8,13,2,2010,20,40,1
6,6736,7,13,2,2010,1,17,1
2,1882,4,9,2,2010,0,47,1
1,11869,7,8,2,2010,0,7,1
7,17740,7,31,1,2010,23,6,1
6,12282,4,30,1,2010,0,39,1
4,601,9,28,1,2010,3,36,1
2,93,7,26,1,2010,23,42,1
1,1386,2,25,1,2010,21,54,1
1,1386,2,25,1,2010,21,54,1
7,18479,3,17,1,2010,0,1,1
6,5469,1,16,1,2010,22,23,1
6,19432,8,16,1,2010,22,11,1
6,3951,6,16,1,2010,19,35,1
5,4760,2,15,1,2010,22,1,1
5,1216,4,15,1,2010,2,17,1
5,19521,3,15,1,2010,0,39,1
4,9288,8,14,1,2010,20,23,1
4,233,8,14,1,2010,15,17,1
3,9315,3,13,1,2010,12,44,1
7,7496,6,27,12,2009,23,3,1
7,3735,2,27,12,2009,23,1,1
6,4547,5,26,12,2009,1,58,1
5,9358,7,25,12,2009,22,21,1
4,12325,7,24,12,2009,19,21,1
4,15008,1,24,12,2009,2,6,1
3,2450,3,23,12,2009,0,37,1
3,2450,3,23,12,2009,0,37,1
2,880,5,22,12,2009,1,48,1
1,4147,5,21,12,2009,20,12,1
6,772,10,12,12,2009,22,36,1
3,3600,1,9,12,2009,21,25,1
2,8867,7,8,12,2009,23,43,1
2,19581,9,8,12,2009,19,44,1
2,12073,9,8,12,2009,6,0,1
1,150,10,7,12,2009,1,7,1
7,16088,1,29,11,2009,2,31,1
6,168,8,28,11,2009,17,45,1
6,198,1,28,11,2009,0,20,1
5,15845,4,27,11,2009,16,11,1
4,11454,7,26,11,2009,3,3,1
3,7972,9,25,11,2009,2,56,1
3,1529,6,25,11,2009,0,55,1
2,7065,5,24,11,2009,1,44,1
2,1153,4,24,11,2009,0,27,1
7,3951,6,15,11,2009,0,34,1
6,9054,7,14,11,2009,6,40,1
6,9977,2,14,11,2009,6,36,1
6,1502,2,14,11,2009,0,50,1
6,19620,6,14,11,2009,0,36,1
5,5696,2,13,11,2009,21,1,1
5,12796,4,13,11,2009,17,22,1
5,19626,8,13,11,2009,1,24,1
4,2336,6,12,11,2009,3,39,1
3,3450,7,11,11,2009,23,57,1
2,6833,7,10,11,2009,14,7,1
2,911,10,10,11,2009,2,15,1
2,19552,8,10,11,2009,0,34,1
1,13686,4,9,11,2009,23,2,1
1,2127,5,9,11,2009,18,8,1
7,7291,6,1,11,2009,16,5,1
7,4441,5,1,11,2009,1,59,1
7,2651,2,1,11,2009,1,1,1
7,3664,4,1,11,2009,0,10,1
6,1504,4,31,10,2009,22,40,1
6,11208,1,31,10,2009,3,48,1
5,2664,3,30,10,2009,23,2,1
5,1077,4,30,10,2009,3,25,1
2,2238,7,27,10,2009,3,19,1
7,2305,7,18,10,2009,4,0,1
7,2584,2,18,10,2009,1,11,1
6,7490,2,17,10,2009,2,9,1
6,1079,5,17,10,2009,1,42,1
6,3281,2,17,10,2009,0,30,1
5,6671,4,16,10,2009,22,7,1
5,12930,4,16,10,2009,15,20,1
4,1579,1,15,10,2009,23,16,1
3,5380,1,14,10,2009,0,2,1
2,8899,7,13,10,2009,23,0,1
2,8927,1,13,10,2009,0,23,1
1,2431,8,12,10,2009,1,40,1
1,3281,2,12,10,2009,1,2,1
7,6072,3,4,10,2009,18,5,1
7,4406,6,4,10,2009,0,40,1
6,2825,6,3,10,2009,2,50,1
6,2317,1,3,10,2009,0,46,1
5,2929,2,2,10,2009,23,54,1
5,1766,1,2,10,2009,1,28,1
5,5313,1,2,10,2009,0,3,1
4,13892,3,1,10,2009,20,30,1
4,5810,4,1,10,2009,20,0,1
2,6338,6,29,9,2009,23,26,1
2,2301,5,29,9,2009,22,34,1
1,13495,9,28,9,2009,2,7,1
7,198,1,20,9,2009,22,53,1
7,12773,8,20,9,2009,5,1,1
6,4514,7,19,9,2009,22,45,1
6,8737,9,19,9,2009,21,49,1
6,4883,7,19,9,2009,20,57,1
6,12319,1,19,9,2009,1,10,1
5,6254,8,18,9,2009,22,24,1
5,2257,5,18,9,2009,2,0,1
4,5878,6,17,9,2009,4,34,1
3,1559,4,16,9,2009,21,30,1
3,17535,9,16,9,2009,3,25,1
2,9960,1,15,9,2009,1,58,1
1,1462,4,14,9,2009,2,0,1
7,8610,5,6,9,2009,2,25,1
7,12034,7,6,9,2009,0,23,1
7,1422,7,6,9,2009,0,19,1
7,57,9,6,9,2009,0,5,1
6,4441,5,5,9,2009,4,15,1
5,14054,1,4,9,2009,23,50,1
5,22,10,4,9,2009,20,45,1
5,904,5,4,9,2009,7,30,1
3,19786,3,2,9,2009,16,45,1
2,6062,7,1,9,2009,23,33,1
7,3761,9,23,8,2009,3,20,1
7,2046,2,23,8,2009,2,53,1
7,11241,7,23,8,2009,1,10,1
6,9166,4,22,8,2009,12,42,1
6,606,1,22,8,2009,1,18,1
5,5122,4,21,8,2009,23,47,1
5,7197,7,21,8,2009,4,38,1
4,14831,9,20,8,2009,22,12,1
3,2611,2,19,8,2009,1,0,1
2,10038,3,18,8,2009,2,16,1
2,1777,5,18,8,2009,2,4,1
1,12935,7,17,8,2009,22,32,1
1,4648,5,17,8,2009,0,10,1
6,12199,8,8,8,2009,19,4,1
6,11992,3,8,8,2009,1,47,1
6,7287,2,8,8,2009,1,23,1
6,11,10,8,8,2009,0,47,1
5,1427,1,7,8,2009,23,37,1
5,439,7,7,8,2009,20,12,1
5,15066,2,7,8,2009,2,15,1
2,6289,3,4,8,2009,3,38,1
1,4876,3,3,8,2009,6,58,1
7,10621,8,26,7,2009,23,20,1
6,115,8,25,7,2009,23,8,1
6,15,10,25,7,2009,20,49,1
6,3961,4,25,7,2009,20,28,1
6,2969,4,25,7,2009,2,19,1
6,9085,5,25,7,2009,0,36,1
4,8281,8,23,7,2009,6,50,1
7,16951,7,12,7,2009,2,38,1
6,2579,2,11,7,2009,16,3,1
6,1519,1,11,7,2009,0,1,1
6,1519,1,11,7,2009,0,1,1
5,3909,7,10,7,2009,4,0,1
5,10970,2,10,7,2009,2,1,1
5,11819,7,10,7,2009,0,5,1
4,2259,2,9,7,2009,13,56,1
4,5138,4,9,7,2009,12,21,1
4,7880,5,9,7,2009,1,47,1
2,16667,2,7,7,2009,20,50,1
1,2468,1,6,7,2009,21,42,1
6,6497,1,27,6,2009,21,40,1
6,12151,3,27,6,2009,16,7,1
6,11189,1,27,6,2009,0,51,1
6,19897,1,27,6,2009,0,19,1
5,1642,1,26,6,2009,19,55,1
5,6174,5,26,6,2009,18,0,1
4,11727,5,25,6,2009,21,59,1
3,13758,7,24,6,2009,4,30,1
3,14816,4,24,6,2009,2,49,1
2,3882,4,23,6,2009,21,30,1
1,7922,8,22,6,2009,14,40,1
7,1519,1,14,6,2009,1,14,1
6,13440,7,13,6,2009,23,10,1
6,1552,1,13,6,2009,22,37,1
6,845,5,13,6,2009,2,40,1
5,2257,1,12,6,2009,1,40,1
4,16191,8,11,6,2009,22,29,1
4,14436,7,11,6,2009,1,15,1
2,6678,8,9,6,2009,2,23,1
2,4337,2,9,6,2009,0,58,1
1,18742,4,8,6,2009,2,52,1
7,904,5,31,5,2009,23,6,1
7,17299,4,31,5,2009,19,55,1
7,799,9,31,5,2009,5,30,1
6,2236,4,30,5,2009,0,26,1
5,13138,6,29,5,2009,0,30,1
4,3714,7,28,5,2009,0,9,1
2,4987,4,26,5,2009,19,2,1
2,1863,3,26,5,2009,4,14,1
1,13636,8,25,5,2009,3,30,1
1,11062,7,25,5,2009,0,38,1
7,9412,6,17,5,2009,22,6,1
7,9935,6,17,5,2009,20,16,1
7,628,8,17,5,2009,14,41,1
7,1427,1,17,5,2009,2,20,1
6,1299,5,16,5,2009,1,40,1
6,11189,1,16,5,2009,0,40,1
5,1661,7,15,5,2009,23,20,1
5,303,8,15,5,2009,22,10,1
5,4324,4,15,5,2009,0,13,1
4,10230,8,14,5,2009,16,45,1
4,10881,1,14,5,2009,0,48,1
3,10829,7,13,5,2009,22,50,1
3,12023,7,13,5,2009,22,8,1
3,830,10,13,5,2009,15,45,1
2,604,8,12,5,2009,21,21,1
2,2861,5,12,5,2009,11,20,1
2,2861,5,12,5,2009,11,20,1
2,11444,7,12,5,2009,7,55,1
7,2357,4,3,5,2009,13,25,1
6,591,9,2,5,2009,3,30,1
6,2752,9,2,5,2009,2,59,1
5,5469,1,1,5,2009,23,19,1
5,2315,1,1,5,2009,0,37,1
4,13625,9,30,4,2009,1,45,1
3,7443,7,29,4,2009,1,50,1
3,8511,1,29,4,2009,0,51,1
2,4327,7,28,4,2009,20,26,1
1,18240,7,27,4,2009,23,44,1
1,9016,1,27,4,2009,20,40,1
1,12111,10,27,4,2009,3,0,1
7,17737,8,19,4,2009,18,10,1
7,9958,6,19,4,2009,2,27,1
6,1721,2,18,4,2009,6,8,1
6,19651,7,18,4,2009,2,4,1
6,1272,7,18,4,2009,0,28,1
5,1429,10,17,4,2009,14,10,1
5,2369,4,17,4,2009,11,20,1
4,9830,8,16,4,2009,1,59,1
2,13784,9,14,4,2009,19,33,1
1,17790,9,13,4,2009,21,15,1
7,887,7,5,4,2009,1,25,1
6,5469,1,4,4,2009,1,30,1
5,11114,7,3,4,2009,22,50,1
5,3326,8,3,4,2009,22,28,1
4,949,5,2,4,2009,23,9,1
4,13282,4,2,4,2009,5,45,1
4,271,9,2,4,2009,0,8,1
2,14828,9,31,3,2009,0,20,1
1,1405,10,30,3,2009,17,40,1
1,11455,4,30,3,2009,2,45,1
1,5461,7,30,3,2009,0,7,1
7,1722,2,22,3,2009,19,0,1
7,10347,9,22,3,2009,13,2,1
5,5321,8,20,3,2009,22,9,1
5,8223,2,20,3,2009,20,30,1
5,985,4,20,3,2009,13,46,1
5,2405,1,20,3,2009,2,6,1
5,2755,2,20,3,2009,1,30,1
5,5601,6,20,3,2009,0,47,1
4,6302,4,19,3,2009,23,39,1
4,12641,2,19,3,2009,23,21,1
4,6262,7,19,3,2009,17,16,1
3,17587,9,18,3,2009,21,0,1
3,5052,4,18,3,2009,0,40,1
2,2781,5,17,3,2009,21,46,1
2,1935,5,17,3,2009,21,30,1
7,12094,8,8,3,2009,2,39,1
6,392,4,7,3,2009,7,45,1
6,3638,2,7,3,2009,3,0,1
6,8588,6,7,3,2009,1,55,1
5,9393,4,6,3,2009,1,58,1
5,6077,2,6,3,2009,0,15,1
4,624,5,5,3,2009,22,33,1
1,9758,9,2,3,2009,23,45,1
1,9206,5,2,3,2009,23,11,1
7,7895,1,22,2,2009,21,59,1
7,16019,4,22,2,2009,4,39,1
7,10684,5,22,2,2009,3,2,1
7,14594,9,22,2,2009,2,23,1
6,408,2,21,2,2009,23,44,1
6,20030,7,21,2,2009,23,13,1
6,8343,8,21,2,2009,1,49,1
6,744,10,21,2,2009,0,55,1
6,14456,9,21,2,2009,0,28,1
5,1198,6,20,2,2009,1,55,1
5,5740,6,20,2,2009,1,45,1
5,11240,6,20,2,2009,0,41,1
4,18551,9,19,2,2009,22,38,1
4,2924,5,19,2,2009,17,26,1
4,1501,5,19,2,2009,11,49,1
4,1198,6,19,2,2009,2,44,1
4,16538,9,19,2,2009,0,40,1
2,20054,8,17,2,2009,17,50,1
2,5422,10,17,2,2009,12,24,1
2,6986,7,17,2,2009,2,16,1
6,9981,2,7,2,2009,20,20,1
2,18188,9,3,2,2009,19,59,1
2,4514,7,3,2,2009,0,16,1
1,8933,9,2,2,2009,2,19,1
6,552,4,24,1,2009,1,5,1
5,504,4,23,1,2009,2,20,1
4,710,8,22,1,2009,2,13,1
