"day","address","location","date","month","year","hour","min","LIQUORLAWS"
3,1352,4,5,8,2009,16,0,1
3,9131,8,5,8,2009,13,36,1
2,554,10,4,8,2009,14,59,1
1,2904,2,3,8,2009,18,4,1
5,2725,4,24,7,2009,21,21,1
5,504,4,24,7,2009,13,45,1
4,771,1,23,7,2009,21,34,1
4,14626,8,23,7,2009,15,50,1
4,2408,8,23,7,2009,15,0,1
4,7769,8,23,7,2009,14,0,1
3,7590,4,22,7,2009,19,26,1
3,7590,4,22,7,2009,17,20,1
4,11589,6,9,7,2009,11,42,1
4,927,1,9,7,2009,11,0,1
3,235,4,8,7,2009,19,43,1
3,1862,5,8,7,2009,17,50,1
3,514,5,8,7,2009,17,10,1
1,2360,8,6,7,2009,3,7,1
6,4998,4,27,6,2009,15,46,1
6,2911,10,27,6,2009,9,32,1
5,1642,1,26,6,2009,19,55,1
5,83,2,26,6,2009,11,10,1
4,2792,4,25,6,2009,15,45,1
4,2706,10,25,6,2009,14,55,1
3,3138,7,24,6,2009,18,35,1
3,4457,7,24,6,2009,17,30,1
3,88,2,24,6,2009,17,8,1
2,14098,4,23,6,2009,18,0,1
7,907,6,14,6,2009,19,3,1
6,164,4,13,6,2009,21,40,1
6,19921,1,13,6,2009,16,10,1
6,6192,1,13,6,2009,14,0,1
5,925,2,12,6,2009,21,10,1
5,925,2,12,6,2009,20,0,1
5,925,2,12,6,2009,19,0,1
5,14717,6,12,6,2009,18,15,1
5,408,2,12,6,2009,17,20,1
5,408,2,12,6,2009,17,20,1
2,125,2,9,6,2009,18,5,1
2,8680,4,9,6,2009,7,8,1
4,2909,2,28,5,2009,23,6,1
4,1091,10,28,5,2009,8,3,1
3,925,2,27,5,2009,20,25,1
3,291,4,27,5,2009,18,12,1
1,925,2,25,5,2009,15,30,1
7,527,4,17,5,2009,20,13,1
5,125,2,15,5,2009,21,15,1
3,2719,4,13,5,2009,17,45,1
3,4156,4,13,5,2009,17,15,1
3,2118,5,13,5,2009,17,0,1
2,870,4,12,5,2009,19,39,1
1,764,6,11,5,2009,13,10,1
7,4273,4,3,5,2009,16,58,1
6,2159,10,2,5,2009,2,51,1
6,8840,9,2,5,2009,2,50,1
5,5469,1,1,5,2009,23,19,1
5,538,8,1,5,2009,16,15,1
5,83,2,1,5,2009,9,6,1
4,1836,4,30,4,2009,17,15,1
4,10784,4,30,4,2009,14,22,1
4,1452,6,30,4,2009,13,37,1
3,925,2,29,4,2009,19,28,1
3,538,8,29,4,2009,17,30,1
3,5925,4,29,4,2009,16,28,1
3,1202,6,29,4,2009,14,14,1
2,925,2,28,4,2009,20,20,1
2,925,2,28,4,2009,20,20,1
2,925,2,28,4,2009,19,35,1
2,925,2,28,4,2009,18,50,1
2,5362,6,28,4,2009,13,12,1
2,1016,4,28,4,2009,10,38,1
2,1016,4,28,4,2009,10,38,1
1,10357,1,27,4,2009,0,1,1
7,13979,6,19,4,2009,12,35,1
4,4273,4,16,4,2009,21,1,1
4,3796,3,16,4,2009,13,0,1
2,6540,4,14,4,2009,22,43,1
2,583,4,14,4,2009,17,58,1
7,93,7,5,4,2009,12,20,1
7,764,6,5,4,2009,1,27,1
6,10066,4,4,4,2009,19,14,1
6,8493,6,4,4,2009,14,47,1
5,10801,2,3,4,2009,19,25,1
5,3856,4,3,4,2009,16,49,1
3,6087,8,1,4,2009,19,30,1
3,5409,9,1,4,2009,17,5,1
2,12227,3,31,3,2009,19,7,1
1,2111,5,30,3,2009,17,24,1
4,1153,4,19,3,2009,15,0,1
4,6867,2,19,3,2009,7,27,1
3,2907,4,18,3,2009,18,39,1
3,83,2,18,3,2009,16,12,1
2,869,7,17,3,2009,23,25,1
2,6471,6,17,3,2009,15,4,1
1,6313,3,16,3,2009,14,13,1
1,105,5,16,3,2009,13,37,1
7,5989,3,8,3,2009,5,0,1
6,11881,3,7,3,2009,12,48,1
6,139,2,7,3,2009,9,6,1
5,859,1,6,3,2009,12,59,1
4,4654,2,5,3,2009,11,58,1
4,4121,9,5,3,2009,10,8,1
3,6809,4,4,3,2009,21,27,1
3,1116,2,4,3,2009,15,40,1
2,3762,1,3,3,2009,18,30,1
2,6483,1,3,3,2009,18,15,1
2,6483,1,3,3,2009,17,55,1
6,7977,8,21,2,2009,13,30,1
6,4355,4,21,2,2009,12,20,1
4,16561,4,19,2,2009,12,51,1
3,1963,7,18,2,2009,18,10,1
3,495,7,18,2,2009,16,40,1
3,4712,7,18,2,2009,16,20,1
3,872,2,18,2,2009,9,49,1
6,7745,4,7,2,2009,23,24,1
6,6143,1,7,2,2009,21,40,1
5,2221,9,6,2,2009,17,32,1
3,8493,6,4,2,2009,15,0,1
3,511,4,4,2,2009,14,23,1
2,548,10,3,2,2009,17,50,1
7,1519,1,25,1,2009,22,50,1
7,6040,9,25,1,2009,22,10,1
7,16959,3,25,1,2009,0,1,1
6,125,2,24,1,2009,16,39,1
5,1841,8,23,1,2009,17,5,1
5,343,4,23,1,2009,2,55,1
4,2045,6,22,1,2009,15,30,1
3,2719,4,21,1,2009,18,40,1
3,3604,4,21,1,2009,1,0,1
1,9640,2,19,1,2009,9,51,1
6,4377,1,10,1,2009,23,35,1
4,6495,3,8,1,2009,16,5,1
3,2156,2,7,1,2009,10,45,1
2,907,6,6,1,2009,13,18,1
1,102,10,5,1,2009,15,23,1
7,7518,5,28,12,2008,1,5,1
5,15503,4,26,12,2008,23,53,1
5,2041,10,26,12,2008,15,30,1
2,1153,4,23,12,2008,19,51,1
7,11620,7,14,12,2008,0,5,1
5,4062,4,12,12,2008,19,46,1
3,1673,5,10,12,2008,6,45,1
3,8930,5,10,12,2008,6,20,1
3,1463,5,10,12,2008,5,45,1
3,862,5,10,12,2008,5,0,1
7,3544,2,30,11,2008,18,0,1
6,164,4,29,11,2008,19,30,1
6,1312,7,29,11,2008,16,38,1
5,3488,4,28,11,2008,22,25,1
4,164,4,27,11,2008,21,5,1
4,164,4,27,11,2008,21,5,1
3,1379,1,26,11,2008,19,27,1
3,2907,4,26,11,2008,16,44,1
3,764,6,26,11,2008,12,45,1
3,4298,10,26,11,2008,11,36,1
2,1056,2,25,11,2008,11,15,1
7,138,10,16,11,2008,19,7,1
6,907,6,15,11,2008,17,45,1
6,1776,5,15,11,2008,12,36,1
5,11844,8,14,11,2008,23,30,1
4,2535,4,13,11,2008,22,30,1
4,5481,4,13,11,2008,19,27,1
3,5699,9,12,11,2008,4,23,1
2,159,6,11,11,2008,18,51,1
2,1920,5,11,11,2008,15,9,1
2,5001,4,11,11,2008,15,7,1
2,9573,9,11,11,2008,2,30,1
2,9573,9,11,11,2008,2,30,1
1,9970,4,10,11,2008,13,49,1
7,5001,4,2,11,2008,17,35,1
7,1334,3,2,11,2008,17,4,1
7,468,2,2,11,2008,10,23,1
6,2444,7,1,11,2008,23,5,1
6,504,4,1,11,2008,19,38,1
5,7932,9,31,10,2008,23,1,1
5,1116,2,31,10,2008,20,50,1
5,10801,2,31,10,2008,19,26,1
5,363,2,31,10,2008,6,56,1
5,7562,4,31,10,2008,0,2,1
4,1841,8,30,10,2008,23,21,1
3,4156,4,29,10,2008,13,44,1
3,2096,8,29,10,2008,7,25,1
3,7977,8,29,10,2008,7,5,1
3,930,8,29,10,2008,5,15,1
2,2450,3,28,10,2008,18,34,1
6,982,9,18,10,2008,23,24,1
6,2869,10,18,10,2008,8,27,1
6,471,9,18,10,2008,3,11,1
4,10531,4,16,10,2008,21,10,1
4,1118,4,16,10,2008,17,3,1
3,2911,10,15,10,2008,22,33,1
1,18,10,13,10,2008,19,14,1
1,1204,2,13,10,2008,10,37,1
7,1809,10,5,10,2008,10,20,1
6,2096,8,4,10,2008,16,52,1
6,138,10,4,10,2008,9,0,1
5,9367,4,3,10,2008,22,44,1
5,13173,4,3,10,2008,18,37,1
5,2357,4,3,10,2008,15,37,1
1,870,4,29,9,2008,22,48,1
1,1921,4,29,9,2008,13,58,1
6,3183,2,20,9,2008,10,12,1
6,9640,2,20,9,2008,7,41,1
5,7728,9,19,9,2008,19,37,1
5,2911,10,19,9,2008,9,27,1
4,3183,2,18,9,2008,19,10,1
2,6867,2,16,9,2008,9,17,1
6,11,10,6,9,2008,8,26,1
6,2200,4,6,9,2008,0,25,1
5,14338,4,5,9,2008,22,36,1
3,8228,9,3,9,2008,2,10,1
2,125,2,2,9,2008,18,51,1
2,908,10,2,9,2008,16,13,1
7,2682,6,24,8,2008,14,28,1
5,138,10,22,8,2008,10,9,1
4,8223,2,21,8,2008,16,2,1
6,6602,1,9,8,2008,13,23,1
6,2776,9,9,8,2008,0,36,1
5,925,2,8,8,2008,20,30,1
5,925,2,8,8,2008,20,24,1
3,13173,4,6,8,2008,20,10,1
3,1161,4,6,8,2008,16,57,1
2,976,4,5,8,2008,0,11,1
1,2265,4,4,8,2008,0,10,1
7,872,2,27,7,2008,16,1,1
7,11956,3,27,7,2008,15,8,1
7,3364,5,27,7,2008,9,0,1
6,925,2,26,7,2008,19,0,1
6,3329,10,26,7,2008,10,0,1
5,925,2,25,7,2008,20,10,1
1,14282,3,21,7,2008,9,26,1
7,1121,10,13,7,2008,19,48,1
7,764,6,13,7,2008,8,31,1
6,10079,4,12,7,2008,21,59,1
6,11197,4,12,7,2008,21,50,1
6,1958,3,12,7,2008,13,45,1
6,538,8,12,7,2008,12,51,1
6,568,4,12,7,2008,7,33,1
6,7467,4,12,7,2008,0,10,1
5,872,2,11,7,2008,22,17,1
3,1159,9,9,7,2008,14,23,1
3,4083,4,9,7,2008,0,21,1
2,501,4,8,7,2008,21,15,1
6,1431,10,28,6,2008,15,26,1
5,2706,10,27,6,2008,16,45,1
5,717,2,27,6,2008,13,30,1
5,9395,2,27,6,2008,12,45,1
4,2140,2,26,6,2008,20,51,1
4,6623,6,26,6,2008,3,44,1
2,2725,4,24,6,2008,21,46,1
7,2889,10,15,6,2008,21,30,1
6,2450,3,14,6,2008,19,31,1
5,925,2,13,6,2008,20,39,1
5,925,2,13,6,2008,19,30,1
5,925,2,13,6,2008,18,55,1
3,1203,2,11,6,2008,16,45,1
3,213,4,11,6,2008,16,0,1
2,5751,8,10,6,2008,20,50,1
2,5751,8,10,6,2008,20,50,1
2,2948,4,10,6,2008,18,30,1
2,1116,2,10,6,2008,17,43,1
2,3892,2,10,6,2008,17,20,1
1,164,4,9,6,2008,19,45,1
1,1943,2,9,6,2008,18,43,1
7,2725,4,1,6,2008,17,34,1
6,9437,4,31,5,2008,22,56,1
6,1071,5,31,5,2008,17,49,1
6,2535,4,31,5,2008,0,1,1
5,925,2,30,5,2008,22,10,1
5,925,2,30,5,2008,21,20,1
5,925,2,30,5,2008,21,20,1
5,925,2,30,5,2008,21,15,1
5,925,2,30,5,2008,20,50,1
5,925,2,30,5,2008,20,45,1
5,925,2,30,5,2008,20,35,1
5,925,2,30,5,2008,20,30,1
5,925,2,30,5,2008,20,25,1
5,925,2,30,5,2008,20,18,1
5,925,2,30,5,2008,20,7,1
5,925,2,30,5,2008,20,5,1
5,925,2,30,5,2008,20,5,1
5,925,2,30,5,2008,19,40,1
5,925,2,30,5,2008,19,30,1
5,1012,4,30,5,2008,16,15,1
5,3103,2,30,5,2008,15,30,1
5,1233,4,30,5,2008,15,30,1
5,220,4,30,5,2008,15,0,1
5,2391,2,30,5,2008,14,50,1
5,693,2,30,5,2008,14,20,1
4,427,2,29,5,2008,18,24,1
4,376,2,29,5,2008,17,30,1
3,1472,5,28,5,2008,18,50,1
3,1041,5,28,5,2008,18,18,1
3,2192,10,28,5,2008,17,30,1
3,2270,1,28,5,2008,17,0,1
3,1783,4,28,5,2008,16,0,1
2,366,10,27,5,2008,18,18,1
2,102,10,27,5,2008,16,30,1
7,10370,7,18,5,2008,15,45,1
6,925,2,17,5,2008,19,20,1
6,925,2,17,5,2008,18,50,1
6,2262,2,17,5,2008,18,50,1
6,925,2,17,5,2008,18,30,1
6,2718,6,17,5,2008,17,28,1
6,102,10,17,5,2008,14,37,1
6,102,10,17,5,2008,14,37,1
6,277,10,17,5,2008,13,30,1
6,3684,4,17,5,2008,8,8,1
6,435,10,17,5,2008,2,10,1
6,1208,10,17,5,2008,1,30,1
5,640,9,16,5,2008,22,52,1
5,925,2,16,5,2008,20,45,1
5,925,2,16,5,2008,20,15,1
5,2262,2,16,5,2008,20,15,1
5,925,2,16,5,2008,18,15,1
4,138,10,15,5,2008,0,39,1
3,220,4,14,5,2008,20,9,1
3,211,5,14,5,2008,18,26,1
3,514,5,14,5,2008,18,15,1
1,1791,2,12,5,2008,23,48,1
7,2357,4,4,5,2008,13,16,1
7,4152,5,4,5,2008,11,35,1
7,213,4,4,5,2008,9,23,1
6,764,6,3,5,2008,16,38,1
6,764,6,3,5,2008,16,38,1
6,2124,1,3,5,2008,1,59,1
5,17218,1,2,5,2008,23,25,1
4,164,4,1,5,2008,17,11,1
6,2725,4,19,4,2008,22,13,1
6,9920,4,19,4,2008,18,10,1
4,855,4,17,4,2008,14,30,1
4,2265,4,17,4,2008,10,23,1
3,5527,5,16,4,2008,12,39,1
2,5014,4,15,4,2008,9,9,1
1,2535,4,14,4,2008,17,55,1
1,1973,9,14,4,2008,15,40,1
6,3961,4,5,4,2008,21,4,1
5,8228,9,4,4,2008,23,7,1
4,8762,9,3,4,2008,23,20,1
4,3419,8,3,4,2008,17,37,1
2,4643,9,1,4,2008,0,24,1
6,3414,10,22,3,2008,21,54,1
6,4355,4,22,3,2008,0,17,1
4,872,2,20,3,2008,16,52,1
3,125,2,19,3,2008,18,5,1
2,363,2,18,3,2008,20,47,1
2,6809,4,18,3,2008,10,37,1
2,6867,2,18,3,2008,0,40,1
1,1484,1,17,3,2008,16,52,1
1,764,6,17,3,2008,1,11,1
6,9849,6,8,3,2008,23,50,1
6,13329,4,8,3,2008,7,18,1
4,643,4,6,3,2008,1,12,1
3,213,4,5,3,2008,21,44,1
1,2725,4,3,3,2008,23,42,1
1,164,4,3,3,2008,19,9,1
1,213,4,3,3,2008,15,16,1
1,6867,2,3,3,2008,10,49,1
6,643,4,23,2,2008,7,43,1
5,213,4,22,2,2008,21,49,1
4,2118,5,21,2,2008,21,0,1
3,13179,2,20,2,2008,16,31,1
2,2156,2,19,2,2008,14,24,1
2,5107,10,19,2,2008,2,17,1
1,98,4,18,2,2008,21,29,1
1,5460,4,18,2,2008,17,59,1
1,3340,4,18,2,2008,9,10,1
6,2096,8,9,2,2008,23,49,1
6,102,10,9,2,2008,11,15,1
6,4874,3,9,2,2008,1,6,1
5,216,6,8,2,2008,21,33,1
5,10124,4,8,2,2008,7,49,1
4,870,4,7,2,2008,19,0,1
4,363,2,7,2,2008,15,18,1
3,870,4,6,2,2008,19,59,1
3,7943,1,6,2,2008,7,52,1
2,3724,5,5,2,2008,17,12,1
7,511,4,27,1,2008,13,53,1
6,771,1,26,1,2008,19,48,1
6,213,4,26,1,2008,10,51,1
4,468,2,24,1,2008,11,9,1
4,764,6,24,1,2008,0,47,1
3,83,2,23,1,2008,8,9,1
2,1255,6,22,1,2008,22,32,1
2,872,2,22,1,2008,17,23,1
2,3183,2,22,1,2008,10,14,1
1,2118,5,21,1,2008,17,30,1
7,559,6,13,1,2008,14,52,1
5,11905,3,11,1,2008,21,27,1
5,1606,2,11,1,2008,10,41,1
3,9227,7,9,1,2008,17,15,1
3,6551,7,9,1,2008,16,35,1
1,2725,4,7,1,2008,18,14,1
1,2725,4,7,1,2008,18,14,1
6,4273,4,29,12,2007,17,53,1
5,164,4,28,12,2007,23,43,1
4,159,6,27,12,2007,21,56,1
4,164,4,27,12,2007,17,27,1
6,9876,4,15,12,2007,1,35,1
4,159,6,13,12,2007,19,12,1
4,4273,4,13,12,2007,18,30,1
4,4020,4,13,12,2007,16,54,1
4,3884,2,13,12,2007,15,36,1
4,534,4,13,12,2007,11,38,1
4,7943,1,13,12,2007,4,45,1
4,630,1,13,12,2007,4,30,1
4,1345,1,13,12,2007,4,15,1
3,1016,4,12,12,2007,16,30,1
2,2725,4,11,12,2007,21,11,1
1,13173,4,10,12,2007,13,5,1
7,4210,5,2,12,2007,3,19,1
7,1918,1,2,12,2007,0,30,1
4,19494,8,29,11,2007,19,23,1
4,5826,1,29,11,2007,17,10,1
4,9973,1,29,11,2007,10,1,1
7,125,2,18,11,2007,13,35,1
6,1091,10,17,11,2007,10,45,1
4,5953,9,15,11,2007,18,5,1
4,8840,9,15,11,2007,17,45,1
4,12328,9,15,11,2007,17,35,1
4,15042,9,15,11,2007,17,25,1
2,4834,2,13,11,2007,22,38,1
1,4834,2,12,11,2007,21,58,1
6,5481,4,3,11,2007,18,29,1
5,366,10,2,11,2007,17,58,1
5,1497,6,2,11,2007,17,50,1
4,19590,4,1,11,2007,17,21,1
7,8485,9,21,10,2007,0,55,1
6,7728,9,20,10,2007,18,25,1
6,1077,4,20,10,2007,17,50,1
4,3779,8,18,10,2007,16,55,1
4,11956,3,18,10,2007,14,43,1
3,1003,9,17,10,2007,23,24,1
1,15379,8,15,10,2007,17,22,1
7,4062,4,7,10,2007,17,50,1
6,2582,4,6,10,2007,22,17,1
6,976,4,6,10,2007,17,12,1
6,5206,5,6,10,2007,10,26,1
5,855,4,5,10,2007,12,15,1
5,83,2,5,10,2007,7,47,1
3,14860,4,3,10,2007,16,18,1
1,2792,4,1,10,2007,18,48,1
7,159,6,23,9,2007,22,14,1
7,2535,4,23,9,2007,17,20,1
5,1080,8,21,9,2007,16,13,1
4,9640,2,20,9,2007,1,25,1
7,727,4,9,9,2007,11,11,1
6,11881,3,8,9,2007,6,38,1
5,102,10,7,9,2007,23,12,1
5,102,10,7,9,2007,22,58,1
5,6864,4,7,9,2007,9,7,1
4,138,10,6,9,2007,18,35,1
4,2710,8,6,9,2007,12,12,1
4,9040,4,6,9,2007,11,27,1
3,10066,4,5,9,2007,11,45,1
2,6867,2,4,9,2007,23,2,1
2,554,10,4,9,2007,1,20,1
1,1555,2,3,9,2007,15,20,1
1,2904,2,3,9,2007,13,50,1
7,800,4,26,8,2007,8,0,1
5,7955,4,24,8,2007,22,41,1
5,104,2,24,8,2007,21,57,1
1,164,4,20,8,2007,18,33,1
1,10732,8,20,8,2007,6,51,1
1,235,4,20,8,2007,0,26,1
6,870,4,11,8,2007,20,50,1
6,2904,2,11,8,2007,7,19,1
5,925,2,10,8,2007,22,0,1
5,6438,4,10,8,2007,19,9,1
5,6061,5,10,8,2007,10,12,1
3,870,4,8,8,2007,21,45,1
7,16022,4,29,7,2007,18,12,1
7,4902,4,29,7,2007,17,39,1
7,2710,8,29,7,2007,12,19,1
4,5481,4,26,7,2007,17,29,1
4,1204,2,26,7,2007,7,30,1
3,5140,6,25,7,2007,13,45,1
3,9501,3,25,7,2007,8,27,1
2,2096,8,24,7,2007,11,59,1
1,511,4,23,7,2007,10,55,1
1,979,4,23,7,2007,9,0,1
5,925,2,13,7,2007,21,15,1
7,10079,4,1,7,2007,20,8,1
7,235,4,1,7,2007,17,48,1
6,164,4,30,6,2007,17,58,1
5,1721,2,29,6,2007,23,0,1
5,3201,2,29,6,2007,22,30,1
4,4547,5,28,6,2007,22,33,1
4,1862,5,28,6,2007,21,27,1
7,3488,4,17,6,2007,19,9,1
4,1202,6,14,6,2007,21,22,1
4,9095,7,14,6,2007,2,22,1
2,1942,2,12,6,2007,17,25,1
2,2598,2,12,6,2007,16,5,1
2,3081,2,12,6,2007,15,45,1
2,10711,4,12,6,2007,15,36,1
2,468,2,12,6,2007,8,2,1
1,872,2,11,6,2007,6,38,1
4,2824,4,31,5,2007,17,49,1
4,4016,4,31,5,2007,17,30,1
4,182,4,31,5,2007,13,8,1
3,16601,4,30,5,2007,22,42,1
2,1255,6,29,5,2007,22,55,1
1,5011,10,28,5,2007,8,19,1
4,146,10,17,5,2007,16,6,1
3,19121,4,16,5,2007,17,56,1
3,11973,4,16,5,2007,17,23,1
3,870,4,16,5,2007,14,14,1
1,870,4,14,5,2007,18,20,1
7,4273,4,6,5,2007,19,24,1
7,2387,2,6,5,2007,13,35,1
7,2869,10,6,5,2007,8,1,1
6,976,4,5,5,2007,17,58,1
6,5245,10,5,5,2007,17,2,1
6,3121,4,5,5,2007,8,28,1
5,125,2,4,5,2007,15,30,1
1,1991,10,30,4,2007,9,32,1
7,870,4,22,4,2007,21,18,1
7,744,10,22,4,2007,18,21,1
7,976,4,22,4,2007,16,45,1
7,872,2,22,4,2007,16,22,1
7,979,4,22,4,2007,14,50,1
7,4062,4,22,4,2007,0,28,1
6,2462,2,21,4,2007,15,25,1
5,104,2,20,4,2007,16,9,1
4,2725,4,19,4,2007,22,17,1
4,1035,3,19,4,2007,5,40,1
4,8690,3,19,4,2007,5,25,1
4,3257,9,19,4,2007,4,25,1
3,5471,5,18,4,2007,23,45,1
3,64,4,18,4,2007,15,55,1
2,15408,8,17,4,2007,17,15,1
2,1192,9,17,4,2007,16,30,1
2,6277,9,17,4,2007,16,10,1
2,1453,10,17,4,2007,7,10,1
6,2571,1,7,4,2007,1,0,1
5,3532,3,6,4,2007,16,30,1
3,6813,4,4,4,2007,18,57,1
3,6890,4,4,4,2007,11,54,1
1,2680,4,2,4,2007,7,15,1
1,16691,8,2,4,2007,0,28,1
6,1118,4,24,3,2007,23,14,1
5,3121,4,23,3,2007,8,39,1
3,10600,8,21,3,2007,19,36,1
3,13101,6,21,3,2007,17,16,1
2,1791,2,20,3,2007,23,5,1
2,640,9,20,3,2007,18,30,1
2,2581,9,20,3,2007,17,41,1
2,7475,9,20,3,2007,17,0,1
2,1747,9,20,3,2007,16,45,1
2,5409,9,20,3,2007,6,5,1
1,4083,4,19,3,2007,23,2,1
6,1118,4,10,3,2007,16,50,1
5,5082,4,9,3,2007,22,33,1
5,5377,4,9,3,2007,18,49,1
5,5206,5,9,3,2007,10,3,1
3,2480,5,7,3,2007,16,55,1
3,10066,4,7,3,2007,13,35,1
2,10125,7,6,3,2007,17,25,1
2,15994,7,6,3,2007,17,5,1
2,3949,7,6,3,2007,16,40,1
2,7176,7,6,3,2007,16,15,1
7,2869,10,25,2,2007,19,38,1
7,3693,3,25,2,2007,14,17,1
4,363,2,22,2,2007,12,13,1
3,255,10,21,2,2007,10,20,1
2,594,8,20,2,2007,17,0,1
2,285,9,20,2,2007,16,0,1
2,2678,8,20,2,2007,15,51,1
7,1116,2,11,2,2007,17,56,1
7,16409,4,11,2,2007,9,4,1
4,12218,4,8,2,2007,14,47,1
3,1462,4,7,2,2007,18,11,1
2,7625,4,6,2,2007,18,54,1
2,3635,1,6,2,2007,17,45,1
2,5238,1,6,2,2007,17,20,1
2,4030,1,6,2,2007,16,55,1
1,14798,4,5,2,2007,17,51,1
1,4156,4,5,2,2007,16,31,1
7,8930,5,28,1,2007,0,9,1
3,19943,10,24,1,2007,22,25,1
3,5851,3,24,1,2007,16,10,1
7,872,2,14,1,2007,13,7,1
6,21050,1,13,1,2007,20,55,1
6,6504,3,13,1,2007,12,0,1
5,220,4,12,1,2007,10,30,1
3,15796,6,10,1,2007,5,10,1
3,1765,6,10,1,2007,4,40,1
3,7600,6,10,1,2007,4,25,1
3,7600,6,10,1,2007,4,10,1
3,12097,6,10,1,2007,3,50,1
2,11325,4,9,1,2007,20,20,1
2,1462,4,9,1,2007,16,43,1
2,1162,1,9,1,2007,3,22,1
1,5082,4,8,1,2007,18,32,1
7,4831,2,31,12,2006,23,10,1
7,4257,5,31,12,2006,12,20,1
5,5786,4,29,12,2006,20,6,1
4,8570,3,28,12,2006,16,55,1
3,5612,1,27,12,2006,17,20,1
3,9144,1,27,12,2006,17,0,1
3,6002,1,27,12,2006,16,40,1
6,772,10,16,12,2006,6,15,1
5,8384,2,15,12,2006,22,0,1
2,2926,4,12,12,2006,21,51,1
7,363,2,3,12,2006,10,0,1
6,764,6,2,12,2006,10,12,1
6,3725,10,2,12,2006,10,10,1
5,1224,1,1,12,2006,23,25,1
5,1284,4,1,12,2006,22,21,1
5,4415,5,1,12,2006,19,42,1
1,1009,2,27,11,2006,23,2,1
1,961,6,27,11,2006,16,51,1
6,608,2,18,11,2006,16,38,1
6,976,4,18,11,2006,0,13,1
4,2987,10,16,11,2006,16,50,1
4,428,4,16,11,2006,8,19,1
6,13979,6,4,11,2006,2,5,1
3,2725,4,1,11,2006,20,44,1
2,1939,4,31,10,2006,22,39,1
6,1224,1,21,10,2006,0,50,1
5,10484,4,20,10,2006,12,46,1
5,2492,4,20,10,2006,8,25,1
2,1791,2,17,10,2006,12,27,1
2,6759,4,17,10,2006,10,40,1
2,1565,5,17,10,2006,9,33,1
2,1606,2,17,10,2006,0,15,1
1,213,4,16,10,2006,13,30,1
1,1204,2,16,10,2006,12,21,1
5,1445,1,6,10,2006,16,15,1
3,4324,4,4,10,2006,0,41,1
1,13948,3,2,10,2006,12,10,1
7,5610,3,24,9,2006,10,35,1
6,5953,9,23,9,2006,1,4,1
4,1233,4,21,9,2006,17,6,1
4,8136,2,21,9,2006,10,7,1
3,10269,6,20,9,2006,12,45,1
3,8604,9,20,9,2006,1,0,1
1,3803,4,18,9,2006,14,0,1
1,213,4,18,9,2006,0,11,1
7,3679,4,10,9,2006,18,32,1
7,468,2,10,9,2006,8,57,1
5,4712,7,8,9,2006,22,16,1
4,83,2,24,8,2006,15,29,1
3,12,5,23,8,2006,18,21,1
2,5785,4,22,8,2006,17,20,1
7,9742,4,13,8,2006,8,17,1
5,2907,4,11,8,2006,18,34,1
5,4156,4,11,8,2006,16,35,1
2,4156,4,8,8,2006,10,43,1
1,2725,4,7,8,2006,18,0,1
7,3563,8,30,7,2006,18,20,1
6,1757,3,29,7,2006,15,15,1
5,15670,7,28,7,2006,22,9,1
4,82,4,27,7,2006,21,9,1
3,12259,8,26,7,2006,12,57,1
2,957,2,25,7,2006,11,30,1
1,870,4,24,7,2006,20,46,1
7,771,1,16,7,2006,23,50,1
5,2601,3,14,7,2006,23,7,1
5,11325,4,14,7,2006,19,38,1
5,7625,4,14,7,2006,17,19,1
5,701,9,14,7,2006,15,6,1
1,3419,8,10,7,2006,22,4,1
1,7887,4,10,7,2006,21,33,1
1,8181,4,10,7,2006,18,56,1
1,2096,8,10,7,2006,16,11,1
6,3382,6,1,7,2006,18,45,1
3,2802,5,28,6,2006,22,59,1
3,1118,4,28,6,2006,19,36,1
3,6813,4,28,6,2006,17,25,1
1,5851,3,26,6,2006,11,2,1
7,14275,2,18,6,2006,8,37,1
6,435,10,17,6,2006,20,9,1
6,255,10,17,6,2006,17,33,1
4,11536,4,15,6,2006,19,33,1
4,3148,5,15,6,2006,14,22,1
3,1284,4,14,6,2006,22,44,1
2,976,4,13,6,2006,22,30,1
2,10289,4,13,6,2006,18,31,1
1,1118,4,12,6,2006,19,3,1
1,6302,4,12,6,2006,9,19,1
7,2907,4,4,6,2006,20,17,1
7,19497,4,4,6,2006,18,20,1
7,2857,5,4,6,2006,15,0,1
6,554,10,3,6,2006,8,30,1
1,3932,3,29,5,2006,13,23,1
7,427,2,7,5,2006,10,10,1
5,6623,6,5,5,2006,23,0,1
4,2153,2,4,5,2006,6,55,1
6,3516,10,22,4,2006,22,57,1
4,870,4,20,4,2006,21,50,1
4,2627,2,20,4,2006,13,41,1
2,2927,2,18,4,2006,22,48,1
2,1255,6,18,4,2006,15,26,1
7,2844,9,9,4,2006,0,46,1
6,1860,2,8,4,2006,17,5,1
4,9317,3,6,4,2006,12,17,1
2,517,2,4,4,2006,14,12,1
1,2868,7,3,4,2006,14,30,1
7,3391,5,26,3,2006,0,10,1
4,2045,6,23,3,2006,16,35,1
5,83,2,10,3,2006,15,20,1
4,83,2,9,3,2006,17,55,1
2,12561,4,7,3,2006,12,35,1
1,3816,2,6,3,2006,15,37,1
3,11350,6,22,2,2006,16,25,1
1,3826,2,20,2,2006,12,20,1
7,237,4,12,2,2006,9,26,1
