"day","address","location","date","month","year","hour","min","SUICIDE"
7,10053,7,8,8,2004,13,40,0
5,2574,5,8,4,2011,3,15,0
6,8096,5,17,5,2008,15,0,0
4,125,2,6,4,2006,13,45,0
7,16731,3,30,12,2012,8,39,0
2,2879,5,16,10,2007,22,57,0
5,1776,5,17,11,2006,6,0,0
3,408,2,16,9,2009,19,30,0
1,1406,4,1,5,2006,20,0,0
4,10521,4,1,11,2012,12,0,0
6,5381,8,25,2,2012,13,30,0
1,11629,1,14,4,2003,13,50,0
2,1192,9,25,5,2004,11,50,0
6,784,2,11,2,2012,14,33,0
1,1950,2,28,9,2009,16,30,0
7,1255,6,22,5,2011,15,16,0
6,2722,1,9,8,2003,0,45,0
1,1915,5,18,8,2008,18,0,0
6,403,7,23,2,2013,17,0,0
3,4161,2,4,3,2009,19,51,0
7,2051,1,2,12,2007,20,0,0
7,5491,3,24,2,2008,18,45,0
5,7079,4,11,6,2004,18,0,0
4,8384,2,2,10,2003,9,50,0
6,8749,3,9,2,2008,10,45,0
4,2601,3,21,3,2013,3,40,0
3,1954,10,12,11,2008,8,53,0
7,1907,5,15,7,2012,22,0,0
6,11504,5,22,3,2014,23,0,0
1,1351,8,27,10,2014,18,1,0
5,6376,3,3,5,2013,8,45,0
4,16292,6,21,3,2013,23,0,0
6,2904,2,12,1,2008,15,0,0
4,5525,1,3,4,2008,17,1,0
4,138,10,4,4,2013,21,44,0
4,3022,2,15,6,2006,20,0,0
3,8471,4,5,3,2003,1,10,0
5,4628,9,10,12,2004,12,25,0
3,1281,2,25,8,2010,3,0,0
5,190,9,3,10,2014,21,30,0
3,643,4,5,3,2008,17,10,0
1,3062,1,9,6,2014,19,0,0
2,408,2,13,4,2004,10,55,0
4,272,8,28,6,2007,8,40,0
7,4969,6,2,12,2012,19,30,0
3,125,2,15,4,2015,19,0,0
4,15329,8,16,9,2004,17,30,0
2,3426,5,18,10,2005,12,45,0
7,476,9,11,1,2015,20,31,0
3,76,5,14,12,2011,12,0,0
2,1284,4,28,6,2011,12,24,0
1,2911,10,9,7,2012,18,29,0
2,8027,8,9,8,2005,22,30,0
6,202,5,3,4,2004,2,26,0
2,3854,4,11,1,2011,16,36,0
3,17603,3,19,8,2009,1,49,0
5,2433,3,3,4,2009,8,7,0
3,13689,9,23,6,2004,3,8,0
4,77,10,22,2,2007,21,30,0
1,1611,3,8,12,2003,11,55,0
7,1826,7,29,7,2007,15,0,0
5,9342,9,10,12,2004,16,30,0
5,9633,8,18,6,2010,14,30,0
5,2481,2,20,3,2009,23,45,0
1,5428,4,24,1,2005,23,0,0
7,7604,4,13,2,2005,1,30,0
3,2904,2,18,2,2015,16,39,0
7,112,4,22,2,2009,16,30,0
2,125,2,1,6,2010,15,56,0
4,13101,6,19,2,2004,18,17,0
6,243,3,12,7,2003,16,44,0
6,11172,1,27,2,2010,21,0,0
1,6420,2,13,11,2006,7,55,0
5,6176,3,14,11,2008,17,0,0
5,10234,8,11,1,2008,7,0,0
1,4572,5,8,12,2008,14,9,0
5,992,1,18,9,2009,16,45,0
6,1957,8,17,5,2014,1,30,0
7,1157,2,19,10,2003,13,40,0
4,2873,8,20,10,2011,8,0,0
1,6659,5,2,8,2004,10,28,0
5,2373,2,16,10,2009,22,30,0
2,7078,6,14,10,2008,8,45,0
5,11223,5,28,11,2003,14,30,0
4,1347,8,23,3,2006,16,0,0
5,897,2,19,10,2012,20,50,0
1,9249,3,16,10,2006,17,0,0
2,5773,4,23,6,2009,19,5,0
7,7709,4,29,6,2003,22,50,0
6,7139,3,26,7,2003,4,40,0
5,14038,9,23,3,2012,9,0,0
5,1783,4,12,12,2003,23,50,0
5,4628,9,8,4,2011,14,0,0
1,13128,9,26,11,2007,4,0,0
2,5544,4,24,7,2007,13,45,0
4,2271,10,2,10,2014,15,54,0
6,9548,1,10,8,2013,0,10,0
5,5267,3,8,3,2013,18,30,0
4,83,2,22,3,2007,23,51,0
3,2262,2,31,5,2006,17,20,0
7,1829,5,23,3,2003,12,30,0
7,2605,8,10,4,2005,0,1,0
2,4528,5,4,10,2005,19,0,0
2,426,8,1,6,2010,8,0,0
2,3050,1,16,3,2004,14,15,0
1,10960,3,6,2,2012,8,50,0
4,3892,2,9,8,2007,22,0,0
6,2911,10,17,12,2011,0,42,0
1,3877,3,21,3,2005,18,0,0
5,1323,4,30,7,2010,17,54,0
3,13687,8,19,2,2003,6,0,0
3,4473,5,29,10,2014,18,17,0
2,8318,1,22,1,2008,9,45,0
1,4169,3,28,5,2012,10,8,0
3,8749,3,9,7,2014,10,40,0
6,3181,10,24,8,2013,1,50,0
3,934,1,23,7,2003,18,15,0
3,20483,8,28,5,2008,0,8,0
7,125,2,13,1,2013,20,25,0
1,5880,1,30,3,2009,10,0,0
4,12558,8,26,11,2009,1,15,0
5,166,10,9,9,2011,19,10,0
3,821,10,22,7,2009,13,25,0
1,853,2,15,10,2012,10,30,0
2,3844,5,18,4,2006,19,40,0
4,1839,5,16,4,2009,13,10,0
6,8174,6,11,12,2004,23,0,0
5,1757,3,26,1,2007,13,39,0
2,1568,9,17,2,2004,8,40,0
6,5339,4,18,12,2010,21,39,0
5,13460,7,10,8,2012,22,30,0
1,8665,6,24,7,2006,12,0,0
3,1875,2,10,7,2013,20,0,0
1,8449,7,18,10,2010,16,50,0
5,1345,1,25,1,2013,15,0,0
5,408,2,26,1,2007,18,0,0
7,4923,2,30,12,2007,0,1,0
1,10508,6,15,9,2008,14,0,0
1,102,10,13,12,2010,6,28,0
5,8223,2,5,4,2013,14,16,0
4,2625,5,9,7,2009,16,30,0
4,1792,2,17,5,2012,17,0,0
7,83,2,28,12,2008,10,35,0
5,1339,2,11,7,2003,16,30,0
5,6046,3,21,4,2006,18,0,0
2,14393,9,6,3,2007,17,20,0
7,1101,7,26,2,2006,16,20,0
2,1416,2,4,9,2007,10,30,0
5,2596,2,17,4,2015,21,55,0
7,125,2,4,11,2007,22,10,0
5,2016,6,8,8,2014,14,17,0
2,3792,3,7,2,2006,22,0,0
1,13862,9,23,8,2010,11,45,0
7,13322,7,4,6,2006,21,0,0
1,1588,9,3,3,2008,8,0,0
6,14362,5,14,8,2010,14,45,0
6,6935,6,19,10,2013,13,0,0
7,6787,3,1,1,2006,0,1,0
4,141,6,4,3,2004,15,0,0
6,2439,2,29,11,2003,17,0,0
2,4293,9,24,6,2003,15,0,0
2,2899,8,26,7,2005,12,30,0
4,2257,1,21,10,2010,4,8,0
1,4005,4,2,9,2013,0,1,0
4,2417,8,9,8,2007,7,38,0
7,9652,3,17,7,2005,9,30,0
6,1752,3,29,11,2014,21,10,0
6,451,2,23,3,2013,18,10,0
4,7306,7,20,3,2008,5,28,0
3,6622,4,15,10,2003,14,0,0
1,601,9,28,4,2003,8,0,0
1,619,8,8,3,2010,20,15,0
6,3129,1,29,1,2005,11,0,0
3,5387,3,16,5,2012,8,30,0
5,5226,5,15,6,2012,20,47,0
7,11877,4,14,8,2005,21,0,0
5,10296,5,5,4,2013,12,35,0
5,11794,5,13,7,2012,3,0,0
4,6058,1,18,4,2013,6,10,0
7,4612,6,4,6,2006,23,3,0
5,528,10,21,10,2005,19,5,0
4,18,10,20,9,2012,16,36,0
1,436,5,24,7,2006,13,0,0
5,2462,2,21,9,2007,23,40,0
1,177,10,8,7,2013,17,47,0
1,125,2,23,7,2007,9,0,0
6,5971,4,20,3,2004,14,0,0
5,10737,9,19,9,2014,10,48,0
1,21495,9,19,9,2005,2,10,0
6,6211,5,13,12,2008,12,30,0
3,9317,3,1,6,2011,18,25,0
4,12140,1,9,8,2007,23,0,0
5,6772,5,6,2,2015,8,0,0
1,1777,5,5,7,2004,11,4,0
4,12227,3,23,12,2004,16,0,0
5,9389,3,14,11,2014,12,30,0
4,211,5,12,1,2006,18,42,0
3,501,4,9,1,2008,5,50,0
4,15091,9,19,4,2012,17,30,0
1,499,2,19,1,2015,23,0,0
7,1005,5,20,6,2010,19,0,0
5,3582,5,27,6,2014,9,50,0
4,2178,6,19,9,2013,8,0,0
5,8161,4,13,1,2012,11,0,0
6,9893,3,11,2,2006,17,0,0
4,1393,10,17,11,2005,16,47,0
3,6092,3,25,1,2012,23,0,0
4,2388,2,20,3,2003,16,0,0
2,499,2,15,5,2007,18,10,0
4,846,5,10,7,2014,8,4,0
4,1497,6,21,8,2003,8,30,0
7,13,3,27,3,2011,16,10,0
4,4761,9,27,5,2004,10,30,0
3,8609,5,29,10,2003,19,50,0
2,277,10,18,9,2007,6,22,0
7,1895,3,4,10,2009,12,0,0
7,2170,5,7,9,2003,0,49,0
5,5211,3,18,5,2007,0,1,0
2,1041,5,12,6,2012,15,0,0
1,11446,8,6,8,2012,14,0,0
4,8717,5,11,12,2014,4,54,0
5,1181,2,24,1,2003,17,0,0
3,2717,5,18,8,2004,11,0,0
7,2409,2,1,6,2008,18,35,0
1,2140,2,9,7,2012,10,48,0
2,4645,5,25,11,2008,1,20,0
1,1969,4,27,6,2011,22,45,0
2,1676,2,22,3,2011,10,50,0
6,14144,9,15,7,2006,3,0,0
5,993,3,21,10,2011,20,56,0
6,2041,10,7,3,2009,19,20,0
5,213,4,13,11,2009,11,9,0
3,2586,2,1,10,2003,22,45,0
2,3132,10,7,7,2009,21,25,0
6,1882,4,4,10,2014,5,55,0
6,18552,2,18,6,2011,2,0,0
1,542,2,20,1,2014,20,30,0
7,96,10,30,1,2011,10,20,0
7,3787,5,10,9,2006,16,0,0
2,3973,4,29,11,2005,0,34,0
3,252,5,29,4,2015,19,0,0
4,716,5,20,2,2014,12,0,0
2,6994,5,20,3,2007,0,1,0
4,1476,8,30,4,2015,21,0,0
4,1576,4,25,2,2010,11,40,0
5,1351,8,6,3,2009,0,1,0
1,435,10,31,10,2005,19,27,0
7,8075,3,9,2,2003,12,0,0
1,5206,5,27,6,2005,22,24,0
6,20852,5,15,5,2004,14,0,0
1,3803,4,18,9,2006,14,0,0
4,3604,4,28,7,2011,13,35,0
2,125,2,24,7,2007,16,0,0
5,9586,9,8,2,2013,22,30,0
6,1039,5,13,12,2014,22,30,0
5,318,6,17,5,2013,21,30,0
3,213,4,4,2,2009,18,20,0
6,3088,7,28,11,2009,8,22,0
4,3414,10,21,8,2008,13,30,0
7,3064,2,12,8,2007,19,0,0
2,125,2,7,8,2007,23,0,0
1,2454,2,20,1,2003,18,40,0
4,3198,8,19,2,2004,18,9,0
6,166,10,22,2,2014,16,15,0
6,125,2,31,10,2009,10,30,0
5,1983,1,4,10,2013,8,58,0
3,2329,1,20,2,2008,10,40,0
1,3774,2,1,4,2013,8,7,0
4,176,1,4,4,2013,10,45,0
4,501,4,14,12,2006,16,0,0
6,1120,9,2,5,2015,17,0,0
2,8733,5,24,8,2010,17,30,0
2,125,2,19,8,2003,13,30,0
5,2281,2,5,9,2014,21,30,0
3,5969,5,12,12,2007,15,12,0
2,125,2,22,7,2003,10,0,0
4,385,3,12,7,2007,10,40,0
1,154,5,30,4,2007,11,0,0
4,18521,2,15,5,2003,15,45,0
1,3044,4,12,12,2005,12,58,0
7,9756,7,5,10,2003,16,18,0
3,403,7,19,3,2014,9,29,0
3,1854,3,29,10,2008,15,50,0
2,138,2,3,5,2005,10,44,0
5,5130,4,29,10,2004,8,0,0
5,125,2,6,5,2005,12,0,0
1,8013,7,23,6,2014,18,47,0
2,1650,3,9,2,2010,4,50,0
7,11980,4,31,7,2005,22,0,0
5,158,2,22,8,2003,18,50,0
3,2987,10,25,1,2012,12,0,0
5,7064,4,18,4,2003,23,55,0
4,5591,5,23,8,2012,12,45,0
1,5527,5,18,8,2014,18,35,0
5,2463,2,26,12,2014,14,45,0
4,2822,1,30,12,2010,9,30,0
7,17548,5,9,4,2006,12,0,0
7,44,6,2,11,2003,22,55,0
2,548,10,2,10,2007,17,52,0
5,1094,2,29,6,2012,22,30,0
2,4981,9,4,2,2003,7,40,0
4,1091,10,19,2,2009,13,20,0
1,5416,5,10,5,2004,12,0,0
3,5364,5,21,8,2013,3,50,0
1,2869,10,3,3,2003,20,45,0
6,3773,3,18,10,2014,18,50,0
3,2855,1,23,7,2003,16,30,0
6,689,7,28,11,2009,10,47,0
7,19567,7,13,12,2009,4,1,0
2,5069,3,12,6,2012,9,22,0
6,27,5,25,12,2004,20,0,0
7,21866,3,22,2,2004,9,24,0
6,408,2,4,11,2006,11,40,0
4,1393,10,2,10,2014,12,0,0
7,21376,9,15,1,2006,14,0,0
2,157,10,12,7,2011,5,44,0
4,2041,10,5,2,2015,17,25,0
4,14098,4,23,1,2014,2,15,0
7,779,2,4,5,2008,0,1,0
3,47,2,27,11,2013,16,0,0
2,559,6,7,1,2014,15,15,0
4,36,2,21,2,2013,19,30,0
5,9735,3,23,7,2004,22,50,0
3,862,5,28,10,2009,14,35,0
5,20923,3,1,6,2007,12,19,0
2,125,2,1,9,2009,8,24,0
6,3606,3,4,4,2015,0,1,0
3,2385,4,15,4,2015,17,0,0
7,255,10,21,4,2013,9,57,0
2,5971,4,20,3,2007,0,1,0
3,4340,1,20,8,2014,13,44,0
4,3751,3,13,7,2006,18,0,0
5,3705,8,3,4,2015,15,0,0
4,233,8,8,2,2007,17,50,0
4,1255,6,24,7,2008,17,30,0
4,64,4,10,1,2008,20,11,0
3,2336,6,29,10,2008,3,30,0
2,4975,3,24,6,2008,11,45,0
2,21821,5,30,9,2003,2,43,0
1,7467,4,9,6,2003,15,7,0
6,83,2,3,5,2014,0,1,0
3,22,10,25,1,2012,5,15,0
4,1790,1,17,10,2013,15,30,0
5,1019,5,8,9,2006,0,1,0
7,13664,9,28,6,2009,1,52,0
3,7422,1,29,12,2010,2,3,0
5,11855,4,6,3,2009,0,1,0
7,8909,5,29,1,2006,15,10,0
7,5026,1,8,10,2006,10,30,0
7,1116,2,22,4,2007,11,22,0
7,2216,8,19,4,2015,22,30,0
7,9726,8,2,5,2004,23,30,0
2,2062,5,4,10,2005,13,8,0
5,3120,7,11,8,2006,21,50,0
1,980,10,20,3,2006,14,15,0
1,3129,1,5,1,2004,20,30,0
6,10936,9,5,9,2009,2,0,0
3,1780,4,8,3,2006,21,15,0
3,1841,8,26,12,2007,2,35,0
4,1012,4,27,6,2013,2,10,0
1,326,2,3,9,2007,21,37,0
5,17482,7,24,7,2009,16,15,0
6,1473,1,15,11,2014,16,55,0
1,6027,8,11,7,2005,17,42,0
3,1653,3,20,8,2003,13,0,0
5,5469,1,28,7,2006,0,1,0
3,83,2,27,7,2011,12,15,0
5,13371,6,29,7,2005,16,40,0
1,220,4,17,5,2010,17,39,0
6,753,2,24,9,2011,12,5,0
4,5220,5,24,7,2008,9,15,0
2,9691,6,9,2,2010,23,0,0
6,3483,4,7,5,2011,22,30,0
3,2146,2,23,1,2008,12,15,0
2,2546,1,29,9,2009,10,45,0
5,835,7,21,9,2012,16,53,0
4,1809,10,23,12,2004,4,0,0
5,1245,10,8,9,2006,11,0,0
4,3938,8,10,1,2013,22,0,0
5,1130,2,24,8,2012,21,25,0
6,5723,8,17,7,2010,19,0,0
3,3815,4,21,9,2005,18,0,0
4,232,4,31,5,2012,17,55,0
7,9260,3,16,11,2014,22,0,0
5,10405,4,19,10,2007,21,10,0
4,1653,3,12,8,2010,9,25,0
7,1582,4,20,11,2005,0,15,0
3,21873,7,13,10,2004,13,20,0
5,5439,3,9,1,2009,18,0,0
5,4471,3,10,7,2009,14,0,0
4,5144,8,13,11,2003,8,25,0
6,934,1,10,1,2009,17,10,0
3,8245,4,29,10,2008,10,0,0
1,9592,3,2,2,2009,9,36,0
3,125,2,2,9,2009,9,0,0
3,1255,6,4,8,2004,3,40,0
2,8945,9,28,6,2005,20,0,0
6,2492,4,23,4,2005,18,23,0
5,501,4,28,5,2004,19,0,0
7,1563,7,11,9,2005,2,0,0
1,2750,2,24,7,2006,22,36,0
5,853,2,24,8,2007,7,55,0
6,771,1,12,3,2011,20,55,0
7,6109,6,18,11,2012,23,0,0
3,10857,8,17,9,2003,17,40,0
1,4471,3,30,5,2011,12,58,0
5,833,9,13,7,2007,12,30,0
7,1331,4,7,3,2004,14,0,0
7,5122,4,6,11,2011,16,30,0
6,9533,3,25,8,2007,12,0,0
4,5811,4,9,7,2009,21,30,0
1,3712,6,21,7,2014,20,15,0
4,1431,10,6,10,2005,16,35,0
6,469,9,10,9,2011,2,0,0
1,5011,10,2,4,2007,8,0,0
1,88,2,4,8,2003,1,50,0
7,4362,5,30,11,2014,15,21,0
3,2488,1,30,9,2009,21,30,0
1,2389,6,9,7,2012,10,40,0
1,594,8,10,11,2008,15,30,0
3,356,3,29,4,2009,15,0,0
6,77,10,16,7,2005,17,0,0
1,10156,4,10,1,2005,16,0,0
4,155,2,8,2,2007,18,0,0
1,3262,4,13,4,2015,14,30,0
3,2984,9,15,4,2015,13,50,0
1,2441,1,24,11,2014,6,0,0
5,1400,7,29,6,2007,14,0,0
4,7068,10,18,5,2006,21,50,0
2,528,10,1,11,2011,0,1,0
5,872,2,9,7,2004,13,40,0
1,16601,4,18,8,2008,18,29,0
5,2618,3,16,12,2011,21,6,0
7,870,4,24,8,2014,2,2,0
1,20123,7,19,1,2009,19,30,0
4,392,4,19,5,2005,11,18,0
7,11,10,20,11,2011,13,7,0
7,408,2,6,4,2003,15,45,0
4,5794,9,4,9,2014,9,30,0
2,1090,4,6,9,2005,23,30,0
4,1007,5,17,4,2003,22,0,0
3,14693,3,2,4,2003,17,0,0
5,13949,9,7,10,2005,8,0,0
6,3990,3,17,10,2009,19,30,0
1,1202,6,14,4,2014,10,2,0
1,3090,3,17,2,2003,14,0,0
3,495,5,24,6,2009,8,0,0
2,14040,10,20,2,2007,21,10,0
3,1395,6,19,5,2010,23,30,0
3,713,4,11,6,2014,12,30,0
5,10236,6,20,9,2013,18,55,0
4,12436,8,1,6,2006,11,13,0
6,990,1,3,11,2007,0,16,0
5,8006,7,21,2,2014,18,0,0
5,5734,9,28,11,2008,13,30,0
5,1958,3,1,6,2007,10,8,0
3,12766,8,6,10,2010,17,28,0
1,2270,1,27,6,2005,9,5,0
1,772,10,9,8,2010,7,44,0
6,3773,3,21,5,2011,18,50,0
2,718,7,6,9,2011,12,0,0
2,769,5,31,8,2004,16,10,0
4,6738,4,23,12,2004,22,0,0
6,2528,6,18,4,2015,9,45,0
5,16518,2,8,2,2013,20,0,0
7,11158,8,24,8,2014,14,30,0
2,11230,4,28,11,2006,23,15,0
2,981,2,12,11,2013,0,11,0
6,22528,3,3,4,2004,21,0,0
1,1306,2,23,1,2006,15,45,0
5,10366,1,30,12,2011,1,30,0
3,7452,9,21,1,2015,15,50,0
7,10486,8,8,9,2013,2,30,0
2,9757,7,25,11,2008,10,0,0
3,3406,1,31,5,2006,23,0,0
7,15213,7,10,8,2008,19,0,0
3,1039,5,9,1,2013,0,1,0
3,15762,5,9,7,2003,6,30,0
4,727,4,3,11,2011,16,45,0
6,2035,10,3,4,2004,9,0,0
3,17144,9,26,5,2004,8,25,0
1,208,1,20,2,2006,18,0,0
3,5422,10,8,1,2014,17,15,0
3,3463,5,8,8,2007,17,46,0
2,2706,10,26,12,2006,11,0,0
6,9322,8,15,11,2014,18,0,0
5,125,2,20,5,2011,8,0,0
6,2579,2,10,7,2004,2,52,0
5,8954,4,9,8,2013,10,25,0
7,2869,10,4,11,2012,12,0,0
2,14238,7,12,7,2011,13,12,0
2,501,4,21,1,2014,9,30,0
2,105,5,12,6,2012,17,40,0
1,3015,6,4,3,2013,12,45,0
4,18,10,24,3,2005,17,53,0
3,514,5,17,9,2014,17,50,0
4,3343,6,9,7,2009,0,1,0
2,5444,10,17,8,2004,15,30,0
7,4356,7,7,3,2004,1,15,0
7,8186,4,30,11,2003,8,0,0
1,518,10,2,10,2006,16,35,0
1,511,4,19,3,2007,20,15,0
6,15595,5,3,7,2010,18,0,0
6,8242,5,20,5,2006,0,52,0
6,1236,4,22,5,2010,2,30,0
2,2224,9,14,6,2005,14,42,0
4,4202,1,27,12,2012,18,30,0
4,6562,4,25,8,2011,17,0,0
7,17346,5,27,6,2004,12,0,0
4,13825,4,22,7,2004,13,30,0
3,125,2,10,3,2010,11,30,0
7,3103,2,23,2,2014,3,0,0
2,1330,6,1,11,2005,21,45,0
5,1300,6,5,11,2010,21,20,0
4,626,2,12,6,2014,20,23,0
5,1107,2,12,12,2003,22,30,0
3,70,10,10,12,2014,20,0,0
4,548,10,21,2,2008,16,20,0
4,644,1,27,7,2006,10,0,0
5,2483,1,17,9,2004,10,0,0
1,1347,8,1,4,2013,0,1,0
7,698,2,17,1,2010,16,30,0
1,723,8,21,7,2003,19,36,0
6,427,2,12,3,2005,12,0,0
6,88,2,9,4,2011,4,10,0
2,1041,5,8,6,2004,10,30,0
5,1220,10,6,3,2009,22,5,0
3,255,10,5,8,2009,16,15,0
5,5404,6,14,1,2011,7,0,0
5,14468,4,3,6,2011,18,0,0
6,4093,2,31,12,2011,22,15,0
5,2192,10,7,9,2007,17,30,0
6,1255,6,17,5,2014,10,39,0
3,3645,8,26,12,2012,12,0,0
5,534,4,15,6,2007,7,32,0
2,3801,1,20,1,2004,13,30,0
4,6706,9,20,10,2011,14,0,0
1,263,1,20,1,2014,14,30,0
6,3620,2,29,5,2004,18,45,0
5,7794,1,6,2,2004,2,5,0
1,4485,1,22,7,2013,16,0,0
5,28,4,27,6,2014,1,30,0
7,5262,10,8,2,2009,10,0,0
6,1279,5,7,2,2009,14,0,0
6,14851,9,9,8,2003,14,0,0
4,3967,8,18,9,2014,23,0,0
7,936,4,10,8,2008,2,45,0
1,16675,6,29,3,2004,18,30,0
7,8495,7,20,5,2007,16,0,0
2,2143,8,8,2,2005,11,0,0
3,8409,8,18,10,2006,3,0,0
7,2640,5,25,9,2005,18,0,0
2,125,2,10,1,2006,10,27,0
1,8423,8,23,6,2008,15,45,0
3,6184,3,23,3,2005,16,20,0
7,2787,7,31,10,2004,14,30,0
6,504,4,5,9,2009,12,0,0
2,13035,3,18,5,2010,0,1,0
7,318,6,14,3,2010,18,0,0
3,2490,3,6,4,2011,12,50,0
7,10266,2,2,1,2011,16,0,0
2,9042,9,10,12,2013,17,15,0
6,213,4,14,7,2007,10,0,0
1,772,10,5,9,2011,1,30,0
2,3483,4,21,8,2012,0,1,0
6,3401,1,26,3,2011,19,30,0
4,7822,2,18,9,2003,8,0,0
6,1620,10,21,8,2004,20,55,0
4,11161,4,24,2,2011,12,30,0
7,3511,5,24,8,2014,0,1,0
2,125,2,5,8,2008,19,45,0
5,13060,1,24,7,2009,0,1,0
2,11,10,28,4,2015,20,0,0
7,947,2,20,6,2010,7,35,0
7,36,2,11,1,2004,13,55,0
7,3937,4,19,11,2006,21,3,0
1,13763,6,6,8,2007,5,5,0
5,8496,6,10,3,2006,15,0,0
6,2097,3,12,12,2009,2,0,0
7,1951,2,23,10,2011,1,45,0
2,318,6,18,2,2014,9,30,0
6,2722,1,17,12,2005,3,0,0
7,408,2,13,7,2003,17,46,0
1,2666,3,11,11,2013,19,45,0
7,4741,5,13,3,2005,13,30,0
5,18448,8,9,3,2007,2,5,0
3,1425,2,3,11,2010,17,50,0
3,2016,6,26,11,2003,20,30,0
7,268,1,18,11,2012,20,48,0
6,5735,7,24,1,2015,12,0,0
5,4435,3,11,3,2005,22,25,0
2,2382,1,29,4,2003,0,12,0
2,539,1,29,11,2005,17,0,0
7,18,10,22,4,2012,7,15,0
7,323,9,10,2,2008,17,55,0
1,1790,1,16,5,2011,11,0,0
7,4442,3,17,5,2009,11,30,0
5,9977,2,4,11,2011,21,30,0
3,1593,2,4,4,2007,19,45,0
2,8416,9,13,11,2012,2,6,0
3,4994,4,28,7,2010,10,14,0
3,504,4,26,7,2006,0,1,0
4,841,2,19,2,2004,15,13,0
5,21294,3,21,4,2006,18,45,0
5,7843,7,21,9,2012,16,0,0
5,522,2,1,12,2006,0,1,0
5,12034,7,17,10,2003,17,0,0
6,4645,5,7,4,2007,15,54,0
2,11364,1,12,5,2009,15,45,0
4,6357,5,5,3,2009,12,49,0
7,158,2,22,3,2015,7,0,0
6,213,4,6,10,2012,23,33,0
1,220,4,5,4,2010,11,59,0
5,15588,9,26,7,2013,7,0,0
7,6920,3,19,10,2003,1,40,0
3,5444,10,5,2,2003,15,52,0
7,1472,5,10,2,2013,15,0,0
7,16437,8,24,2,2013,0,1,0
2,8721,6,3,8,2004,1,29,0
2,16056,4,30,11,2010,0,5,0
7,1602,4,2,6,2013,12,30,0
2,408,2,23,12,2014,16,11,0
2,77,10,29,5,2007,20,17,0
5,17621,4,4,4,2003,8,0,0
1,1407,1,26,5,2014,21,58,0
1,2214,1,7,12,2009,22,10,0
3,6632,4,14,5,2014,18,19,0
6,3015,6,21,2,2004,11,15,0
7,2563,10,22,9,2013,14,0,0
3,14696,8,5,10,2011,16,0,0
2,1345,1,14,6,2011,16,3,0
3,5537,7,5,2,2014,16,30,0
3,11138,5,9,1,2013,0,1,0
6,36,2,1,12,2007,18,50,0
3,1107,2,2,10,2013,14,15,0
4,2838,2,14,12,2006,21,45,0
2,1500,4,9,1,2007,13,0,0
5,5774,6,13,6,2003,21,40,0
1,52,5,14,11,2005,14,30,0
7,2977,4,30,1,2011,17,0,0
4,15139,9,5,9,2013,22,0,0
3,125,2,2,5,2007,22,0,0
1,403,7,7,7,2014,0,1,0
4,4196,3,20,2,2014,19,32,0
2,11593,9,31,5,2011,16,56,0
1,4388,10,10,11,2008,13,46,0
5,435,10,17,4,2015,9,29,0
4,8245,4,15,5,2014,21,14,0
5,1091,10,21,3,2003,12,48,0
2,4317,4,25,5,2004,14,0,0
5,4777,4,10,8,2007,21,0,0
5,999,1,30,5,2014,21,0,0
7,17605,3,17,6,2012,8,0,0
1,850,9,26,7,2010,14,30,0
1,8384,2,10,11,2008,20,45,0
2,5955,8,3,3,2009,6,30,0
5,9426,3,17,10,2003,20,40,0
2,1915,5,8,1,2013,23,30,0
2,15371,9,7,2,2006,23,30,0
3,7275,9,9,1,2013,10,8,0
2,744,10,8,2,2011,7,52,0
2,4871,1,15,4,2003,6,50,0
3,157,10,3,4,2013,18,0,0
3,5636,1,5,8,2009,0,1,0
5,892,7,5,9,2014,22,27,0
1,15820,1,24,6,2013,12,50,0
7,554,10,28,6,2009,19,43,0
6,7599,6,7,9,2013,0,1,0
1,2869,10,8,2,2010,23,39,0
4,155,2,29,7,2010,17,0,0
7,9648,9,1,12,2013,16,15,0
1,356,3,26,11,2012,9,46,0
4,3232,7,21,9,2006,0,1,0
1,945,6,19,3,2007,14,23,0
7,5531,9,29,8,2010,18,55,0
6,18086,8,14,1,2012,17,0,0
3,1554,1,29,4,2009,18,0,0
2,8379,3,26,1,2010,8,51,0
7,6725,9,8,2,2009,1,0,0
3,3722,1,22,2,2012,13,15,0
7,5785,4,12,8,2012,19,8,0
4,83,2,13,1,2005,0,10,0
6,13020,9,4,6,2011,18,0,0
5,1213,4,11,6,2004,22,0,0
1,6100,8,9,7,2012,6,30,0
3,1293,9,6,3,2013,11,15,0
5,12110,7,20,5,2005,12,0,0
1,11,10,24,5,2004,17,0,0
5,9724,9,2,6,2006,23,0,0
4,4960,7,14,7,2011,8,30,0
3,2678,8,8,1,2003,23,2,0
5,644,1,12,12,2014,1,22,0
2,5014,4,15,4,2008,10,25,0
5,5602,5,28,12,2007,10,30,0
7,17057,9,21,9,2008,13,30,0
6,12356,3,19,4,2014,5,0,0
4,40,1,14,5,2009,20,15,0
4,407,10,16,10,2003,18,30,0
7,933,9,3,5,2015,11,45,0
5,3441,1,2,7,2010,19,30,0
4,12071,7,24,7,2003,10,0,0
4,7677,1,5,9,2013,2,0,0
2,1091,10,21,12,2004,10,40,0
3,125,2,13,12,2006,8,0,0
2,3169,3,14,4,2015,7,30,0
2,9147,8,15,11,2011,18,30,0
1,1607,7,31,10,2005,11,0,0
