"day","address","location","date","month","year","hour","min","EMBEZZLEMENT"
2,10762,6,1,5,2007,0,1,1
7,3974,5,22,4,2007,16,2,1
7,10608,4,22,4,2007,9,30,1
5,394,4,20,4,2007,11,0,1
3,12946,7,18,4,2007,9,0,1
6,568,4,7,4,2007,2,30,1
5,4910,5,6,4,2007,12,0,1
4,1527,3,5,4,2007,16,30,1
3,221,8,21,3,2007,15,0,1
3,22,10,21,3,2007,12,0,1
2,5307,8,20,3,2007,17,0,1
1,3677,2,19,3,2007,0,1,1
7,17191,8,11,3,2007,8,0,1
3,4353,6,7,3,2007,12,0,1
1,1449,1,5,3,2007,17,0,1
7,946,1,25,2,2007,15,45,1
4,867,1,22,2,2007,0,1,1
3,125,2,21,2,2007,16,37,1
3,708,1,21,2,2007,9,21,1
2,1093,6,20,2,2007,13,0,1
2,3567,6,20,2,2007,0,1,1
1,359,10,19,2,2007,15,45,1
7,11837,3,11,2,2007,15,0,1
5,14792,8,9,2,2007,12,0,1
3,1473,1,7,2,2007,14,45,1
3,2455,1,7,2,2007,12,30,1
3,15479,8,7,2,2007,12,0,1
2,6113,5,6,2,2007,0,1,1
7,722,8,28,1,2007,23,55,1
6,6214,1,27,1,2007,16,0,1
6,1975,2,27,1,2007,12,0,1
5,22,10,26,1,2007,9,0,1
5,967,4,26,1,2007,9,0,1
5,408,2,26,1,2007,0,1,1
4,5200,5,11,1,2007,22,0,1
5,14255,9,29,12,2006,9,0,1
5,3612,4,29,12,2006,0,1,1
4,408,2,28,12,2006,14,20,1
4,10372,6,28,12,2006,11,0,1
4,898,2,28,12,2006,0,1,1
2,323,9,26,12,2006,15,0,1
7,926,4,17,12,2006,8,0,1
7,408,2,17,12,2006,0,1,1
5,3399,5,15,12,2006,11,40,1
3,974,8,13,12,2006,9,0,1
3,3113,4,13,12,2006,0,35,1
1,3116,1,11,12,2006,1,0,1
5,5444,10,1,12,2006,13,17,1
5,1851,3,1,12,2006,8,0,1
4,1748,6,30,11,2006,22,20,1
3,12122,8,29,11,2006,0,1,1
1,8197,9,27,11,2006,19,0,1
1,5746,3,27,11,2006,12,0,1
4,3567,6,16,11,2006,10,0,1
1,6020,2,13,11,2006,14,0,1
1,1912,1,13,11,2006,0,1,1
7,1475,8,5,11,2006,12,0,1
5,3676,2,3,11,2006,13,35,1
5,2710,8,3,11,2006,12,0,1
4,166,10,2,11,2006,10,0,1
3,359,10,1,11,2006,20,28,1
3,2330,4,1,11,2006,12,0,1
3,1150,2,1,11,2006,11,0,1
3,335,4,1,11,2006,0,1,1
3,6533,2,1,11,2006,0,1,1
2,2289,1,31,10,2006,17,0,1
5,11716,4,20,10,2006,17,0,1
5,324,1,20,10,2006,15,30,1
5,5493,2,6,10,2006,11,0,1
2,643,4,3,10,2006,10,22,1
2,601,9,3,10,2006,8,0,1
5,6754,1,22,9,2006,12,0,1
1,6661,3,18,9,2006,0,1,1
3,4947,2,6,9,2006,10,0,1
2,1406,4,5,9,2006,12,0,1
1,8381,9,21,8,2006,7,0,1
1,2559,5,21,8,2006,0,1,1
6,376,2,12,8,2006,15,0,1
4,359,10,27,7,2006,14,20,1
3,13318,6,26,7,2006,14,33,1
2,36,2,25,7,2006,12,0,1
1,125,2,24,7,2006,12,1,1
5,3181,10,14,7,2006,14,0,1
6,1704,2,1,7,2006,9,0,1
1,4032,3,26,6,2006,11,0,1
7,657,8,18,6,2006,15,0,1
6,1756,1,17,6,2006,9,30,1
2,146,10,13,6,2006,18,15,1
2,1912,1,13,6,2006,12,1,1
4,2064,2,1,6,2006,15,20,1
4,872,2,1,6,2006,10,0,1
4,6744,5,1,6,2006,10,0,1
4,4473,5,1,6,2006,0,1,1
4,16577,3,1,6,2006,0,1,1
4,9332,7,1,6,2006,0,1,1
5,10338,4,19,5,2006,8,0,1
4,408,2,18,5,2006,9,56,1
2,9418,1,16,5,2006,0,1,1
5,1817,9,5,5,2006,15,34,1
3,3461,2,3,5,2006,8,0,1
1,10968,8,1,5,2006,16,0,1
1,125,2,1,5,2006,8,0,1
1,967,4,1,5,2006,8,0,1
1,3609,5,1,5,2006,0,1,1
6,5430,4,22,4,2006,21,0,1
6,6028,6,8,4,2006,0,1,1
5,938,1,7,4,2006,12,0,1
4,1625,2,6,4,2006,0,1,1
3,125,2,5,4,2006,16,0,1
7,2857,5,26,3,2006,12,0,1
3,166,10,22,3,2006,16,0,1
6,1790,1,11,3,2006,0,1,1
5,88,2,10,3,2006,8,0,1
5,693,2,10,3,2006,0,1,1
3,601,9,8,3,2006,10,57,1
3,1975,2,8,3,2006,10,0,1
5,98,4,24,2,2006,7,0,1
2,5439,3,21,2,2006,9,0,1
1,1383,7,20,2,2006,12,0,1
1,4535,1,20,2,2006,8,0,1
5,7617,7,10,2,2006,21,0,1
4,2332,2,9,2,2006,10,0,1
1,125,2,6,2,2006,14,6,1
5,8020,9,27,1,2006,7,0,1
3,468,2,25,1,2006,21,0,1
3,7848,3,25,1,2006,9,0,1
2,4833,1,24,1,2006,12,0,1
7,359,10,15,1,2006,0,1,1
6,1790,1,14,1,2006,8,0,1
1,11807,2,9,1,2006,0,1,1
7,408,2,1,1,2006,14,0,1
7,2689,3,1,1,2006,12,0,1
7,2441,1,1,1,2006,12,0,1
7,4370,2,1,1,2006,12,0,1
7,306,1,1,1,2006,9,0,1
7,2807,5,1,1,2006,9,0,1
7,55,2,1,1,2006,0,1,1
7,8569,2,1,1,2006,0,1,1
6,784,2,31,12,2005,23,0,1
5,166,10,30,12,2005,19,57,1
5,552,4,30,12,2005,11,15,1
5,15260,3,30,12,2005,8,0,1
4,5927,4,29,12,2005,13,0,1
3,16546,4,28,12,2005,21,0,1
6,359,10,17,12,2005,19,38,1
6,6236,4,17,12,2005,10,58,1
5,408,2,16,12,2005,12,0,1
7,12262,8,4,12,2005,0,1,1
5,323,9,2,12,2005,21,14,1
4,1119,2,1,12,2005,10,0,1
4,1936,2,1,12,2005,9,0,1
4,4478,4,1,12,2005,9,0,1
4,105,5,1,12,2005,9,0,1
4,5904,3,1,12,2005,8,0,1
4,1975,2,1,12,2005,7,33,1
4,427,2,1,12,2005,0,1,1
3,2341,5,30,11,2005,9,0,1
3,408,2,30,11,2005,9,0,1
6,5653,5,19,11,2005,8,0,1
1,7835,2,14,11,2005,10,30,1
7,4370,2,6,11,2005,18,0,1
5,1254,2,4,11,2005,0,1,1
2,6558,8,1,11,2005,17,0,1
2,14895,7,1,11,2005,8,0,1
2,646,6,1,11,2005,0,1,1
7,2891,5,11,9,2005,12,0,1
4,22,10,8,9,2005,17,25,1
2,5792,9,6,9,2005,13,0,1
2,2014,3,6,9,2005,8,0,1
5,2064,2,26,8,2005,9,0,1
4,13221,9,25,8,2005,0,1,1
3,125,2,24,8,2005,8,0,1
2,5745,5,23,8,2005,12,0,1
1,1379,1,22,8,2005,0,1,1
6,125,2,13,8,2005,18,0,1
1,22,10,8,8,2005,0,1,1
1,4383,2,25,7,2005,13,30,1
6,1209,1,2,7,2005,15,0,1
5,3973,4,1,7,2005,19,30,1
5,8930,5,1,7,2005,12,0,1
5,4851,9,1,7,2005,7,0,1
5,468,2,1,7,2005,0,1,1
4,3364,5,30,6,2005,16,11,1
5,2802,5,17,6,2005,17,0,1
5,5444,10,17,6,2005,8,0,1
3,359,10,15,6,2005,0,1,1
2,10163,2,14,6,2005,12,0,1
3,601,9,1,6,2005,12,0,1
3,8341,5,1,6,2005,8,0,1
3,4430,1,1,6,2005,8,0,1
3,5276,4,1,6,2005,0,1,1
3,215,4,1,6,2005,0,1,1
3,4627,8,1,6,2005,0,1,1
3,7784,2,1,6,2005,0,1,1
4,3384,9,19,5,2005,16,0,1
3,303,8,18,5,2005,0,1,1
6,2289,1,7,5,2005,14,0,1
5,3735,2,6,5,2005,14,4,1
4,3735,2,5,5,2005,13,17,1
3,19396,9,4,5,2005,2,0,1
3,9811,5,4,5,2005,0,1,1
6,726,1,23,4,2005,0,1,1
5,12573,5,22,4,2005,18,30,1
5,3735,2,22,4,2005,9,0,1
3,4758,1,20,4,2005,12,0,1
2,13298,9,19,4,2005,9,0,1
1,713,4,18,4,2005,12,0,1
3,5444,10,6,4,2005,8,0,1
2,937,1,5,4,2005,8,0,1
1,8161,4,4,4,2005,0,1,1
6,365,1,26,3,2005,17,31,1
5,5444,10,25,3,2005,12,0,1
2,15260,3,22,3,2005,0,1,1
6,12786,8,12,3,2005,9,0,1
5,8311,5,11,3,2005,0,1,1
3,5444,10,9,3,2005,12,0,1
2,872,2,8,3,2005,20,4,1
1,345,2,7,3,2005,10,0,1
6,17263,8,26,2,2005,0,1,1
5,798,5,25,2,2005,0,1,1
2,9259,3,22,2,2005,8,0,1
1,5453,1,7,2,2005,9,0,1
5,3708,4,28,1,2005,12,0,1
6,2332,2,15,1,2005,18,0,1
5,14851,9,14,1,2005,18,0,1
5,534,4,14,1,2005,15,0,1
4,9129,4,13,1,2005,15,0,1
3,1790,1,12,1,2005,10,0,1
2,408,2,11,1,2005,9,0,1
7,4205,7,26,12,2004,12,19,1
5,999,1,24,12,2004,0,1,1
3,2064,2,22,12,2004,8,0,1
7,5444,10,12,12,2004,12,0,1
5,1254,2,10,12,2004,12,1,1
5,2125,5,10,12,2004,12,0,1
4,646,6,9,12,2004,11,0,1
3,2064,2,8,12,2004,13,15,1
3,6123,5,8,12,2004,0,1,1
1,346,1,6,12,2004,12,0,1
5,829,1,26,11,2004,15,0,1
4,5751,8,25,11,2004,12,0,1
4,726,1,11,11,2004,18,0,1
4,1790,1,11,11,2004,10,0,1
1,3609,5,8,11,2004,12,0,1
1,305,9,8,11,2004,8,0,1
1,3339,5,8,11,2004,0,1,1
7,15941,6,31,10,2004,8,10,1
7,8943,1,31,10,2004,0,1,1
5,22,10,29,10,2004,17,30,1
5,7481,3,29,10,2004,16,30,1
1,3364,5,25,10,2004,18,0,1
4,6387,5,14,10,2004,12,0,1
3,6027,8,13,10,2004,12,0,1
1,1593,2,11,10,2004,9,0,1
5,2483,1,1,10,2004,8,0,1
5,9095,7,1,10,2004,0,1,1
5,3024,7,1,10,2004,0,1,1
5,7481,3,17,9,2004,10,34,1
3,5876,2,15,9,2004,12,0,1
3,5876,2,15,9,2004,12,0,1
1,7126,2,13,9,2004,0,1,1
3,2101,1,1,9,2004,12,0,1
3,7911,5,1,9,2004,12,0,1
3,6866,1,1,9,2004,9,0,1
1,22087,3,30,8,2004,22,0,1
1,8930,5,30,8,2004,8,0,1
6,331,2,21,8,2004,23,33,1
6,926,4,21,8,2004,9,0,1
3,125,2,4,8,2004,0,1,1
1,5139,2,2,8,2004,0,1,1
6,125,2,24,7,2004,12,0,1
4,1892,5,22,7,2004,18,30,1
3,2318,4,21,7,2004,13,30,1
2,1140,7,20,7,2004,0,1,1
6,9298,9,10,7,2004,17,30,1
4,1626,1,24,6,2004,19,30,1
3,22,10,23,6,2004,11,30,1
1,323,9,21,6,2004,15,3,1
7,2064,2,13,6,2004,15,55,1
7,601,9,30,5,2004,0,1,1
6,9327,8,29,5,2004,18,0,1
7,4879,1,16,5,2004,18,0,1
2,1584,5,11,5,2004,17,0,1
6,15865,9,1,5,2004,7,0,1
5,2803,10,30,4,2004,10,47,1
5,9121,9,30,4,2004,10,0,1
4,798,5,29,4,2004,12,0,1
4,1895,3,29,4,2004,12,0,1
3,4960,7,28,4,2004,14,0,1
2,22,10,27,4,2004,15,21,1
2,3736,3,27,4,2004,11,0,1
2,28,4,27,4,2004,0,1,1
1,615,1,26,4,2004,0,1,1
6,22496,1,17,4,2004,8,30,1
5,1825,1,16,4,2004,15,30,1
3,4020,4,14,4,2004,18,0,1
7,3904,3,4,4,2004,12,0,1
6,103,1,3,4,2004,12,0,1
4,6491,3,1,4,2004,12,0,1
4,22542,2,1,4,2004,9,0,1
4,1254,2,1,4,2004,8,0,1
4,392,4,1,4,2004,8,0,1
4,456,1,1,4,2004,8,0,1
3,13253,4,31,3,2004,15,15,1
1,4444,5,29,3,2004,12,0,1
6,359,10,20,3,2004,18,30,1
6,10136,3,20,3,2004,18,0,1
5,14904,8,19,3,2004,9,0,1
2,1886,9,16,3,2004,17,30,1
2,4125,4,16,3,2004,0,1,1
5,5444,10,5,3,2004,23,0,1
3,9824,7,3,3,2004,12,0,1
3,2617,1,3,3,2004,10,30,1
2,8794,5,2,3,2004,11,0,1
1,2330,4,1,3,2004,12,0,1
1,1209,1,1,3,2004,0,1,1
7,363,2,22,2,2004,16,0,1
5,88,2,20,2,2004,0,1,1
1,16649,9,16,2,2004,0,5,1
4,5510,9,5,2,2004,0,1,1
3,9341,9,4,2,2004,9,0,1
3,69,5,4,2,2004,0,1,1
1,4298,10,2,2,2004,12,51,1
1,9975,7,2,2,2004,0,1,1
3,10468,3,21,1,2004,13,4,1
7,8513,4,11,1,2004,10,0,1
3,1833,2,7,1,2004,12,0,1
5,5550,8,26,12,2003,12,0,1
3,22,10,24,12,2003,13,30,1
1,1593,2,22,12,2003,18,42,1
4,2483,1,11,12,2003,19,0,1
4,1380,8,11,12,2003,15,30,1
3,6304,3,10,12,2003,12,30,1
1,905,5,8,12,2003,12,0,1
5,176,1,28,11,2003,16,0,1
5,14574,8,28,11,2003,4,0,1
3,559,6,26,11,2003,18,45,1
7,349,2,16,11,2003,10,0,1
6,21839,6,15,11,2003,0,1,1
4,4030,1,13,11,2003,12,0,1
7,8237,8,2,11,2003,8,45,1
6,621,3,1,11,2003,12,0,1
6,125,2,1,11,2003,0,1,1
6,5056,8,1,11,2003,0,1,1
4,1470,1,30,10,2003,0,1,1
4,21760,1,30,10,2003,0,1,1
1,952,2,27,10,2003,16,0,1
1,872,2,27,10,2003,15,12,1
1,3792,3,27,10,2003,9,0,1
1,3792,3,27,10,2003,9,0,1
1,9595,3,27,10,2003,8,0,1
5,10338,4,17,10,2003,10,36,1
1,2046,2,13,10,2003,16,0,1
3,98,4,1,10,2003,14,30,1
3,1012,4,1,10,2003,0,1,1
3,3959,7,1,10,2003,0,1,1
1,4064,8,29,9,2003,17,30,1
1,21757,2,29,9,2003,14,0,1
6,595,7,20,9,2003,9,0,1
5,5444,10,19,9,2003,14,9,1
2,83,2,16,9,2003,23,30,1
1,10338,4,15,9,2003,9,17,1
1,649,9,15,9,2003,0,1,1
7,1182,5,7,9,2003,17,0,1
6,1975,2,6,9,2003,11,29,1
2,2593,2,2,9,2003,12,0,1
1,36,2,1,9,2003,12,0,1
1,125,2,1,9,2003,12,0,1
1,4951,6,1,9,2003,12,0,1
1,6483,1,1,9,2003,12,0,1
1,8630,2,1,9,2003,9,0,1
1,4858,1,1,9,2003,8,0,1
5,88,2,22,8,2003,14,0,1
4,20782,3,21,8,2003,20,45,1
3,408,2,20,8,2003,9,5,1
1,88,2,18,8,2003,13,0,1
7,136,5,10,8,2003,23,0,1
3,16377,8,6,8,2003,12,0,1
2,5510,9,5,8,2003,12,0,1
1,1094,2,4,8,2003,17,20,1
5,7481,3,25,7,2003,20,52,1
5,1287,2,25,7,2003,15,32,1
5,359,10,11,7,2003,16,15,1
5,3987,9,11,7,2003,12,12,1
5,5519,9,11,7,2003,8,0,1
4,125,2,10,7,2003,18,0,1
2,21913,8,8,7,2003,10,45,1
1,21993,9,7,7,2003,9,0,1
5,3673,3,27,6,2003,7,30,1
5,4586,6,27,6,2003,0,1,1
1,6525,2,23,6,2003,16,0,1
3,6258,8,11,6,2003,9,30,1
5,10338,4,16,5,2003,16,54,1
4,1975,2,15,5,2003,11,30,1
2,56,2,13,5,2003,18,23,1
1,2693,1,12,5,2003,16,0,1
6,6085,3,3,5,2003,21,30,1
6,411,3,3,5,2003,8,0,1
5,4345,2,2,5,2003,8,0,1
4,11847,7,1,5,2003,12,0,1
4,745,1,1,5,2003,9,0,1
4,9194,3,1,5,2003,8,0,1
4,2622,2,1,5,2003,0,1,1
4,6813,4,1,5,2003,0,1,1
4,5464,5,1,5,2003,0,1,1
2,2064,2,29,4,2003,16,23,1
1,9664,9,28,4,2003,18,0,1
1,22,10,28,4,2003,13,42,1
1,5444,10,28,4,2003,12,0,1
5,1406,4,18,4,2003,18,36,1
5,2857,5,18,4,2003,12,0,1
4,5441,6,17,4,2003,12,5,1
4,7481,3,17,4,2003,8,0,1
2,5479,5,15,4,2003,10,0,1
1,872,2,14,4,2003,10,35,1
1,1150,2,14,4,2003,10,0,1
1,192,1,14,4,2003,0,1,1
6,323,9,5,4,2003,16,0,1
6,11133,3,5,4,2003,4,40,1
5,1934,8,4,4,2003,5,45,1
4,455,2,3,4,2003,14,0,1
4,105,5,3,4,2003,12,0,1
3,22,10,2,4,2003,11,25,1
3,4741,5,2,4,2003,11,19,1
2,3654,8,1,4,2003,12,0,1
2,7126,2,1,4,2003,9,0,1
2,21839,6,1,4,2003,0,1,1
2,3237,5,1,4,2003,0,1,1
1,2064,2,31,3,2003,17,40,1
1,125,2,31,3,2003,17,0,1
1,9854,8,31,3,2003,12,0,1
4,5696,2,20,3,2003,14,0,1
4,2733,4,20,3,2003,9,0,1
6,9226,8,8,3,2003,7,24,1
4,6931,4,6,3,2003,0,1,1
3,15654,8,5,3,2003,12,0,1
2,2381,2,4,3,2003,0,1,1
7,22137,9,23,2,2003,12,0,1
6,653,10,22,2,2003,15,26,1
1,3980,8,17,2,2003,18,0,1
1,5444,10,17,2,2003,14,31,1
1,5444,10,17,2,2003,8,0,1
3,5444,10,5,2,2003,15,52,1
2,1431,10,4,2,2003,7,0,1
1,1431,10,3,2,2003,14,0,1
1,5444,10,3,2,2003,12,0,1
7,5444,10,26,1,2003,12,0,1
5,15178,5,24,1,2003,16,30,1
2,408,2,21,1,2003,13,0,1
2,854,5,21,1,2003,11,0,1
2,8211,2,21,1,2003,0,1,1
7,2858,1,12,1,2003,9,0,1
4,1558,1,9,1,2003,17,30,1
4,2828,8,9,1,2003,8,5,1
3,1823,1,8,1,2003,10,30,1
3,3396,10,8,1,2003,10,0,1
1,10068,6,6,1,2003,21,0,1
3,7594,8,24,12,2014,23,0,0
4,216,6,7,9,2006,0,1,0
5,8839,4,8,3,2013,19,30,0
6,11407,7,10,8,2013,17,52,0
5,208,1,5,3,2004,12,25,0
7,641,2,8,2,2004,20,30,0
5,727,4,3,10,2008,22,45,0
7,471,9,29,12,2013,17,0,0
3,6066,1,27,1,2010,12,0,0
5,788,2,28,6,2013,2,0,0
6,2322,9,26,2,2005,3,49,0
2,125,2,26,6,2007,9,39,0
6,538,8,2,7,2011,22,30,0
6,999,1,28,6,2014,1,30,0
2,17768,5,11,1,2005,22,56,0
4,158,2,26,11,2009,13,0,0
3,1063,1,1,11,2006,7,35,0
3,93,7,5,8,2009,13,0,0
3,957,2,12,1,2005,16,0,0
2,220,4,10,8,2010,21,50,0
3,1174,1,19,9,2012,17,30,0
4,9337,3,22,4,2010,16,0,0
4,11315,3,21,8,2008,15,0,0
5,199,8,23,8,2013,8,0,0
5,146,10,6,2,2004,16,30,0
3,6157,9,17,10,2012,16,30,0
5,15422,4,12,8,2011,18,0,0
1,17294,9,24,5,2004,23,0,0
4,359,10,20,3,2014,11,23,0
1,125,2,26,11,2012,19,15,0
3,36,2,12,7,2006,17,26,0
5,18,10,19,9,2003,11,36,0
7,4249,9,10,8,2008,1,30,0
6,8508,8,10,4,2010,10,0,0
1,408,2,11,5,2015,12,50,0
5,5773,4,5,3,2004,14,54,0
7,17350,5,19,9,2004,14,0,0
7,2259,2,29,1,2012,12,30,0
6,8651,4,19,10,2013,0,18,0
3,14564,4,27,11,2013,15,30,0
4,880,5,17,5,2007,1,0,0
5,7850,3,2,7,2010,4,45,0
3,1760,10,21,1,2009,10,43,0
6,1882,4,20,9,2008,17,9,0
5,5267,3,1,6,2012,0,20,0
6,2265,4,28,8,2010,14,49,0
4,125,2,22,4,2010,22,0,0
2,12119,8,18,8,2009,14,9,0
6,1965,5,28,7,2012,10,45,0
5,1786,8,14,1,2005,10,0,0
3,8687,4,1,10,2003,0,1,0
1,1634,5,9,1,2006,11,15,0
5,7438,3,6,3,2009,23,30,0
4,1007,5,30,10,2008,0,1,0
5,12409,3,20,5,2011,23,30,0
4,8278,4,31,5,2012,23,40,0
2,4563,3,4,5,2010,18,47,0
5,146,10,20,9,2013,11,35,0
7,2123,5,4,11,2007,11,45,0
3,501,4,7,4,2010,16,0,0
2,3396,10,11,11,2008,19,39,0
5,14871,9,31,12,2010,12,45,0
6,1375,2,3,11,2007,11,30,0
5,408,2,17,4,2009,15,54,0
1,13690,3,19,2,2007,20,4,0
5,10767,7,29,10,2004,0,22,0
6,125,2,22,3,2008,11,55,0
1,827,6,9,7,2012,21,26,0
3,7450,4,31,10,2007,22,10,0
1,3779,8,26,12,2011,13,46,0
6,657,8,23,3,2013,17,1,0
4,4572,5,1,5,2014,21,30,0
4,9788,4,2,6,2005,7,30,0
4,2148,9,6,8,2009,7,50,0
6,5550,8,15,6,2013,17,0,0
4,4031,3,16,6,2005,12,46,0
2,152,10,7,8,2007,18,50,0
2,9975,7,11,12,2007,3,10,0
7,7994,7,17,7,2011,3,0,0
3,823,2,24,3,2010,2,30,0
7,8833,10,22,5,2005,12,0,0
6,4431,5,5,5,2012,21,50,0
4,608,2,31,5,2012,12,15,0
3,4006,9,11,7,2007,3,21,0
4,468,2,5,2,2009,11,55,0
7,5519,9,13,7,2008,17,3,0
3,19088,10,5,2,2003,14,35,0
7,653,10,21,9,2003,17,30,0
5,3475,5,14,12,2007,8,0,0
5,7242,7,23,1,2004,20,35,0
6,16384,3,13,1,2007,1,25,0
3,83,2,8,2,2006,16,9,0
1,1936,2,13,4,2015,16,55,0
5,64,4,2,7,2010,1,0,0
3,3935,9,26,5,2004,19,0,0
6,8492,9,19,4,2014,1,0,0
7,643,4,28,7,2013,20,0,0
6,510,1,18,6,2005,13,0,0
1,468,2,22,8,2011,19,8,0
5,5417,6,6,2,2004,17,26,0
4,18013,9,9,8,2007,19,0,0
3,2963,3,7,9,2011,18,25,0
5,12749,7,17,6,2005,22,15,0
7,2330,4,19,4,2015,12,3,0
1,511,4,31,3,2003,12,0,0
4,1527,3,3,11,2005,21,25,0
4,17373,9,5,4,2012,18,28,0
3,2706,10,11,8,2010,13,45,0
5,1027,1,18,4,2008,18,30,0
2,388,6,25,11,2008,21,30,0
3,700,5,15,11,2006,8,20,0
5,21836,6,17,10,2003,20,56,0
2,6804,3,27,12,2011,16,0,0
3,6316,9,18,2,2015,17,0,0
7,8167,8,23,9,2007,19,51,0
1,831,4,29,5,2006,12,59,0
3,1861,7,4,3,2009,17,0,0
1,2706,10,20,12,2004,22,12,0
3,155,2,6,2,2008,15,0,0
7,1092,9,31,12,2006,18,0,0
7,511,4,24,8,2014,16,0,0
5,1263,2,28,1,2011,10,25,0
7,14006,3,26,2,2006,2,30,0
7,2371,5,26,9,2010,22,15,0
5,3047,8,3,10,2003,21,45,0
6,512,8,10,3,2007,2,0,0
1,6420,2,9,7,2012,9,49,0
6,8204,3,27,12,2014,8,20,0
7,872,2,13,1,2013,16,58,0
1,5077,9,7,12,2009,9,0,0
5,6463,1,5,9,2008,0,1,0
7,1040,1,13,7,2003,16,0,0
5,4741,5,30,11,2007,17,20,0
3,1164,1,30,4,2008,13,30,0
7,517,2,16,1,2005,8,35,0
5,9309,8,18,5,2012,7,30,0
3,1735,3,29,4,2015,17,20,0
5,52,5,8,3,2013,18,30,0
6,13519,6,27,12,2008,18,0,0
7,12972,9,7,9,2003,15,0,0
4,5991,9,25,3,2010,18,42,0
3,1302,2,20,4,2005,23,30,0
6,213,4,1,6,2013,21,0,0
5,11984,2,6,4,2012,21,0,0
2,2737,3,29,6,2010,4,45,0
4,7126,2,22,4,2010,16,30,0
6,213,4,30,1,2010,10,20,0
4,3647,1,16,4,2009,6,45,0
1,9132,8,16,5,2011,19,42,0
4,17070,3,24,2,2005,16,30,0
3,896,2,16,11,2011,7,0,0
5,2862,10,12,12,2008,11,6,0
7,5914,6,25,4,2010,12,0,0
6,2064,2,5,4,2014,17,49,0
6,4073,3,13,12,2003,14,16,0
7,14987,8,6,5,2007,3,30,0
1,3458,5,22,2,2010,18,0,0
5,3934,2,14,5,2004,23,0,0
2,4833,1,8,1,2008,23,10,0
3,2601,3,18,3,2015,18,0,0
4,83,2,24,3,2011,23,45,0
6,14998,1,7,8,2004,3,15,0
4,4441,5,10,6,2004,14,36,0
2,70,10,21,8,2012,7,19,0
3,722,8,12,12,2007,1,0,0
2,872,2,21,1,2003,12,30,0
6,1055,2,6,3,2004,0,1,0
6,1645,9,7,5,2011,17,0,0
7,5925,4,22,9,2013,21,0,0
5,7854,1,11,1,2013,20,0,0
5,13151,4,18,4,2014,10,30,0
2,187,7,20,1,2004,20,10,0
1,6591,3,27,6,2011,16,0,0
4,8168,3,1,7,2010,9,51,0
7,3619,2,30,1,2005,16,50,0
3,1091,10,27,7,2011,11,50,0
1,363,2,10,11,2008,14,32,0
3,280,3,26,7,2006,23,30,0
7,2519,8,9,2,2014,20,20,0
1,419,5,29,9,2003,9,30,0
1,823,2,2,9,2013,19,30,0
3,989,9,30,11,2005,6,0,0
1,5570,2,17,2,2003,9,0,0
3,9317,3,23,8,2006,17,5,0
3,9799,6,12,11,2008,21,0,0
7,2156,2,9,3,2014,20,38,0
1,1091,10,19,4,2010,20,44,0
5,213,4,27,12,2013,17,50,0
4,959,10,21,2,2013,2,9,0
4,12336,8,17,10,2013,19,0,0
3,8580,8,11,12,2013,20,0,0
2,9460,8,21,1,2003,14,0,0
7,9176,2,14,8,2011,18,0,0
2,18991,8,15,6,2010,17,57,0
7,2907,4,30,5,2004,1,8,0
6,8585,4,16,12,2006,2,20,0
2,4446,2,3,3,2015,13,45,0
7,2046,2,4,12,2005,19,0,0
5,1449,1,18,11,2005,12,0,0
2,740,5,29,4,2014,14,0,0
4,979,4,17,11,2011,18,16,0
4,21516,5,24,6,2004,0,3,0
5,4781,9,12,2,2010,7,30,0
3,2775,1,31,10,2007,22,30,0
3,1897,1,4,4,2012,19,15,0
2,8408,9,23,12,2014,17,0,0
3,144,4,17,10,2007,9,7,0
4,2693,1,17,11,2011,20,21,0
4,13,3,13,6,2013,0,1,0
7,1428,3,21,4,2013,4,0,0
2,1091,10,9,8,2011,20,35,0
5,10025,7,14,5,2004,1,0,0
1,8030,4,4,4,2011,12,0,0
7,6180,5,6,11,2011,1,1,0
2,5700,8,16,5,2006,21,0,0
4,1772,2,25,7,2013,20,15,0
1,4738,3,16,3,2015,0,45,0
3,2854,8,2,9,2009,9,30,0
6,2911,10,19,11,2005,18,36,0
7,5782,5,7,11,2010,1,0,0
4,125,2,12,1,2006,2,26,0
1,438,6,11,6,2007,20,16,0
7,1319,2,27,6,2004,10,0,0
4,59,2,19,5,2011,21,0,0
5,70,10,30,11,2007,16,28,0
6,9502,3,23,4,2005,18,15,0
5,15612,8,2,12,2005,15,51,0
1,7832,9,1,5,2006,12,10,0
2,125,2,31,10,2006,9,0,0
3,1982,3,8,8,2007,14,36,0
5,13694,4,14,11,2008,22,0,0
6,1567,5,17,7,2010,10,0,0
4,11967,3,17,5,2012,9,33,0
2,923,1,21,3,2006,15,0,0
1,3180,10,10,11,2014,17,0,0
3,2573,5,15,12,2010,19,50,0
1,9503,8,9,8,2010,20,50,0
5,8077,3,12,12,2014,20,12,0
1,6506,3,23,1,2006,12,29,0
7,2242,2,14,7,2013,1,4,0
2,13065,5,13,12,2011,10,40,0
2,4592,9,5,3,2013,13,0,0
4,7382,3,17,6,2010,2,0,0
3,15567,6,13,6,2007,16,0,0
3,1912,1,23,3,2005,11,30,0
7,10001,2,18,7,2010,3,40,0
3,323,9,16,4,2008,18,0,0
7,6787,3,4,11,2007,23,30,0
6,341,2,9,8,2003,10,0,0
1,2879,5,7,1,2008,18,42,0
4,1692,6,12,7,2012,14,0,0
7,5505,8,17,5,2009,21,0,0
