"day","address","location","date","month","year","hour","min","FORGERYCOUNTERFEITING"
1,896,2,22,7,2013,14,50,1
1,1518,4,22,7,2013,14,45,1
1,1667,3,22,7,2013,12,0,1
1,1362,5,22,7,2013,11,38,1
1,872,2,22,7,2013,6,0,1
1,1254,2,22,7,2013,5,35,1
1,15650,9,22,7,2013,0,1,1
7,9953,4,14,7,2013,12,0,1
7,138,2,14,7,2013,11,20,1
6,644,1,13,7,2013,23,20,1
6,10498,4,13,7,2013,19,30,1
6,232,4,13,7,2013,18,0,1
6,7622,2,13,7,2013,15,0,1
6,125,2,13,7,2013,13,40,1
6,1884,3,13,7,2013,12,8,1
6,5665,2,13,7,2013,10,0,1
5,125,2,12,7,2013,23,0,1
5,7961,8,12,7,2013,18,0,1
5,4935,7,12,7,2013,16,0,1
5,4935,7,12,7,2013,16,0,1
5,3808,9,12,7,2013,10,0,1
5,872,2,12,7,2013,9,3,1
4,872,2,11,7,2013,11,53,1
3,6986,7,10,7,2013,15,55,1
3,745,1,10,7,2013,10,55,1
3,8089,1,10,7,2013,9,0,1
3,8089,1,10,7,2013,9,0,1
3,7841,2,10,7,2013,0,1,1
2,8512,8,9,7,2013,22,0,1
1,363,2,8,7,2013,23,30,1
1,1220,10,8,7,2013,19,30,1
1,643,4,8,7,2013,14,15,1
1,643,4,8,7,2013,14,15,1
1,6159,4,8,7,2013,12,0,1
1,1485,5,8,7,2013,10,0,1
6,5826,1,29,6,2013,19,25,1
6,1790,1,29,6,2013,15,40,1
5,185,2,28,6,2013,15,0,1
5,3957,8,28,6,2013,13,45,1
4,4476,5,27,6,2013,19,15,1
3,125,2,26,6,2013,20,0,1
2,4476,5,25,6,2013,19,0,1
2,28,4,25,6,2013,16,58,1
2,28,4,25,6,2013,16,58,1
2,323,9,25,6,2013,16,0,1
2,2568,8,25,6,2013,3,45,1
2,1761,1,25,6,2013,0,1,1
1,38,10,24,6,2013,16,0,1
1,2561,2,24,6,2013,15,0,1
1,594,8,24,6,2013,13,0,1
1,761,6,24,6,2013,11,0,1
7,873,2,16,6,2013,22,45,1
6,559,6,15,6,2013,11,30,1
6,2345,3,15,6,2013,0,1,1
5,88,2,14,6,2013,16,30,1
5,8235,9,14,6,2013,0,1,1
4,3089,5,13,6,2013,12,0,1
3,8835,3,12,6,2013,15,0,1
3,227,1,12,6,2013,13,26,1
3,5454,8,12,6,2013,12,0,1
3,2612,2,12,6,2013,12,0,1
3,2612,2,12,6,2013,12,0,1
3,182,4,12,6,2013,9,38,1
2,9977,2,11,6,2013,17,0,1
2,171,1,11,6,2013,15,40,1
2,3398,5,11,6,2013,13,6,1
2,939,5,11,6,2013,12,56,1
2,7397,4,11,6,2013,12,0,1
1,1829,10,10,6,2013,17,0,1
1,1829,10,10,6,2013,17,0,1
1,643,4,10,6,2013,15,43,1
1,1284,4,10,6,2013,14,0,1
1,1416,2,10,6,2013,13,0,1
1,957,2,10,6,2013,12,17,1
6,10490,6,1,6,2013,20,0,1
6,648,2,1,6,2013,15,15,1
6,7431,9,1,6,2013,14,0,1
6,2607,2,1,6,2013,12,0,1
6,8830,4,1,6,2013,0,1,1
5,2783,4,31,5,2013,20,25,1
5,1153,4,31,5,2013,10,0,1
5,4419,6,31,5,2013,8,0,1
4,213,4,30,5,2013,23,30,1
4,643,4,30,5,2013,11,45,1
4,643,4,30,5,2013,11,45,1
3,1942,2,29,5,2013,10,45,1
3,146,10,29,5,2013,9,34,1
3,146,10,29,5,2013,9,34,1
3,6759,4,29,5,2013,2,48,1
2,11845,8,28,5,2013,15,0,1
2,88,2,28,5,2013,12,40,1
2,2455,1,28,5,2013,12,0,1
1,2252,2,27,5,2013,21,45,1
1,11100,8,27,5,2013,11,23,1
7,877,1,19,5,2013,19,30,1
7,1304,5,19,5,2013,16,15,1
6,926,4,18,5,2013,21,0,1
5,2891,5,17,5,2013,23,0,1
5,363,2,17,5,2013,19,45,1
5,673,10,17,5,2013,0,1,1
4,88,2,16,5,2013,17,30,1
4,403,7,16,5,2013,0,1,1
3,138,10,15,5,2013,14,45,1
2,98,4,14,5,2013,15,21,1
2,7029,8,14,5,2013,12,0,1
2,850,9,14,5,2013,9,0,1
2,2567,9,14,5,2013,0,1,1
1,984,2,13,5,2013,18,15,1
1,3716,3,13,5,2013,16,50,1
1,9091,7,13,5,2013,12,0,1
1,4562,5,13,5,2013,0,1,1
5,125,2,3,5,2013,20,41,1
5,1727,2,3,5,2013,18,0,1
5,88,2,3,5,2013,14,0,1
5,1162,1,3,5,2013,13,15,1
5,4603,5,3,5,2013,12,34,1
5,10687,4,3,5,2013,10,0,1
5,1153,4,3,5,2013,8,0,1
5,7631,7,3,5,2013,1,0,1
5,427,2,3,5,2013,0,1,1
4,3816,2,2,5,2013,20,30,1
4,2689,3,2,5,2013,15,0,1
4,10511,9,2,5,2013,14,0,1
4,125,2,2,5,2013,13,22,1
4,125,2,2,5,2013,13,22,1
4,355,2,2,5,2013,13,0,1
3,408,2,1,5,2013,20,3,1
3,408,2,1,5,2013,20,3,1
3,408,2,1,5,2013,20,3,1
3,347,8,1,5,2013,14,45,1
3,6313,3,1,5,2013,13,20,1
3,11294,3,1,5,2013,10,42,1
3,872,2,1,5,2013,6,44,1
2,3987,9,30,4,2013,14,28,1
2,2736,5,30,4,2013,12,0,1
1,11670,6,29,4,2013,12,0,1
7,872,2,21,4,2013,2,31,1
6,872,2,20,4,2013,23,30,1
6,11126,9,20,4,2013,15,0,1
4,5802,5,18,4,2013,11,0,1
4,5802,5,18,4,2013,11,0,1
3,4954,1,17,4,2013,18,20,1
3,7920,2,17,4,2013,12,32,1
3,643,4,17,4,2013,10,35,1
2,13373,3,16,4,2013,20,54,1
2,1884,3,16,4,2013,16,21,1
2,952,2,16,4,2013,0,1,1
1,926,4,15,4,2013,18,50,1
1,926,4,15,4,2013,18,50,1
1,3329,10,15,4,2013,16,0,1
1,1220,10,15,4,2013,0,1,1
7,872,2,7,4,2013,13,41,1
6,349,2,6,4,2013,20,24,1
6,232,4,6,4,2013,18,35,1
6,5334,5,6,4,2013,12,0,1
6,4355,4,6,4,2013,11,30,1
5,4943,7,5,4,2013,15,0,1
4,7182,3,4,4,2013,18,20,1
4,232,4,4,4,2013,13,11,1
3,408,2,3,4,2013,20,0,1
3,518,10,3,4,2013,15,20,1
3,11743,4,3,4,2013,14,30,1
3,11743,4,3,4,2013,14,30,1
2,6384,2,2,4,2013,12,0,1
2,3334,5,2,4,2013,12,0,1
1,676,8,1,4,2013,11,0,1
1,11505,6,1,4,2013,9,0,1
7,1185,5,24,3,2013,20,0,1
6,232,4,23,3,2013,11,34,1
6,232,4,23,3,2013,11,34,1
5,76,5,22,3,2013,12,0,1
5,427,2,22,3,2013,9,0,1
5,11805,4,22,3,2013,0,1,1
4,1362,5,21,3,2013,17,4,1
4,4702,6,21,3,2013,11,0,1
3,29,5,20,3,2013,19,2,1
3,1153,4,20,3,2013,11,44,1
3,16314,9,20,3,2013,9,0,1
2,1884,3,19,3,2013,17,18,1
2,4001,8,19,3,2013,12,0,1
2,1004,1,19,3,2013,1,48,1
1,115,8,18,3,2013,22,3,1
1,105,5,18,3,2013,0,1,1
7,853,2,10,3,2013,16,19,1
7,10642,8,10,3,2013,3,28,1
6,408,2,9,3,2013,13,50,1
5,11828,9,8,3,2013,20,4,1
5,10281,7,8,3,2013,12,0,1
5,8739,8,8,3,2013,8,51,1
3,1351,8,6,3,2013,17,0,1
3,927,1,6,3,2013,15,33,1
3,1153,4,6,3,2013,14,19,1
3,1153,4,6,3,2013,14,19,1
2,1584,5,5,3,2013,14,15,1
2,9893,3,5,3,2013,0,1,1
1,158,2,4,3,2013,15,0,1
1,5134,6,4,3,2013,15,0,1
1,428,4,4,3,2013,13,49,1
1,458,6,4,3,2013,13,0,1
1,872,2,4,3,2013,11,55,1
6,823,2,23,2,2013,22,36,1
6,926,4,23,2,2013,15,0,1
6,926,4,23,2,2013,15,0,1
6,9882,7,23,2,2013,13,30,1
6,232,4,23,2,2013,13,30,1
6,3890,6,23,2,2013,8,0,1
6,8876,9,23,2,2013,0,1,1
5,1955,9,22,2,2013,13,31,1
5,7995,2,22,2,2013,12,0,1
5,3334,5,22,2,2013,12,0,1
4,530,8,21,2,2013,15,32,1
3,1406,4,20,2,2013,17,29,1
3,3553,6,20,2,2013,15,30,1
3,648,2,20,2,2013,10,13,1
3,8447,6,20,2,2013,8,0,1
2,4004,2,19,2,2013,14,33,1
2,7223,1,19,2,2013,9,0,1
7,14967,3,10,2,2013,22,34,1
6,4618,5,9,2,2013,12,30,1
4,2282,9,7,2,2013,14,15,1
4,3383,5,7,2,2013,6,30,1
4,10974,9,7,2,2013,1,0,1
3,1119,2,6,2,2013,12,15,1
3,7646,3,6,2,2013,8,0,1
2,1550,1,5,2,2013,13,16,1
2,4610,5,5,2,2013,0,1,1
1,15200,7,4,2,2013,0,1,1
5,1367,1,25,1,2013,20,33,1
5,232,4,25,1,2013,18,30,1
5,1407,1,25,1,2013,13,0,1
4,6074,2,24,1,2013,21,41,1
4,1730,10,24,1,2013,16,0,1
3,428,4,23,1,2013,17,20,1
3,428,4,23,1,2013,17,20,1
2,13859,6,22,1,2013,14,45,1
6,125,2,12,1,2013,7,0,1
5,957,2,11,1,2013,9,13,1
4,1518,4,10,1,2013,17,11,1
4,16688,7,10,1,2013,14,5,1
3,16335,6,9,1,2013,15,0,1
3,4993,5,9,1,2013,12,0,1
3,7819,4,9,1,2013,11,22,1
3,6224,8,9,1,2013,8,0,1
3,4000,9,9,1,2013,7,19,1
3,5630,3,9,1,2013,0,1,1
1,2921,4,7,1,2013,13,0,1
7,1428,3,30,12,2012,17,8,1
7,1350,3,30,12,2012,13,10,1
7,268,1,30,12,2012,8,3,1
6,1561,1,29,12,2012,16,37,1
6,9341,9,29,12,2012,15,0,1
6,259,5,29,12,2012,14,10,1
6,259,5,29,12,2012,14,10,1
5,1210,1,28,12,2012,21,25,1
5,559,6,28,12,2012,19,0,1
5,328,10,28,12,2012,16,40,1
5,36,2,28,12,2012,10,11,1
5,2219,3,28,12,2012,6,0,1
5,12664,9,28,12,2012,5,30,1
4,125,2,27,12,2012,23,45,1
3,5989,3,26,12,2012,0,1,1
2,10794,9,25,12,2012,15,0,1
2,2179,3,25,12,2012,9,0,1
2,1041,5,25,12,2012,8,0,1
1,9967,4,24,12,2012,13,0,1
1,15972,3,24,12,2012,0,1,1
7,2214,1,16,12,2012,2,0,1
6,285,9,15,12,2012,18,30,1
6,872,2,15,12,2012,18,28,1
5,47,2,14,12,2012,16,0,1
5,12634,9,14,12,2012,9,41,1
5,125,2,14,12,2012,9,30,1
4,7230,4,13,12,2012,17,0,1
4,7230,4,13,12,2012,17,0,1
4,7230,4,13,12,2012,17,0,1
4,12305,7,13,12,2012,13,0,1
4,3564,2,13,12,2012,0,1,1
3,1943,2,12,12,2012,17,0,1
3,11365,6,12,12,2012,11,0,1
3,12701,4,12,12,2012,8,0,1
2,1473,1,11,12,2012,10,0,1
2,295,7,11,12,2012,8,0,1
1,1162,1,10,12,2012,22,30,1
1,1842,7,10,12,2012,14,5,1
1,1842,7,10,12,2012,14,5,1
1,29,5,10,12,2012,14,0,1
7,8640,3,2,12,2012,0,1,1
6,183,5,1,12,2012,22,17,1
6,6460,8,1,12,2012,20,0,1
6,5744,8,1,12,2012,13,0,1
6,4439,7,1,12,2012,10,7,1
6,736,4,1,12,2012,0,1,1
6,6738,4,1,12,2012,0,1,1
4,10411,4,29,11,2012,16,45,1
4,3196,9,29,11,2012,15,0,1
3,3339,5,28,11,2012,15,0,1
3,8423,8,28,11,2012,14,0,1
3,11945,6,28,11,2012,9,48,1
3,10380,7,28,11,2012,0,1,1
2,2708,5,27,11,2012,17,0,1
2,2183,9,27,11,2012,16,0,1
2,6483,1,27,11,2012,14,0,1
2,9882,7,27,11,2012,14,0,1
2,7942,5,27,11,2012,12,0,1
2,1275,10,27,11,2012,0,1,1
1,196,5,26,11,2012,0,1,1
1,717,2,26,11,2012,0,1,1
7,872,2,18,11,2012,23,48,1
7,36,2,18,11,2012,15,28,1
7,36,2,18,11,2012,13,28,1
6,2058,1,17,11,2012,10,30,1
6,753,2,17,11,2012,10,0,1
5,2878,1,16,11,2012,15,5,1
5,3838,1,16,11,2012,7,0,1
5,3838,1,16,11,2012,7,0,1
3,159,6,14,11,2012,20,29,1
3,1525,4,14,11,2012,15,0,1
3,872,2,14,11,2012,13,55,1
3,872,2,14,11,2012,13,55,1
2,256,2,13,11,2012,14,50,1
1,594,8,12,11,2012,23,9,1
1,70,10,12,11,2012,13,10,1
7,88,2,4,11,2012,2,47,1
6,1255,6,3,11,2012,16,46,1
6,102,10,3,11,2012,12,0,1
6,872,2,3,11,2012,0,1,1
5,511,4,2,11,2012,15,0,1
5,5073,3,2,11,2012,14,30,1
5,939,5,2,11,2012,12,25,1
4,1345,1,1,11,2012,17,45,1
4,146,10,1,11,2012,11,32,1
3,6378,9,31,10,2012,15,54,1
2,899,4,30,10,2012,23,15,1
2,1823,1,30,10,2012,12,45,1
2,125,2,30,10,2012,12,0,1
2,1823,1,30,10,2012,9,0,1
2,602,2,30,10,2012,0,1,1
1,829,1,29,10,2012,23,36,1
1,709,7,29,10,2012,14,22,1
1,709,7,29,10,2012,14,22,1
1,709,7,29,10,2012,14,22,1
7,749,2,21,10,2012,16,21,1
7,102,10,21,10,2012,1,43,1
6,530,8,20,10,2012,13,40,1
6,392,4,20,10,2012,11,6,1
5,6153,2,19,10,2012,8,28,1
5,9702,7,19,10,2012,1,0,1
5,125,2,19,10,2012,0,1,1
4,872,2,18,10,2012,23,50,1
4,27,5,18,10,2012,17,30,1
4,1428,3,18,10,2012,16,34,1
4,125,2,18,10,2012,16,0,1
4,125,2,18,10,2012,15,40,1
4,11516,9,18,10,2012,15,30,1
4,1428,3,18,10,2012,15,23,1
4,3405,5,18,10,2012,15,0,1
4,523,5,18,10,2012,13,30,1
4,1116,2,18,10,2012,11,22,1
3,146,10,17,10,2012,14,51,1
3,10232,1,17,10,2012,12,0,1
3,421,1,17,10,2012,12,0,1
3,2091,2,17,10,2012,11,50,1
3,1416,2,17,10,2012,11,30,1
3,3874,1,17,10,2012,10,40,1
3,3149,1,17,10,2012,10,10,1
3,1666,6,17,10,2012,9,0,1
2,957,2,16,10,2012,22,4,1
2,2341,5,16,10,2012,18,21,1
2,9403,1,16,10,2012,15,0,1
2,3676,2,16,10,2012,0,1,1
1,1107,2,15,10,2012,20,40,1
1,2387,2,15,10,2012,20,20,1
1,974,8,15,10,2012,17,13,1
1,1625,2,15,10,2012,17,0,1
1,4216,2,15,10,2012,16,45,1
1,36,2,15,10,2012,16,18,1
1,4758,1,15,10,2012,0,1,1
1,10939,9,15,10,2012,0,1,1
1,1236,4,15,10,2012,0,1,1
7,4411,2,7,10,2012,23,19,1
7,2209,4,7,10,2012,20,45,1
7,5692,3,7,10,2012,12,40,1
7,2979,3,7,10,2012,12,26,1
7,1428,3,7,10,2012,11,25,1
7,17141,3,7,10,2012,10,8,1
7,125,2,7,10,2012,9,59,1
7,5692,3,7,10,2012,9,28,1
7,125,2,7,10,2012,8,55,1
7,125,2,7,10,2012,8,24,1
7,9259,3,7,10,2012,0,1,1
6,301,2,6,10,2012,21,28,1
6,1255,6,6,10,2012,16,0,1
5,2336,6,5,10,2012,17,15,1
5,392,4,5,10,2012,12,54,1
5,2660,4,5,10,2012,9,0,1
4,138,2,4,10,2012,23,27,1
4,138,2,4,10,2012,22,45,1
4,1445,1,4,10,2012,21,0,1
4,727,4,4,10,2012,16,30,1
4,4879,1,4,10,2012,0,1,1
3,451,2,3,10,2012,23,0,1
3,8044,9,3,10,2012,15,50,1
3,8044,9,3,10,2012,15,50,1
3,499,2,3,10,2012,15,0,1
3,2289,1,3,10,2012,8,0,1
2,115,8,2,10,2012,15,23,1
2,643,4,2,10,2012,11,12,1
2,643,4,2,10,2012,11,12,1
2,213,4,2,10,2012,10,0,1
1,2870,7,1,10,2012,21,52,1
1,125,2,1,10,2012,13,15,1
1,3716,3,1,10,2012,0,1,1
1,4876,3,1,10,2012,0,1,1
1,10303,1,1,10,2012,0,1,1
7,8879,1,23,9,2012,15,30,1
6,232,4,22,9,2012,16,2,1
6,717,2,22,9,2012,15,30,1
5,4836,6,21,9,2012,16,0,1
4,125,2,20,9,2012,17,48,1
4,183,5,20,9,2012,15,52,1
4,1751,6,20,9,2012,14,0,1
3,841,2,19,9,2012,17,20,1
3,115,8,19,9,2012,16,22,1
3,3103,2,19,9,2012,13,50,1
3,125,2,19,9,2012,12,0,1
3,4603,5,19,9,2012,0,1,1
2,5873,1,18,9,2012,17,30,1
1,435,10,17,9,2012,16,0,1
1,2593,2,17,9,2012,0,1,1
7,13,3,9,9,2012,17,0,1
7,13,3,9,9,2012,17,0,1
7,125,2,9,9,2012,16,15,1
6,5746,3,8,9,2012,12,0,1
5,2987,10,7,9,2012,21,0,1
5,925,2,7,9,2012,18,0,1
5,6634,1,7,9,2012,16,0,1
4,4350,5,6,9,2012,22,0,1
4,7211,4,6,9,2012,18,0,1
4,323,9,6,9,2012,16,52,1
4,7794,1,6,9,2012,2,0,1
3,7774,7,5,9,2012,18,14,1
3,620,9,5,9,2012,13,15,1
3,528,10,5,9,2012,0,1,1
2,872,2,4,9,2012,17,29,1
2,36,2,4,9,2012,16,47,1
2,6249,8,4,9,2012,12,30,1
2,1666,6,4,9,2012,10,27,1
2,429,9,4,9,2012,8,0,1
1,1913,5,3,9,2012,0,1,1
1,125,2,3,9,2012,0,1,1
7,594,8,26,8,2012,16,54,1
6,4594,3,25,8,2012,21,47,1
6,9614,7,25,8,2012,12,0,1
6,1090,4,25,8,2012,9,43,1
4,2370,1,23,8,2012,13,0,1
3,1095,5,22,8,2012,19,40,1
3,2983,3,22,8,2012,19,14,1
3,8044,9,22,8,2012,16,35,1
3,1351,8,22,8,2012,12,41,1
3,1345,1,22,8,2012,11,34,1
2,6214,1,21,8,2012,15,30,1
1,11308,6,20,8,2012,15,0,1
1,10738,9,20,8,2012,11,0,1
1,158,2,20,8,2012,10,30,1
1,5621,4,20,8,2012,8,0,1
7,2383,5,12,8,2012,22,0,1
7,1727,2,12,8,2012,13,5,1
7,926,4,12,8,2012,11,20,1
6,88,2,11,8,2012,10,48,1
5,927,1,10,8,2012,14,30,1
5,927,1,10,8,2012,14,30,1
5,125,2,10,8,2012,12,30,1
5,5344,9,10,8,2012,11,58,1
4,11686,1,9,8,2012,23,30,1
4,468,2,9,8,2012,18,53,1
4,256,2,9,8,2012,14,30,1
4,256,2,9,8,2012,14,30,1
4,518,10,9,8,2012,13,47,1
4,518,10,9,8,2012,13,47,1
4,926,4,9,8,2012,13,25,1
4,7126,2,9,8,2012,10,45,1
4,16244,9,9,8,2012,0,1,1
4,1957,8,9,8,2012,0,1,1
3,105,5,8,8,2012,18,0,1
3,146,10,8,8,2012,16,43,1
3,5467,2,8,8,2012,2,20,1
2,4202,1,7,8,2012,22,0,1
2,5238,1,7,8,2012,19,30,1
1,363,2,6,8,2012,12,11,1
1,518,10,6,8,2012,9,0,1
1,16295,5,6,8,2012,0,1,1
1,1095,5,6,8,2012,0,1,1
7,390,5,29,7,2012,22,54,1
7,2236,4,29,7,2012,14,20,1
7,2614,8,29,7,2012,12,5,1
6,17465,9,28,7,2012,13,0,1
6,468,2,28,7,2012,12,34,1
6,468,2,28,7,2012,12,34,1
5,456,1,27,7,2012,11,0,1
4,1162,1,26,7,2012,11,26,1
4,1091,10,26,7,2012,8,0,1
3,213,4,25,7,2012,16,0,1
3,281,4,25,7,2012,12,0,1
3,9519,6,25,7,2012,0,1,1
2,14119,2,24,7,2012,18,10,1
2,363,2,24,7,2012,17,21,1
2,3081,2,24,7,2012,11,0,1
2,3555,4,24,7,2012,0,1,1
1,382,4,23,7,2012,22,5,1
1,3796,3,23,7,2012,16,0,1
1,644,1,23,7,2012,14,0,1
7,2248,4,15,7,2012,22,44,1
7,77,10,15,7,2012,6,40,1
6,905,5,14,7,2012,16,0,1
6,285,9,14,7,2012,14,10,1
6,285,9,14,7,2012,14,10,1
6,4098,1,14,7,2012,13,0,1
6,3568,3,14,7,2012,10,40,1
6,784,2,14,7,2012,2,5,1
5,408,2,13,7,2012,16,10,1
5,2641,4,13,7,2012,5,45,1
4,28,4,12,7,2012,21,0,1
4,6277,9,12,7,2012,18,59,1
4,88,2,12,7,2012,16,0,1
4,1304,5,12,7,2012,12,0,1
4,9652,3,12,7,2012,8,0,1
3,2125,5,11,7,2012,17,0,1
3,3714,7,11,7,2012,17,0,1
3,138,10,11,7,2012,14,10,1
2,392,4,10,7,2012,11,30,1
2,1017,3,10,7,2012,2,20,1
7,4295,3,1,7,2012,13,0,1
7,501,4,1,7,2012,9,57,1
7,1912,1,1,7,2012,8,0,1
7,1606,2,1,7,2012,0,1,1
7,125,2,1,7,2012,0,1,1
7,11122,3,1,7,2012,0,1,1
6,3403,8,30,6,2012,12,0,1
5,259,5,29,6,2012,17,30,1
5,872,2,29,6,2012,13,55,1
5,3997,5,29,6,2012,8,0,1
5,13387,7,29,6,2012,0,1,1
4,5821,4,28,6,2012,15,45,1
4,544,8,28,6,2012,10,0,1
3,1016,4,27,6,2012,22,25,1
3,2835,10,27,6,2012,0,1,1
2,259,5,26,6,2012,16,59,1
2,2262,2,26,6,2012,13,32,1
2,5859,5,26,6,2012,9,0,1
2,468,2,26,6,2012,0,55,1
1,1730,10,25,6,2012,17,30,1
1,2236,4,25,6,2012,16,38,1
1,3259,1,25,6,2012,10,0,1
7,2541,3,17,6,2012,17,30,1
7,6270,2,17,6,2012,8,0,1
7,6270,2,17,6,2012,8,0,1
5,185,2,15,6,2012,16,0,1
5,6994,5,15,6,2012,12,0,1
4,125,2,14,6,2012,17,40,1
4,9280,7,14,6,2012,14,0,1
4,1162,1,14,6,2012,13,35,1
4,501,4,14,6,2012,11,20,1
4,1420,1,14,6,2012,9,21,1
3,13477,2,13,6,2012,9,30,1
3,1007,5,13,6,2012,0,1,1
2,468,2,12,6,2012,0,40,1
2,12576,3,12,6,2012,0,1,1
1,2803,10,11,6,2012,17,30,1
1,3024,7,11,6,2012,16,30,1
1,222,5,11,6,2012,11,0,1
1,4618,5,11,6,2012,9,0,1
7,12459,9,3,6,2012,11,29,1
7,12459,9,3,6,2012,11,29,1
6,924,5,2,6,2012,12,0,1
5,350,6,1,6,2012,0,1,1
4,1255,6,31,5,2012,19,45,1
4,232,4,31,5,2012,17,55,1
4,97,2,31,5,2012,14,0,1
4,4629,5,31,5,2012,13,45,1
4,2803,10,31,5,2012,12,7,1
4,468,2,31,5,2012,11,58,1
3,1790,1,30,5,2012,16,30,1
3,88,2,30,5,2012,14,54,1
3,88,2,30,5,2012,12,6,1
3,4702,6,30,5,2012,12,0,1
3,643,4,30,5,2012,11,40,1
2,1016,4,29,5,2012,22,5,1
2,468,2,29,5,2012,20,0,1
2,6761,7,29,5,2012,18,20,1
2,3432,1,29,5,2012,12,44,1
2,346,1,29,5,2012,12,0,1
7,125,2,20,5,2012,14,20,1
6,2170,5,19,5,2012,17,30,1
6,714,2,19,5,2012,17,20,1
6,468,2,19,5,2012,11,0,1
6,88,2,19,5,2012,10,19,1
6,2320,9,19,5,2012,0,1,1
5,511,4,18,5,2012,22,55,1
5,29,5,18,5,2012,18,25,1
5,4457,7,18,5,2012,17,6,1
5,468,2,18,5,2012,17,0,1
5,125,2,18,5,2012,12,0,1
4,468,2,17,5,2012,10,3,1
4,468,2,17,5,2012,0,43,1
3,5280,4,16,5,2012,16,45,1
3,530,8,16,5,2012,16,15,1
3,530,8,16,5,2012,16,15,1
2,2653,9,15,5,2012,12,0,1
2,88,2,15,5,2012,9,44,1
2,7141,3,15,5,2012,9,30,1
2,2104,9,15,5,2012,9,0,1
2,2179,3,15,5,2012,8,0,1
2,10680,3,15,5,2012,0,1,1
1,643,4,14,5,2012,15,52,1
1,3624,1,14,5,2012,10,45,1
1,15476,8,14,5,2012,10,0,1
1,10155,8,14,5,2012,0,1,1
7,323,9,6,5,2012,13,8,1
7,323,9,6,5,2012,13,8,1
7,7536,6,6,5,2012,7,15,1
6,77,10,5,5,2012,18,52,1
6,125,2,5,5,2012,14,30,1
6,428,4,5,5,2012,12,30,1
5,363,2,4,5,2012,13,50,1
5,4257,5,4,5,2012,13,46,1
5,165,9,4,5,2012,9,0,1
4,1884,3,3,5,2012,16,44,1
4,7182,3,3,5,2012,8,0,1
4,15249,9,3,5,2012,0,1,1
3,853,2,2,5,2012,15,15,1
2,1941,1,1,5,2012,12,0,1
2,2058,1,1,5,2012,12,0,1
1,232,4,30,4,2012,11,45,1
7,468,2,22,4,2012,2,0,1
6,758,5,21,4,2012,12,32,1
6,758,5,21,4,2012,12,32,1
6,13787,3,21,4,2012,8,0,1
6,468,2,21,4,2012,1,0,1
6,468,2,21,4,2012,1,0,1
5,5090,3,20,4,2012,19,39,1
5,952,2,20,4,2012,0,1,1
4,4084,7,19,4,2012,12,0,1
4,3542,3,19,4,2012,10,30,1
4,5063,9,19,4,2012,0,1,1
3,925,2,18,4,2012,19,20,1
3,125,2,18,4,2012,16,50,1
2,11587,8,17,4,2012,19,5,1
2,102,10,17,4,2012,15,18,1
2,870,4,17,4,2012,12,20,1
2,5783,2,17,4,2012,10,5,1
2,16052,9,17,4,2012,9,0,1
1,4799,5,16,4,2012,0,1,1
7,4341,2,8,4,2012,14,0,1
7,736,4,8,4,2012,8,0,1
5,9302,4,6,4,2012,14,15,1
4,5757,7,5,4,2012,18,3,1
4,5757,7,5,4,2012,18,3,1
4,39,3,5,4,2012,15,30,1
4,594,8,5,4,2012,11,15,1
3,7543,7,4,4,2012,12,0,1
3,1455,1,4,4,2012,12,0,1
2,974,8,3,4,2012,12,45,1
2,3301,2,3,4,2012,11,0,1
1,10712,1,2,4,2012,16,30,1
1,5397,8,2,4,2012,8,0,1
7,17261,7,25,3,2012,7,50,1
5,2190,6,23,3,2012,19,43,1
5,1823,1,23,3,2012,14,30,1
4,409,7,22,3,2012,22,0,1
4,672,1,22,3,2012,8,0,1
4,122,4,22,3,2012,1,35,1
4,468,2,22,3,2012,1,0,1
3,1091,10,21,3,2012,16,19,1
3,468,2,21,3,2012,14,50,1
3,5305,7,21,3,2012,12,0,1
2,10712,1,20,3,2012,13,43,1
2,3503,4,20,3,2012,8,0,1
2,907,6,20,3,2012,3,12,1
1,709,7,19,3,2012,14,52,1
7,2803,10,11,3,2012,15,30,1
6,939,5,10,3,2012,16,15,1
5,1406,4,9,3,2012,13,50,1
5,1406,4,9,3,2012,13,50,1
5,14145,1,9,3,2012,12,0,1
4,468,2,8,3,2012,12,33,1
2,974,8,6,3,2012,15,25,1
2,939,5,6,3,2012,12,38,1
2,4618,5,6,3,2012,11,0,1
1,468,2,5,3,2012,17,38,1
1,594,8,5,3,2012,17,27,1
1,594,8,5,3,2012,17,27,1
1,15262,5,5,3,2012,17,0,1
7,3344,8,26,2,2012,15,56,1
5,365,1,24,2,2012,18,47,1
5,15398,9,24,2,2012,14,0,1
4,17974,9,23,2,2012,11,30,1
4,10165,7,23,2,2012,11,0,1
4,202,5,23,2,2012,0,1,1
4,2274,7,23,2,2012,0,1,1
3,147,5,22,2,2012,20,30,1
3,301,2,22,2,2012,17,0,1
3,2103,7,22,2,2012,14,0,1
3,1407,1,22,2,2012,10,0,1
2,11053,9,21,2,2012,10,0,1
7,324,1,12,2,2012,14,15,1
6,1666,6,11,2,2012,15,0,1
6,1666,6,11,2,2012,15,0,1
6,784,2,11,2,2012,14,33,1
4,4879,1,9,2,2012,18,54,1
4,6288,4,9,2,2012,13,50,1
4,9766,7,9,2,2012,13,18,1
3,4470,9,8,2,2012,14,16,1
3,4487,3,8,2,2012,11,29,1
