"day","address","location","date","month","year","hour","min","SECONDARYCODES"
6,771,1,23,8,2014,9,30,1
6,10804,5,23,8,2014,3,41,1
6,1818,5,23,8,2014,0,1,1
5,1760,10,22,8,2014,21,20,1
5,3673,3,22,8,2014,14,40,1
5,959,10,22,8,2014,14,31,1
5,2830,3,22,8,2014,5,51,1
4,11256,4,21,8,2014,19,52,1
4,853,2,21,8,2014,19,23,1
4,1237,5,21,8,2014,14,30,1
4,4841,9,21,8,2014,13,1,1
4,486,3,21,8,2014,11,0,1
3,11104,9,20,8,2014,22,0,1
3,256,2,20,8,2014,20,40,1
3,7102,3,20,8,2014,20,10,1
3,9629,5,20,8,2014,19,40,1
3,125,2,20,8,2014,18,0,1
3,511,4,20,8,2014,17,30,1
3,9629,5,20,8,2014,12,40,1
3,6729,9,20,8,2014,12,20,1
3,435,10,20,8,2014,4,0,1
3,6308,3,20,8,2014,0,3,1
2,363,2,19,8,2014,22,34,1
2,11323,3,19,8,2014,21,43,1
2,76,5,19,8,2014,17,30,1
2,6240,3,19,8,2014,16,30,1
2,4710,2,19,8,2014,7,1,1
2,1284,4,19,8,2014,3,0,1
1,4848,3,18,8,2014,19,11,1
1,1016,4,18,8,2014,15,45,1
1,9580,4,18,8,2014,15,0,1
1,756,3,18,8,2014,11,20,1
1,58,10,18,8,2014,11,15,1
1,3376,10,18,8,2014,5,0,1
7,125,2,10,8,2014,14,6,1
6,7074,4,9,8,2014,23,20,1
6,8503,8,9,8,2014,22,7,1
6,1895,3,9,8,2014,18,0,1
6,6787,3,9,8,2014,17,0,1
6,9256,8,9,8,2014,13,15,1
6,1092,9,9,8,2014,11,30,1
6,4874,3,9,8,2014,10,0,1
6,2019,10,9,8,2014,3,20,1
5,692,4,8,8,2014,22,2,1
5,2271,10,8,8,2014,21,28,1
4,141,6,7,8,2014,22,0,1
4,7649,8,7,8,2014,20,3,1
4,211,5,7,8,2014,18,47,1
4,408,2,7,8,2014,17,47,1
4,4876,3,7,8,2014,16,15,1
4,726,1,7,8,2014,11,30,1
4,166,10,7,8,2014,11,30,1
4,1091,10,7,8,2014,8,30,1
3,1045,2,6,8,2014,22,26,1
3,10609,9,6,8,2014,15,20,1
3,3794,3,6,8,2014,12,23,1
3,1347,8,6,8,2014,9,0,1
3,125,2,6,8,2014,2,0,1
2,11608,9,5,8,2014,17,24,1
1,3066,4,4,8,2014,17,14,1
1,3131,10,4,8,2014,14,53,1
1,5959,9,4,8,2014,10,30,1
7,6623,6,27,7,2014,21,30,1
7,1969,4,27,7,2014,18,10,1
7,9125,9,27,7,2014,18,0,1
7,357,4,27,7,2014,17,0,1
7,10461,3,27,7,2014,5,52,1
7,821,10,27,7,2014,5,30,1
7,698,2,27,7,2014,1,30,1
6,11706,3,26,7,2014,10,8,1
6,6821,8,26,7,2014,0,1,1
5,9201,9,25,7,2014,22,0,1
5,408,2,25,7,2014,18,4,1
5,2085,5,25,7,2014,0,15,1
4,3575,3,24,7,2014,21,30,1
4,11758,7,24,7,2014,19,30,1
4,11784,7,24,7,2014,0,1,1
3,2439,2,23,7,2014,15,30,1
3,870,4,23,7,2014,3,9,1
2,10692,3,22,7,2014,23,20,1
2,4993,5,22,7,2014,22,0,1
2,651,9,22,7,2014,21,3,1
2,6738,4,22,7,2014,17,25,1
2,6683,3,22,7,2014,11,0,1
2,6738,4,22,7,2014,2,7,1
1,924,5,21,7,2014,23,0,1
1,125,2,21,7,2014,22,0,1
1,374,8,21,7,2014,11,30,1
1,8006,7,21,7,2014,0,1,1
7,3191,4,13,7,2014,22,42,1
7,4514,7,13,7,2014,19,24,1
7,88,2,13,7,2014,3,43,1
7,4777,4,13,7,2014,0,33,1
6,548,10,12,7,2014,22,30,1
6,653,10,12,7,2014,21,45,1
6,6913,3,12,7,2014,16,45,1
6,9187,5,12,7,2014,13,50,1
6,7096,1,12,7,2014,9,44,1
6,5611,3,12,7,2014,6,5,1
6,2944,2,12,7,2014,3,8,1
5,1220,10,11,7,2014,19,0,1
5,27,5,11,7,2014,14,30,1
5,652,2,11,7,2014,2,0,1
4,4111,10,10,7,2014,22,30,1
4,88,2,10,7,2014,20,15,1
4,2282,9,10,7,2014,19,0,1
3,4692,3,9,7,2014,22,36,1
3,9846,8,9,7,2014,21,35,1
3,59,2,9,7,2014,16,40,1
3,1570,8,9,7,2014,14,30,1
3,2042,3,9,7,2014,10,0,1
2,7850,3,8,7,2014,19,30,1
2,2101,1,8,7,2014,15,0,1
2,9244,3,8,7,2014,3,45,1
2,7671,3,8,7,2014,2,35,1
1,11378,9,7,7,2014,19,17,1
1,12103,4,7,7,2014,15,13,1
1,2041,10,7,7,2014,14,21,1
1,12107,7,7,7,2014,14,0,1
1,277,10,7,7,2014,12,0,1
1,11083,8,7,7,2014,10,50,1
1,2830,3,7,7,2014,10,20,1
1,277,10,7,7,2014,6,41,1
1,10191,5,7,7,2014,2,25,1
7,1080,8,29,6,2014,21,52,1
7,4256,2,29,6,2014,19,19,1
7,2450,3,29,6,2014,16,7,1
7,5498,5,29,6,2014,15,58,1
7,511,4,29,6,2014,11,30,1
7,534,4,29,6,2014,0,53,1
6,643,4,28,6,2014,22,27,1
6,3664,4,28,6,2014,20,30,1
6,1449,1,28,6,2014,20,20,1
6,3396,10,28,6,2014,20,5,1
6,626,2,28,6,2014,17,25,1
6,1072,2,28,6,2014,17,24,1
6,12182,9,28,6,2014,13,0,1
6,8942,7,28,6,2014,3,35,1
6,12194,1,28,6,2014,2,30,1
5,12200,7,27,6,2014,23,29,1
5,908,10,27,6,2014,23,10,1
5,511,4,27,6,2014,18,0,1
5,12219,8,27,6,2014,14,0,1
5,6729,9,27,6,2014,13,30,1
5,6710,1,27,6,2014,12,0,1
5,771,1,27,6,2014,7,30,1
5,466,6,27,6,2014,7,0,1
5,9187,5,27,6,2014,2,0,1
4,12236,4,26,6,2014,23,4,1
4,10268,8,26,6,2014,21,19,1
4,213,4,26,6,2014,20,0,1
4,5193,3,26,6,2014,18,15,1
4,385,3,26,6,2014,18,4,1
4,2535,4,26,6,2014,17,45,1
4,6540,4,26,6,2014,17,40,1
4,6084,3,26,6,2014,3,45,1
4,628,8,26,6,2014,0,1,1
3,3474,3,25,6,2014,5,23,1
3,5221,3,25,6,2014,0,1,1
2,2265,4,24,6,2014,17,59,1
2,5837,4,24,6,2014,17,30,1
2,9084,9,24,6,2014,17,0,1
2,5548,4,24,6,2014,16,15,1
1,6787,3,23,6,2014,17,23,1
1,13,3,23,6,2014,14,30,1
1,1220,10,23,6,2014,11,15,1
1,8789,5,23,6,2014,11,0,1
1,2537,9,23,6,2014,10,0,1
1,1433,10,23,6,2014,3,45,1
1,8570,3,23,6,2014,0,35,1
7,125,2,15,6,2014,22,0,1
7,12380,9,15,6,2014,13,0,1
6,8687,4,14,6,2014,21,45,1
6,5070,9,14,6,2014,18,0,1
6,552,4,14,6,2014,12,0,1
6,2810,2,14,6,2014,4,0,1
5,2267,2,13,6,2014,21,11,1
5,6110,1,13,6,2014,12,0,1
5,3497,8,13,6,2014,11,10,1
5,11742,3,13,6,2014,9,20,1
5,5590,4,13,6,2014,9,15,1
5,7783,4,13,6,2014,0,39,1
4,690,3,12,6,2014,21,45,1
4,3949,7,12,6,2014,13,30,1
4,2621,1,12,6,2014,12,0,1
4,368,9,12,6,2014,3,0,1
4,1963,7,12,6,2014,0,34,1
4,2601,3,12,6,2014,0,30,1
3,10265,8,11,6,2014,22,54,1
3,1932,2,11,6,2014,9,36,1
3,2830,3,11,6,2014,0,30,1
2,158,2,10,6,2014,22,15,1
2,94,1,10,6,2014,19,30,1
2,4943,7,10,6,2014,10,20,1
2,1460,3,10,6,2014,10,17,1
2,374,8,10,6,2014,8,30,1
2,126,8,10,6,2014,0,32,1
1,6700,9,9,6,2014,19,22,1
1,13,3,9,6,2014,16,49,1
1,511,4,9,6,2014,15,30,1
1,36,2,9,6,2014,13,10,1
1,1088,4,9,6,2014,1,30,1
7,12554,7,1,6,2014,21,0,1
7,5356,2,1,6,2014,12,0,1
7,3180,10,1,6,2014,8,0,1
6,125,2,31,5,2014,20,12,1
6,9287,3,31,5,2014,18,35,1
6,4935,7,31,5,2014,18,15,1
6,1403,4,31,5,2014,18,0,1
6,1615,2,31,5,2014,1,0,1
5,51,2,30,5,2014,23,31,1
5,3860,3,30,5,2014,14,0,1
5,9077,4,30,5,2014,12,4,1
4,2743,1,29,5,2014,23,0,1
4,2637,9,29,5,2014,22,0,1
4,4888,3,29,5,2014,20,10,1
4,3404,3,29,5,2014,18,29,1
4,670,3,29,5,2014,0,25,1
3,7499,8,28,5,2014,23,41,1
3,9337,3,28,5,2014,22,30,1
3,7569,9,28,5,2014,21,35,1
3,2702,6,28,5,2014,20,35,1
3,656,9,28,5,2014,16,45,1
3,4448,3,28,5,2014,12,0,1
3,12004,4,28,5,2014,12,0,1
3,4603,5,28,5,2014,11,0,1
2,12700,2,27,5,2014,14,0,1
2,811,9,27,5,2014,13,55,1
2,1390,5,27,5,2014,11,30,1
1,4612,6,26,5,2014,21,0,1
1,1932,2,26,5,2014,18,28,1
1,7258,6,26,5,2014,15,30,1
1,339,3,26,5,2014,4,1,1
1,3342,7,26,5,2014,3,30,1
1,10260,7,26,5,2014,3,18,1
7,10853,3,18,5,2014,20,0,1
7,146,10,18,5,2014,18,20,1
7,7887,4,18,5,2014,11,56,1
6,6706,9,17,5,2014,17,30,1
6,1369,7,17,5,2014,15,0,1
6,12766,8,17,5,2014,14,9,1
6,98,4,17,5,2014,13,30,1
6,125,2,17,5,2014,11,0,1
6,2880,3,17,5,2014,9,0,1
6,5265,4,17,5,2014,5,0,1
6,388,6,17,5,2014,2,22,1
6,3568,3,17,5,2014,1,0,1
5,3488,4,16,5,2014,23,40,1
5,3488,4,16,5,2014,23,25,1
5,2365,5,16,5,2014,22,30,1
5,7757,4,16,5,2014,19,30,1
5,2433,3,16,5,2014,12,35,1
5,1546,8,16,5,2014,7,15,1
4,1259,8,15,5,2014,23,47,1
4,1259,8,15,5,2014,19,0,1
4,924,5,15,5,2014,11,0,1
4,5077,9,15,5,2014,9,30,1
3,4110,2,14,5,2014,20,0,1
3,1809,10,14,5,2014,18,1,1
3,220,4,14,5,2014,17,0,1
3,779,2,14,5,2014,10,45,1
3,4974,3,14,5,2014,7,50,1
3,220,4,14,5,2014,0,1,1
2,823,2,13,5,2014,19,30,1
2,10403,1,13,5,2014,12,0,1
2,698,2,13,5,2014,10,0,1
2,143,3,13,5,2014,0,1,1
1,1150,2,12,5,2014,20,0,1
1,545,3,12,5,2014,19,8,1
1,4661,8,12,5,2014,16,0,1
1,12889,9,12,5,2014,11,49,1
1,511,4,12,5,2014,10,33,1
1,9308,3,12,5,2014,10,30,1
1,4676,4,12,5,2014,9,22,1
7,125,2,4,5,2014,22,0,1
7,7702,5,4,5,2014,17,16,1
7,2274,7,4,5,2014,7,0,1
7,657,8,4,5,2014,6,43,1
6,307,3,3,5,2014,21,0,1
6,94,1,3,5,2014,16,20,1
6,8027,8,3,5,2014,11,0,1
5,1524,3,2,5,2014,17,51,1
5,12512,3,2,5,2014,17,10,1
5,3529,9,2,5,2014,17,0,1
5,2077,4,2,5,2014,12,48,1
5,4317,4,2,5,2014,11,30,1
5,3400,5,2,5,2014,1,15,1
5,1651,2,2,5,2014,0,1,1
5,4762,5,2,5,2014,0,1,1
5,10461,3,2,5,2014,0,1,1
4,964,3,1,5,2014,22,0,1
4,6706,9,1,5,2014,20,45,1
4,598,6,1,5,2014,15,51,1
4,917,9,1,5,2014,15,40,1
4,6654,9,1,5,2014,14,55,1
4,166,10,1,5,2014,14,45,1
4,1383,7,1,5,2014,12,30,1
4,2076,6,1,5,2014,9,30,1
4,5275,4,1,5,2014,7,21,1
4,125,2,1,5,2014,1,0,1
3,5206,5,30,4,2014,23,56,1
3,13014,7,30,4,2014,22,40,1
3,3125,8,30,4,2014,21,14,1
3,12844,9,30,4,2014,21,0,1
3,2907,4,30,4,2014,18,20,1
3,141,6,30,4,2014,18,0,1
3,646,6,30,4,2014,15,30,1
3,7536,6,30,4,2014,13,0,1
3,191,3,30,4,2014,11,38,1
3,7598,3,30,4,2014,8,0,1
2,2386,2,29,4,2014,17,46,1
2,13040,3,29,4,2014,16,30,1
2,740,5,29,4,2014,14,0,1
2,1016,4,29,4,2014,10,25,1
2,1974,1,29,4,2014,0,45,1
1,7994,7,28,4,2014,22,22,1
1,504,4,28,4,2014,20,30,1
1,4848,3,28,4,2014,17,0,1
1,1116,2,28,4,2014,16,32,1
1,1654,8,28,4,2014,15,50,1
1,3341,9,28,4,2014,12,0,1
1,11955,8,28,4,2014,10,0,1
1,10203,3,28,4,2014,9,21,1
1,379,1,28,4,2014,0,10,1
7,4478,4,20,4,2014,22,0,1
7,13085,8,20,4,2014,15,30,1
7,10917,5,20,4,2014,10,0,1
7,6524,8,20,4,2014,9,25,1
7,2802,5,20,4,2014,5,30,1
7,13094,8,20,4,2014,2,45,1
7,6869,3,20,4,2014,0,45,1
7,6632,4,20,4,2014,0,12,1
6,4682,1,19,4,2014,23,0,1
6,10461,3,19,4,2014,23,0,1
6,7568,3,19,4,2014,20,41,1
6,628,8,19,4,2014,17,10,1
6,12796,4,19,4,2014,16,7,1
6,9752,8,19,4,2014,8,0,1
6,1942,2,19,4,2014,2,8,1
6,4892,4,19,4,2014,1,12,1
5,397,4,18,4,2014,15,30,1
5,800,4,18,4,2014,12,0,1
5,12894,4,18,4,2014,8,0,1
5,7516,1,18,4,2014,7,8,1
4,9652,3,17,4,2014,19,0,1
4,4762,5,17,4,2014,17,11,1
4,125,2,17,4,2014,15,40,1
4,10764,3,17,4,2014,14,30,1
4,511,4,17,4,2014,12,0,1
4,8512,8,17,4,2014,11,45,1
4,8121,6,17,4,2014,10,44,1
4,6101,5,17,4,2014,8,40,1
4,3474,3,17,4,2014,0,30,1
4,3180,10,17,4,2014,0,1,1
3,1117,4,16,4,2014,15,55,1
3,213,4,16,4,2014,15,37,1
3,125,2,16,4,2014,15,0,1
3,125,2,16,4,2014,12,0,1
2,651,9,15,4,2014,13,30,1
1,471,9,14,4,2014,13,15,1
1,144,4,14,4,2014,11,42,1
1,4700,9,14,4,2014,9,57,1
1,9199,3,14,4,2014,6,12,1
1,3724,5,14,4,2014,4,0,1
1,13244,9,14,4,2014,2,0,1
7,6178,6,6,4,2014,22,0,1
7,2119,10,6,4,2014,13,0,1
7,511,4,6,4,2014,12,0,1
7,13263,9,6,4,2014,10,20,1
7,6596,2,6,4,2014,2,30,1
6,1722,2,5,4,2014,23,31,1
6,10755,6,5,4,2014,20,52,1
6,2996,3,5,4,2014,20,0,1
6,957,2,5,4,2014,2,30,1
5,2643,9,4,4,2014,23,0,1
5,3711,1,4,4,2014,21,35,1
5,2096,8,4,4,2014,20,53,1
5,12096,5,4,4,2014,20,49,1
5,12561,4,4,4,2014,15,40,1
5,947,2,4,4,2014,14,11,1
5,9228,4,4,4,2014,12,45,1
5,10710,9,4,4,2014,12,20,1
4,4762,5,3,4,2014,20,0,1
4,1042,3,3,4,2014,16,0,1
4,2891,5,3,4,2014,14,35,1
4,13365,4,3,4,2014,2,37,1
3,824,1,2,4,2014,22,7,1
3,9307,3,2,4,2014,19,0,1
3,713,4,2,4,2014,18,0,1
3,511,4,2,4,2014,11,30,1
2,4487,3,1,4,2014,19,0,1
2,2652,6,1,4,2014,18,37,1
2,125,2,1,4,2014,10,0,1
1,4140,10,31,3,2014,23,0,1
1,485,2,31,3,2014,21,32,1
1,2904,2,31,3,2014,17,55,1
7,96,10,23,3,2014,23,45,1
7,1979,4,23,3,2014,17,0,1
7,10797,7,23,3,2014,12,34,1
7,4535,1,23,3,2014,0,25,1
6,3932,3,22,3,2014,18,0,1
6,8454,3,22,3,2014,14,27,1
6,359,10,22,3,2014,13,47,1
6,125,2,22,3,2014,8,0,1
5,511,4,21,3,2014,22,30,1
5,7534,6,21,3,2014,18,0,1
5,7686,3,21,3,2014,16,55,1
5,70,10,21,3,2014,9,30,1
5,4122,1,21,3,2014,2,0,1
4,5077,9,20,3,2014,14,35,1
4,3376,10,20,3,2014,14,10,1
4,6484,7,20,3,2014,12,0,1
4,357,4,20,3,2014,10,46,1
3,13514,3,19,3,2014,23,5,1
3,7665,9,19,3,2014,18,10,1
3,1383,7,19,3,2014,15,45,1
3,12395,8,19,3,2014,15,0,1
3,1786,8,19,3,2014,10,25,1
2,2207,3,18,3,2014,9,14,1
2,9403,1,18,3,2014,9,10,1
1,4853,8,17,3,2014,22,45,1
1,460,5,17,3,2014,12,15,1
1,648,2,17,3,2014,12,10,1
1,511,4,17,3,2014,12,0,1
1,3120,7,17,3,2014,11,0,1
1,4354,7,17,3,2014,10,20,1
7,2156,2,9,3,2014,20,38,1
7,1533,5,9,3,2014,19,45,1
7,125,2,9,3,2014,9,13,1
7,2329,1,9,3,2014,1,0,1
7,2725,4,9,3,2014,1,0,1
6,1651,2,8,3,2014,23,0,1
6,644,1,8,3,2014,22,30,1
6,4601,1,8,3,2014,22,0,1
6,1477,9,8,3,2014,21,25,1
6,9345,8,8,3,2014,14,0,1
6,1233,4,8,3,2014,11,6,1
6,8022,3,8,3,2014,2,0,1
5,1462,4,7,3,2014,17,13,1
5,1631,9,7,3,2014,13,25,1
5,698,2,7,3,2014,12,3,1
4,3277,8,6,3,2014,20,45,1
4,8010,7,6,3,2014,15,10,1
4,5525,1,6,3,2014,15,0,1
4,666,2,6,3,2014,3,0,1
4,125,2,6,3,2014,0,1,1
3,8752,9,5,3,2014,23,30,1
3,2710,4,5,3,2014,21,36,1
2,430,1,4,3,2014,23,0,1
2,1383,7,4,3,2014,15,40,1
2,3860,3,4,3,2014,14,0,1
2,138,10,4,3,2014,11,50,1
2,870,4,4,3,2014,2,11,1
1,13715,4,3,3,2014,18,30,1
1,2598,2,3,3,2014,18,15,1
1,3034,5,3,3,2014,16,50,1
1,125,2,3,3,2014,16,25,1
1,2868,7,3,3,2014,13,0,1
1,2868,7,3,3,2014,9,0,1
1,10084,3,3,3,2014,7,45,1
1,2678,8,3,3,2014,7,30,1
1,8343,8,3,3,2014,2,0,1
7,13747,5,23,2,2014,19,30,1
7,6327,7,23,2,2014,18,0,1
7,4141,4,23,2,2014,12,0,1
7,5209,1,23,2,2014,8,0,1
6,713,4,22,2,2014,17,55,1
6,468,2,22,2,2014,13,23,1
6,323,9,22,2,2014,9,0,1
6,7524,5,22,2,2014,5,40,1
5,8006,7,21,2,2014,18,0,1
5,221,8,21,2,2014,16,24,1
5,13783,9,21,2,2014,14,24,1
5,3007,8,21,2,2014,10,15,1
5,2478,8,21,2,2014,10,0,1
4,13798,7,20,2,2014,20,30,1
4,13801,7,20,2,2014,19,15,1
4,4968,7,20,2,2014,18,30,1
4,2598,2,20,2,2014,16,50,1
4,2653,9,20,2,2014,15,0,1
4,466,6,20,2,2014,12,0,1
4,2311,5,20,2,2014,8,30,1
4,7179,1,20,2,2014,7,30,1
3,11553,3,19,2,2014,23,40,1
3,212,1,19,2,2014,21,0,1
3,1914,10,19,2,2014,17,0,1
3,216,6,19,2,2014,16,46,1
3,5491,3,19,2,2014,13,55,1
3,13546,4,19,2,2014,13,0,1
3,3120,7,19,2,2014,13,0,1
3,3007,8,19,2,2014,10,24,1
2,2165,9,18,2,2014,23,0,1
2,3477,5,18,2,2014,21,30,1
2,88,2,18,2,2014,21,15,1
2,2341,5,18,2,2014,20,30,1
2,8931,9,18,2,2014,19,0,1
2,1722,2,18,2,2014,17,45,1
2,5390,5,18,2,2014,16,0,1
2,2868,7,18,2,2014,14,17,1
2,13231,8,18,2,2014,11,0,1
1,2381,2,17,2,2014,22,45,1
1,212,1,17,2,2014,19,0,1
1,2904,2,17,2,2014,18,10,1
1,1917,2,17,2,2014,12,30,1
1,2214,1,17,2,2014,2,0,1
1,105,5,17,2,2014,0,1,1
7,2904,2,9,2,2014,23,15,1
7,7622,2,9,2,2014,16,55,1
7,13901,8,9,2,2014,9,22,1
6,464,8,8,2,2014,20,19,1
6,2725,4,8,2,2014,19,30,1
6,9236,7,8,2,2014,19,0,1
6,653,10,8,2,2014,4,31,1
5,9312,8,7,2,2014,22,43,1
5,3,5,7,2,2014,21,0,1
5,203,2,7,2,2014,21,0,1
5,5751,8,7,2,2014,15,35,1
5,2345,3,7,2,2014,8,23,1
5,13443,6,7,2,2014,6,43,1
4,5334,5,6,2,2014,23,30,1
4,13443,6,6,2,2014,22,5,1
4,2858,1,6,2,2014,19,20,1
4,4841,9,6,2,2014,12,0,1
4,213,4,6,2,2014,1,1,1
3,6691,6,5,2,2014,23,30,1
3,853,2,5,2,2014,17,0,1
3,3046,2,5,2,2014,16,30,1
3,6588,1,5,2,2014,16,0,1
3,2868,7,5,2,2014,11,35,1
2,4888,3,4,2,2014,23,22,1
2,1806,5,4,2,2014,23,0,1
2,1532,7,4,2,2014,17,10,1
2,1401,1,4,2,2014,8,35,1
1,323,9,3,2,2014,20,7,1
1,2652,6,3,2,2014,19,0,1
1,146,10,3,2,2014,16,45,1
1,10840,5,3,2,2014,16,0,1
1,125,2,3,2,2014,10,10,1
1,199,8,3,2,2014,2,15,1
7,146,10,26,1,2014,13,20,1
7,7112,9,26,1,2014,2,40,1
6,417,3,25,1,2014,12,0,1
6,83,2,25,1,2014,3,15,1
5,1664,1,24,1,2014,23,45,1
5,3120,7,24,1,2014,13,15,1
5,7281,9,24,1,2014,0,2,1
4,3497,8,23,1,2014,20,0,1
4,256,2,23,1,2014,17,30,1
4,872,2,23,1,2014,12,0,1
4,979,4,23,1,2014,8,20,1
4,3226,6,23,1,2014,8,0,1
3,511,4,22,1,2014,20,43,1
3,3723,8,22,1,2014,20,30,1
3,8478,4,22,1,2014,16,30,1
3,779,2,22,1,2014,12,0,1
2,10907,5,21,1,2014,16,0,1
2,1138,3,21,1,2014,13,49,1
2,7446,3,21,1,2014,6,58,1
1,133,3,20,1,2014,9,2,1
7,1847,5,12,1,2014,20,0,1
7,394,4,12,1,2014,15,8,1
7,2192,10,12,1,2014,8,26,1
7,2445,2,12,1,2014,1,15,1
6,1555,2,11,1,2014,19,15,1
6,408,2,11,1,2014,14,9,1
6,7764,4,11,1,2014,13,45,1
6,13574,3,11,1,2014,11,30,1
6,13404,8,11,1,2014,10,0,1
6,4053,9,11,1,2014,8,4,1
5,5050,7,10,1,2014,21,25,1
5,14192,1,10,1,2014,20,30,1
5,1014,3,10,1,2014,16,30,1
5,55,2,10,1,2014,16,17,1
5,10738,9,10,1,2014,8,0,1
5,8570,3,10,1,2014,0,36,1
5,12885,9,10,1,2014,0,1,1
4,7385,4,9,1,2014,23,0,1
4,4880,2,9,1,2014,17,50,1
4,10693,7,9,1,2014,14,0,1
4,5200,5,9,1,2014,13,30,1
4,4815,3,9,1,2014,8,16,1
3,3191,4,8,1,2014,17,40,1
3,3419,8,8,1,2014,13,30,1
3,1103,5,8,1,2014,13,0,1
3,3057,4,8,1,2014,3,0,1
2,6742,4,7,1,2014,18,15,1
2,2684,9,7,1,2014,16,50,1
2,7764,4,7,1,2014,14,0,1
2,435,10,7,1,2014,4,30,1
2,1469,3,7,1,2014,1,0,1
2,125,2,7,1,2014,0,1,1
1,12122,8,6,1,2014,17,0,1
1,4353,6,6,1,2014,16,25,1
7,9420,3,29,12,2013,21,0,1
7,6371,9,29,12,2013,10,30,1
6,3217,6,28,12,2013,22,47,1
6,12423,7,28,12,2013,19,56,1
6,3426,5,28,12,2013,17,11,1
6,213,4,28,12,2013,12,42,1
6,10461,3,28,12,2013,9,0,1
6,366,10,28,12,2013,9,0,1
6,280,3,28,12,2013,1,56,1
5,2601,3,27,12,2013,20,41,1
5,3396,10,27,12,2013,19,15,1
5,6271,7,27,12,2013,17,59,1
5,370,7,27,12,2013,12,10,1
5,2101,1,27,12,2013,5,0,1
5,303,8,27,12,2013,0,1,1
4,326,2,26,12,2013,21,0,1
4,1168,9,26,12,2013,11,30,1
3,10115,9,25,12,2013,14,0,1
3,5389,5,25,12,2013,8,0,1
3,4661,8,25,12,2013,8,0,1
1,5873,1,23,12,2013,16,36,1
7,9652,3,15,12,2013,23,40,1
7,3299,8,15,12,2013,18,0,1
7,3299,8,15,12,2013,11,30,1
7,8594,3,15,12,2013,10,46,1
7,12071,7,15,12,2013,8,45,1
7,2121,9,15,12,2013,8,30,1
6,3640,9,14,12,2013,23,0,1
6,4984,1,14,12,2013,22,0,1
6,2010,5,14,12,2013,12,0,1
6,2831,4,14,12,2013,4,1,1
5,10280,4,13,12,2013,18,30,1
5,11083,8,13,12,2013,13,49,1
5,1103,5,13,12,2013,12,30,1
5,4841,9,13,12,2013,12,0,1
4,363,2,12,12,2013,20,40,1
4,2365,5,12,12,2013,20,25,1
4,3973,4,12,12,2013,18,0,1
4,3369,3,12,12,2013,3,0,1
3,5744,8,11,12,2013,20,30,1
3,5472,3,11,12,2013,14,30,1
3,1752,3,11,12,2013,7,0,1
2,13387,7,10,12,2013,20,50,1
2,5591,5,10,12,2013,15,35,1
2,708,1,10,12,2013,9,30,1
2,2610,8,10,12,2013,5,7,1
2,8143,5,10,12,2013,2,45,1
1,114,8,9,12,2013,19,0,1
1,511,4,9,12,2013,12,52,1
1,3515,3,9,12,2013,9,0,1
7,466,6,1,12,2013,23,0,1
7,394,4,1,12,2013,20,45,1
7,2814,4,1,12,2013,19,50,1
7,11205,3,1,12,2013,16,45,1
7,36,2,1,12,2013,8,0,1
7,5056,8,1,12,2013,1,46,1
6,2235,4,30,11,2013,23,14,1
6,3731,6,30,11,2013,22,46,1
6,1284,4,30,11,2013,5,0,1
5,10285,4,29,11,2013,23,48,1
5,363,2,29,11,2013,21,47,1
5,6428,8,29,11,2013,19,50,1
5,7803,8,29,11,2013,19,15,1
5,7361,9,29,11,2013,18,40,1
5,8824,4,29,11,2013,16,45,1
4,2538,9,28,11,2013,20,0,1
4,957,2,28,11,2013,16,50,1
4,3532,3,28,11,2013,16,25,1
4,491,3,28,11,2013,14,0,1
4,8570,3,28,11,2013,9,0,1
4,10540,9,28,11,2013,2,0,1
3,411,3,27,11,2013,18,42,1
3,146,10,27,11,2013,17,30,1
3,278,8,27,11,2013,17,0,1
3,538,8,27,11,2013,15,0,1
2,2434,6,26,11,2013,23,0,1
2,3139,5,26,11,2013,22,45,1
1,7211,4,25,11,2013,20,5,1
1,7803,8,25,11,2013,19,55,1
1,64,4,25,11,2013,17,45,1
1,656,9,25,11,2013,10,30,1
7,2148,9,17,11,2013,22,0,1
7,2272,9,17,11,2013,11,30,1
7,14488,3,17,11,2013,10,30,1
7,5439,3,17,11,2013,4,0,1
7,1257,5,17,11,2013,0,1,1
6,8980,3,16,11,2013,18,15,1
6,1233,4,16,11,2013,15,9,1
5,2869,10,15,11,2013,17,11,1
5,670,3,15,11,2013,17,0,1
5,1416,2,15,11,2013,15,18,1
5,1631,9,15,11,2013,13,0,1
5,2270,1,15,11,2013,0,50,1
5,14638,3,15,11,2013,0,5,1
4,1567,5,14,11,2013,16,30,1
4,6754,1,14,11,2013,12,0,1
4,4870,8,14,11,2013,10,25,1
4,2274,7,14,11,2013,8,18,1
4,4528,5,14,11,2013,6,8,1
4,7917,9,14,11,2013,0,1,1
3,10207,3,13,11,2013,21,0,1
3,2596,2,13,11,2013,15,30,1
2,9244,3,12,11,2013,20,45,1
2,7916,8,12,11,2013,19,20,1
2,2267,2,12,11,2013,16,20,1
2,4841,9,12,11,2013,13,0,1
2,779,2,12,11,2013,10,50,1
2,408,2,12,11,2013,10,30,1
2,8552,5,12,11,2013,10,0,1
2,9825,2,12,11,2013,4,30,1
1,125,2,11,11,2013,20,57,1
1,7594,8,11,11,2013,20,0,1
1,2666,3,11,11,2013,19,45,1
1,4031,3,11,11,2013,17,30,1
1,9132,8,11,11,2013,16,0,1
