"day","address","location","date","month","year","hour","min","FAMILYOFFENSES"
2,4037,4,31,3,2009,20,0,0
2,1214,10,16,9,2008,12,29,0
5,4009,2,3,6,2005,22,15,0
5,1991,10,21,2,2014,20,10,0
1,13845,3,12,11,2007,3,27,0
2,5442,6,2,10,2012,16,0,0
3,4774,8,7,4,2010,15,5,0
5,646,6,22,2,2013,13,20,0
5,2041,10,12,12,2014,13,45,0
3,211,5,4,2,2015,16,5,0
2,5337,8,9,12,2003,21,0,0
7,5163,5,5,10,2008,18,0,0
5,559,6,21,2,2003,19,22,0
5,923,1,20,8,2004,17,15,0
5,5073,3,30,4,2004,12,0,0
1,11166,7,6,8,2007,8,0,0
1,2862,10,27,4,2009,15,30,0
6,6459,8,11,2,2006,22,28,0
4,4140,10,18,5,2006,9,0,0
3,18141,7,28,12,2011,16,20,0
3,5971,4,12,1,2011,10,30,0
6,17054,8,1,5,2004,22,45,0
4,2045,6,30,6,2005,15,30,0
6,1606,2,23,8,2003,16,24,0
2,18407,3,18,8,2009,23,15,0
3,2869,10,27,10,2004,11,26,0
1,8954,4,27,9,2004,7,23,0
2,772,10,9,6,2009,1,26,0
2,83,2,24,6,2008,10,30,0
4,3604,4,20,5,2010,2,10,0
4,1429,10,2,12,2010,18,26,0
4,4741,5,13,5,2004,19,0,0
5,19490,9,25,6,2004,19,25,0
1,18211,9,16,5,2005,22,35,0
6,263,1,4,10,2014,3,20,0
7,4496,9,25,8,2013,16,20,0
6,3735,2,9,4,2005,12,33,0
1,10266,2,19,1,2009,0,15,0
1,21541,8,25,7,2005,19,0,0
1,2847,9,4,2,2008,16,0,0
3,2706,10,9,1,2008,14,1,0
3,8065,6,14,5,2014,13,0,0
2,3890,6,11,5,2004,9,0,0
7,713,4,3,6,2012,12,0,0
5,6676,8,26,8,2005,1,0,0
5,408,2,30,7,2010,10,0,0
5,5657,9,30,11,2007,11,0,0
3,2940,6,15,4,2015,18,15,0
5,5281,8,6,2,2009,21,20,0
2,626,2,8,12,2009,23,0,0
4,1977,9,5,10,2006,19,0,0
7,2140,2,14,6,2009,17,20,0
7,485,2,19,4,2009,7,30,0
2,1119,2,17,3,2015,13,26,0
7,5003,7,4,5,2003,22,0,0
3,548,10,17,5,2006,12,12,0
7,7401,5,16,1,2011,14,0,0
3,912,10,6,2,2008,0,50,0
4,408,2,10,12,2009,15,20,0
7,125,2,10,4,2005,10,42,0
2,7553,7,9,8,2005,7,30,0
7,2242,2,6,9,2009,20,30,0
3,2894,2,7,9,2005,9,0,0
6,436,5,28,1,2006,5,6,0
4,937,1,16,6,2011,13,45,0
1,4587,1,1,9,2008,14,0,0
1,242,10,10,11,2003,6,45,0
5,872,2,5,9,2003,16,45,0
3,511,4,1,10,2008,1,30,0
2,8008,7,29,4,2008,12,0,0
7,15726,6,12,7,2009,20,0,0
2,5352,9,20,1,2009,21,18,0
4,125,2,10,2,2005,16,40,0
3,11,10,20,8,2008,14,50,0
4,13173,4,21,8,2003,22,54,0
5,8266,7,2,7,2010,12,0,0
3,13969,9,5,2,2014,18,0,0
4,9524,3,23,8,2007,15,10,0
7,468,2,29,12,2013,14,50,0
3,83,2,1,4,2009,8,57,0
1,16560,9,18,2,2008,13,30,0
6,1742,1,27,11,2004,0,49,0
4,775,5,26,6,2008,22,30,0
7,5151,4,8,3,2015,17,42,0
3,2120,3,30,11,2005,12,30,0
3,4265,6,8,1,2003,20,57,0
2,58,10,16,4,2013,9,50,0
2,5130,4,12,10,2004,16,34,0
1,1220,10,4,4,2011,0,1,0
4,3604,4,9,8,2012,23,26,0
1,716,5,20,8,2012,16,0,0
4,15503,4,6,9,2012,20,30,0
3,146,10,19,2,2003,21,0,0
2,1119,2,5,8,2014,1,50,0
2,3731,6,18,10,2011,16,50,0
1,1351,8,30,8,2004,18,30,0
2,408,2,22,7,2014,12,45,0
3,11593,9,18,3,2009,4,0,0
2,5794,9,3,9,2013,20,30,0
6,6964,7,21,4,2007,21,0,0
2,1927,1,15,5,2012,11,0,0
6,7722,1,10,1,2015,18,30,0
3,11216,2,28,6,2006,20,0,0
5,2739,2,8,8,2008,20,0,0
3,9560,4,20,4,2005,21,30,0
5,125,2,24,1,2003,11,30,0
1,5700,8,9,8,2010,7,30,0
6,1172,4,1,1,2011,3,4,0
3,301,2,8,1,2014,7,30,0
1,465,4,1,9,2003,3,39,0
6,16425,4,21,10,2006,5,0,0
6,16975,8,21,2,2004,20,10,0
2,7622,2,24,7,2012,22,30,0
3,7656,9,13,10,2004,0,18,0
1,38,10,31,10,2005,19,49,0
5,8503,8,7,4,2006,1,51,0
4,13835,8,1,11,2007,19,35,0
4,4140,10,19,8,2004,22,23,0
5,5630,3,12,8,2011,14,30,0
2,5167,1,14,6,2005,18,30,0
3,14275,2,8,7,2009,19,17,0
2,4229,5,24,6,2003,19,30,0
1,6270,2,8,11,2004,22,50,0
1,1165,8,27,12,2010,14,30,0
2,4726,10,12,7,2005,17,12,0
3,2539,8,29,10,2014,22,12,0
7,125,2,8,5,2005,23,0,0
4,1254,2,5,2,2004,13,28,0
6,1606,2,17,4,2004,19,16,0
6,14134,4,11,1,2003,11,15,0
7,4975,3,1,6,2008,12,0,0
5,1786,8,24,3,2006,10,30,0
2,11094,4,16,11,2010,17,30,0
2,70,10,20,9,2005,1,42,0
7,2439,2,1,1,2012,11,45,0
1,104,2,27,9,2004,11,15,0
5,8630,2,5,9,2003,21,0,0
5,4498,5,12,8,2011,22,15,0
3,5594,8,11,7,2007,16,1,0
3,5483,10,5,9,2012,7,19,0
7,936,4,19,12,2010,10,30,0
4,21555,3,30,6,2005,0,1,0
6,499,2,21,3,2009,16,17,0
3,2682,6,28,5,2008,16,32,0
6,2393,8,24,1,2009,14,16,0
3,16488,8,8,9,2010,23,20,0
6,16924,5,17,10,2009,13,37,0
3,6530,5,13,1,2010,22,44,0
1,7816,5,18,2,2013,18,0,0
6,3186,5,13,12,2008,23,24,0
7,6497,1,25,9,2011,9,45,0
5,4165,6,11,3,2011,15,40,0
1,6892,7,11,6,2007,0,30,0
6,10303,1,1,11,2003,1,0,0
6,159,6,20,4,2013,17,26,0
5,340,6,6,8,2004,13,51,0
1,12026,8,24,7,2006,22,0,0
1,6267,6,21,3,2005,4,14,0
6,677,2,4,11,2006,18,40,0
5,14633,7,15,5,2009,20,0,0
1,517,2,27,9,2004,5,0,0
1,12409,3,29,9,2008,14,22,0
5,20720,1,7,2,2003,0,7,0
6,2929,2,19,9,2009,20,30,0
6,6284,2,21,5,2011,22,30,0
7,2869,10,23,3,2014,17,45,0
3,2706,10,3,9,2003,9,53,0
2,1143,1,1,9,2009,13,0,0
1,5949,6,18,9,2006,11,55,0
5,907,6,25,3,2011,10,13,0
1,602,2,17,10,2011,14,0,0
5,2123,5,20,4,2007,9,0,0
7,11200,7,25,8,2013,23,0,0
3,44,6,16,4,2014,14,48,0
7,981,2,29,6,2014,12,50,0
2,3147,9,23,12,2014,23,28,0
7,577,2,19,9,2004,6,30,0
5,1130,2,1,5,2015,22,15,0
6,2265,4,5,5,2012,20,0,0
7,139,2,10,2,2013,21,30,0
1,125,2,2,9,2013,18,15,0
1,6706,9,11,7,2005,6,20,0
2,19211,8,13,5,2003,12,0,0
5,1345,1,17,4,2015,16,0,0
6,18,10,3,5,2008,16,0,0
6,157,10,1,6,2013,15,30,0
4,14032,7,6,2,2003,21,0,0
1,10260,7,26,5,2014,3,18,0
2,4214,10,26,6,2012,20,41,0
7,8301,4,19,10,2014,9,0,0
3,3782,9,11,7,2007,0,25,0
5,16411,8,5,10,2007,8,47,0
5,628,8,23,7,2004,22,0,0
3,16891,9,19,5,2010,0,1,0
7,2706,10,12,9,2010,12,45,0
7,1042,3,30,5,2004,9,26,0
2,728,9,12,12,2006,17,30,0
6,3854,4,12,7,2014,4,50,0
5,1224,1,31,10,2003,20,10,0
1,1979,4,10,11,2014,12,22,0
5,18675,3,15,12,2006,14,19,0
2,16793,8,8,6,2004,1,10,0
5,21852,8,20,8,2004,18,0,0
1,36,2,5,1,2004,14,15,0
6,22336,5,8,3,2003,22,0,0
4,2641,4,20,10,2005,20,0,0
1,779,2,24,11,2008,5,0,0
6,817,2,25,9,2010,21,0,0
1,277,10,24,1,2011,15,0,0
3,2119,10,9,7,2014,17,0,0
3,2041,10,21,8,2013,7,54,0
4,5403,10,29,7,2010,1,0,0
4,3735,2,17,10,2013,21,0,0
1,4593,2,10,1,2005,22,0,0
7,1025,5,8,4,2012,22,0,0
1,2125,5,26,12,2005,20,0,0
6,3720,9,1,7,2006,0,1,0
4,2155,4,20,3,2003,18,10,0
7,159,6,24,3,2013,14,0,0
3,1830,7,30,5,2007,8,38,0
5,11640,4,5,10,2012,21,29,0
6,125,2,17,7,2010,17,30,0
3,22115,3,28,4,2004,23,0,0
6,4141,4,25,1,2014,2,57,0
2,551,5,13,6,2006,6,10,0
4,4160,2,22,1,2009,6,20,0
3,999,1,19,5,2010,22,40,0
1,155,2,10,11,2014,10,0,0
7,10427,9,1,11,2009,2,30,0
1,3725,10,7,1,2013,5,53,0
5,594,8,2,10,2009,10,30,0
6,6028,6,28,11,2009,18,0,0
2,2706,10,29,4,2003,21,32,0
6,8356,4,29,11,2014,14,30,0
2,10038,3,23,11,2004,15,0,0
7,10234,8,30,1,2011,21,25,0
4,7118,8,23,1,2014,23,25,0
5,10333,9,8,3,2013,2,30,0
6,6947,5,9,4,2011,1,0,0
6,213,4,10,3,2007,7,50,0
4,2271,10,3,4,2014,16,32,0
4,9204,2,18,10,2012,22,57,0
4,157,10,26,7,2012,13,39,0
3,27,5,19,3,2014,22,0,0
2,1959,8,28,4,2015,14,30,0
6,5145,8,22,3,2003,23,0,0
6,125,2,25,2,2012,12,45,0
2,2490,3,31,10,2006,14,35,0
5,174,8,4,11,2011,23,0,0
7,17261,7,25,3,2012,7,50,0
7,16691,8,13,3,2011,3,10,0
7,815,1,3,5,2015,20,0,0
2,2616,1,1,4,2014,20,0,0
2,20535,5,9,1,2007,11,0,0
3,719,3,11,1,2006,12,0,0
7,15549,6,9,3,2008,11,30,0
3,19372,8,24,1,2007,23,0,0
4,5390,5,29,5,2014,10,54,0
7,2869,10,7,11,2010,12,7,0
4,248,7,25,8,2005,12,30,0
1,13767,9,19,1,2004,11,0,0
5,6815,6,20,2,2009,17,15,0
7,817,2,10,10,2010,22,45,0
6,4607,9,7,2,2004,19,0,0
4,4011,1,1,12,2011,7,0,0
1,8249,7,23,7,2007,15,55,0
3,8795,1,19,8,2009,11,53,0
5,392,4,31,10,2003,13,0,0
2,146,10,18,3,2008,9,33,0
1,3250,1,6,8,2007,8,45,0
1,872,2,23,6,2014,17,55,0
3,4241,5,7,2,2007,3,10,0
7,1256,7,6,5,2012,18,0,0
2,5083,3,8,7,2014,23,16,0
2,2378,5,15,9,2009,14,30,0
1,1567,5,31,10,2011,13,0,0
5,3185,7,12,3,2010,13,0,0
7,4424,4,7,10,2007,12,0,0
1,22233,6,19,7,2004,0,1,0
1,7042,2,27,6,2005,8,0,0
3,21869,5,6,8,2003,18,30,0
6,14393,9,9,3,2013,2,55,0
3,18,10,13,10,2004,13,35,0
5,355,2,8,2,2013,0,45,0
2,1224,1,9,12,2003,2,15,0
2,1154,9,21,8,2007,18,55,0
6,125,2,14,7,2007,16,0,0
1,3532,3,26,11,2012,19,0,0
4,10423,6,2,10,2008,12,0,0
2,908,10,9,8,2011,7,1,0
4,16061,8,20,9,2007,22,53,0
6,22,10,27,8,2011,0,1,0
4,855,4,11,3,2010,15,45,0
3,19769,5,8,3,2006,17,30,0
6,2450,3,2,7,2011,19,15,0
6,1090,4,8,2,2003,0,39,0
1,1776,5,18,3,2013,15,18,0
7,4149,3,15,1,2006,14,0,0
4,10947,3,31,5,2012,17,0,0
2,13411,7,22,1,2013,8,24,0
5,8745,1,24,7,2009,14,45,0
4,3803,4,10,2,2011,2,15,0
3,9040,4,15,10,2008,1,1,0
7,10266,2,27,2,2011,18,24,0
2,3296,9,23,8,2011,13,55,0
2,5603,5,8,2,2005,3,30,0
4,7697,2,14,7,2005,3,0,0
1,7054,4,13,9,2004,11,30,0
2,501,4,19,8,2014,7,10,0
6,5941,4,11,12,2004,4,28,0
3,2763,5,31,10,2007,18,37,0
4,1656,4,3,11,2011,0,30,0
6,323,9,22,5,2010,16,45,0
5,3600,1,7,3,2003,21,38,0
7,2428,5,21,4,2013,23,10,0
1,601,9,10,11,2003,14,15,0
2,6668,6,10,6,2003,15,0,0
7,5412,4,9,2,2003,19,42,0
7,105,5,4,6,2006,5,10,0
4,5544,4,29,10,2009,17,0,0
1,13566,9,17,3,2014,17,40,0
2,3081,2,4,3,2008,19,0,0
2,7838,4,5,4,2005,17,10,0
2,1055,2,9,6,2009,7,0,0
4,11527,8,14,6,2007,8,0,0
4,5591,5,25,6,2009,23,52,0
7,741,2,2,6,2013,13,0,0
5,105,5,9,1,2009,11,45,0
6,7543,7,16,11,2013,12,0,0
6,1153,4,26,7,2014,22,9,0
5,1007,5,19,3,2004,12,30,0
1,213,4,17,4,2006,16,25,0
1,4101,9,1,10,2007,12,30,0
6,6623,6,7,2,2015,22,0,0
5,3781,8,20,3,2009,20,30,0
5,15847,5,14,6,2013,19,16,0
2,8434,8,23,12,2014,10,0,0
1,10240,5,15,9,2014,11,0,0
1,2855,1,11,6,2007,12,20,0
2,4291,8,8,3,2005,20,30,0
1,3259,1,25,6,2012,10,0,0
1,567,5,1,11,2010,21,30,0
1,3007,8,31,8,2009,21,40,0
2,5681,8,20,7,2004,12,15,0
6,8505,9,4,10,2008,7,10,0
4,77,10,16,12,2010,0,57,0
1,11905,3,9,1,2012,12,17,0
7,4598,4,15,11,2009,8,20,0
7,547,2,20,11,2011,22,15,0
3,18944,4,29,12,2010,4,30,0
5,15576,5,14,11,2003,20,56,0
6,14615,8,18,12,2010,18,50,0
4,9569,9,14,11,2013,18,25,0
6,11166,7,28,7,2012,21,0,0
7,1137,6,14,8,2005,22,19,0
5,3725,10,2,5,2014,13,35,0
3,14439,3,11,12,2013,18,30,0
7,8792,5,5,6,2011,16,30,0
2,3593,1,7,7,2009,2,0,0
7,4689,5,19,9,2004,0,1,0
5,64,4,6,5,2005,10,20,0
6,3785,4,31,10,2009,18,30,0
4,8196,5,21,9,2006,13,0,0
7,6933,2,27,7,2003,9,15,0
2,435,10,3,3,2009,13,28,0
4,16577,3,29,7,2010,22,30,0
4,1312,7,7,8,2008,12,50,0
7,2265,4,30,6,2013,20,0,0
6,2299,8,26,7,2003,10,0,0
3,16601,4,30,5,2007,22,42,0
7,1220,10,5,5,2013,13,30,0
7,2119,10,12,7,2009,2,17,0
5,125,2,13,7,2012,15,30,0
3,8768,3,2,5,2007,14,0,0
5,11308,6,28,1,2005,4,38,0
5,242,10,24,3,2006,22,0,0
5,779,2,26,12,2008,15,0,0
4,15740,9,5,4,2012,23,0,0
7,677,2,24,3,2013,10,12,0
7,442,2,15,6,2003,21,36,0
7,6915,7,21,9,2003,2,0,0
6,3395,8,14,7,2007,17,28,0
1,981,2,9,1,2006,18,0,0
6,8189,6,20,10,2012,17,0,0
4,10281,7,29,12,2005,12,0,0
4,13359,3,22,3,2012,20,4,0
1,501,4,11,6,2012,15,56,0
7,2409,2,25,1,2009,2,57,0
5,16628,4,30,10,2009,10,0,0
5,1879,3,4,4,2008,9,0,0
1,11,10,6,1,2003,13,22,0
4,1912,1,7,8,2014,5,0,0
3,156,2,16,11,2005,17,30,0
2,125,2,6,7,2004,15,27,0
5,1378,6,9,1,2004,10,0,0
3,14052,4,10,2,2010,17,23,0
7,200,2,31,5,2009,9,47,0
3,7887,4,15,11,2006,17,45,0
3,2110,5,11,1,2006,3,2,0
2,7243,1,5,8,2003,22,15,0
6,3398,5,27,7,2013,18,30,0
2,1679,5,1,11,2011,21,0,0
5,2125,5,24,9,2010,13,40,0
3,277,10,22,8,2012,23,50,0
2,374,8,19,8,2008,8,0,0
3,2879,5,11,6,2008,14,0,0
5,5483,10,31,5,2013,12,10,0
1,5238,1,16,4,2012,12,45,0
2,534,4,21,3,2006,16,16,0
7,16674,8,11,1,2009,22,9,0
6,160,5,5,4,2014,18,55,0
5,403,7,29,6,2012,18,9,0
7,11098,1,23,3,2014,20,34,0
5,872,2,26,12,2014,9,15,0
3,9108,3,1,12,2010,9,30,0
2,1154,9,12,10,2004,12,0,0
6,3532,3,15,6,2013,14,0,0
3,2005,6,18,3,2009,11,45,0
3,435,10,26,5,2004,7,40,0
3,12901,2,6,4,2005,16,20,0
4,2400,10,3,5,2007,15,0,0
7,6153,2,11,4,2010,9,25,0
3,1680,5,29,4,2015,21,40,0
1,6600,8,21,7,2003,11,27,0
3,22839,2,3,9,2003,8,30,0
5,1204,2,21,9,2007,16,43,0
3,2386,2,10,12,2003,19,0,0
3,11525,9,29,10,2003,23,58,0
4,22173,8,30,10,2003,13,34,0
5,13182,9,15,10,2004,8,0,0
4,216,6,24,1,2013,9,50,0
7,6632,4,12,12,2004,18,0,0
3,6926,4,27,11,2013,4,51,0
6,2393,8,22,8,2009,15,30,0
1,6114,3,27,5,2013,21,54,0
7,4298,10,15,11,2009,0,5,0
7,511,4,22,2,2009,9,0,0
2,957,2,27,5,2014,12,49,0
4,16423,2,10,3,2005,18,0,0
6,1875,2,26,1,2008,23,30,0
6,12047,7,28,11,2009,1,0,0
1,402,4,9,7,2012,19,50,0
3,5281,8,19,9,2007,12,1,0
1,549,4,14,6,2010,12,19,0
2,7056,5,25,1,2011,0,30,0
1,1550,1,1,9,2003,21,15,0
1,12289,9,21,1,2013,19,0,0
3,408,2,26,11,2014,16,32,0
4,11528,8,7,8,2008,22,45,0
6,377,5,18,10,2008,8,0,0
3,11,10,10,8,2011,19,45,0
7,1525,4,12,7,2009,3,0,0
2,1429,10,27,12,2011,12,47,0
4,563,6,16,10,2003,15,0,0
1,4832,4,17,2,2003,16,0,0
3,548,10,12,12,2007,14,40,0
4,2393,8,7,10,2010,11,0,0
6,1220,10,5,9,2009,6,41,0
3,4800,1,21,9,2005,19,26,0
2,3070,5,8,3,2005,7,40,0
4,125,2,9,9,2010,12,0,0
1,125,2,1,10,2012,9,0,0
3,2848,2,23,8,2006,16,10,0
4,125,2,26,7,2007,23,30,0
6,11667,3,18,10,2008,14,50,0
7,16075,2,1,11,2009,20,0,0
4,779,2,30,4,2009,12,30,0
2,1172,4,4,3,2008,22,36,0
1,6471,6,3,2,2014,20,55,0
2,1792,2,19,4,2011,13,42,0
6,323,9,19,4,2008,13,40,0
2,528,10,16,5,2006,20,50,0
4,5,8,1,5,2008,0,1,0
6,10350,2,19,4,2008,23,55,0
2,4152,5,27,6,2006,20,0,0
6,511,4,25,2,2012,19,42,0
7,16987,3,19,10,2003,11,0,0
6,7827,4,16,12,2006,6,0,0
5,877,2,22,2,2013,12,30,0
7,12166,5,11,3,2007,15,0,0
1,1331,4,5,9,2005,15,30,0
4,3702,5,8,3,2012,8,40,0
3,554,10,1,6,2005,21,55,0
4,6785,5,25,12,2014,0,37,0
7,18383,7,7,9,2003,11,30,0
4,1593,2,16,5,2013,13,50,0
3,73,7,11,6,2014,19,0,0
3,1730,10,11,6,2003,16,35,0
5,5550,8,1,10,2004,14,45,0
7,150,10,12,8,2007,13,45,0
7,4377,1,9,2,2003,2,22,0
1,392,4,11,7,2011,18,51,0
3,514,5,11,1,2006,9,0,0
4,13028,9,7,8,2003,19,0,0
7,5017,2,27,7,2008,22,16,0
1,2484,10,7,2,2011,11,57,0
5,5639,9,8,4,2011,8,0,0
2,12272,4,13,6,2006,19,0,0
2,501,4,6,9,2005,16,5,0
4,1404,7,15,11,2012,17,51,0
5,1863,3,2,5,2008,17,5,0
6,1767,4,10,3,2007,13,1,0
1,528,10,13,10,2008,6,53,0
6,666,2,20,10,2007,19,35,0
1,3326,8,6,8,2007,17,5,0
1,324,1,24,11,2014,12,0,0
2,2430,8,11,11,2014,23,28,0
2,772,10,2,10,2012,20,30,0
3,12142,8,11,7,2012,8,54,0
7,70,10,28,1,2007,23,30,0
7,259,5,24,9,2006,22,0,0
7,19001,3,20,11,2005,12,35,0
3,1431,10,15,10,2008,11,53,0
5,10279,7,25,2,2011,8,0,0
2,7522,8,2,9,2003,19,0,0
7,1428,3,30,12,2012,11,30,0
1,7366,2,3,3,2014,6,23,0
1,9903,8,30,4,2012,9,10,0
3,3376,10,5,10,2011,8,0,0
5,12054,7,30,7,2010,14,10,0
6,4470,9,28,6,2003,10,30,0
6,872,2,1,11,2003,23,13,0
2,11473,3,16,9,2003,23,0,0
5,14166,8,14,5,2004,15,30,0
7,357,4,10,8,2003,21,16,0
7,5464,5,24,2,2013,2,50,0
6,10757,8,2,5,2009,0,10,0
4,9185,1,15,5,2003,13,15,0
4,21857,5,14,10,2004,15,5,0
1,1039,5,30,9,2013,15,20,0
6,203,2,26,2,2011,12,0,0
6,5307,8,29,1,2011,19,50,0
6,2948,4,26,2,2011,0,5,0
6,7056,5,4,10,2014,11,0,0
6,5467,2,18,10,2008,2,40,0
6,3597,7,4,4,2015,1,55,0
2,1935,5,8,7,2008,7,0,0
7,2571,1,21,10,2007,1,15,0
4,10840,5,25,7,2013,2,0,0
1,1565,5,24,5,2004,2,45,0
6,125,2,1,6,2013,17,0,0
6,213,4,19,6,2010,23,19,0
6,7420,8,15,11,2008,17,0,0
4,4261,4,9,8,2007,21,0,0
3,268,1,16,11,2011,1,0,0
4,1379,1,6,3,2008,4,40,0
4,2538,9,21,9,2006,6,30,0
3,213,4,16,11,2011,10,39,0
3,14735,4,11,8,2010,10,21,0
3,125,2,19,5,2010,10,30,0
3,1939,4,1,4,2015,18,13,0
5,2365,5,16,5,2014,1,15,0
4,2710,4,24,7,2014,20,5,0
3,5156,4,8,7,2009,1,10,0
3,5531,9,26,1,2011,22,0,0
5,1017,3,18,6,2010,14,45,0
1,2869,10,26,6,2006,12,44,0
5,216,6,23,9,2011,15,50,0
3,340,6,2,9,2009,9,0,0
6,16199,3,23,8,2003,2,0,0
2,2825,6,13,5,2003,16,45,0
4,5646,5,24,7,2008,15,0,0
6,821,10,26,7,2008,4,14,0
1,11279,9,26,12,2005,18,20,0
6,125,2,15,12,2007,17,0,0
1,8445,2,4,8,2014,0,30,0
3,2370,1,15,4,2015,15,20,0
2,3074,4,14,4,2015,21,22,0
6,1550,1,30,7,2011,1,0,0
3,192,1,11,1,2012,20,10,0
4,3423,2,19,8,2004,1,16,0
5,21822,9,18,4,2003,13,30,0
3,3794,3,6,8,2014,12,23,0
7,7196,3,6,4,2003,10,0,0
1,1762,9,12,11,2007,11,0,0
7,2374,1,9,3,2014,21,34,0
3,359,10,27,7,2011,19,45,0
7,4118,7,6,4,2003,22,0,0
4,1895,3,22,4,2010,14,32,0
6,356,3,23,9,2006,3,59,0
1,9023,8,3,3,2003,7,31,0
4,5164,4,14,7,2011,0,1,0
5,125,2,8,4,2011,5,10,0
2,3180,10,5,4,2011,11,15,0
4,4101,9,11,11,2004,15,15,0
2,1401,1,10,6,2008,21,20,0
2,144,4,6,9,2005,19,40,0
6,1979,4,8,2,2014,14,30,0
6,435,10,24,1,2004,0,46,0
7,631,2,31,12,2006,19,0,0
3,9401,7,14,12,2011,0,1,0
3,17014,8,1,11,2006,15,11,0
1,2436,5,1,10,2007,23,0,0
7,213,4,27,8,2006,15,51,0
4,435,10,27,11,2003,18,30,0
3,392,4,13,7,2005,17,16,0
7,4420,4,28,6,2009,8,0,0
5,92,1,9,3,2007,5,10,0
7,2077,4,23,3,2003,22,0,0
2,1041,5,12,12,2006,23,0,0
6,125,2,30,7,2005,21,15,0
3,5820,4,16,4,2014,2,0,0
4,3808,9,7,2,2013,13,52,0
3,12400,4,7,1,2009,9,0,0
6,15348,3,6,5,2006,7,0,0
3,1507,10,16,11,2005,14,45,0
6,16460,5,22,3,2003,0,1,0
4,211,5,19,5,2011,22,0,0
3,511,4,7,8,2013,17,30,0
1,1116,2,4,9,2006,20,20,0
2,15273,7,21,8,2012,14,0,0
6,6648,9,7,2,2015,17,0,0
3,9851,6,3,9,2008,9,30,0
7,243,3,3,7,2005,12,0,0
7,357,4,10,8,2003,21,16,0
2,5,8,2,4,2013,2,0,0
5,3566,5,13,6,2008,15,4,0
1,846,5,3,2,2014,18,50,0
5,3062,1,5,9,2003,20,25,0
6,349,2,13,8,2005,1,30,0
1,93,7,12,12,2011,16,0,0
3,136,5,30,10,2013,21,5,0
6,17739,5,13,12,2003,12,0,0
4,771,1,16,5,2013,10,20,0
3,4561,3,21,3,2007,8,0,0
2,501,4,11,1,2005,23,0,0
6,7478,3,30,12,2006,15,0,0
7,125,2,14,11,2004,17,0,0
7,2979,3,1,6,2014,18,30,0
7,10483,8,7,10,2012,14,8,0
1,16947,3,20,7,2009,12,55,0
5,1602,4,24,8,2012,23,0,0
6,9236,7,7,9,2013,22,30,0
6,2937,8,11,2,2006,2,0,0
2,1942,2,9,11,2004,18,45,0
3,2641,4,15,5,2013,14,33,0
7,17068,4,18,12,2011,13,20,0
4,9036,1,22,1,2009,0,1,0
3,15231,9,3,9,2003,19,25,0
7,10793,6,15,11,2009,9,46,0
6,7397,4,8,3,2003,14,45,0
5,6986,7,16,12,2011,22,10,0
4,2041,10,1,12,2011,19,50,0
1,10644,9,29,11,2010,18,57,0
5,3284,3,5,3,2004,12,0,0
3,16358,5,19,3,2008,13,40,0
2,28,4,8,12,2009,22,0,0
2,3356,3,17,4,2007,17,43,0
7,7496,6,27,12,2009,23,3,0
2,8743,3,29,9,2009,12,0,0
4,1157,2,16,9,2004,17,26,0
3,1956,7,29,10,2008,23,0,0
6,1368,2,26,3,2005,13,30,0
1,5082,4,8,1,2007,18,32,0
4,9033,5,10,7,2008,17,0,0
7,21890,5,8,2,2004,23,30,0
1,28,4,21,12,2009,0,1,0
3,16904,4,29,10,2008,13,0,0
4,5664,7,9,9,2010,18,0,0
6,3744,6,17,12,2011,16,0,0
2,83,2,6,9,2005,12,0,0
2,13252,1,28,5,2013,17,10,0
2,2821,2,8,8,2006,9,55,0
4,125,2,12,11,2009,22,0,0
4,2125,5,1,7,2010,13,0,0
1,4906,5,16,4,2012,22,0,0
6,141,6,27,12,2008,17,50,0
7,14094,2,27,2,2005,17,0,0
5,9136,9,4,4,2008,12,15,0
7,2143,8,15,7,2012,16,50,0
3,164,4,28,5,2003,12,10,0
5,854,5,8,2,2013,11,40,0
1,1351,8,14,5,2007,12,30,0
5,6446,7,10,8,2012,21,30,0
3,2961,7,29,10,2003,3,20,0
5,11985,6,17,6,2011,12,0,0
4,3725,10,5,3,2015,0,7,0
5,6027,8,4,5,2012,17,48,0
7,155,2,23,9,2012,0,30,0
4,5634,5,13,11,2003,21,0,0
5,4086,1,23,2,2007,13,34,0
1,362,9,9,7,2007,11,0,0
7,3290,4,3,7,2011,4,0,0
4,3461,2,17,9,2009,15,0,0
6,13071,6,10,3,2012,4,1,0
3,7946,8,11,6,2014,15,30,0
2,3080,7,14,4,2015,21,0,0
4,15051,6,10,7,2008,14,50,0
4,2330,4,8,4,2010,18,12,0
6,83,2,7,9,2013,18,0,0
5,357,4,25,7,2003,14,19,0
7,11802,3,10,4,2005,17,0,0
4,8030,4,10,7,2003,22,40,0
3,1121,10,10,12,2008,15,52,0
4,125,2,15,10,2009,21,5,0
4,5625,8,31,10,2013,9,0,0
4,528,10,11,11,2004,22,54,0
6,13383,8,20,11,2010,0,33,0
6,213,4,6,10,2007,13,32,0
4,870,4,20,4,2006,9,0,0
6,3561,3,14,6,2014,4,0,0
7,14454,3,8,5,2005,2,4,0
2,1822,4,30,11,2010,12,0,0
2,599,9,13,4,2004,20,0,0
7,3281,2,12,2,2006,21,20,0
7,2792,4,2,5,2004,20,0,0
3,7669,4,4,3,2009,16,20,0
7,534,4,2,11,2014,3,20,0
