"day","address","location","date","month","year","hour","min","PROSTITUTION"
2,2405,5,18,9,2012,23,2,1
2,2405,5,18,9,2012,22,15,1
2,2405,5,18,9,2012,22,15,1
1,125,2,17,9,2012,0,1,1
1,125,2,17,9,2012,0,1,1
1,125,2,17,9,2012,0,1,1
6,831,4,8,9,2012,22,33,1
6,831,4,8,9,2012,22,33,1
6,5773,4,8,9,2012,19,45,1
6,5773,4,8,9,2012,19,45,1
6,5773,4,8,9,2012,18,10,1
6,5773,4,8,9,2012,18,10,1
4,2405,5,6,9,2012,22,10,1
4,2405,5,6,9,2012,22,10,1
4,2405,5,6,9,2012,21,25,1
4,2405,5,6,9,2012,21,25,1
4,1191,10,6,9,2012,19,29,1
4,1191,10,6,9,2012,18,53,1
4,1191,10,6,9,2012,18,53,1
2,5476,1,21,8,2012,4,13,1
2,8039,4,21,8,2012,2,51,1
6,831,4,11,8,2012,0,30,1
5,831,4,10,8,2012,23,25,1
5,831,4,10,8,2012,23,25,1
4,6695,5,9,8,2012,22,10,1
4,6695,5,9,8,2012,22,10,1
4,1191,10,9,8,2012,19,20,1
4,1191,10,9,8,2012,19,20,1
4,1191,10,9,8,2012,18,35,1
4,5773,4,26,7,2012,22,55,1
4,5773,4,26,7,2012,22,55,1
4,5773,4,26,7,2012,22,15,1
4,5773,4,26,7,2012,19,45,1
4,5773,4,26,7,2012,19,45,1
4,5773,4,26,7,2012,18,50,1
2,1504,4,24,7,2012,22,0,1
6,6695,5,14,7,2012,2,27,1
6,6695,5,14,7,2012,1,50,1
6,6695,5,14,7,2012,1,50,1
6,6695,5,14,7,2012,0,10,1
6,6695,5,14,7,2012,0,10,1
5,2405,5,13,7,2012,23,25,1
5,2405,5,13,7,2012,23,25,1
4,5773,4,12,7,2012,19,5,1
4,5773,4,12,7,2012,19,5,1
4,5773,4,12,7,2012,18,22,1
3,5773,4,11,7,2012,22,21,1
3,5773,4,11,7,2012,22,21,1
3,5773,4,11,7,2012,21,40,1
3,5773,4,11,7,2012,19,20,1
3,12254,2,11,7,2012,17,48,1
3,125,2,11,7,2012,0,48,1
2,5820,4,10,7,2012,4,47,1
6,2405,5,30,6,2012,2,20,1
6,2405,5,30,6,2012,2,20,1
6,2405,5,30,6,2012,1,50,1
6,2405,5,30,6,2012,1,50,1
6,2405,5,30,6,2012,1,20,1
6,2405,5,30,6,2012,1,20,1
6,6695,5,30,6,2012,0,45,1
6,6695,5,30,6,2012,0,45,1
5,6695,5,29,6,2012,23,45,1
5,6695,5,29,6,2012,23,45,1
5,2405,5,29,6,2012,23,30,1
5,2405,5,29,6,2012,23,30,1
5,6695,5,29,6,2012,23,9,1
5,6695,5,29,6,2012,23,9,1
5,2405,5,29,6,2012,22,45,1
5,2405,5,29,6,2012,22,45,1
4,6695,5,28,6,2012,23,55,1
4,6695,5,28,6,2012,23,55,1
4,2405,5,28,6,2012,23,0,1
4,2405,5,28,6,2012,23,0,1
4,5968,5,28,6,2012,3,21,1
4,13922,8,28,6,2012,0,1,1
3,6695,5,27,6,2012,22,50,1
3,5773,4,27,6,2012,19,55,1
3,5773,4,27,6,2012,19,55,1
3,5773,4,27,6,2012,19,15,1
3,5773,4,27,6,2012,19,15,1
3,5773,4,27,6,2012,18,45,1
3,551,5,27,6,2012,4,51,1
3,1236,4,27,6,2012,1,22,1
2,5773,4,26,6,2012,20,30,1
2,5773,4,26,6,2012,20,30,1
2,5773,4,26,6,2012,18,45,1
2,5773,4,26,6,2012,18,45,1
7,1236,4,17,6,2012,1,54,1
7,1236,4,17,6,2012,1,54,1
7,1236,4,17,6,2012,1,10,1
7,1236,4,17,6,2012,1,10,1
7,527,4,17,6,2012,0,15,1
6,831,4,16,6,2012,23,21,1
6,831,4,16,6,2012,23,21,1
4,5773,4,14,6,2012,22,0,1
4,5773,4,14,6,2012,22,0,1
4,5773,4,14,6,2012,19,30,1
4,1662,4,14,6,2012,6,44,1
4,831,4,14,6,2012,3,23,1
4,5820,4,14,6,2012,1,39,1
4,5773,4,31,5,2012,22,35,1
4,5773,4,31,5,2012,19,20,1
4,4888,3,31,5,2012,8,27,1
4,4888,3,31,5,2012,8,27,1
3,4531,4,30,5,2012,22,25,1
3,4531,4,30,5,2012,22,25,1
3,5773,4,30,5,2012,19,20,1
3,5773,4,30,5,2012,19,20,1
3,5773,4,30,5,2012,18,30,1
3,5773,4,30,5,2012,18,30,1
3,1696,7,30,5,2012,10,0,1
5,6695,5,18,5,2012,0,35,1
5,6695,5,18,5,2012,0,35,1
4,6695,5,17,5,2012,23,45,1
4,6695,5,17,5,2012,23,45,1
4,6695,5,17,5,2012,23,20,1
4,6695,5,17,5,2012,23,20,1
4,2405,5,17,5,2012,22,40,1
4,2405,5,17,5,2012,22,40,1
4,1191,10,17,5,2012,20,20,1
4,1191,10,17,5,2012,20,20,1
4,1656,4,17,5,2012,1,0,1
3,5820,4,16,5,2012,23,0,1
3,2814,4,16,5,2012,0,50,1
2,1662,4,15,5,2012,22,35,1
2,831,4,15,5,2012,22,30,1
2,1016,4,15,5,2012,21,30,1
2,5773,4,15,5,2012,20,5,1
2,1236,4,15,5,2012,4,5,1
2,1504,4,15,5,2012,0,50,1
1,1504,4,14,5,2012,23,40,1
1,220,4,14,5,2012,22,9,1
1,1656,4,14,5,2012,2,10,1
6,802,4,5,5,2012,2,20,1
5,1656,4,4,5,2012,23,0,1
4,5773,4,3,5,2012,22,15,1
4,5773,4,3,5,2012,22,15,1
4,5773,4,3,5,2012,21,5,1
4,5773,4,3,5,2012,21,5,1
4,1191,10,3,5,2012,18,50,1
6,1656,4,21,4,2012,3,30,1
6,6695,5,21,4,2012,3,20,1
6,6695,5,21,4,2012,3,20,1
6,6695,5,21,4,2012,1,40,1
6,6695,5,21,4,2012,1,40,1
6,6695,5,21,4,2012,1,5,1
6,6695,5,21,4,2012,1,5,1
6,6695,5,21,4,2012,0,25,1
6,6695,5,21,4,2012,0,25,1
5,1172,4,20,4,2012,23,30,1
5,2405,5,20,4,2012,23,30,1
5,2405,5,20,4,2012,23,30,1
5,2405,5,20,4,2012,22,40,1
5,2405,5,20,4,2012,22,40,1
5,13366,1,20,4,2012,18,38,1
4,2889,10,19,4,2012,19,40,1
4,2889,10,19,4,2012,19,40,1
4,1580,10,19,4,2012,18,45,1
4,1580,10,19,4,2012,18,45,1
3,527,4,18,4,2012,23,45,1
3,5773,4,18,4,2012,22,50,1
3,5773,4,18,4,2012,22,50,1
3,5773,4,18,4,2012,22,0,1
3,1191,10,18,4,2012,20,0,1
3,1191,10,18,4,2012,19,20,1
3,1191,10,18,4,2012,19,20,1
7,1662,4,8,4,2012,0,21,1
3,1236,4,4,4,2012,23,12,1
6,2405,5,24,3,2012,1,25,1
6,2405,5,24,3,2012,1,25,1
6,2405,5,24,3,2012,0,55,1
6,2405,5,24,3,2012,0,55,1
6,2765,5,24,3,2012,0,15,1
6,2765,5,24,3,2012,0,15,1
6,2765,5,24,3,2012,0,1,1
6,2765,5,24,3,2012,0,1,1
5,2405,5,23,3,2012,23,20,1
5,2405,5,23,3,2012,23,20,1
5,2405,5,23,3,2012,22,50,1
5,2405,5,23,3,2012,22,50,1
5,2814,4,23,3,2012,6,30,1
3,1776,5,21,3,2012,23,20,1
3,1776,5,21,3,2012,23,20,1
3,1191,10,21,3,2012,22,15,1
3,1191,10,21,3,2012,22,15,1
3,1191,10,21,3,2012,19,5,1
3,9205,8,21,3,2012,11,30,1
5,12223,9,9,3,2012,18,0,1
5,7065,5,9,3,2012,3,2,1
4,5773,4,8,3,2012,21,15,1
4,2708,5,8,3,2012,21,0,1
4,5773,4,8,3,2012,18,30,1
4,5773,4,8,3,2012,18,30,1
6,932,5,25,2,2012,4,52,1
6,831,4,25,2,2012,3,30,1
6,831,4,25,2,2012,3,30,1
6,1656,4,25,2,2012,1,10,1
6,1656,4,25,2,2012,1,10,1
6,831,4,25,2,2012,0,15,1
6,831,4,25,2,2012,0,15,1
5,15775,3,24,2,2012,23,15,1
5,15775,3,24,2,2012,23,15,1
4,2889,10,23,2,2012,22,30,1
4,2889,10,23,2,2012,22,30,1
4,1191,10,23,2,2012,21,40,1
4,2889,10,23,2,2012,19,40,1
4,2889,10,23,2,2012,19,40,1
4,1191,10,23,2,2012,18,40,1
3,5672,5,22,2,2012,2,13,1
6,4280,4,11,2,2012,6,25,1
5,1077,4,10,2,2012,1,40,1
4,1191,10,9,2,2012,22,45,1
4,1191,10,9,2,2012,22,45,1
4,2889,10,9,2,2012,21,50,1
4,2889,10,9,2,2012,21,50,1
4,2889,10,9,2,2012,19,20,1
4,2889,10,9,2,2012,19,20,1
4,12668,4,9,2,2012,13,35,1
3,8104,5,8,2,2012,5,7,1
2,899,4,7,2,2012,22,25,1
2,899,4,7,2,2012,22,25,1
1,1172,4,6,2,2012,5,10,1
1,281,4,6,2,2012,1,0,1
6,551,5,28,1,2012,3,30,1
6,551,5,28,1,2012,3,30,1
6,4111,10,28,1,2012,1,29,1
6,4111,10,28,1,2012,1,29,1
6,1191,10,28,1,2012,0,35,1
6,1191,10,28,1,2012,0,35,1
5,1191,10,27,1,2012,23,50,1
5,1191,10,27,1,2012,23,50,1
4,5773,4,26,1,2012,23,20,1
4,5773,4,26,1,2012,23,20,1
4,5773,4,26,1,2012,22,30,1
4,5773,4,26,1,2012,22,30,1
4,2889,10,26,1,2012,19,25,1
4,2889,10,26,1,2012,19,25,1
4,2889,10,26,1,2012,18,45,1
4,2889,10,26,1,2012,18,45,1
3,2889,10,25,1,2012,19,5,1
3,2889,10,25,1,2012,19,5,1
3,4152,5,25,1,2012,0,56,1
3,4152,5,25,1,2012,0,56,1
2,6530,5,24,1,2012,1,6,1
1,5334,5,23,1,2012,16,0,1
1,4952,5,23,1,2012,0,50,1
7,4703,1,15,1,2012,10,20,1
7,4703,1,15,1,2012,10,20,1
7,4703,1,15,1,2012,10,20,1
5,2778,1,13,1,2012,22,34,1
5,1191,10,13,1,2012,19,40,1
5,1191,10,13,1,2012,19,40,1
4,2989,5,12,1,2012,15,14,1
4,1284,4,12,1,2012,1,20,1
3,527,4,11,1,2012,6,30,1
3,527,4,11,1,2012,6,30,1
2,546,5,10,1,2012,1,47,1
1,2765,5,9,1,2012,3,13,1
6,575,5,31,12,2011,6,14,1
6,575,5,31,12,2011,6,14,1
6,1656,4,31,12,2011,0,30,1
4,958,4,29,12,2011,0,50,1
3,2889,10,28,12,2011,21,45,1
3,2889,10,28,12,2011,21,45,1
3,1191,10,28,12,2011,20,25,1
3,2889,10,28,12,2011,18,40,1
3,2889,10,28,12,2011,18,40,1
2,5773,4,27,12,2011,23,0,1
2,5773,4,27,12,2011,23,0,1
2,5773,4,27,12,2011,22,15,1
2,5773,4,27,12,2011,22,15,1
2,5773,4,27,12,2011,20,0,1
2,5773,4,27,12,2011,20,0,1
2,5773,4,27,12,2011,18,55,1
5,1236,4,16,12,2011,2,30,1
5,1656,4,16,12,2011,0,20,1
5,1656,4,16,12,2011,0,20,1
4,1662,4,15,12,2011,22,35,1
4,1662,4,15,12,2011,22,35,1
4,2889,10,15,12,2011,19,45,1
4,2889,10,15,12,2011,19,45,1
4,8651,4,15,12,2011,8,5,1
3,4681,5,14,12,2011,22,36,1
6,2814,4,3,12,2011,0,10,1
3,1191,10,30,11,2011,23,0,1
3,1191,10,30,11,2011,23,0,1
3,1191,10,30,11,2011,21,40,1
3,1191,10,30,11,2011,21,40,1
3,354,10,30,11,2011,19,5,1
3,354,10,30,11,2011,19,5,1
3,736,4,30,11,2011,11,0,1
1,67,4,28,11,2011,13,25,1
4,1662,4,17,11,2011,23,0,1
4,1662,4,17,11,2011,23,0,1
4,831,4,17,11,2011,21,45,1
4,831,4,17,11,2011,21,45,1
4,5773,4,17,11,2011,20,5,1
4,5773,4,17,11,2011,20,5,1
3,831,4,16,11,2011,23,25,1
3,831,4,16,11,2011,23,25,1
3,831,4,16,11,2011,22,35,1
3,831,4,16,11,2011,22,35,1
3,5773,4,16,11,2011,20,0,1
3,5773,4,16,11,2011,20,0,1
3,5156,4,16,11,2011,19,10,1
3,5156,4,16,11,2011,19,10,1
6,551,5,5,11,2011,3,30,1
6,551,5,5,11,2011,3,30,1
6,1236,4,5,11,2011,1,30,1
6,551,5,5,11,2011,1,5,1
6,551,5,5,11,2011,1,5,1
6,4952,5,5,11,2011,0,5,1
6,4952,5,5,11,2011,0,5,1
5,4952,5,4,11,2011,23,10,1
5,4952,5,4,11,2011,23,10,1
5,7934,4,4,11,2011,2,0,1
5,7934,4,4,11,2011,2,0,1
4,551,5,3,11,2011,22,50,1
4,2889,10,3,11,2011,20,15,1
4,2889,10,3,11,2011,20,15,1
4,4111,10,3,11,2011,19,15,1
5,1191,10,21,10,2011,22,45,1
5,1191,10,21,10,2011,22,45,1
5,2889,10,21,10,2011,22,0,1
5,2889,10,21,10,2011,22,0,1
5,1191,10,21,10,2011,21,30,1
5,1191,10,21,10,2011,21,30,1
3,6690,4,19,10,2011,23,45,1
2,1504,4,18,10,2011,3,14,1
2,1656,4,18,10,2011,0,14,1
2,1656,4,18,10,2011,0,14,1
1,5276,4,17,10,2011,22,42,1
1,5276,4,17,10,2011,22,42,1
7,6690,4,9,10,2011,23,50,1
7,6690,4,9,10,2011,23,50,1
7,5156,4,9,10,2011,2,0,1
7,5156,4,9,10,2011,2,0,1
6,6690,4,8,10,2011,22,58,1
6,10071,9,8,10,2011,15,0,1
6,551,5,8,10,2011,1,40,1
6,551,5,8,10,2011,1,40,1
6,4952,5,8,10,2011,0,15,1
6,4952,5,8,10,2011,0,15,1
5,551,5,7,10,2011,23,5,1
5,551,5,7,10,2011,23,5,1
4,831,4,6,10,2011,22,55,1
4,831,4,6,10,2011,22,55,1
4,831,4,6,10,2011,22,5,1
4,831,4,6,10,2011,22,5,1
4,5773,4,6,10,2011,19,20,1
4,5773,4,6,10,2011,19,20,1
2,1656,4,4,10,2011,6,35,1
2,1656,4,4,10,2011,6,35,1
5,5773,4,23,9,2011,23,0,1
5,5773,4,23,9,2011,23,0,1
5,5773,4,23,9,2011,22,0,1
5,5773,4,23,9,2011,22,0,1
5,5773,4,23,9,2011,19,35,1
5,5773,4,23,9,2011,19,35,1
4,213,4,22,9,2011,23,0,1
1,1236,4,19,9,2011,2,20,1
7,1236,4,11,9,2011,23,25,1
7,8529,4,11,9,2011,22,50,1
7,8529,4,11,9,2011,22,50,1
7,4261,4,11,9,2011,6,30,1
5,6302,4,9,9,2011,6,30,1
4,1822,4,8,9,2011,14,45,1
4,8651,4,8,9,2011,3,25,1
4,8651,4,8,9,2011,3,25,1
4,4280,4,8,9,2011,1,40,1
4,2714,2,8,9,2011,0,1,1
4,2714,2,8,9,2011,0,1,1
6,7886,4,27,8,2011,3,0,1
6,7886,4,27,8,2011,3,0,1
6,22,10,27,8,2011,0,1,1
6,22,10,27,8,2011,0,1,1
4,1236,4,25,8,2011,1,30,1
2,8651,4,23,8,2011,12,55,1
2,729,4,23,8,2011,2,45,1
2,8529,4,23,8,2011,0,51,1
2,8529,4,23,8,2011,0,51,1
4,3478,4,11,8,2011,1,10,1
4,3478,4,11,8,2011,1,10,1
3,8529,4,10,8,2011,23,54,1
3,1504,4,10,8,2011,23,40,1
3,1504,4,10,8,2011,23,40,1
3,2814,4,10,8,2011,0,21,1
3,2814,4,10,8,2011,0,21,1
2,7976,3,9,8,2011,2,0,1
1,5518,4,8,8,2011,23,2,1
1,5518,4,8,8,2011,23,2,1
1,5156,4,8,8,2011,7,45,1
7,6690,4,31,7,2011,23,7,1
7,5156,4,31,7,2011,6,51,1
7,5773,4,31,7,2011,0,35,1
7,5773,4,31,7,2011,0,35,1
7,8651,4,31,7,2011,0,5,1
6,5156,4,30,7,2011,23,55,1
6,5156,4,30,7,2011,23,55,1
6,5773,4,30,7,2011,23,15,1
6,5773,4,30,7,2011,23,15,1
6,14735,4,30,7,2011,14,5,1
5,6690,4,29,7,2011,23,10,1
5,6690,4,29,7,2011,23,10,1
5,5773,4,29,7,2011,22,25,1
5,5773,4,29,7,2011,22,25,1
5,5773,4,29,7,2011,21,45,1
5,5773,4,29,7,2011,21,45,1
5,2904,2,29,7,2011,17,15,1
5,2904,2,29,7,2011,17,15,1
5,5819,4,29,7,2011,1,40,1
4,1236,4,28,7,2011,2,30,1
3,1236,4,27,7,2011,23,40,1
3,5819,4,27,7,2011,23,0,1
3,1236,4,27,7,2011,22,55,1
3,1236,4,27,7,2011,1,53,1
3,1656,4,27,7,2011,0,1,1
1,1656,4,25,7,2011,23,27,1
7,5968,5,17,7,2011,3,41,1
6,1662,4,16,7,2011,0,50,1
6,1662,4,16,7,2011,0,50,1
5,831,4,15,7,2011,23,30,1
5,831,4,15,7,2011,23,30,1
5,14595,4,15,7,2011,22,0,1
5,14595,4,15,7,2011,22,0,1
5,5600,5,15,7,2011,3,1,1
4,281,4,14,7,2011,13,10,1
4,1236,4,14,7,2011,2,30,1
4,4952,5,14,7,2011,1,10,1
4,4952,5,14,7,2011,1,10,1
3,5672,5,13,7,2011,23,15,1
3,5672,5,13,7,2011,23,15,1
1,5819,4,11,7,2011,23,24,1
1,5819,4,11,7,2011,23,24,1
1,5819,4,11,7,2011,23,24,1
1,5819,4,11,7,2011,23,24,1
7,5773,4,3,7,2011,0,35,1
7,5773,4,3,7,2011,0,35,1
6,958,4,2,7,2011,23,5,1
6,958,4,2,7,2011,23,5,1
6,958,4,2,7,2011,20,40,1
6,958,4,2,7,2011,20,40,1
6,14595,4,2,7,2011,3,30,1
6,1662,4,2,7,2011,0,50,1
6,1662,4,2,7,2011,0,50,1
6,831,4,2,7,2011,0,5,1
6,831,4,2,7,2011,0,5,1
6,1016,4,2,7,2011,0,1,1
5,5773,4,1,7,2011,20,25,1
5,5773,4,1,7,2011,20,25,1
5,1656,4,1,7,2011,3,0,1
5,4906,5,1,7,2011,0,26,1
4,1504,4,30,6,2011,1,40,1
4,4952,5,30,6,2011,1,30,1
4,4952,5,30,6,2011,1,30,1
4,3783,4,30,6,2011,0,50,1
4,3783,4,30,6,2011,0,50,1
3,4952,5,29,6,2011,23,55,1
3,4952,5,29,6,2011,23,55,1
3,1965,5,29,6,2011,3,46,1
2,1656,4,28,6,2011,23,10,1
7,551,5,19,6,2011,0,5,1
7,551,5,19,6,2011,0,5,1
6,1662,4,18,6,2011,2,15,1
6,1662,4,18,6,2011,2,15,1
6,831,4,18,6,2011,1,5,1
6,831,4,18,6,2011,1,5,1
5,831,4,17,6,2011,23,0,1
5,1656,4,17,6,2011,23,0,1
5,6690,4,17,6,2011,3,30,1
5,7074,4,17,6,2011,0,50,1
4,1236,4,16,6,2011,1,0,1
4,831,4,16,6,2011,0,55,1
4,831,4,16,6,2011,0,55,1
4,8529,4,16,6,2011,0,10,1
4,8529,4,16,6,2011,0,10,1
3,831,4,15,6,2011,23,0,1
3,831,4,15,6,2011,23,0,1
3,5600,5,15,6,2011,4,15,1
3,5600,5,15,6,2011,4,15,1
3,1297,1,15,6,2011,3,36,1
3,1297,1,15,6,2011,3,36,1
3,859,1,15,6,2011,3,16,1
3,859,1,15,6,2011,3,16,1
3,1297,1,15,6,2011,2,45,1
3,1297,1,15,6,2011,2,45,1
7,831,4,5,6,2011,1,5,1
7,831,4,5,6,2011,1,5,1
6,831,4,4,6,2011,23,55,1
6,831,4,4,6,2011,23,55,1
6,831,4,4,6,2011,22,55,1
6,831,4,4,6,2011,22,55,1
6,5773,4,4,6,2011,20,30,1
6,5773,4,4,6,2011,20,30,1
6,1656,4,4,6,2011,3,0,1
6,4952,5,4,6,2011,2,10,1
6,4952,5,4,6,2011,2,10,1
5,2204,5,3,6,2011,23,50,1
5,2204,5,3,6,2011,23,50,1
5,3737,3,3,6,2011,1,40,1
5,3737,3,3,6,2011,1,40,1
4,8970,4,2,6,2011,22,0,1
4,2405,5,2,6,2011,3,45,1
4,2405,5,2,6,2011,3,45,1
4,5259,5,2,6,2011,3,2,1
4,551,5,2,6,2011,2,40,1
4,1223,5,2,6,2011,2,40,1
4,1223,5,2,6,2011,2,40,1
4,551,5,2,6,2011,2,40,1
4,3783,4,2,6,2011,1,10,1
3,4405,5,1,6,2011,2,7,1
2,8529,4,31,5,2011,22,30,1
2,1223,5,31,5,2011,3,34,1
6,5773,4,21,5,2011,20,15,1
6,5773,4,21,5,2011,20,15,1
6,551,5,21,5,2011,3,5,1
6,551,5,21,5,2011,3,5,1
6,3783,4,21,5,2011,2,0,1
6,4952,5,21,5,2011,1,30,1
6,4952,5,21,5,2011,1,30,1
6,551,5,21,5,2011,0,25,1
6,551,5,21,5,2011,0,25,1
5,3783,4,20,5,2011,23,20,1
5,3783,4,20,5,2011,23,20,1
5,1656,4,20,5,2011,2,0,1
5,1656,4,20,5,2011,2,0,1
4,5156,4,19,5,2011,23,50,1
4,5156,4,19,5,2011,23,50,1
4,551,5,19,5,2011,5,10,1
4,551,5,19,5,2011,5,10,1
4,3880,5,19,5,2011,4,20,1
4,3880,5,19,5,2011,4,20,1
4,11614,5,19,5,2011,4,10,1
4,11614,5,19,5,2011,4,10,1
4,11614,5,19,5,2011,4,10,1
4,6530,5,19,5,2011,3,40,1
4,6530,5,19,5,2011,3,40,1
4,4952,5,19,5,2011,1,10,1
4,4952,5,19,5,2011,1,10,1
4,4952,5,19,5,2011,0,15,1
4,1656,4,19,5,2011,0,15,1
4,4952,5,19,5,2011,0,15,1
3,1656,4,18,5,2011,23,55,1
3,1656,4,18,5,2011,23,55,1
3,4952,5,18,5,2011,22,59,1
3,4952,5,18,5,2011,22,59,1
3,1095,5,18,5,2011,3,4,1
2,2488,1,17,5,2011,4,53,1
2,2488,1,17,5,2011,4,53,1
2,4405,5,17,5,2011,4,35,1
2,4405,5,17,5,2011,4,35,1
2,5600,5,17,5,2011,4,5,1
2,5600,5,17,5,2011,4,5,1
7,16319,4,8,5,2011,23,30,1
7,16319,4,8,5,2011,23,30,1
7,16319,4,8,5,2011,23,30,1
7,8651,4,8,5,2011,6,25,1
7,551,5,8,5,2011,1,35,1
7,551,5,8,5,2011,1,35,1
6,4952,5,7,5,2011,22,55,1
6,4952,5,7,5,2011,22,55,1
6,5773,4,7,5,2011,20,10,1
6,5773,4,7,5,2011,20,10,1
6,4952,5,7,5,2011,3,15,1
6,4952,5,7,5,2011,3,15,1
6,4952,5,7,5,2011,1,51,1
6,4952,5,7,5,2011,1,51,1
6,551,5,7,5,2011,0,50,1
6,551,5,7,5,2011,0,50,1
2,5156,4,3,5,2011,23,35,1
2,2814,4,3,5,2011,4,18,1
2,2564,5,3,5,2011,2,44,1
2,4280,4,3,5,2011,1,0,1
7,10009,5,24,4,2011,3,59,1
7,551,5,24,4,2011,1,30,1
7,551,5,24,4,2011,1,30,1
6,551,5,23,4,2011,23,52,1
6,551,5,23,4,2011,23,52,1
6,5773,4,23,4,2011,20,0,1
6,5773,4,23,4,2011,20,0,1
6,551,5,23,4,2011,2,50,1
6,551,5,23,4,2011,2,50,1
6,9025,5,23,4,2011,2,41,1
6,551,5,23,4,2011,2,5,1
6,551,5,23,4,2011,2,5,1
6,551,5,23,4,2011,0,45,1
6,551,5,23,4,2011,0,45,1
5,125,2,22,4,2011,23,30,1
5,125,2,22,4,2011,23,30,1
5,4037,4,22,4,2011,2,6,1
5,4037,4,22,4,2011,2,6,1
4,1039,5,21,4,2011,1,15,1
4,1039,5,21,4,2011,1,15,1
3,551,5,20,4,2011,23,0,1
3,551,5,20,4,2011,23,0,1
2,4146,4,19,4,2011,21,50,1
2,4146,4,19,4,2011,21,50,1
2,1172,4,19,4,2011,1,50,1
2,1172,4,19,4,2011,1,50,1
2,575,5,19,4,2011,1,27,1
2,3783,4,19,4,2011,0,2,1
7,546,5,10,4,2011,1,40,1
7,575,5,10,4,2011,0,50,1
7,575,5,10,4,2011,0,50,1
7,575,5,10,4,2011,0,50,1
6,1236,4,9,4,2011,2,49,1
6,1236,4,9,4,2011,2,49,1
6,1236,4,9,4,2011,1,20,1
6,1236,4,9,4,2011,1,20,1
6,4952,5,9,4,2011,1,10,1
6,4952,5,9,4,2011,1,10,1
5,1862,5,8,4,2011,23,45,1
5,1862,5,8,4,2011,23,45,1
5,1016,4,8,4,2011,23,10,1
5,1016,4,8,4,2011,23,10,1
5,9719,4,8,4,2011,20,35,1
5,9719,4,8,4,2011,20,35,1
5,8651,4,8,4,2011,2,27,1
5,8651,4,8,4,2011,2,27,1
4,4405,5,7,4,2011,5,25,1
4,4405,5,7,4,2011,5,25,1
4,10275,5,7,4,2011,2,15,1
4,551,5,7,4,2011,1,40,1
4,551,5,7,4,2011,1,40,1
4,5156,4,7,4,2011,0,26,1
4,5156,4,7,4,2011,0,26,1
3,4952,5,6,4,2011,23,50,1
3,4952,5,6,4,2011,23,50,1
3,4952,5,6,4,2011,22,58,1
3,4952,5,6,4,2011,22,58,1
3,5773,4,6,4,2011,19,58,1
3,5773,4,6,4,2011,19,58,1
3,1520,5,6,4,2011,5,0,1
3,8218,5,6,4,2011,4,30,1
2,10608,4,5,4,2011,23,5,1
2,10608,4,5,4,2011,23,5,1
2,3300,4,5,4,2011,0,40,1
7,6690,4,27,3,2011,2,54,1
7,6690,4,27,3,2011,2,54,1
6,7183,4,26,3,2011,23,55,1
6,7183,4,26,3,2011,23,55,1
6,6690,4,26,3,2011,2,0,1
6,6690,4,26,3,2011,2,0,1
5,1662,4,25,3,2011,23,45,1
5,1662,4,25,3,2011,23,45,1
5,831,4,25,3,2011,23,10,1
5,831,4,25,3,2011,23,10,1
5,958,4,25,3,2011,20,45,1
5,958,4,25,3,2011,20,45,1
5,2989,5,25,3,2011,13,0,1
4,831,4,24,3,2011,23,25,1
4,831,4,24,3,2011,23,25,1
4,10405,4,24,3,2011,23,10,1
4,831,4,24,3,2011,22,15,1
4,831,4,24,3,2011,22,15,1
4,4405,5,24,3,2011,2,23,1
4,10405,4,24,3,2011,1,4,1
4,8104,5,24,3,2011,0,15,1
4,8104,5,24,3,2011,0,15,1
3,8104,1,23,3,2011,22,45,1
3,8104,1,23,3,2011,22,45,1
3,125,2,23,3,2011,2,30,1
3,932,5,23,3,2011,2,19,1
2,1504,4,22,3,2011,1,22,1
1,758,5,21,3,2011,3,39,1
7,831,4,13,3,2011,1,10,1
7,831,4,13,3,2011,1,10,1
7,6690,4,13,3,2011,0,39,1
6,831,4,12,3,2011,23,50,1
6,831,4,12,3,2011,23,50,1
6,831,4,12,3,2011,23,5,1
6,831,4,12,3,2011,23,5,1
6,831,4,12,3,2011,1,55,1
6,831,4,12,3,2011,1,55,1
6,831,4,12,3,2011,1,40,1
6,831,4,12,3,2011,1,40,1
6,831,4,12,3,2011,1,0,1
6,831,4,12,3,2011,1,0,1
6,831,4,12,3,2011,0,1,1
6,831,4,12,3,2011,0,1,1
5,1129,4,11,3,2011,9,0,1
5,1236,4,11,3,2011,2,10,1
4,4146,4,10,3,2011,0,37,1
4,4146,4,10,3,2011,0,37,1
4,1016,4,10,3,2011,0,15,1
4,1016,4,10,3,2011,0,15,1
3,5518,4,9,3,2011,22,9,1
3,5518,4,9,3,2011,22,9,1
3,8529,4,9,3,2011,1,14,1
2,5518,4,8,3,2011,23,4,1
2,5518,4,8,3,2011,23,4,1
2,5156,4,8,3,2011,0,30,1
1,5156,4,7,3,2011,22,26,1
7,831,4,27,2,2011,23,58,1
7,831,4,27,2,2011,23,58,1
7,831,4,27,2,2011,23,10,1
7,831,4,27,2,2011,23,10,1
7,831,4,27,2,2011,22,15,1
7,831,4,27,2,2011,22,15,1
7,125,2,27,2,2011,20,15,1
7,125,2,27,2,2011,20,15,1
7,1822,4,27,2,2011,13,30,1
7,1510,4,27,2,2011,7,20,1
7,551,5,27,2,2011,1,3,1
7,551,5,27,2,2011,1,3,1
7,6690,4,27,2,2011,1,3,1
