"day","address","location","date","month","year","hour","min","RUNAWAY"
4,803,6,11,2,2010,7,0,1
7,144,4,31,1,2010,18,40,1
7,3491,4,31,1,2010,17,0,1
7,11008,6,31,1,2010,8,43,1
5,4576,6,29,1,2010,18,58,1
5,718,7,29,1,2010,7,45,1
4,2096,8,28,1,2010,22,30,1
4,5350,8,28,1,2010,10,30,1
3,7955,4,27,1,2010,6,0,1
3,803,6,27,1,2010,1,0,1
2,7281,9,26,1,2010,14,30,1
2,3861,8,26,1,2010,7,30,1
5,7977,8,15,1,2010,16,30,1
3,803,6,13,1,2010,12,0,1
1,144,4,11,1,2010,15,35,1
1,1369,7,11,1,2010,14,45,1
1,2194,3,11,1,2010,8,15,1
6,144,4,26,12,2009,18,15,1
3,4576,6,23,12,2009,14,0,1
2,1052,4,22,12,2009,13,0,1
5,125,2,11,12,2009,22,0,1
5,14241,8,11,12,2009,9,10,1
4,144,4,10,12,2009,23,15,1
4,8409,8,10,12,2009,18,0,1
4,144,4,10,12,2009,17,55,1
3,4998,4,9,12,2009,18,0,1
2,1369,7,8,12,2009,14,20,1
2,803,6,8,12,2009,8,0,1
1,1352,4,7,12,2009,16,56,1
6,7833,7,28,11,2009,21,0,1
4,7850,3,26,11,2009,13,0,1
3,144,4,25,11,2009,17,30,1
3,144,4,25,11,2009,17,30,1
1,689,7,23,11,2009,21,0,1
1,7769,8,23,11,2009,7,30,1
1,6184,3,23,11,2009,3,0,1
7,689,7,15,11,2009,16,10,1
6,1369,7,14,11,2009,12,50,1
6,1369,7,14,11,2009,11,5,1
5,144,4,13,11,2009,15,26,1
4,8596,9,12,11,2009,6,45,1
2,144,4,10,11,2009,18,30,1
1,6597,9,9,11,2009,20,0,1
1,803,6,9,11,2009,7,30,1
7,1352,4,1,11,2009,18,11,1
4,4576,6,29,10,2009,8,30,1
3,8184,3,28,10,2009,22,0,1
2,6676,8,27,10,2009,19,15,1
2,11503,8,27,10,2009,12,0,1
1,10644,9,26,10,2009,15,0,1
6,4815,3,17,10,2009,14,0,1
5,803,6,16,10,2009,7,0,1
3,144,4,14,10,2009,20,30,1
3,8252,5,14,10,2009,7,0,1
1,4136,1,12,10,2009,0,1,1
7,11008,6,4,10,2009,11,30,1
5,6395,3,2,10,2009,22,0,1
5,125,2,2,10,2009,16,30,1
5,10640,8,2,10,2009,8,40,1
5,4576,6,2,10,2009,6,0,1
3,4573,9,30,9,2009,9,0,1
2,81,3,29,9,2009,15,30,1
2,689,7,29,9,2009,8,0,1
7,1597,8,20,9,2009,17,0,1
5,4576,6,18,9,2009,6,30,1
1,4512,6,14,9,2009,20,30,1
6,250,4,5,9,2009,7,0,1
5,1352,4,4,9,2009,18,40,1
4,756,3,3,9,2009,16,7,1
3,263,1,2,9,2009,8,30,1
3,144,4,2,9,2009,6,45,1
2,8184,3,1,9,2009,22,0,1
1,803,6,31,8,2009,8,45,1
4,740,5,20,8,2009,22,35,1
4,803,6,20,8,2009,11,0,1
3,689,7,19,8,2009,15,50,1
3,756,3,19,8,2009,12,45,1
2,144,4,18,8,2009,18,45,1
2,4576,6,18,8,2009,18,28,1
2,14717,6,18,8,2009,10,50,1
1,144,4,17,8,2009,15,40,1
6,803,6,8,8,2009,1,30,1
5,3059,8,7,8,2009,16,0,1
2,144,4,4,8,2009,17,50,1
2,8596,9,4,8,2009,13,30,1
1,12742,9,3,8,2009,12,30,1
1,13182,9,3,8,2009,12,0,1
7,2490,3,26,7,2009,9,30,1
6,144,4,25,7,2009,17,40,1
6,144,4,25,7,2009,17,28,1
5,7284,8,24,7,2009,0,5,1
4,740,5,23,7,2009,8,45,1
3,803,6,22,7,2009,13,30,1
7,125,2,12,7,2009,17,0,1
6,803,6,11,7,2009,10,30,1
5,6242,7,10,7,2009,13,0,1
4,12574,3,9,7,2009,11,0,1
1,628,8,6,7,2009,7,0,1
1,144,4,22,6,2009,16,30,1
4,144,4,11,6,2009,22,16,1
2,144,4,9,6,2009,22,48,1
2,144,4,9,6,2009,17,58,1
2,144,4,9,6,2009,16,41,1
1,144,4,8,6,2009,19,5,1
1,125,2,8,6,2009,7,30,1
6,4981,9,30,5,2009,16,0,1
6,803,6,30,5,2009,13,0,1
5,13182,9,29,5,2009,17,0,1
5,6450,7,29,5,2009,15,0,1
5,803,6,29,5,2009,10,21,1
3,628,8,27,5,2009,7,0,1
2,144,4,26,5,2009,19,15,1
6,144,4,16,5,2009,19,20,1
6,8596,9,16,5,2009,15,40,1
5,125,2,15,5,2009,7,0,1
4,2076,6,14,5,2009,23,0,1
4,7181,3,14,5,2009,18,0,1
4,4419,6,14,5,2009,7,0,1
3,13825,4,13,5,2009,16,0,1
1,11008,6,11,5,2009,8,0,1
6,2256,8,2,5,2009,21,0,1
5,1080,8,1,5,2009,23,0,1
4,3520,8,30,4,2009,19,10,1
3,19514,9,29,4,2009,12,0,1
5,144,4,17,4,2009,17,10,1
4,1369,7,16,4,2009,7,40,1
3,803,6,15,4,2009,8,0,1
2,438,6,14,4,2009,7,20,1
1,13490,9,13,4,2009,21,0,1
1,19514,9,13,4,2009,8,20,1
1,3175,7,13,4,2009,7,0,1
5,803,6,3,4,2009,19,0,1
4,803,6,2,4,2009,21,0,1
4,434,6,2,4,2009,8,30,1
3,144,4,1,4,2009,20,31,1
3,144,4,1,4,2009,17,55,1
7,8596,9,22,3,2009,16,0,1
6,8596,9,21,3,2009,16,30,1
5,8596,9,20,3,2009,7,5,1
5,4981,9,20,3,2009,1,41,1
2,144,4,17,3,2009,17,5,1
2,4981,9,17,3,2009,15,45,1
2,144,4,17,3,2009,14,10,1
2,2328,5,17,3,2009,8,0,1
1,4576,6,16,3,2009,22,45,1
1,144,4,16,3,2009,15,11,1
6,13182,9,7,3,2009,18,0,1
6,4981,9,7,3,2009,11,0,1
5,2490,3,6,3,2009,8,20,1
5,2490,3,6,3,2009,8,20,1
3,144,4,4,3,2009,21,55,1
3,689,7,4,3,2009,19,40,1
3,689,7,4,3,2009,19,40,1
2,8274,4,3,3,2009,23,0,1
2,670,3,3,3,2009,12,30,1
1,144,4,2,3,2009,17,42,1
1,8184,3,2,3,2009,8,15,1
7,8614,8,22,2,2009,21,25,1
7,203,2,22,2,2009,16,0,1
7,851,3,22,2,2009,15,45,1
7,233,8,22,2,2009,1,0,1
5,756,3,20,2,2009,12,0,1
5,756,3,20,2,2009,11,40,1
3,11008,6,18,2,2009,21,25,1
3,756,3,18,2,2009,13,30,1
1,2704,3,16,2,2009,18,0,1
1,5334,5,16,2,2009,11,58,1
7,8596,9,8,2,2009,15,0,1
6,803,6,7,2,2009,13,0,1
5,13490,9,6,2,2009,17,30,1
4,803,6,5,2,2009,18,0,1
1,2490,3,2,2,2009,7,50,1
7,125,2,25,1,2009,12,10,1
6,2790,3,24,1,2009,12,0,1
2,9259,3,20,1,2009,9,25,1
1,13183,9,19,1,2009,16,30,1
7,8184,3,11,1,2009,20,0,1
7,1449,1,11,1,2009,12,0,1
6,6184,3,10,1,2009,17,47,1
5,13182,9,9,1,2009,7,15,1
5,125,2,9,1,2009,6,40,1
2,8596,9,6,1,2009,16,30,1
2,803,6,6,1,2009,12,30,1
1,1369,7,5,1,2009,13,25,1
5,803,6,26,12,2008,0,30,1
4,689,7,25,12,2008,10,30,1
3,11141,7,24,12,2008,8,0,1
6,4981,9,13,12,2008,0,6,1
4,4576,6,11,12,2008,15,0,1
4,803,6,11,12,2008,0,1,1
3,4811,8,10,12,2008,14,0,1
4,7076,8,27,11,2008,18,30,1
2,3487,9,25,11,2008,23,30,1
2,1615,2,25,11,2008,23,0,1
2,11058,8,25,11,2008,21,45,1
5,6951,7,14,11,2008,11,50,1
2,2274,7,11,11,2008,14,15,1
2,756,3,11,11,2008,9,50,1
6,2490,3,1,11,2008,12,40,1
6,689,7,1,11,2008,11,30,1
4,656,9,30,10,2008,16,0,1
2,2490,3,28,10,2008,9,35,1
1,756,3,27,10,2008,14,5,1
1,756,3,27,10,2008,13,50,1
7,144,4,19,10,2008,19,54,1
7,144,4,19,10,2008,17,40,1
7,3277,8,19,10,2008,16,0,1
7,144,4,19,10,2008,7,25,1
6,656,9,18,10,2008,22,15,1
6,250,4,18,10,2008,9,30,1
5,4576,6,17,10,2008,6,30,1
5,4576,6,17,10,2008,6,30,1
4,144,4,16,10,2008,21,25,1
3,280,3,15,10,2008,22,0,1
2,656,9,14,10,2008,19,0,1
2,779,2,14,10,2008,15,15,1
6,803,6,4,10,2008,0,30,1
4,2955,3,2,10,2008,20,0,1
3,756,3,1,10,2008,10,45,1
3,756,3,1,10,2008,10,40,1
1,7166,9,29,9,2008,16,30,1
4,8596,9,18,9,2008,23,0,1
1,7166,9,15,9,2008,22,23,1
6,5906,3,6,9,2008,21,0,1
5,6706,9,5,9,2008,21,30,1
5,144,4,5,9,2008,15,15,1
4,656,9,4,9,2008,6,21,1
4,656,9,4,9,2008,6,21,1
4,8596,9,21,8,2008,10,0,1
3,15554,3,20,8,2008,8,30,1
2,7750,8,19,8,2008,20,0,1
6,9453,5,9,8,2008,0,1,1
1,7166,9,4,8,2008,6,45,1
7,689,7,27,7,2008,16,45,1
5,144,4,25,7,2008,22,0,1
1,4457,7,21,7,2008,0,1,1
5,803,6,11,7,2008,18,15,1
5,9453,5,11,7,2008,11,2,1
5,2696,4,11,7,2008,8,0,1
4,9453,5,10,7,2008,11,30,1
3,2490,3,9,7,2008,1,50,1
2,2490,3,8,7,2008,22,30,1
2,1369,7,8,7,2008,13,19,1
2,582,3,8,7,2008,8,0,1
1,803,6,7,7,2008,11,0,1
5,803,6,27,6,2008,19,15,1
4,8596,9,26,6,2008,21,0,1
4,281,4,26,6,2008,10,0,1
3,3337,4,25,6,2008,20,0,1
3,15264,9,25,6,2008,13,30,1
6,803,6,14,6,2008,21,0,1
6,5602,5,14,6,2008,10,3,1
5,8596,9,13,6,2008,20,0,1
5,631,2,13,6,2008,15,0,1
4,4988,4,12,6,2008,20,0,1
3,8596,9,11,6,2008,10,45,1
3,3092,5,11,6,2008,8,0,1
5,3056,8,30,5,2008,14,0,1
5,631,2,30,5,2008,11,25,1
7,9201,9,18,5,2008,12,0,1
6,7848,3,17,5,2008,21,30,1
5,12220,9,16,5,2008,15,0,1
4,803,6,15,5,2008,12,30,1
4,689,7,1,5,2008,21,35,1
2,1803,8,29,4,2008,9,0,1
6,803,6,19,4,2008,22,0,1
5,7575,6,18,4,2008,12,0,1
5,3419,8,18,4,2008,7,15,1
3,803,6,16,4,2008,0,1,1
2,803,6,15,4,2008,17,50,1
6,7942,5,5,4,2008,20,0,1
5,3487,9,4,4,2008,8,0,1
3,6706,9,2,4,2008,22,23,1
3,631,2,2,4,2008,20,0,1
3,803,6,2,4,2008,7,30,1
5,689,7,21,3,2008,7,15,1
2,4333,7,18,3,2008,0,1,1
1,13182,9,17,3,2008,17,0,1
1,7572,6,17,3,2008,12,0,1
7,11008,6,9,3,2008,22,5,1
4,9453,5,6,3,2008,10,50,1
1,803,6,3,3,2008,18,44,1
5,5044,9,22,2,2008,21,0,1
5,6706,9,22,2,2008,16,55,1
4,803,6,21,2,2008,18,30,1
4,1182,5,21,2,2008,0,1,1
7,11008,6,10,2,2008,10,35,1
6,2515,9,9,2,2008,0,10,1
5,803,6,8,2,2008,15,0,1
5,11008,6,8,2,2008,14,30,1
4,13215,7,7,2,2008,16,0,1
3,4442,3,6,2,2008,17,18,1
7,803,6,27,1,2008,19,0,1
7,8596,9,27,1,2008,18,25,1
6,803,6,26,1,2008,20,5,1
4,689,7,24,1,2008,19,55,1
4,656,9,24,1,2008,17,51,1
4,11008,6,24,1,2008,10,40,1
3,9453,5,23,1,2008,13,30,1
2,649,9,22,1,2008,1,0,1
7,4576,6,13,1,2008,16,0,1
6,4097,2,12,1,2008,13,0,1
6,6661,3,12,1,2008,10,45,1
4,2490,3,10,1,2008,19,4,1
4,8596,9,10,1,2008,15,53,1
3,9453,5,9,1,2008,13,0,1
1,7482,9,7,1,2008,21,0,1
7,8596,9,30,12,2007,22,0,1
6,13182,9,29,12,2007,3,15,1
5,1392,4,28,12,2007,21,45,1
3,9453,5,26,12,2007,19,0,1
3,9453,5,26,12,2007,18,45,1
2,125,2,25,12,2007,15,0,1
1,13182,9,10,12,2007,21,30,1
1,1803,8,10,12,2007,14,0,1
1,8596,9,10,12,2007,8,10,1
7,7572,6,2,12,2007,12,10,1
6,8596,9,1,12,2007,16,0,1
5,656,9,30,11,2007,16,0,1
4,11008,6,29,11,2007,7,30,1
2,756,3,27,11,2007,9,0,1
1,7430,9,26,11,2007,19,0,1
5,165,9,16,11,2007,11,45,1
4,1331,4,15,11,2007,2,9,1
3,479,9,14,11,2007,9,0,1
7,803,6,4,11,2007,2,30,1
6,8596,9,3,11,2007,13,40,1
4,434,6,1,11,2007,15,20,1
4,7190,8,1,11,2007,12,0,1
3,689,7,31,10,2007,15,10,1
1,7158,9,29,10,2007,8,0,1
5,5044,9,19,10,2007,17,30,1
4,9453,5,18,10,2007,18,20,1
4,9453,5,18,10,2007,16,45,1
3,8596,9,17,10,2007,22,0,1
3,8596,9,17,10,2007,22,0,1
2,7190,8,16,10,2007,23,30,1
2,164,4,16,10,2007,8,0,1
1,7011,9,15,10,2007,17,30,1
1,803,6,1,10,2007,16,50,1
1,12452,8,1,10,2007,12,20,1
1,10234,8,1,10,2007,7,30,1
5,9453,5,21,9,2007,11,45,1
2,803,6,18,9,2007,18,0,1
1,803,6,17,9,2007,22,0,1
3,803,6,5,9,2007,19,0,1
2,8783,5,4,9,2007,10,30,1
2,779,2,4,9,2007,8,30,1
6,689,7,25,8,2007,20,41,1
6,13182,9,25,8,2007,2,55,1
6,13182,9,25,8,2007,2,55,1
4,13182,9,23,8,2007,18,20,1
3,8596,9,22,8,2007,14,30,1
7,13182,9,12,8,2007,2,40,1
6,803,6,11,8,2007,22,10,1
6,2490,3,11,8,2007,11,30,1
5,11008,6,10,8,2007,15,15,1
5,176,1,27,7,2007,19,0,1
5,6661,3,27,7,2007,11,30,1
4,125,2,26,7,2007,16,0,1
1,689,7,23,7,2007,16,20,1
7,14851,9,15,7,2007,12,20,1
6,11008,6,14,7,2007,14,0,1
6,14851,9,14,7,2007,12,0,1
5,11008,6,13,7,2007,20,0,1
5,11008,6,13,7,2007,12,20,1
5,8596,9,13,7,2007,7,0,1
5,8596,9,13,7,2007,7,0,1
4,6504,3,12,7,2007,15,0,1
4,14851,9,12,7,2007,10,30,1
6,2868,7,30,6,2007,12,0,1
5,803,6,29,6,2007,19,0,1
5,1400,7,29,6,2007,14,0,1
5,7191,8,29,6,2007,13,30,1
3,144,4,27,6,2007,0,25,1
2,4981,9,26,6,2007,22,50,1
1,10687,4,25,6,2007,12,0,1
6,15625,3,16,6,2007,1,50,1
3,803,6,13,6,2007,15,0,1
6,4981,9,2,6,2007,23,0,1
6,282,6,2,6,2007,12,0,1
5,4981,9,1,6,2007,13,0,1
5,14851,9,1,6,2007,12,20,1
5,125,2,1,6,2007,7,0,1
1,9144,1,28,5,2007,19,30,1
7,14851,9,20,5,2007,1,30,1
5,2490,3,18,5,2007,16,0,1
4,803,6,17,5,2007,21,30,1
4,803,6,17,5,2007,0,1,1
1,220,4,14,5,2007,8,30,1
6,144,4,5,5,2007,16,30,1
6,656,9,5,5,2007,8,45,1
5,6184,3,4,5,2007,7,35,1
3,803,6,2,5,2007,23,0,1
2,631,2,1,5,2007,21,30,1
2,803,6,1,5,2007,18,0,1
2,2955,3,1,5,2007,7,0,1
1,803,6,30,4,2007,18,26,1
1,13182,9,30,4,2007,7,30,1
7,3710,8,22,4,2007,23,0,1
5,4981,9,20,4,2007,23,0,1
2,1400,7,17,4,2007,19,0,1
1,4703,1,16,4,2007,2,14,1
5,4981,9,6,4,2007,18,5,1
2,803,6,3,4,2007,19,0,1
2,803,6,3,4,2007,19,0,1
2,434,6,20,3,2007,9,30,1
2,14851,9,20,3,2007,7,50,1
1,6893,9,19,3,2007,21,45,1
6,4981,9,10,3,2007,23,0,1
1,14851,9,5,3,2007,10,30,1
1,3120,7,5,3,2007,8,50,1
7,4367,8,25,2,2007,0,30,1
5,756,3,23,2,2007,0,1,1
3,803,6,21,2,2007,13,30,1
2,803,6,20,2,2007,14,0,1
1,9453,5,19,2,2007,9,0,1
1,9453,5,19,2,2007,9,0,1
4,656,9,8,2,2007,22,50,1
4,3727,10,8,2,2007,0,10,1
3,10602,1,7,2,2007,17,0,1
3,631,2,7,2,2007,14,30,1
3,803,6,7,2,2007,13,40,1
2,11008,6,6,2,2007,20,30,1
2,125,2,6,2,2007,14,30,1
6,2746,8,27,1,2007,10,0,1
4,2881,5,25,1,2007,18,0,1
1,756,3,22,1,2007,14,40,1
1,803,6,22,1,2007,8,30,1
5,4981,9,12,1,2007,23,0,1
5,803,6,12,1,2007,19,18,1
5,803,6,12,1,2007,16,30,1
2,2089,3,9,1,2007,7,35,1
7,2490,3,31,12,2006,22,0,1
7,2490,3,31,12,2006,19,15,1
7,689,7,31,12,2006,13,15,1
7,13182,9,31,12,2006,9,30,1
7,1969,4,31,12,2006,1,25,1
6,2490,3,30,12,2006,16,0,1
4,2490,3,28,12,2006,19,15,1
2,3511,5,26,12,2006,19,45,1
2,7509,8,26,12,2006,15,0,1
7,2490,3,17,12,2006,13,15,1
6,4691,5,16,12,2006,17,0,1
6,803,6,16,12,2006,11,0,1
4,803,6,14,12,2006,20,0,1
4,264,9,14,12,2006,19,0,1
3,83,2,13,12,2006,7,25,1
2,803,6,12,12,2006,23,0,1
1,631,2,11,12,2006,21,30,1
1,11446,8,11,12,2006,18,30,1
7,803,6,3,12,2006,13,0,1
6,13182,9,2,12,2006,23,0,1
6,13182,9,2,12,2006,23,0,1
6,13182,9,2,12,2006,23,0,1
6,803,6,2,12,2006,18,10,1
6,6060,3,2,12,2006,18,0,1
3,2490,3,29,11,2006,20,30,1
1,803,6,27,11,2006,20,30,1
1,2490,3,27,11,2006,18,30,1
1,125,2,27,11,2006,18,17,1
1,12317,9,27,11,2006,14,10,1
7,125,2,19,11,2006,20,0,1
7,965,1,19,11,2006,20,0,1
6,4981,9,18,11,2006,23,0,1
6,631,2,18,11,2006,19,0,1
5,4576,6,17,11,2006,8,30,1
5,13182,9,17,11,2006,8,0,1
4,803,6,16,11,2006,19,0,1
3,7509,8,15,11,2006,18,0,1
2,1369,7,14,11,2006,22,25,1
2,4231,9,14,11,2006,21,30,1
2,894,7,14,11,2006,15,30,1
7,803,6,5,11,2006,9,0,1
7,803,6,5,11,2006,9,0,1
6,4981,9,4,11,2006,23,0,1
6,1790,1,4,11,2006,14,0,1
4,656,9,2,11,2006,7,15,1
4,656,9,2,11,2006,7,15,1
4,656,9,2,11,2006,7,15,1
3,2510,8,1,11,2006,23,30,1
3,1369,7,1,11,2006,7,45,1
3,3991,8,1,11,2006,7,30,1
2,8596,9,31,10,2006,23,10,1
2,13570,9,31,10,2006,14,0,1
5,4981,9,20,10,2006,23,0,1
5,11008,6,20,10,2006,18,30,1
5,11008,6,20,10,2006,8,20,1
5,11324,8,20,10,2006,0,1,1
3,11008,6,18,10,2006,19,15,1
3,11008,6,18,10,2006,19,15,1
2,17728,6,17,10,2006,12,0,1
1,5469,1,16,10,2006,15,30,1
6,4981,9,7,10,2006,23,0,1
6,8075,3,7,10,2006,23,0,1
6,11008,6,7,10,2006,17,57,1
6,4981,9,7,10,2006,16,30,1
6,6683,3,7,10,2006,11,0,1
5,4981,9,6,10,2006,23,0,1
5,11008,6,6,10,2006,12,33,1
4,11008,6,5,10,2006,11,50,1
7,9453,5,24,9,2006,19,45,1
6,1369,7,23,9,2006,22,7,1
6,1369,7,23,9,2006,22,7,1
6,3673,3,23,9,2006,16,0,1
5,4981,9,22,9,2006,23,0,1
5,4981,9,22,9,2006,23,0,1
5,11008,6,22,9,2006,4,50,1
5,8973,1,22,9,2006,0,5,1
3,1369,7,20,9,2006,16,15,1
3,1369,7,20,9,2006,14,0,1
1,12026,8,18,9,2006,13,18,1
7,8596,9,10,9,2006,14,0,1
6,4981,9,9,9,2006,23,0,1
6,2490,3,9,9,2006,23,0,1
6,4981,9,9,9,2006,23,0,1
6,803,6,9,9,2006,8,0,1
5,3497,8,8,9,2006,7,0,1
4,803,6,7,9,2006,12,0,1
3,4325,4,6,9,2006,21,45,1
5,4981,9,25,8,2006,23,0,1
4,803,6,24,8,2006,14,0,1
4,2951,8,24,8,2006,12,45,1
3,2490,3,23,8,2006,13,10,1
3,2490,3,23,8,2006,13,10,1
6,14612,1,12,8,2006,19,25,1
5,7218,3,11,8,2006,18,50,1
4,4981,9,10,8,2006,12,0,1
3,11008,6,9,8,2006,16,20,1
2,4325,4,8,8,2006,16,0,1
7,4981,9,30,7,2006,11,0,1
4,4981,9,27,7,2006,23,58,1
3,803,6,26,7,2006,21,27,1
2,562,9,25,7,2006,9,20,1
6,11008,6,15,7,2006,1,43,1
5,11008,6,14,7,2006,14,20,1
5,4594,3,14,7,2006,13,0,1
4,4981,9,13,7,2006,23,0,1
4,1369,7,13,7,2006,16,45,1
4,4057,3,13,7,2006,12,30,1
3,11008,6,12,7,2006,16,0,1
3,4325,4,12,7,2006,11,30,1
1,5044,9,10,7,2006,16,30,1
7,11008,6,2,7,2006,16,0,1
6,4981,9,1,7,2006,20,0,1
6,803,6,1,7,2006,0,1,1
2,4981,9,27,6,2006,14,25,1
2,11008,6,27,6,2006,13,35,1
1,11008,6,26,6,2006,15,0,1
7,6706,9,18,6,2006,23,25,1
7,6706,9,18,6,2006,23,25,1
7,11008,6,18,6,2006,17,53,1
6,4981,9,17,6,2006,22,0,1
6,13333,7,17,6,2006,13,30,1
5,4981,9,16,6,2006,22,0,1
5,4981,9,16,6,2006,22,0,1
5,4981,9,16,6,2006,22,0,1
5,144,4,16,6,2006,21,30,1
4,4981,9,15,6,2006,21,15,1
4,4981,9,15,6,2006,15,2,1
3,4325,4,14,6,2006,22,15,1
3,4712,7,14,6,2006,11,0,1
3,5647,8,14,6,2006,8,15,1
2,11008,6,13,6,2006,19,50,1
2,11008,6,13,6,2006,13,55,1
1,803,6,12,6,2006,21,30,1
6,11008,6,3,6,2006,21,56,1
6,11008,6,3,6,2006,10,45,1
5,6893,9,2,6,2006,9,30,1
4,4981,9,1,6,2006,19,30,1
4,4981,9,1,6,2006,15,30,1
4,2490,3,1,6,2006,7,30,1
3,803,6,31,5,2006,11,0,1
2,803,6,30,5,2006,21,0,1
1,803,6,29,5,2006,14,0,1
7,3808,9,21,5,2006,22,15,1
7,600,3,21,5,2006,13,30,1
6,803,6,20,5,2006,15,0,1
5,125,2,19,5,2006,14,15,1
1,803,6,15,5,2006,18,28,1
7,803,6,7,5,2006,20,0,1
7,13420,7,7,5,2006,15,0,1
5,803,6,5,5,2006,23,0,1
3,5949,6,3,5,2006,19,0,1
7,8698,8,23,4,2006,16,0,1
5,434,6,21,4,2006,20,31,1
5,11008,6,21,4,2006,20,15,1
5,9453,5,21,4,2006,15,0,1
5,9453,5,21,4,2006,15,0,1
4,1606,2,20,4,2006,11,30,1
1,6676,8,17,4,2006,18,15,1
7,1907,5,9,4,2006,17,0,1
6,2096,8,8,4,2006,22,0,1
6,689,7,8,4,2006,18,55,1
5,8063,4,7,4,2006,1,0,1
4,689,7,6,4,2006,10,16,1
1,11008,6,3,4,2006,23,0,1
1,803,6,3,4,2006,22,0,1
1,2135,8,3,4,2006,18,0,1
5,4881,1,24,3,2006,17,51,1
4,803,6,23,3,2006,20,0,1
6,1546,8,11,3,2006,12,30,1
6,6598,3,11,3,2006,12,30,1
5,1895,3,10,3,2006,16,30,1
5,4325,4,10,3,2006,10,0,1
4,6706,9,9,3,2006,16,35,1
2,11008,6,7,3,2006,10,0,1
1,803,6,6,3,2006,0,1,1
5,9453,5,24,2,2006,14,5,1
4,6751,3,23,2,2006,10,45,1
3,6134,8,22,2,2006,20,30,1
3,3673,3,22,2,2006,13,20,1
2,803,6,21,2,2006,16,0,1
2,1449,1,21,2,2006,3,0,1
1,192,1,20,2,2006,5,49,1
6,9453,5,11,2,2006,18,30,1
5,803,6,10,2,2006,18,0,1
5,5656,4,10,2,2006,12,30,1
5,9453,5,10,2,2006,11,45,1
4,5524,5,9,2,2006,19,10,1
4,803,6,9,2,2006,18,30,1
3,2490,3,8,2,2006,17,43,1
1,512,8,6,2,2006,7,45,1
6,3738,8,28,1,2006,21,15,1
1,2185,4,23,1,2006,17,30,1
1,803,6,23,1,2006,11,0,1
5,9629,5,13,1,2006,8,30,1
5,4177,6,13,1,2006,8,15,1
4,6706,9,12,1,2006,22,0,1
4,8235,9,12,1,2006,7,23,1
3,2420,8,11,1,2006,17,45,1
2,1194,5,10,1,2006,15,0,1
2,4325,4,10,1,2006,7,0,1
1,12363,9,9,1,2006,7,30,1
5,803,6,30,12,2005,1,30,1
4,15670,7,29,12,2005,21,0,1
4,2666,3,29,12,2005,20,0,1
4,2490,3,29,12,2005,16,30,1
4,125,2,29,12,2005,7,0,1
4,5949,6,29,12,2005,0,22,1
2,14851,9,27,12,2005,15,0,1
7,14851,9,18,12,2005,23,0,1
7,4981,9,18,12,2005,16,0,1
2,2490,3,13,12,2005,19,30,1
2,803,6,13,12,2005,9,50,1
1,803,6,12,12,2005,10,0,1
7,2490,3,4,12,2005,21,45,1
5,4736,3,2,12,2005,16,30,1
4,8596,9,1,12,2005,7,0,1
3,8596,9,30,11,2005,22,0,1
3,4981,9,30,11,2005,21,5,1
3,4981,9,30,11,2005,21,5,1
6,17300,3,19,11,2005,15,30,1
6,803,6,19,11,2005,15,0,1
5,2490,3,18,11,2005,22,30,1
5,803,6,18,11,2005,9,55,1
5,803,6,18,11,2005,4,30,1
4,803,6,17,11,2005,19,0,1
3,438,6,16,11,2005,9,0,1
2,803,6,15,11,2005,11,20,1
2,803,6,15,11,2005,11,0,1
1,2854,4,14,11,2005,17,20,1
4,1369,7,3,11,2005,17,40,1
7,803,6,23,10,2005,10,20,1
4,13774,9,20,10,2005,19,30,1
2,2798,6,18,10,2005,14,0,1
1,7251,1,17,10,2005,23,0,1
1,6916,4,17,10,2005,8,17,1
7,17300,3,9,10,2005,16,30,1
5,3924,8,7,10,2005,16,0,1
5,1257,5,7,10,2005,12,5,1
5,144,4,7,10,2005,6,15,1
5,17300,3,7,10,2005,0,10,1
4,2490,3,6,10,2005,20,40,1
3,14851,9,5,10,2005,9,30,1
2,803,6,4,10,2005,20,30,1
2,5169,2,4,10,2005,17,30,1
2,5948,3,4,10,2005,17,10,1
6,803,6,24,9,2005,11,0,1
5,2490,3,23,9,2005,17,0,1
4,281,4,22,9,2005,22,30,1
4,803,6,22,9,2005,20,50,1
4,5082,4,22,9,2005,13,45,1
3,803,6,21,9,2005,12,50,1
2,2490,3,20,9,2005,22,0,1
7,5046,8,11,9,2005,19,0,1
6,4325,4,10,9,2005,23,0,1
5,4813,7,9,9,2005,10,30,1
4,10048,7,8,9,2005,22,0,1
4,9453,5,8,9,2005,13,0,1
3,803,6,7,9,2005,16,5,1
3,6916,4,7,9,2005,13,45,1
3,803,6,7,9,2005,9,0,1
1,6706,9,5,9,2005,16,10,1
1,6706,9,5,9,2005,10,45,1
1,125,2,5,9,2005,9,0,1
2,803,6,23,8,2005,21,0,1
3,5044,9,10,8,2005,16,0,1
3,125,2,10,8,2005,14,20,1
2,2500,6,9,8,2005,6,30,1
2,14851,9,9,8,2005,1,0,1
2,14851,9,9,8,2005,1,0,1
7,14851,9,31,7,2005,18,0,1
6,15979,9,30,7,2005,18,30,1
1,2033,3,25,7,2005,20,0,1
5,11324,8,15,7,2005,22,30,1
5,125,2,15,7,2005,12,30,1
5,4981,9,15,7,2005,9,15,1
4,803,6,14,7,2005,22,50,1
4,11670,6,14,7,2005,15,0,1
4,1257,5,14,7,2005,11,0,1
