"day","address","location","date","month","year","hour","min","TRESPASS"
4,2204,5,20,2,2014,23,22,1
4,10755,6,20,2,2014,16,0,1
4,8439,6,20,2,2014,8,10,1
4,6420,2,20,2,2014,8,10,1
3,8771,2,19,2,2014,3,0,1
2,2620,5,18,2,2014,21,30,1
2,98,4,18,2,2014,18,9,1
2,6787,3,18,2,2014,13,48,1
2,11622,9,18,2,2014,13,25,1
2,263,1,18,2,2014,7,30,1
2,358,6,18,2,2014,7,5,1
1,7945,5,17,2,2014,18,20,1
1,9910,9,17,2,2014,17,30,1
1,4378,2,17,2,2014,9,12,1
1,2332,2,17,2,2014,7,32,1
1,3116,1,17,2,2014,2,54,1
7,1918,1,9,2,2014,1,45,1
7,2575,9,9,2,2014,1,30,1
6,11397,5,8,2,2014,14,30,1
6,3283,6,8,2,2014,2,48,1
5,13928,1,7,2,2014,23,23,1
5,13929,7,7,2,2014,23,10,1
5,413,1,7,2,2014,16,35,1
5,2855,1,7,2,2014,9,0,1
5,7084,9,7,2,2014,8,40,1
5,190,9,7,2,2014,7,59,1
5,3619,2,7,2,2014,4,12,1
4,263,1,6,2,2014,23,0,1
4,1042,3,6,2,2014,21,0,1
4,1762,9,6,2,2014,10,5,1
4,11083,8,6,2,2014,3,50,1
3,1263,2,5,2,2014,23,19,1
3,501,4,5,2,2014,20,37,1
3,1397,3,5,2,2014,14,30,1
2,7784,2,4,2,2014,20,0,1
2,22,10,4,2,2014,2,20,1
1,1469,3,3,2,2014,0,45,1
7,2617,1,26,1,2014,17,0,1
7,379,1,26,1,2014,14,45,1
7,232,4,26,1,2014,6,30,1
7,12416,3,26,1,2014,1,6,1
6,356,3,25,1,2014,10,26,1
6,720,5,25,1,2014,10,14,1
5,3653,9,24,1,2014,9,45,1
4,4836,6,23,1,2014,6,7,1
3,6483,1,22,1,2014,20,0,1
3,5137,3,22,1,2014,8,37,1
2,3567,6,21,1,2014,16,1,1
2,238,2,21,1,2014,8,30,1
2,2563,10,21,1,2014,6,2,1
2,12438,6,21,1,2014,4,48,1
1,10712,1,20,1,2014,20,15,1
1,2620,5,20,1,2014,16,53,1
1,8989,3,20,1,2014,15,43,1
1,14127,2,20,1,2014,8,47,1
1,1319,2,20,1,2014,7,43,1
7,1224,1,12,1,2014,21,0,1
7,157,10,12,1,2014,16,58,1
7,806,9,12,1,2014,14,0,1
7,872,2,12,1,2014,7,46,1
6,232,4,11,1,2014,21,35,1
6,3094,1,11,1,2014,13,30,1
6,2739,2,11,1,2014,6,0,1
6,390,5,11,1,2014,3,48,1
5,355,2,10,1,2014,18,10,1
5,146,10,10,1,2014,11,51,1
5,3619,2,10,1,2014,0,50,1
4,4468,8,9,1,2014,12,50,1
4,125,2,9,1,2014,7,28,1
3,8101,4,8,1,2014,22,54,1
3,3395,8,8,1,2014,14,50,1
3,22,10,8,1,2014,14,20,1
3,8251,5,8,1,2014,7,10,1
3,2483,1,8,1,2014,0,30,1
2,1378,6,7,1,2014,23,0,1
2,8242,5,7,1,2014,18,15,1
2,408,2,7,1,2014,16,40,1
2,12617,8,7,1,2014,12,42,1
2,704,2,7,1,2014,9,55,1
1,772,10,6,1,2014,21,0,1
1,8242,5,6,1,2014,20,12,1
1,408,2,6,1,2014,16,52,1
1,13493,1,6,1,2014,1,0,1
7,939,5,29,12,2013,18,0,1
7,408,2,29,12,2013,16,12,1
6,242,10,28,12,2013,20,3,1
6,2222,1,28,12,2013,17,56,1
6,8556,4,28,12,2013,17,29,1
6,8556,4,28,12,2013,15,0,1
5,8701,1,27,12,2013,14,2,1
5,8989,3,27,12,2013,11,50,1
5,939,5,27,12,2013,10,0,1
5,7139,3,27,12,2013,5,25,1
3,2855,1,25,12,2013,22,30,1
3,10115,9,25,12,2013,14,0,1
2,716,5,24,12,2013,23,53,1
2,14355,9,24,12,2013,18,0,1
1,705,5,23,12,2013,10,43,1
1,12374,5,23,12,2013,7,44,1
7,77,10,15,12,2013,10,0,1
7,22,10,15,12,2013,9,0,1
7,10917,5,15,12,2013,9,0,1
6,4994,4,14,12,2013,19,30,1
6,501,4,14,12,2013,16,10,1
6,157,10,14,12,2013,12,49,1
6,14406,6,14,12,2013,3,40,1
4,653,10,12,12,2013,14,21,1
4,14432,6,12,12,2013,2,57,1
4,501,4,12,12,2013,1,34,1
3,5744,8,11,12,2013,20,30,1
2,1975,2,10,12,2013,9,34,1
2,501,4,10,12,2013,9,13,1
2,2610,8,10,12,2013,5,7,1
7,2301,5,1,12,2013,22,30,1
7,1428,3,1,12,2013,16,18,1
7,5393,5,1,12,2013,12,0,1
7,359,10,1,12,2013,10,25,1
6,6345,3,30,11,2013,23,27,1
6,1254,2,30,11,2013,19,25,1
6,12346,9,30,11,2013,15,20,1
6,379,1,30,11,2013,7,35,1
6,7109,1,30,11,2013,4,45,1
6,1021,4,30,11,2013,3,39,1
5,917,9,29,11,2013,18,53,1
5,501,4,29,11,2013,14,13,1
5,7994,7,29,11,2013,12,45,1
5,9543,4,29,11,2013,7,0,1
5,12270,9,29,11,2013,1,30,1
4,213,4,28,11,2013,21,10,1
4,5241,5,28,11,2013,19,0,1
4,1571,7,28,11,2013,15,45,1
4,2143,8,28,11,2013,10,38,1
3,7913,3,27,11,2013,13,40,1
3,501,4,27,11,2013,9,45,1
1,2016,6,25,11,2013,20,25,1
1,166,10,25,11,2013,16,30,1
1,468,2,25,11,2013,2,59,1
6,9684,2,16,11,2013,23,30,1
6,2436,5,16,11,2013,18,15,1
6,8735,1,16,11,2013,18,10,1
6,22,10,16,11,2013,16,0,1
6,927,1,16,11,2013,9,58,1
6,3180,10,16,11,2013,8,24,1
5,408,2,15,11,2013,18,55,1
5,795,3,15,11,2013,16,0,1
5,363,2,15,11,2013,15,9,1
5,8735,1,15,11,2013,14,50,1
5,263,1,15,11,2013,12,2,1
5,1431,10,15,11,2013,2,38,1
3,7731,9,13,11,2013,18,30,1
3,14454,3,13,11,2013,10,0,1
3,3255,5,13,11,2013,8,40,1
2,2091,2,12,11,2013,16,20,1
2,1474,4,12,11,2013,14,14,1
2,4415,5,12,11,2013,10,0,1
2,4836,6,12,11,2013,8,35,1
2,501,4,12,11,2013,7,42,1
1,1254,2,11,11,2013,12,30,1
1,39,3,11,11,2013,12,28,1
1,13885,5,11,11,2013,6,44,1
7,408,2,3,11,2013,16,47,1
7,305,9,3,11,2013,15,45,1
6,22,10,2,11,2013,12,50,1
6,3973,4,2,11,2013,10,0,1
5,408,2,1,11,2013,15,20,1
5,538,8,1,11,2013,12,50,1
5,784,2,1,11,2013,10,15,1
5,10338,4,1,11,2013,3,30,1
4,1210,1,31,10,2013,22,43,1
4,232,4,31,10,2013,22,20,1
4,1233,4,31,10,2013,15,30,1
4,263,1,31,10,2013,10,0,1
4,5164,4,31,10,2013,0,1,1
3,14454,3,30,10,2013,9,51,1
2,6086,1,29,10,2013,17,57,1
2,2563,10,29,10,2013,4,45,1
1,501,4,28,10,2013,21,35,1
1,1379,1,28,10,2013,14,0,1
1,2382,1,28,10,2013,10,58,1
1,501,4,28,10,2013,8,51,1
1,260,9,28,10,2013,8,30,1
1,3532,3,28,10,2013,7,32,1
7,784,2,20,10,2013,17,0,1
6,2016,6,19,10,2013,16,30,1
6,896,2,19,10,2013,15,30,1
6,1379,1,19,10,2013,4,0,1
5,4703,1,18,10,2013,23,34,1
5,1897,1,18,10,2013,9,51,1
5,3576,5,18,10,2013,7,28,1
5,14878,2,18,10,2013,4,34,1
4,12777,4,17,10,2013,18,0,1
3,242,10,16,10,2013,6,55,1
3,927,1,16,10,2013,0,25,1
2,538,8,15,10,2013,12,20,1
2,14928,5,15,10,2013,2,57,1
1,2811,1,14,10,2013,18,24,1
1,5111,4,14,10,2013,18,0,1
1,1254,2,14,10,2013,15,23,1
1,1690,2,14,10,2013,7,41,1
1,3619,2,14,10,2013,5,20,1
7,1407,1,6,10,2013,10,44,1
7,8255,7,6,10,2013,0,20,1
6,435,10,5,10,2013,20,0,1
6,14977,9,5,10,2013,17,0,1
6,1651,2,5,10,2013,13,55,1
6,144,4,5,10,2013,10,40,1
6,14993,9,5,10,2013,4,30,1
6,3205,1,5,10,2013,2,52,1
5,7933,3,4,10,2013,18,30,1
5,6787,3,4,10,2013,15,0,1
5,1395,6,4,10,2013,10,5,1
4,91,3,3,10,2013,23,55,1
4,863,1,3,10,2013,21,0,1
4,2274,7,3,10,2013,19,41,1
4,13224,5,3,10,2013,10,0,1
3,27,5,2,10,2013,19,45,1
3,468,2,2,10,2013,19,35,1
3,704,2,2,10,2013,9,7,1
2,1095,5,1,10,2013,20,17,1
2,1803,8,1,10,2013,15,20,1
2,4836,6,1,10,2013,6,13,1
2,363,2,1,10,2013,4,23,1
2,4043,6,1,10,2013,3,14,1
1,2091,2,30,9,2013,8,45,1
1,741,2,30,9,2013,8,19,1
7,1428,3,22,9,2013,16,5,1
7,927,1,22,9,2013,9,0,1
7,8970,4,22,9,2013,3,0,1
6,761,6,21,9,2013,18,0,1
5,3049,5,20,9,2013,21,15,1
5,15137,3,20,9,2013,10,0,1
5,125,2,20,9,2013,6,18,1
4,829,1,19,9,2013,23,0,1
4,501,4,19,9,2013,18,25,1
4,2100,9,19,9,2013,6,9,1
4,2180,5,19,9,2013,0,25,1
3,2868,7,18,9,2013,12,0,1
1,64,4,16,9,2013,17,30,1
1,1694,1,16,9,2013,15,0,1
1,2382,1,16,9,2013,10,50,1
1,3619,2,16,9,2013,6,0,1
7,1428,3,8,9,2013,17,0,1
7,1208,10,8,9,2013,15,54,1
7,1342,9,8,9,2013,12,5,1
7,8569,2,8,9,2013,3,35,1
6,872,2,7,9,2013,18,30,1
6,15231,9,7,9,2013,16,49,1
6,174,8,7,9,2013,16,41,1
6,203,2,7,9,2013,12,20,1
5,15241,5,6,9,2013,23,19,1
5,1835,6,6,9,2013,20,19,1
5,1656,4,6,9,2013,8,31,1
5,11897,7,6,9,2013,8,2,1
4,125,2,5,9,2013,23,36,1
4,13975,9,5,9,2013,18,15,1
4,36,2,5,9,2013,17,0,1
4,761,6,5,9,2013,16,0,1
4,7492,9,5,9,2013,13,21,1
4,3550,4,5,9,2013,6,57,1
4,2151,7,5,9,2013,6,30,1
3,2607,2,4,9,2013,22,35,1
3,927,1,4,9,2013,22,30,1
3,3205,1,4,9,2013,8,0,1
2,349,2,3,9,2013,16,25,1
2,64,4,3,9,2013,16,2,1
2,9631,4,3,9,2013,14,0,1
2,5077,9,3,9,2013,12,0,1
2,720,5,3,9,2013,3,30,1
1,408,2,2,9,2013,19,0,1
1,7565,3,2,9,2013,8,0,1
7,1428,3,25,8,2013,19,40,1
7,3728,4,25,8,2013,9,30,1
6,1345,1,24,8,2013,14,45,1
6,125,2,24,8,2013,13,28,1
5,1762,9,23,8,2013,22,6,1
5,483,1,23,8,2013,16,10,1
3,2616,1,21,8,2013,6,35,1
3,8318,1,21,8,2013,3,40,1
2,3708,4,20,8,2013,13,0,1
2,5744,8,20,8,2013,13,0,1
2,323,9,20,8,2013,12,45,1
2,501,4,20,8,2013,12,33,1
1,15430,4,19,8,2013,18,27,1
1,22,10,19,8,2013,10,45,1
7,4657,4,11,8,2013,21,30,1
7,11382,7,11,8,2013,18,10,1
7,3255,5,11,8,2013,8,0,1
7,1576,4,11,8,2013,7,40,1
6,6006,7,10,8,2013,14,55,1
6,925,2,10,8,2013,12,51,1
6,5793,6,10,8,2013,7,0,1
5,1932,2,9,8,2013,19,45,1
5,2041,10,9,8,2013,17,0,1
5,6018,5,9,8,2013,5,2,1
4,9077,4,8,8,2013,21,47,1
4,3874,1,8,8,2013,16,51,1
4,9077,4,8,8,2013,15,0,1
4,232,4,8,8,2013,15,0,1
4,5429,4,8,8,2013,5,10,1
3,408,2,7,8,2013,12,40,1
2,3339,5,6,8,2013,23,18,1
2,1378,6,6,8,2013,17,0,1
2,15519,8,6,8,2013,16,21,1
2,4341,2,6,8,2013,11,15,1
2,2398,2,6,8,2013,10,38,1
2,9636,2,6,8,2013,10,22,1
2,501,4,6,8,2013,3,30,1
7,408,2,28,7,2013,18,11,1
5,408,2,26,7,2013,23,30,1
5,7367,5,26,7,2013,22,3,1
5,13060,1,26,7,2013,7,21,1
4,501,4,25,7,2013,21,43,1
4,3177,8,25,7,2013,19,30,1
4,83,2,25,7,2013,16,40,1
4,11254,2,25,7,2013,7,0,1
4,1287,2,25,7,2013,6,0,1
3,5609,5,24,7,2013,20,40,1
3,1694,1,24,7,2013,10,10,1
2,3339,5,23,7,2013,22,20,1
2,125,2,23,7,2013,19,15,1
2,27,5,23,7,2013,6,15,1
1,125,2,22,7,2013,22,10,1
1,4832,4,22,7,2013,21,56,1
1,2865,3,22,7,2013,14,58,1
1,3829,2,22,7,2013,6,42,1
7,4140,10,14,7,2013,19,45,1
7,1762,9,14,7,2013,11,29,1
6,896,2,13,7,2013,17,56,1
6,1535,7,13,7,2013,17,9,1
6,977,1,13,7,2013,13,20,1
6,528,10,13,7,2013,11,10,1
5,428,4,12,7,2013,12,30,1
5,1331,4,12,7,2013,6,50,1
4,939,5,11,7,2013,18,55,1
4,7852,5,11,7,2013,15,0,1
4,2046,2,11,7,2013,13,7,1
4,8529,4,11,7,2013,12,33,1
4,166,10,11,7,2013,12,20,1
4,1323,4,11,7,2013,11,15,1
4,15701,5,11,7,2013,9,45,1
4,2602,1,11,7,2013,8,25,1
4,5483,10,11,7,2013,6,40,1
4,501,4,11,7,2013,3,15,1
3,7284,8,10,7,2013,16,15,1
3,10989,7,10,7,2013,8,10,1
3,1091,10,10,7,2013,5,56,1
2,22,10,9,7,2013,22,45,1
2,2346,2,9,7,2013,16,22,1
2,4298,10,9,7,2013,5,58,1
1,925,2,8,7,2013,20,46,1
1,125,2,8,7,2013,18,34,1
1,2583,2,8,7,2013,8,45,1
1,2958,5,8,7,2013,1,0,1
7,2119,10,30,6,2013,21,34,1
7,2892,8,30,6,2013,21,30,1
7,1057,8,30,6,2013,7,30,1
7,8533,2,30,6,2013,6,14,1
7,355,2,30,6,2013,5,50,1
6,9854,8,29,6,2013,20,26,1
6,5560,2,29,6,2013,18,35,1
5,326,2,28,6,2013,21,25,1
5,10070,5,28,6,2013,14,0,1
4,4340,1,27,6,2013,20,10,1
4,1179,5,27,6,2013,19,54,1
4,751,5,27,6,2013,9,0,1
3,897,2,26,6,2013,23,0,1
3,242,10,26,6,2013,15,19,1
3,242,10,26,6,2013,11,25,1
2,1033,3,25,6,2013,17,0,1
1,1767,4,24,6,2013,22,34,1
1,916,1,24,6,2013,14,15,1
1,1235,5,24,6,2013,11,19,1
1,358,6,24,6,2013,10,49,1
7,144,4,16,6,2013,11,45,1
6,4609,9,15,6,2013,17,40,1
6,5664,7,15,6,2013,3,50,1
5,15847,5,14,6,2013,19,16,1
5,9077,4,14,6,2013,18,30,1
5,6993,5,14,6,2013,18,24,1
4,12161,4,13,6,2013,18,58,1
4,13419,9,13,6,2013,10,30,1
4,9788,4,13,6,2013,7,39,1
4,2497,5,13,6,2013,1,38,1
3,4832,4,12,6,2013,19,49,1
3,15875,2,12,6,2013,18,30,1
3,548,10,12,6,2013,13,0,1
3,1528,2,12,6,2013,0,1,1
2,7784,2,11,6,2013,11,24,1
2,6510,6,11,6,2013,8,0,1
1,22,10,10,6,2013,18,20,1
1,125,2,10,6,2013,17,0,1
1,2655,1,10,6,2013,16,37,1
7,2563,10,2,6,2013,15,30,1
6,7623,4,1,6,2013,22,18,1
6,601,9,1,6,2013,15,30,1
6,15919,3,1,6,2013,14,4,1
6,157,10,1,6,2013,12,50,1
6,125,2,1,6,2013,11,12,1
5,10410,8,31,5,2013,18,0,1
5,1951,2,31,5,2013,17,46,1
5,5907,7,31,5,2013,14,50,1
5,15943,5,31,5,2013,8,0,1
4,1587,2,30,5,2013,11,30,1
3,467,1,29,5,2013,20,0,1
3,501,4,29,5,2013,1,20,1
2,36,2,28,5,2013,16,50,1
2,1445,1,28,5,2013,10,3,1
2,13862,9,28,5,2013,0,35,1
1,176,1,27,5,2013,19,10,1
1,159,6,27,5,2013,12,30,1
7,2274,7,19,5,2013,16,0,1
7,957,2,19,5,2013,13,1,1
7,3180,10,19,5,2013,8,5,1
6,2265,4,18,5,2013,22,44,1
6,403,7,18,5,2013,16,1,1
5,1808,9,17,5,2013,12,10,1
4,2101,1,16,5,2013,21,0,1
4,12734,9,16,5,2013,19,1,1
4,359,10,16,5,2013,13,33,1
4,4800,1,16,5,2013,12,0,1
3,15231,9,15,5,2013,18,0,1
3,726,1,15,5,2013,13,45,1
3,1808,9,15,5,2013,13,14,1
3,13419,9,15,5,2013,7,0,1
2,1263,2,14,5,2013,11,0,1
2,1949,6,14,5,2013,1,29,1
7,3339,5,5,5,2013,18,8,1
7,1955,9,5,5,2013,17,30,1
7,22,10,5,5,2013,17,25,1
7,15519,8,5,5,2013,17,18,1
7,14111,9,5,5,2013,16,40,1
7,1007,5,5,5,2013,10,55,1
6,925,2,4,5,2013,21,15,1
6,3015,6,4,5,2013,21,3,1
6,5238,1,4,5,2013,11,0,1
6,1965,5,4,5,2013,1,24,1
5,326,2,3,5,2013,20,30,1
5,408,2,3,5,2013,20,0,1
4,12226,9,2,5,2013,20,19,1
4,2620,5,2,5,2013,6,45,1
4,1694,1,2,5,2013,4,11,1
3,125,2,1,5,2013,18,14,1
3,13419,9,1,5,2013,7,53,1
3,13419,9,1,5,2013,7,53,1
3,13024,2,1,5,2013,7,43,1
3,1319,2,1,5,2013,6,53,1
2,2948,4,30,4,2013,15,33,1
2,4535,1,30,4,2013,12,40,1
2,4478,4,30,4,2013,11,28,1
2,15773,4,30,4,2013,10,34,1
2,1319,2,30,4,2013,6,37,1
1,3328,7,29,4,2013,21,5,1
7,15519,8,21,4,2013,18,49,1
7,939,5,21,4,2013,15,4,1
7,11478,7,21,4,2013,13,12,1
7,1694,1,21,4,2013,3,24,1
6,2862,10,20,4,2013,9,0,1
6,338,1,20,4,2013,4,30,1
6,3496,5,20,4,2013,4,26,1
5,644,1,19,4,2013,23,39,1
5,925,2,19,4,2013,22,0,1
4,323,9,18,4,2013,17,30,1
4,9127,1,18,4,2013,14,55,1
4,15408,8,18,4,2013,14,18,1
4,2398,2,18,4,2013,13,30,1
3,346,1,17,4,2013,13,30,1
3,1562,9,17,4,2013,3,27,1
3,2068,9,17,4,2013,0,20,1
2,1742,1,16,4,2013,20,9,1
2,2320,9,16,4,2013,20,5,1
2,8036,2,16,4,2013,14,48,1
2,1786,8,16,4,2013,12,36,1
2,3619,2,16,4,2013,10,17,1
2,58,10,16,4,2013,9,50,1
2,7243,1,16,4,2013,9,20,1
1,2781,5,15,4,2013,12,53,1
1,6288,4,15,4,2013,10,30,1
1,1214,10,15,4,2013,9,30,1
1,4267,2,15,4,2013,8,18,1
1,15239,9,15,4,2013,6,21,1
7,2332,2,7,4,2013,17,16,1
7,4298,10,7,4,2013,10,15,1
7,653,10,7,4,2013,9,15,1
7,83,2,7,4,2013,8,40,1
5,16219,8,5,4,2013,16,0,1
5,3337,4,5,4,2013,11,30,1
5,1808,9,5,4,2013,9,29,1
5,46,2,5,4,2013,7,0,1
4,77,10,4,4,2013,19,10,1
4,83,2,4,4,2013,6,35,1
4,1420,1,4,4,2013,0,55,1
3,2891,5,3,4,2013,21,14,1
3,3180,10,3,4,2013,13,15,1
3,8046,3,3,4,2013,7,25,1
2,125,2,2,4,2013,12,40,1
2,2428,5,2,4,2013,8,48,1
2,125,2,2,4,2013,6,13,1
2,5,8,2,4,2013,2,0,1
1,3725,10,1,4,2013,17,5,1
1,408,2,1,4,2013,16,12,1
1,1399,10,1,4,2013,6,40,1
7,1996,2,24,3,2013,17,39,1
7,408,2,24,3,2013,16,30,1
7,392,4,24,3,2013,8,27,1
7,7858,8,24,3,2013,2,30,1
6,501,4,23,3,2013,23,40,1
6,501,4,23,3,2013,16,15,1
6,1404,7,23,3,2013,3,57,1
5,105,5,22,3,2013,13,28,1
5,4836,6,22,3,2013,9,24,1
5,12793,5,22,3,2013,7,10,1
5,88,2,22,3,2013,0,1,1
4,5905,5,21,3,2013,14,0,1
3,8046,3,20,3,2013,19,0,1
3,157,5,20,3,2013,8,15,1
3,939,5,20,3,2013,6,15,1
3,22,10,20,3,2013,5,35,1
2,927,1,19,3,2013,20,16,1
2,263,1,19,3,2013,9,30,1
1,408,2,18,3,2013,20,58,1
1,3619,2,18,3,2013,18,55,1
1,409,7,18,3,2013,15,30,1
1,6906,5,18,3,2013,13,30,1
1,15184,2,18,3,2013,7,23,1
7,714,2,10,3,2013,16,40,1
7,826,4,10,3,2013,14,0,1
7,36,2,10,3,2013,13,19,1
6,1553,4,9,3,2013,16,45,1
6,1553,4,9,3,2013,16,45,1
6,4053,9,9,3,2013,13,0,1
5,1936,2,8,3,2013,12,30,1
4,3015,6,7,3,2013,13,25,1
4,5876,2,7,3,2013,10,30,1
3,8367,8,6,3,2013,15,30,1
3,8367,8,6,3,2013,15,30,1
3,4558,2,6,3,2013,9,0,1
3,1319,2,6,3,2013,8,45,1
3,4558,2,6,3,2013,8,37,1
3,3669,1,6,3,2013,8,30,1
3,2409,2,6,3,2013,8,25,1
3,12842,5,6,3,2013,7,22,1
3,1220,10,6,3,2013,6,40,1
3,1220,10,6,3,2013,6,40,1
3,70,10,6,3,2013,5,45,1
2,16410,4,5,3,2013,11,40,1
2,1606,2,5,3,2013,7,59,1
2,157,10,5,3,2013,6,46,1
2,263,1,5,3,2013,6,32,1
2,3394,5,5,3,2013,6,31,1
2,3394,5,5,3,2013,6,31,1
1,7813,1,4,3,2013,23,0,1
1,18,10,4,3,2013,9,57,1
1,16430,8,4,3,2013,8,30,1
1,428,4,4,3,2013,5,36,1
7,211,5,24,2,2013,17,20,1
7,146,10,24,2,2013,15,0,1
7,6420,2,24,2,2013,8,30,1
7,1117,4,24,2,2013,8,15,1
6,6491,3,23,2,2013,16,5,1
6,6003,6,23,2,2013,10,30,1
5,1263,2,22,2,2013,16,10,1
5,10420,1,22,2,2013,9,20,1
4,305,9,21,2,2013,15,40,1
4,3873,1,21,2,2013,11,26,1
4,844,5,21,2,2013,10,30,1
4,3394,5,21,2,2013,6,3,1
3,7671,3,20,2,2013,19,15,1
3,4448,3,20,2,2013,18,0,1
3,977,1,20,2,2013,16,45,1
3,1351,8,20,2,2013,15,50,1
3,1220,10,20,2,2013,13,0,1
3,1091,10,20,2,2013,6,14,1
2,1751,6,19,2,2013,11,33,1
2,339,3,19,2,2013,9,10,1
2,868,5,19,2,2013,8,20,1
2,1345,1,19,2,2013,8,15,1
2,653,10,19,2,2013,6,45,1
2,1220,10,19,2,2013,6,32,1
2,1220,10,19,2,2013,6,32,1
2,157,10,19,2,2013,6,21,1
2,1567,5,19,2,2013,6,9,1
2,1567,5,19,2,2013,6,9,1
1,1751,6,18,2,2013,16,0,1
1,1233,4,18,2,2013,10,25,1
1,15962,3,18,2,2013,8,0,1
1,3401,1,18,2,2013,3,35,1
6,12159,1,9,2,2013,11,15,1
6,8758,7,9,2,2013,4,2,1
6,9023,8,9,2,2013,3,55,1
5,305,9,8,2,2013,18,18,1
5,3511,5,8,2,2013,13,45,1
5,323,9,8,2,2013,11,0,1
5,1996,2,8,2,2013,7,30,1
3,324,1,6,2,2013,11,52,1
3,772,10,6,2,2013,10,2,1
3,772,10,6,2,2013,10,2,1
3,2199,8,6,2,2013,10,0,1
3,5707,4,6,2,2013,9,6,1
2,1214,10,5,2,2013,22,5,1
2,3394,5,5,2,2013,7,28,1
2,1245,10,5,2,2013,7,14,1
1,4032,3,4,2,2013,18,30,1
1,501,4,4,2,2013,14,19,1
1,744,10,4,2,2013,6,35,1
1,1091,10,4,2,2013,6,16,1
7,125,2,27,1,2013,17,40,1
7,349,2,27,1,2013,14,17,1
7,1942,2,27,1,2013,12,30,1
7,10484,4,27,1,2013,2,37,1
6,451,2,26,1,2013,17,25,1
6,15766,6,26,1,2013,17,20,1
6,1162,1,26,1,2013,6,0,1
6,8314,4,26,1,2013,5,10,1
5,392,4,25,1,2013,19,25,1
5,9499,4,25,1,2013,4,0,1
4,22,10,24,1,2013,22,43,1
4,157,10,24,1,2013,6,28,1
3,8544,5,23,1,2013,13,20,1
3,230,1,23,1,2013,8,48,1
3,2807,5,23,1,2013,8,12,1
3,3910,3,23,1,2013,7,0,1
3,2041,10,23,1,2013,6,52,1
3,1567,5,23,1,2013,6,47,1
3,1567,5,23,1,2013,6,47,1
2,2041,10,22,1,2013,6,53,1
2,3131,10,22,1,2013,6,25,1
2,247,2,22,1,2013,5,50,1
1,2149,5,21,1,2013,18,0,1
1,853,2,21,1,2013,9,15,1
7,595,7,13,1,2013,7,30,1
7,3255,5,13,1,2013,4,30,1
7,6387,5,13,1,2013,3,0,1
6,1395,6,12,1,2013,20,38,1
6,1004,1,12,1,2013,13,22,1
5,1091,10,11,1,2013,23,2,1
5,6003,6,11,1,2013,11,25,1
5,7995,2,11,1,2013,9,18,1
4,357,4,10,1,2013,0,30,1
3,232,4,9,1,2013,19,20,1
3,2041,10,9,1,2013,6,4,1
2,1567,5,8,1,2013,6,50,1
2,3725,10,8,1,2013,5,45,1
1,5491,3,7,1,2013,14,21,1
1,1445,1,7,1,2013,8,57,1
1,1914,10,7,1,2013,6,14,1
1,3725,10,7,1,2013,5,53,1
7,125,2,30,12,2012,11,32,1
7,644,1,30,12,2012,2,30,1
6,4216,2,29,12,2012,14,50,1
6,501,4,29,12,2012,10,17,1
5,36,2,28,12,2012,21,19,1
5,36,2,28,12,2012,10,11,1
5,468,2,28,12,2012,6,5,1
5,220,4,28,12,2012,2,30,1
4,13688,6,27,12,2012,8,30,1
4,5483,10,27,12,2012,6,0,1
4,5483,10,27,12,2012,5,59,1
3,1606,2,26,12,2012,23,20,1
3,11021,4,26,12,2012,22,0,1
3,4736,3,26,12,2012,15,40,1
3,405,8,26,12,2012,10,0,1
3,1091,10,26,12,2012,6,15,1
3,38,10,26,12,2012,5,49,1
2,4712,7,25,12,2012,16,15,1
7,853,2,16,12,2012,20,0,1
7,1073,5,16,12,2012,13,42,1
7,2567,9,16,12,2012,13,30,1
7,190,9,16,12,2012,0,7,1
6,1472,5,15,12,2012,11,53,1
5,868,5,14,12,2012,9,49,1
4,868,5,13,12,2012,18,41,1
4,5650,5,13,12,2012,17,30,1
4,1790,1,13,12,2012,17,5,1
4,6706,9,13,12,2012,10,5,1
4,3725,10,13,12,2012,9,24,1
4,821,10,13,12,2012,8,55,1
4,653,10,13,12,2012,8,27,1
4,2041,10,13,12,2012,5,58,1
2,408,2,11,12,2012,21,35,1
2,4319,4,11,12,2012,12,20,1
2,157,10,11,12,2012,7,2,1
2,2204,5,11,12,2012,6,30,1
2,1091,10,11,12,2012,6,7,1
2,2041,10,11,12,2012,5,48,1
2,2041,10,11,12,2012,5,48,1
1,408,2,10,12,2012,18,55,1
1,10968,8,10,12,2012,14,23,1
1,1091,10,10,12,2012,7,40,1
1,38,10,10,12,2012,7,9,1
1,2041,10,10,12,2012,5,57,1
7,1016,4,2,12,2012,21,30,1
7,22,10,2,12,2012,2,0,1
6,1584,5,1,12,2012,20,2,1
6,2221,9,1,12,2012,15,57,1
5,390,5,30,11,2012,20,20,1
5,1786,8,30,11,2012,11,0,1
5,4140,10,30,11,2012,0,50,1
4,157,10,29,11,2012,6,38,1
4,1245,10,29,11,2012,5,50,1
3,868,5,28,11,2012,15,46,1
3,8227,1,28,11,2012,15,40,1
3,157,10,28,11,2012,6,50,1
3,157,10,28,11,2012,6,50,1
3,1091,10,28,11,2012,5,53,1
3,887,7,28,11,2012,3,0,1
2,648,2,27,11,2012,23,30,1
2,8036,2,27,11,2012,22,30,1
2,3725,10,27,11,2012,8,37,1
2,1558,1,27,11,2012,1,45,1
1,9810,5,26,11,2012,16,40,1
