"day","address","location","date","month","year","hour","min","KIDNAPPING"
4,821,10,17,5,2012,18,35,1
3,1647,5,16,5,2012,16,0,1
6,7333,4,5,5,2012,12,20,1
5,2192,10,4,5,2012,22,50,1
3,2790,3,2,5,2012,16,30,1
2,793,6,1,5,2012,12,0,1
2,8332,6,1,5,2012,5,15,1
1,1831,5,30,4,2012,21,35,1
7,4000,9,22,4,2012,10,55,1
6,2420,8,21,4,2012,16,0,1
6,643,4,21,4,2012,13,30,1
6,4000,9,21,4,2012,0,15,1
5,1016,4,20,4,2012,3,30,1
5,8159,3,20,4,2012,0,41,1
4,283,10,19,4,2012,1,30,1
1,4378,2,16,4,2012,18,26,1
7,8607,9,8,4,2012,20,30,1
6,14764,8,7,4,2012,2,21,1
1,15,10,2,4,2012,15,10,1
7,1080,8,25,3,2012,23,0,1
4,133,3,22,3,2012,2,20,1
2,2719,4,20,3,2012,18,13,1
1,357,4,19,3,2012,19,36,1
5,3915,8,9,3,2012,22,43,1
5,3395,8,9,3,2012,11,0,1
4,2708,5,8,3,2012,21,0,1
4,1999,9,8,3,2012,16,45,1
4,213,4,8,3,2012,11,30,1
3,6916,4,7,3,2012,22,0,1
2,1816,2,6,3,2012,15,36,1
2,3120,7,6,3,2012,13,0,1
6,6020,2,25,2,2012,21,55,1
5,845,5,24,2,2012,18,0,1
5,1193,4,24,2,2012,0,15,1
4,3396,10,23,2,2012,21,1,1
4,6908,1,23,2,2012,19,20,1
4,4114,5,23,2,2012,4,20,1
2,1525,4,21,2,2012,2,30,1
1,376,2,20,2,2012,9,0,1
1,376,2,20,2,2012,9,0,1
7,1216,4,12,2,2012,21,40,1
7,125,2,12,2,2012,0,30,1
6,2270,1,11,2,2012,21,30,1
6,907,6,11,2,2012,19,30,1
6,9591,2,11,2,2012,17,21,1
6,5932,5,11,2,2012,10,40,1
6,771,1,11,2,2012,5,19,1
5,125,2,10,2,2012,18,15,1
5,17929,1,10,2,2012,10,0,1
4,220,4,9,2,2012,1,39,1
2,939,5,7,2,2012,1,30,1
6,13736,1,28,1,2012,2,30,1
5,3938,8,27,1,2012,15,10,1
4,5951,9,26,1,2012,2,0,1
2,3711,1,24,1,2012,1,30,1
1,18071,7,23,1,2012,17,49,1
7,2367,1,15,1,2012,17,15,1
7,105,5,15,1,2012,16,45,1
7,4885,6,15,1,2012,7,0,1
5,9910,9,13,1,2012,15,0,1
4,7938,9,12,1,2012,15,30,1
3,1786,8,11,1,2012,11,2,1
3,3796,3,11,1,2012,5,0,1
2,4023,10,10,1,2012,12,25,1
7,2041,10,1,1,2012,2,33,1
6,4161,2,31,12,2011,14,0,1
5,77,10,30,12,2011,18,13,1
5,4077,5,30,12,2011,6,45,1
4,213,4,29,12,2011,22,17,1
4,213,4,29,12,2011,22,17,1
3,427,2,28,12,2011,16,42,1
6,2873,8,17,12,2011,17,30,1
6,5255,3,17,12,2011,9,0,1
5,4727,7,16,12,2011,16,54,1
4,5296,6,15,12,2011,11,30,1
3,1213,4,14,12,2011,23,45,1
2,451,2,13,12,2011,22,0,1
1,8698,8,12,12,2011,6,50,1
7,13617,3,4,12,2011,11,0,1
7,338,1,4,12,2011,2,35,1
7,1263,2,4,12,2011,1,0,1
6,8183,3,3,12,2011,23,25,1
6,643,4,3,12,2011,2,0,1
5,1156,8,2,12,2011,13,20,1
5,1156,8,2,12,2011,13,20,1
4,14326,9,1,12,2011,2,44,1
3,1809,10,30,11,2011,14,40,1
3,83,2,30,11,2011,5,0,1
2,2984,9,29,11,2011,3,30,1
1,1017,3,28,11,2011,11,25,1
7,210,1,20,11,2011,4,0,1
7,7679,7,20,11,2011,1,0,1
5,199,8,18,11,2011,4,30,1
4,83,2,17,11,2011,4,0,1
4,83,2,17,11,2011,4,0,1
2,2675,4,15,11,2011,2,0,1
1,1808,9,14,11,2011,15,3,1
7,8263,9,6,11,2011,19,50,1
7,2301,5,6,11,2011,18,50,1
7,2620,5,6,11,2011,15,0,1
6,1562,9,5,11,2011,23,50,1
6,8993,8,5,11,2011,17,30,1
6,17395,9,5,11,2011,0,1,1
3,125,2,2,11,2011,13,0,1
2,2911,10,1,11,2011,20,0,1
2,16747,9,1,11,2011,18,15,1
1,5524,5,31,10,2011,20,50,1
1,105,5,31,10,2011,8,50,1
1,3414,10,31,10,2011,7,0,1
7,13952,9,23,10,2011,12,0,1
7,2150,3,23,10,2011,10,3,1
7,3290,4,23,10,2011,8,30,1
6,1560,4,22,10,2011,17,0,1
5,4545,8,21,10,2011,19,20,1
5,3724,5,21,10,2011,0,30,1
3,6426,9,19,10,2011,12,0,1
1,602,2,17,10,2011,14,0,1
7,466,6,9,10,2011,20,0,1
7,102,10,9,10,2011,20,0,1
5,10318,9,7,10,2011,20,30,1
5,10166,3,7,10,2011,18,0,1
5,125,2,7,10,2011,14,0,1
5,125,2,7,10,2011,14,0,1
5,125,2,7,10,2011,14,0,1
5,2372,5,7,10,2011,2,25,1
3,17735,9,5,10,2011,16,10,1
1,125,2,3,10,2011,22,0,1
1,7816,5,3,10,2011,20,0,1
6,125,2,24,9,2011,2,30,1
5,5640,9,23,9,2011,23,0,1
5,5917,9,23,9,2011,17,12,1
5,234,6,23,9,2011,12,0,1
4,15453,3,22,9,2011,15,55,1
4,6169,6,22,9,2011,8,30,1
3,7322,5,21,9,2011,16,0,1
3,1222,9,21,9,2011,15,20,1
3,7073,9,21,9,2011,2,0,1
2,1760,10,20,9,2011,12,0,1
2,1767,4,20,9,2011,2,51,1
7,76,5,11,9,2011,18,0,1
7,5650,5,11,9,2011,15,57,1
7,11716,4,11,9,2011,11,13,1
7,10296,5,11,9,2011,6,0,1
7,18326,6,11,9,2011,0,30,1
6,772,10,10,9,2011,13,0,1
5,12784,8,9,9,2011,19,20,1
4,779,2,8,9,2011,23,30,1
2,523,5,6,9,2011,19,45,1
1,1586,5,5,9,2011,17,0,1
1,528,10,5,9,2011,15,23,1
6,22,10,27,8,2011,0,1,1
5,16654,8,26,8,2011,4,59,1
5,213,4,26,8,2011,2,0,1
4,18439,3,25,8,2011,7,0,1
3,3180,10,24,8,2011,16,10,1
2,176,1,23,8,2011,17,0,1
1,1969,4,22,8,2011,1,5,1
7,2719,4,14,8,2011,14,34,1
6,7335,8,13,8,2011,8,0,1
5,1790,1,12,8,2011,23,0,1
5,1790,1,12,8,2011,23,0,1
5,8133,6,12,8,2011,20,30,1
5,10164,9,12,8,2011,4,45,1
4,4583,2,11,8,2011,1,52,1
1,125,2,8,8,2011,2,33,1
1,2058,1,8,8,2011,1,0,1
7,3376,10,31,7,2011,16,35,1
5,10155,8,29,7,2011,18,35,1
5,10155,8,29,7,2011,18,35,1
3,6121,1,27,7,2011,23,54,1
2,310,8,26,7,2011,5,55,1
7,1949,6,17,7,2011,2,35,1
7,125,2,17,7,2011,1,30,1
6,784,2,16,7,2011,21,35,1
6,8318,1,16,7,2011,14,45,1
4,125,2,14,7,2011,5,50,1
3,5873,1,13,7,2011,18,2,1
3,208,1,13,7,2011,1,20,1
6,125,2,2,7,2011,23,45,1
6,2192,10,2,7,2011,3,20,1
4,4892,4,30,6,2011,23,30,1
2,125,2,28,6,2011,1,30,1
1,14170,7,27,6,2011,20,0,1
1,105,5,27,6,2011,15,30,1
7,17197,8,19,6,2011,9,18,1
5,628,8,17,6,2011,14,35,1
5,6813,4,17,6,2011,2,50,1
4,1349,9,16,6,2011,21,55,1
4,7554,8,16,6,2011,21,35,1
4,4576,6,16,6,2011,11,51,1
3,957,2,15,6,2011,15,45,1
3,2556,1,15,6,2011,5,30,1
1,12374,5,13,6,2011,7,0,1
6,980,10,4,6,2011,3,46,1
6,980,10,4,6,2011,3,46,1
5,1613,9,3,6,2011,1,30,1
3,8302,7,1,6,2011,18,5,1
3,8302,7,1,6,2011,18,5,1
1,4703,1,30,5,2011,10,0,1
7,13290,8,22,5,2011,21,5,1
7,16480,8,22,5,2011,7,24,1
7,10164,9,22,5,2011,3,10,1
7,3293,7,22,5,2011,1,30,1
6,5198,3,21,5,2011,13,30,1
6,4503,8,21,5,2011,0,1,1
5,16645,9,20,5,2011,14,20,1
5,1914,10,20,5,2011,2,0,1
4,14470,8,19,5,2011,23,46,1
4,14470,8,19,5,2011,23,46,1
4,952,2,19,5,2011,13,30,1
4,952,2,19,5,2011,13,30,1
4,512,8,19,5,2011,0,5,1
3,927,1,18,5,2011,19,45,1
6,4400,1,7,5,2011,18,45,1
5,6376,3,6,5,2011,16,40,1
5,2700,3,6,5,2011,13,20,1
3,1914,10,4,5,2011,15,30,1
3,9460,8,4,5,2011,7,20,1
2,158,2,3,5,2011,14,20,1
1,2613,4,2,5,2011,17,34,1
7,3131,10,24,4,2011,18,0,1
6,1449,1,23,4,2011,21,0,1
6,8223,2,23,4,2011,1,0,1
5,125,2,22,4,2011,22,35,1
5,9877,1,22,4,2011,9,0,1
4,9555,3,21,4,2011,7,0,1
2,9016,1,19,4,2011,0,5,1
7,5831,5,10,4,2011,19,4,1
6,4880,2,9,4,2011,12,0,1
5,5356,2,8,4,2011,22,45,1
4,4125,4,7,4,2011,21,0,1
2,5633,8,5,4,2011,23,36,1
2,5633,8,5,4,2011,23,36,1
2,3929,9,5,4,2011,0,1,1
1,5211,3,4,4,2011,22,30,1
7,4777,4,27,3,2011,23,55,1
7,548,10,27,3,2011,23,30,1
7,220,4,27,3,2011,22,0,1
6,7331,2,26,3,2011,1,50,1
5,5063,9,25,3,2011,17,45,1
4,554,10,24,3,2011,22,30,1
3,6388,8,23,3,2011,18,50,1
1,16871,3,21,3,2011,0,50,1
7,16691,8,13,3,2011,3,10,1
7,16691,8,13,3,2011,3,10,1
6,4703,1,12,3,2011,23,0,1
5,706,8,11,3,2011,22,58,1
4,13419,9,10,3,2011,21,35,1
4,13419,9,10,3,2011,21,35,1
2,1091,10,8,3,2011,22,26,1
2,125,2,8,3,2011,20,10,1
2,957,2,8,3,2011,17,0,1
7,4381,8,27,2,2011,3,5,1
6,13308,5,26,2,2011,22,0,1
6,5453,1,26,2,2011,2,10,1
4,552,4,24,2,2011,2,0,1
3,6313,3,23,2,2011,20,0,1
3,6313,3,23,2,2011,20,0,1
3,125,2,23,2,2011,11,30,1
2,16246,9,22,2,2011,12,0,1
1,1955,9,21,2,2011,9,0,1
7,376,2,13,2,2011,19,10,1
7,1281,2,13,2,2011,1,15,1
6,12613,9,12,2,2011,11,30,1
6,9298,9,12,2,2011,9,25,1
5,2831,4,11,2,2011,19,0,1
1,1261,9,7,2,2011,20,50,1
1,499,2,7,2,2011,16,0,1
1,4838,8,7,2,2011,15,18,1
1,1061,4,7,2,2011,2,5,1
6,10296,5,29,1,2011,4,47,1
4,1091,10,27,1,2011,20,0,1
3,4059,8,26,1,2011,14,0,1
7,227,1,16,1,2011,21,7,1
6,5684,8,15,1,2011,17,51,1
6,2778,10,15,1,2011,6,43,1
5,5107,10,14,1,2011,11,55,1
4,554,10,13,1,2011,10,10,1
4,13560,8,13,1,2011,5,0,1
4,673,10,13,1,2011,1,28,1
3,5245,10,12,1,2011,17,0,1
1,9501,3,10,1,2011,15,30,1
6,12844,9,1,1,2011,18,0,1
6,208,1,1,1,2011,10,44,1
6,2156,2,1,1,2011,0,5,1
4,4535,1,30,12,2010,13,0,1
3,1692,6,29,12,2010,12,0,1
2,457,8,28,12,2010,2,52,1
1,11013,5,27,12,2010,18,5,1
6,5454,8,18,12,2010,19,0,1
3,9608,1,15,12,2010,18,0,1
3,125,2,15,12,2010,18,0,1
2,2620,5,14,12,2010,22,0,1
2,676,8,14,12,2010,9,20,1
1,2365,5,13,12,2010,22,0,1
1,18974,8,13,12,2010,4,20,1
7,10243,9,5,12,2010,16,20,1
4,1403,4,2,12,2010,18,45,1
4,6376,3,2,12,2010,15,15,1
4,3334,5,2,12,2010,15,10,1
4,867,1,2,12,2010,0,1,1
7,102,10,21,11,2010,21,30,1
7,6364,8,21,11,2010,7,0,1
7,5158,7,21,11,2010,2,21,1
6,16061,8,20,11,2010,21,0,1
4,6963,2,18,11,2010,20,38,1
4,4736,3,18,11,2010,9,30,1
3,8046,3,17,11,2010,20,30,1
3,5416,5,17,11,2010,6,0,1
2,125,2,16,11,2010,9,35,1
2,7714,8,16,11,2010,6,0,1
7,12851,1,7,11,2010,1,10,1
4,125,2,4,11,2010,19,0,1
4,8596,9,4,11,2010,7,30,1
3,125,2,3,11,2010,19,55,1
3,6095,4,3,11,2010,12,7,1
2,1305,1,2,11,2010,15,36,1
2,8982,3,2,11,2010,8,5,1
7,3331,2,24,10,2010,15,0,1
7,83,2,24,10,2010,12,45,1
7,4140,10,24,10,2010,1,30,1
6,8687,4,23,10,2010,11,0,1
5,220,4,22,10,2010,16,25,1
5,6855,8,22,10,2010,1,45,1
1,9604,5,18,10,2010,12,0,1
6,366,10,9,10,2010,19,0,1
4,11323,3,7,10,2010,8,30,1
2,125,2,5,10,2010,20,0,1
1,14123,5,4,10,2010,23,40,1
1,3517,5,4,10,2010,17,0,1
7,1573,2,26,9,2010,19,0,1
6,11700,1,25,9,2010,1,30,1
5,456,1,24,9,2010,20,20,1
4,5911,8,23,9,2010,22,0,1
4,2398,2,23,9,2010,16,0,1
4,1803,8,23,9,2010,14,25,1
4,17996,3,23,9,2010,13,0,1
4,3179,5,23,9,2010,7,25,1
3,125,2,22,9,2010,23,35,1
3,427,2,22,9,2010,19,45,1
3,7951,7,22,9,2010,1,0,1
2,2899,8,21,9,2010,12,47,1
7,11553,3,12,9,2010,17,0,1
7,6189,3,12,9,2010,10,30,1
5,19144,4,10,9,2010,11,0,1
5,8561,8,10,9,2010,6,0,1
4,8015,3,9,9,2010,9,0,1
3,14701,8,8,9,2010,19,0,1
3,13,3,8,9,2010,12,0,1
3,19152,9,8,9,2010,3,10,1
2,7162,7,7,9,2010,15,30,1
1,528,10,6,9,2010,22,24,1
1,7421,8,6,9,2010,15,0,1
7,15398,9,29,8,2010,22,0,1
7,1284,4,29,8,2010,13,30,1
5,8533,2,27,8,2010,16,40,1
4,771,1,26,8,2010,3,50,1
3,277,10,25,8,2010,21,0,1
1,2831,4,23,8,2010,22,0,1
1,277,10,23,8,2010,19,0,1
1,13878,9,23,8,2010,10,0,1
1,619,8,23,8,2010,3,0,1
7,6811,3,15,8,2010,15,0,1
7,2631,7,15,8,2010,3,30,1
5,1942,2,13,8,2010,14,30,1
5,8511,1,13,8,2010,0,1,1
5,8511,1,13,8,2010,0,1,1
3,10511,9,11,8,2010,19,30,1
3,11316,6,11,8,2010,1,15,1
1,643,4,9,8,2010,7,0,1
7,83,2,1,8,2010,17,0,1
7,1263,2,1,8,2010,1,0,1
7,5699,9,1,8,2010,0,1,1
3,6160,7,28,7,2010,2,0,1
2,19233,3,27,7,2010,21,0,1
2,77,10,27,7,2010,14,20,1
7,125,2,18,7,2010,19,0,1
7,125,2,18,7,2010,19,0,1
6,2614,8,17,7,2010,3,45,1
5,5531,9,16,7,2010,20,37,1
5,7886,4,16,7,2010,3,0,1
7,2618,3,4,7,2010,19,0,1
7,3182,1,4,7,2010,17,50,1
7,16918,9,4,7,2010,17,30,1
7,11644,9,4,7,2010,17,15,1
7,4052,4,4,7,2010,1,45,1
6,11967,3,3,7,2010,21,23,1
6,4800,1,3,7,2010,14,56,1
5,3825,1,2,7,2010,22,45,1
5,2546,1,2,7,2010,11,0,1
5,713,4,2,7,2010,4,0,1
5,64,4,2,7,2010,1,0,1
2,2641,4,29,6,2010,7,30,1
1,7567,8,28,6,2010,17,30,1
1,7214,7,28,6,2010,6,10,1
7,3781,8,20,6,2010,16,20,1
5,3116,1,18,6,2010,21,0,1
5,9055,1,18,6,2010,9,30,1
5,2831,4,18,6,2010,9,15,1
3,125,2,16,6,2010,13,20,1
1,14521,8,14,6,2010,17,0,1
1,14521,8,14,6,2010,17,0,1
1,3532,3,14,6,2010,4,21,1
6,3564,2,5,6,2010,2,20,1
6,3564,2,5,6,2010,2,20,1
5,3375,5,4,6,2010,2,30,1
1,13,3,31,5,2010,12,30,1
4,9580,4,20,5,2010,15,0,1
4,361,2,20,5,2010,13,0,1
6,3131,10,8,5,2010,18,0,1
4,3708,4,6,5,2010,19,17,1
3,235,4,5,5,2010,20,0,1
6,167,5,24,4,2010,20,0,1
6,5744,8,24,4,2010,10,0,1
5,3929,9,23,4,2010,14,31,1
4,2267,2,22,4,2010,21,30,1
3,2256,8,7,4,2010,8,10,1
1,456,1,5,4,2010,14,58,1
5,7281,9,26,3,2010,17,0,1
3,203,2,24,3,2010,12,35,1
3,1080,8,24,3,2010,10,0,1
3,19357,8,24,3,2010,3,0,1
6,2662,2,13,3,2010,9,45,1
6,28,4,13,3,2010,2,40,1
4,2091,2,11,3,2010,1,37,1
1,88,2,8,3,2010,23,0,1
1,310,8,8,3,2010,22,0,1
5,11102,2,26,2,2010,3,16,1
4,16268,7,25,2,2010,2,45,1
3,125,2,24,2,2010,13,50,1
2,4254,6,23,2,2010,23,40,1
2,5066,8,23,2,2010,22,0,1
1,12009,9,22,2,2010,16,0,1
1,4019,4,22,2,2010,12,15,1
1,2734,8,22,2,2010,8,0,1
7,1809,10,14,2,2010,11,40,1
7,1809,10,14,2,2010,11,40,1
5,1284,4,12,2,2010,22,35,1
5,3424,1,12,2,2010,17,30,1
4,5416,5,11,2,2010,9,0,1
6,5572,9,30,1,2010,12,3,1
5,4859,3,29,1,2010,16,0,1
5,3381,1,29,1,2010,13,20,1
5,3381,1,29,1,2010,13,20,1
5,12294,9,29,1,2010,11,30,1
5,2894,2,29,1,2010,2,25,1
4,11193,3,28,1,2010,21,40,1
3,5625,8,27,1,2010,14,7,1
3,11640,4,27,1,2010,2,5,1
1,4032,3,25,1,2010,1,25,1
7,3532,3,17,1,2010,12,21,1
6,178,2,16,1,2010,23,0,1
6,9377,4,16,1,2010,18,20,1
6,125,2,16,1,2010,10,0,1
5,6343,7,15,1,2010,23,0,1
5,656,9,15,1,2010,9,0,1
4,3329,10,14,1,2010,18,56,1
4,3329,10,14,1,2010,18,56,1
3,138,2,13,1,2010,15,34,1
1,4760,2,11,1,2010,23,20,1
1,83,2,11,1,2010,15,45,1
7,283,10,27,12,2009,1,30,1
5,16619,5,25,12,2009,9,30,1
5,18678,9,25,12,2009,0,45,1
5,3198,8,25,12,2009,0,1,1
5,13358,8,25,12,2009,0,1,1
4,8101,4,24,12,2009,12,53,1
2,390,5,22,12,2009,11,37,1
1,3595,1,21,12,2009,17,15,1
1,13775,8,21,12,2009,0,30,1
7,548,10,13,12,2009,21,0,1
7,374,8,13,12,2009,18,0,1
7,3226,6,13,12,2009,5,0,1
6,1672,5,12,12,2009,12,0,1
5,1821,5,11,12,2009,20,0,1
3,2064,2,9,12,2009,23,0,1
2,216,6,8,12,2009,11,28,1
1,4337,2,7,12,2009,23,0,1
1,4083,4,7,12,2009,8,30,1
1,6049,8,7,12,2009,0,1,1
5,1673,5,27,11,2009,23,0,1
5,2839,4,27,11,2009,7,15,1
4,9766,7,26,11,2009,21,20,1
4,12075,9,26,11,2009,17,30,1
3,1943,2,25,11,2009,12,15,1
3,1121,10,25,11,2009,1,48,1
2,1393,10,24,11,2009,14,57,1
2,10084,3,24,11,2009,13,0,1
1,779,2,23,11,2009,12,0,1
6,4598,4,14,11,2009,21,30,1
3,1016,4,11,11,2009,22,20,1
3,2862,10,11,11,2009,15,40,1
7,8282,8,1,11,2009,17,54,1
7,12766,8,1,11,2009,7,1,1
6,13770,5,31,10,2009,19,40,1
6,1399,10,31,10,2009,13,30,1
6,3351,4,31,10,2009,3,50,1
4,2341,5,29,10,2009,19,0,1
3,9463,3,28,10,2009,15,30,1
3,9205,8,28,10,2009,14,45,1
2,19669,3,27,10,2009,8,0,1
1,125,2,26,10,2009,8,30,1
7,102,10,18,10,2009,13,30,1
7,1915,5,18,10,2009,10,0,1
6,125,2,17,10,2009,23,0,1
6,5611,3,17,10,2009,19,0,1
4,1135,4,15,10,2009,10,0,1
3,9765,8,14,10,2009,6,0,1
2,5759,8,13,10,2009,2,30,1
1,376,2,12,10,2009,23,30,1
1,1431,10,12,10,2009,10,45,1
7,2341,5,4,10,2009,12,30,1
7,9846,8,4,10,2009,5,0,1
6,1233,4,3,10,2009,23,30,1
6,1233,4,3,10,2009,23,30,1
6,1223,5,3,10,2009,2,30,1
6,1223,5,3,10,2009,2,30,1
5,2835,10,2,10,2009,18,55,1
4,608,2,1,10,2009,16,34,1
4,12878,9,1,10,2009,12,0,1
4,4264,1,1,10,2009,1,0,1
4,15699,9,1,10,2009,0,1,1
3,6084,3,30,9,2009,16,49,1
2,376,2,29,9,2009,21,0,1
2,1769,3,29,9,2009,14,45,1
2,4170,7,29,9,2009,10,10,1
2,2311,5,29,9,2009,3,0,1
2,2311,5,29,9,2009,3,0,1
1,3787,5,28,9,2009,7,45,1
6,8225,9,19,9,2009,18,30,1
5,7198,1,18,9,2009,1,18,1
4,15849,9,17,9,2009,17,20,1
3,3972,4,16,9,2009,12,0,1
2,37,2,15,9,2009,12,30,1
1,10201,3,14,9,2009,21,50,1
1,2412,8,14,9,2009,16,45,1
6,12804,9,5,9,2009,0,1,1
5,5956,8,4,9,2009,22,40,1
4,19784,9,3,9,2009,16,0,1
4,5204,5,3,9,2009,11,15,1
3,340,6,2,9,2009,9,0,1
1,12777,4,31,8,2009,0,30,1
7,957,2,23,8,2009,22,20,1
5,213,4,21,8,2009,13,0,1
5,7649,8,21,8,2009,12,0,1
4,616,4,20,8,2009,11,58,1
3,199,8,19,8,2009,16,27,1
3,6208,3,19,8,2009,9,32,1
2,7400,5,18,8,2009,9,0,1
2,2688,10,18,8,2009,4,30,1
2,3875,2,18,8,2009,1,34,1
5,2423,4,7,8,2009,20,1,1
5,5598,3,7,8,2009,18,25,1
5,6916,4,7,8,2009,14,45,1
4,2706,10,6,8,2009,22,45,1
4,19048,8,6,8,2009,12,36,1
4,15792,8,6,8,2009,0,1,1
3,990,1,5,8,2009,0,1,1
2,213,4,4,8,2009,12,0,1
2,213,4,4,8,2009,12,0,1
2,435,10,4,8,2009,2,0,1
1,4521,3,3,8,2009,9,15,1
7,342,2,26,7,2009,14,30,1
6,91,3,25,7,2009,9,40,1
5,4178,10,24,7,2009,18,20,1
5,1224,1,24,7,2009,2,8,1
4,103,1,23,7,2009,20,40,1
3,8490,3,22,7,2009,20,13,1
3,1351,8,22,7,2009,12,55,1
3,1816,2,22,7,2009,12,0,1
2,2510,8,21,7,2009,20,30,1
2,1504,4,21,7,2009,13,17,1
7,2442,8,12,7,2009,3,0,1
7,2442,8,12,7,2009,3,0,1
6,656,9,11,7,2009,21,20,1
6,105,5,11,7,2009,9,0,1
4,630,1,9,7,2009,2,50,1
2,83,2,7,7,2009,14,0,1
7,1004,1,28,6,2009,18,20,1
7,9776,1,28,6,2009,18,15,1
7,9766,7,28,6,2009,12,38,1
7,18377,8,28,6,2009,11,30,1
7,979,4,28,6,2009,9,30,1
7,15271,9,28,6,2009,8,0,1
5,15002,9,26,6,2009,22,30,1
5,1722,2,26,6,2009,15,0,1
4,706,8,25,6,2009,12,0,1
3,2109,8,24,6,2009,11,30,1
7,7464,7,14,6,2009,23,0,1
7,5389,5,14,6,2009,21,54,1
7,3114,9,14,6,2009,18,27,1
7,9337,3,14,6,2009,15,35,1
7,9337,3,14,6,2009,15,35,1
7,3419,8,14,6,2009,12,30,1
7,979,4,14,6,2009,9,0,1
6,1534,1,13,6,2009,19,30,1
6,11530,8,13,6,2009,19,0,1
6,937,1,13,6,2009,17,45,1
6,10652,3,13,6,2009,14,39,1
6,125,2,13,6,2009,1,30,1
5,696,7,12,6,2009,0,15,1
4,4762,5,11,6,2009,8,10,1
5,957,2,29,5,2009,15,0,1
5,4865,4,29,5,2009,0,15,1
4,3535,3,28,5,2009,12,55,1
3,11511,4,27,5,2009,1,25,1
7,4442,3,17,5,2009,11,30,1
6,10061,5,16,5,2009,11,0,1
6,2450,3,16,5,2009,10,25,1
6,158,2,16,5,2009,2,5,1
5,14731,9,15,5,2009,15,45,1
5,3771,5,15,5,2009,15,0,1
2,1220,10,12,5,2009,0,1,1
7,9629,5,3,5,2009,14,15,1
7,979,4,3,5,2009,11,0,1
7,979,4,3,5,2009,8,30,1
5,2791,8,1,5,2009,23,20,1
4,13562,7,30,4,2009,20,0,1
4,2356,5,30,4,2009,13,55,1
3,13965,3,29,4,2009,19,30,1
3,7065,5,29,4,2009,2,0,1
2,4059,8,28,4,2009,3,0,1
7,979,4,19,4,2009,9,30,1
6,495,7,18,4,2009,21,0,1
6,538,8,18,4,2009,13,39,1
6,2252,2,18,4,2009,3,0,1
5,15378,2,17,4,2009,13,37,1
5,5744,8,17,4,2009,9,55,1
3,2144,10,15,4,2009,12,0,1
2,366,10,14,4,2009,20,0,1
2,3396,10,14,4,2009,7,30,1
2,3691,6,14,4,2009,6,0,1
2,13046,8,14,4,2009,1,30,1
6,927,1,4,4,2009,9,0,1
5,125,2,3,4,2009,10,49,1
5,20011,3,3,4,2009,5,17,1
5,6751,3,3,4,2009,0,17,1
4,4370,2,2,4,2009,23,30,1
3,5802,5,1,4,2009,15,0,1
2,4998,4,31,3,2009,12,0,1
1,4627,8,30,3,2009,20,51,1
1,40,1,30,3,2009,0,1,1
6,13223,3,21,3,2009,18,24,1
5,20031,4,20,3,2009,22,0,1
5,4778,8,20,3,2009,20,15,1
5,11094,4,20,3,2009,18,51,1
5,36,2,20,3,2009,18,0,1
5,14922,9,20,3,2009,14,5,1
4,3792,3,19,3,2009,12,35,1
3,5054,2,18,3,2009,18,0,1
2,12219,8,17,3,2009,0,15,1
1,13735,9,16,3,2009,13,0,1
1,2138,1,16,3,2009,9,30,1
7,898,2,8,3,2009,0,30,1
6,11094,4,7,3,2009,0,1,1
4,8695,1,5,3,2009,23,0,1
4,435,10,5,3,2009,6,0,1
3,713,4,4,3,2009,23,0,1
3,514,5,4,3,2009,22,30,1
3,430,1,4,3,2009,20,0,1
2,1752,3,3,3,2009,17,6,1
2,3630,10,3,3,2009,13,32,1
1,4888,3,2,3,2009,16,5,1
6,14368,6,21,2,2009,21,25,1
6,3725,10,21,2,2009,2,31,1
5,8097,3,20,2,2009,11,0,1
4,3396,10,19,2,2009,22,59,1
4,511,4,19,2,2009,20,55,1
2,657,8,17,2,2009,11,0,1
2,3198,8,17,2,2009,0,1,1
7,5262,10,8,2,2009,10,0,1
7,4785,1,8,2,2009,4,0,1
6,12136,4,7,2,2009,2,0,1
5,125,2,6,2,2009,16,43,1
5,7977,8,6,2,2009,11,45,1
5,2571,1,6,2,2009,1,30,1
3,10592,1,4,2,2009,23,0,1
3,10762,6,4,2,2009,22,0,1
3,3619,2,4,2,2009,0,40,1
6,2879,5,24,1,2009,0,20,1
4,18906,8,22,1,2009,15,40,1
4,499,2,22,1,2009,2,5,1
3,2270,1,21,1,2009,21,29,1
2,1080,8,20,1,2009,20,15,1
1,1836,4,19,1,2009,18,42,1
1,4762,5,19,1,2009,8,10,1
7,1071,5,11,1,2009,23,0,1
7,979,4,11,1,2009,15,36,1
7,9228,4,11,1,2009,2,4,1
3,621,3,7,1,2009,17,0,1
3,7866,6,7,1,2009,10,30,1
3,3334,5,7,1,2009,0,1,1
2,83,2,6,1,2009,10,0,1
2,1057,8,6,1,2009,2,0,1
7,1058,8,28,12,2008,0,1,1
6,5925,4,27,12,2008,0,1,1
5,2345,3,26,12,2008,0,1,1
4,6483,1,25,12,2008,10,0,1
4,15531,9,25,12,2008,4,0,1
2,6075,8,23,12,2008,8,0,1
1,12234,9,22,12,2008,18,57,1
1,2400,10,22,12,2008,11,30,1
7,40,1,14,12,2008,13,0,1
6,15058,3,13,12,2008,21,30,1
6,9259,3,13,12,2008,15,30,1
5,1619,3,12,12,2008,14,29,1
3,3725,10,10,12,2008,19,36,1
