"day","address","location","date","month","year","hour","min","RECOVEREDVEHICLE"
7,10851,7,15,1,2012,8,56,1
6,2737,3,14,1,2012,2,37,1
5,17646,9,13,1,2012,12,0,1
4,7462,8,12,1,2012,18,41,1
4,9415,4,12,1,2012,18,23,1
4,2158,6,12,1,2012,9,0,1
3,11121,8,11,1,2012,19,4,1
3,939,5,11,1,2012,5,39,1
2,9109,4,10,1,2012,1,36,1
1,11254,2,9,1,2012,12,6,1
6,1949,6,31,12,2011,18,33,1
6,16684,3,31,12,2011,9,8,1
5,1379,1,30,12,2011,23,45,1
5,14454,3,30,12,2011,22,55,1
5,7481,3,30,12,2011,15,51,1
5,7897,3,30,12,2011,15,45,1
5,10483,8,30,12,2011,13,50,1
5,9404,8,30,12,2011,12,48,1
5,816,2,30,12,2011,9,8,1
5,8148,5,30,12,2011,4,35,1
4,9071,7,29,12,2011,20,15,1
3,4990,5,28,12,2011,23,23,1
3,9652,3,28,12,2011,13,13,1
3,15747,3,28,12,2011,12,9,1
3,14924,2,28,12,2011,5,35,1
2,7769,8,27,12,2011,23,16,1
2,1203,2,27,12,2011,0,40,1
1,3991,8,26,12,2011,17,10,1
1,2042,3,26,12,2011,13,39,1
1,554,10,26,12,2011,1,33,1
7,16253,8,18,12,2011,7,39,1
6,6288,4,17,12,2011,23,26,1
5,6016,8,16,12,2011,18,12,1
4,5068,4,15,12,2011,13,50,1
4,4367,8,15,12,2011,8,24,1
4,208,1,15,12,2011,7,44,1
4,7841,2,15,12,2011,1,55,1
3,6269,4,14,12,2011,16,48,1
3,11829,9,14,12,2011,13,19,1
3,5572,9,14,12,2011,9,10,1
3,704,2,14,12,2011,7,42,1
3,2192,10,14,12,2011,2,57,1
2,2641,4,13,12,2011,23,5,1
2,12201,8,13,12,2011,14,55,1
1,18176,3,12,12,2011,13,7,1
1,15221,8,12,12,2011,10,19,1
1,5560,2,12,12,2011,9,15,1
1,2400,10,12,12,2011,7,32,1
6,4533,2,3,12,2011,3,22,1
5,133,3,2,12,2011,13,21,1
4,7646,3,1,12,2011,14,46,1
4,17800,8,1,12,2011,13,37,1
3,3708,4,30,11,2011,7,22,1
2,4146,4,29,11,2011,22,50,1
2,1054,3,29,11,2011,10,17,1
6,451,2,19,11,2011,21,55,1
6,9464,5,19,11,2011,8,30,1
5,8483,1,18,11,2011,22,4,1
4,8257,6,17,11,2011,22,48,1
4,1558,1,17,11,2011,15,42,1
4,1042,3,17,11,2011,13,58,1
4,9306,4,17,11,2011,9,33,1
4,1207,6,17,11,2011,0,45,1
3,744,10,16,11,2011,23,10,1
3,491,3,16,11,2011,9,16,1
3,8242,5,16,11,2011,6,49,1
2,7397,4,15,11,2011,7,27,1
1,3539,8,14,11,2011,20,30,1
1,10161,8,14,11,2011,15,4,1
1,5220,5,14,11,2011,9,22,1
7,17683,7,6,11,2011,9,23,1
6,9390,5,5,11,2011,12,14,1
4,15206,3,3,11,2011,15,10,1
4,15002,9,3,11,2011,11,12,1
4,15206,3,3,11,2011,10,39,1
4,3140,8,3,11,2011,10,10,1
3,18270,3,2,11,2011,20,18,1
3,577,2,2,11,2011,16,48,1
3,6136,5,2,11,2011,8,11,1
1,15914,2,31,10,2011,10,21,1
1,6975,9,31,10,2011,9,0,1
1,1776,5,31,10,2011,0,54,1
5,7870,1,21,10,2011,19,14,1
5,17964,9,21,10,2011,17,12,1
5,4890,5,21,10,2011,13,25,1
5,5348,1,21,10,2011,7,35,1
5,18156,3,21,10,2011,4,41,1
5,11807,2,21,10,2011,0,20,1
4,338,1,20,10,2011,20,20,1
4,17943,3,20,10,2011,16,55,1
4,4593,2,20,10,2011,15,33,1
4,6345,3,20,10,2011,14,30,1
4,18300,2,20,10,2011,7,53,1
4,4140,10,20,10,2011,0,30,1
3,18306,8,19,10,2011,11,54,1
2,3994,8,18,10,2011,12,54,1
2,9073,4,18,10,2011,9,57,1
2,7218,3,18,10,2011,9,0,1
1,3483,4,17,10,2011,8,22,1
7,17484,9,9,10,2011,6,23,1
6,2604,8,8,10,2011,23,56,1
6,8934,3,8,10,2011,17,21,1
5,1493,3,7,10,2011,18,25,1
5,3211,3,7,10,2011,12,20,1
5,9606,8,7,10,2011,7,5,1
4,3881,4,6,10,2011,17,15,1
3,3125,8,5,10,2011,19,40,1
3,2734,8,5,10,2011,15,25,1
3,16883,3,5,10,2011,14,40,1
3,14639,8,5,10,2011,9,30,1
2,5615,3,4,10,2011,19,36,1
2,7944,1,4,10,2011,15,0,1
2,11858,3,4,10,2011,13,31,1
1,4578,3,3,10,2011,22,10,1
1,6844,8,3,10,2011,17,23,1
1,3338,8,3,10,2011,16,9,1
1,16564,8,3,10,2011,14,5,1
1,1080,8,3,10,2011,13,11,1
7,765,3,25,9,2011,17,3,1
7,1752,3,25,9,2011,15,46,1
6,18352,6,24,9,2011,23,18,1
6,11261,8,24,9,2011,9,44,1
5,15211,8,23,9,2011,9,27,1
4,5466,8,22,9,2011,1,0,1
3,14,3,21,9,2011,20,5,1
3,1996,2,21,9,2011,17,20,1
1,13979,6,19,9,2011,21,49,1
1,8847,6,19,9,2011,16,14,1
7,8721,6,11,9,2011,20,52,1
7,1606,2,11,9,2011,9,35,1
6,8961,9,10,9,2011,15,50,1
6,14346,8,10,9,2011,10,50,1
6,1401,1,10,9,2011,2,0,1
5,14764,8,9,9,2011,21,26,1
5,1722,2,9,9,2011,16,16,1
5,12035,8,9,9,2011,7,30,1
5,8298,1,9,9,2011,3,29,1
4,6280,9,8,9,2011,7,30,1
4,10234,8,8,9,2011,0,15,1
3,14677,3,7,9,2011,17,32,1
3,4692,3,7,9,2011,14,10,1
3,12443,5,7,9,2011,11,15,1
3,893,10,7,9,2011,1,34,1
2,104,2,6,9,2011,22,31,1
2,92,1,6,9,2011,16,43,1
1,39,3,5,9,2011,22,0,1
1,2933,8,5,9,2011,15,47,1
7,356,3,28,8,2011,18,20,1
7,10331,8,28,8,2011,9,12,1
6,12558,8,27,8,2011,18,28,1
6,1428,3,27,8,2011,18,4,1
5,5597,8,26,8,2011,14,33,1
4,7869,4,25,8,2011,2,20,1
2,2679,6,23,8,2011,15,43,1
1,5257,2,22,8,2011,15,20,1
1,18451,9,22,8,2011,14,20,1
1,10072,8,22,8,2011,14,17,1
1,14058,3,22,8,2011,14,7,1
1,17023,1,22,8,2011,11,58,1
7,18,10,14,8,2011,7,7,1
6,2879,5,13,8,2011,20,29,1
6,1236,4,13,8,2011,9,0,1
5,3796,3,12,8,2011,21,35,1
5,11383,7,12,8,2011,12,10,1
4,908,10,11,8,2011,10,57,1
3,736,4,10,8,2011,12,44,1
3,1732,3,10,8,2011,8,35,1
2,18423,5,9,8,2011,16,35,1
2,2382,1,9,8,2011,16,29,1
1,2340,3,8,8,2011,21,48,1
1,12374,5,8,8,2011,16,53,1
4,5862,6,28,7,2011,23,40,1
4,241,2,28,7,2011,9,35,1
3,13482,9,27,7,2011,15,32,1
3,2393,8,27,7,2011,14,36,1
2,3931,6,26,7,2011,18,7,1
2,4563,3,26,7,2011,12,29,1
2,3180,10,26,7,2011,7,13,1
1,2274,7,25,7,2011,22,20,1
1,8747,8,25,7,2011,16,17,1
1,8477,5,25,7,2011,13,57,1
7,10840,5,17,7,2011,23,33,1
7,8448,9,17,7,2011,8,45,1
6,5031,4,16,7,2011,14,2,1
6,13898,3,16,7,2011,13,48,1
6,16960,8,16,7,2011,10,6,1
6,14346,8,16,7,2011,0,26,1
5,3047,8,15,7,2011,18,29,1
5,2478,8,15,7,2011,11,10,1
5,241,2,15,7,2011,8,17,1
5,14004,9,15,7,2011,8,0,1
4,2298,5,14,7,2011,14,23,1
3,14395,6,13,7,2011,23,1,1
3,2575,9,13,7,2011,20,3,1
3,1303,2,13,7,2011,17,56,1
3,2299,8,13,7,2011,17,46,1
3,70,10,13,7,2011,13,30,1
3,7129,8,13,7,2011,10,0,1
2,5955,8,12,7,2011,20,18,1
2,7632,7,12,7,2011,11,53,1
2,14345,9,12,7,2011,9,37,1
1,191,3,11,7,2011,12,15,1
1,2181,3,11,7,2011,10,34,1
7,4159,5,3,7,2011,5,33,1
6,7382,3,2,7,2011,13,34,1
6,3351,4,2,7,2011,1,48,1
5,14021,3,1,7,2011,18,14,1
4,619,8,30,6,2011,14,19,1
3,4326,3,29,6,2011,22,26,1
3,8876,9,29,6,2011,21,23,1
3,3123,5,29,6,2011,11,28,1
3,6855,8,29,6,2011,2,22,1
2,4001,8,28,6,2011,16,43,1
1,1653,3,27,6,2011,16,27,1
1,210,1,27,6,2011,1,15,1
7,2123,5,19,6,2011,19,6,1
7,18545,3,19,6,2011,18,44,1
5,8621,4,17,6,2011,2,4,1
4,18158,8,16,6,2011,15,32,1
4,9922,9,16,6,2011,14,20,1
4,8302,7,16,6,2011,3,18,1
3,15211,8,15,6,2011,12,38,1
2,11234,2,14,6,2011,21,44,1
2,8535,5,14,6,2011,13,10,1
7,16559,8,5,6,2011,12,26,1
6,10685,3,4,6,2011,3,16,1
4,1524,3,2,6,2011,18,0,1
4,13375,8,2,6,2011,17,35,1
4,9583,3,2,6,2011,14,10,1
3,11379,8,1,6,2011,21,8,1
3,1767,4,1,6,2011,14,10,1
3,3043,8,1,6,2011,11,41,1
3,18595,9,1,6,2011,8,27,1
2,280,3,31,5,2011,10,51,1
2,18601,3,31,5,2011,7,14,1
7,18604,3,22,5,2011,14,14,1
6,9187,5,21,5,2011,10,50,1
6,2790,3,21,5,2011,7,11,1
5,3933,7,20,5,2011,13,30,1
4,9075,3,19,5,2011,21,44,1
4,1635,1,19,5,2011,10,55,1
4,13898,8,19,5,2011,9,44,1
3,15736,9,18,5,2011,22,0,1
3,387,2,18,5,2011,21,55,1
2,1074,3,17,5,2011,0,45,1
7,18628,8,8,5,2011,19,10,1
6,3856,4,7,5,2011,23,36,1
6,9636,2,7,5,2011,13,22,1
6,1214,10,7,5,2011,11,58,1
5,13311,3,6,5,2011,17,53,1
5,389,8,6,5,2011,10,35,1
4,13028,9,5,5,2011,20,42,1
3,5929,7,4,5,2011,1,51,1
2,7967,3,3,5,2011,8,7,1
1,401,8,2,5,2011,7,30,1
7,4228,8,24,4,2011,13,24,1
6,11351,3,23,4,2011,15,28,1
5,8809,4,22,4,2011,9,40,1
5,3897,3,22,4,2011,8,12,1
5,7738,8,22,4,2011,7,12,1
4,1058,8,21,4,2011,23,43,1
4,5113,8,21,4,2011,21,30,1
4,96,10,21,4,2011,5,12,1
1,14781,3,18,4,2011,17,2,1
1,6510,6,18,4,2011,11,0,1
1,472,5,18,4,2011,3,25,1
7,713,4,10,4,2011,20,2,1
6,3716,3,9,4,2011,14,13,1
6,10561,8,9,4,2011,7,30,1
5,376,2,8,4,2011,16,30,1
5,621,3,8,4,2011,1,38,1
4,5454,8,7,4,2011,22,31,1
4,14609,3,7,4,2011,9,30,1
3,349,2,6,4,2011,21,28,1
3,14324,5,6,4,2011,16,10,1
2,1447,9,5,4,2011,22,15,1
2,14764,8,5,4,2011,18,35,1
2,8954,4,5,4,2011,9,21,1
1,4601,1,4,4,2011,8,39,1
6,310,8,26,3,2011,22,50,1
6,201,6,26,3,2011,16,55,1
6,3488,4,26,3,2011,14,0,1
5,8091,8,25,3,2011,14,33,1
5,12599,8,25,3,2011,12,44,1
4,17888,9,24,3,2011,18,30,1
4,7566,8,24,3,2011,12,55,1
3,7445,8,23,3,2011,8,29,1
2,4516,8,22,3,2011,23,20,1
1,10968,8,21,3,2011,12,28,1
7,14736,5,13,3,2011,6,30,1
6,5908,1,12,3,2011,20,52,1
4,1221,2,10,3,2011,17,13,1
3,3352,3,9,3,2011,16,54,1
3,18797,7,9,3,2011,14,53,1
2,14546,8,8,3,2011,21,28,1
2,13920,9,8,3,2011,16,15,1
2,8607,9,8,3,2011,13,44,1
2,12267,4,8,3,2011,10,10,1
2,4943,7,8,3,2011,9,55,1
2,18803,8,8,3,2011,9,14,1
1,7546,5,7,3,2011,20,32,1
1,18813,6,7,3,2011,0,14,1
7,6684,7,27,2,2011,17,0,1
7,693,2,27,2,2011,12,58,1
5,2944,2,25,2,2011,23,25,1
5,2024,1,25,2,2011,15,55,1
2,5666,4,22,2,2011,15,27,1
2,5261,8,22,2,2011,10,20,1
2,11300,9,22,2,2011,1,46,1
6,5729,3,12,2,2011,19,3,1
6,619,8,12,2,2011,16,42,1
4,15503,4,10,2,2011,11,51,1
3,2654,1,9,2,2011,20,53,1
2,7829,8,8,2,2011,22,8,1
2,14534,7,8,2,2011,17,48,1
1,1214,10,7,2,2011,14,52,1
1,8296,3,7,2,2011,11,20,1
1,5352,9,7,2,2011,8,20,1
1,6304,3,7,2,2011,2,42,1
7,349,2,30,1,2011,20,22,1
5,18547,8,28,1,2011,12,51,1
4,14594,9,27,1,2011,16,30,1
4,1041,5,27,1,2011,7,36,1
3,11178,5,26,1,2011,16,11,1
3,4879,1,26,1,2011,14,29,1
3,17425,9,26,1,2011,0,5,1
2,5044,9,25,1,2011,18,10,1
2,1803,8,25,1,2011,17,50,1
2,2010,5,25,1,2011,15,57,1
2,5531,9,25,1,2011,10,50,1
2,18890,3,25,1,2011,0,44,1
1,1722,2,24,1,2011,16,14,1
1,8471,4,24,1,2011,15,56,1
1,11786,4,24,1,2011,12,34,1
1,4992,4,24,1,2011,9,36,1
1,3550,4,24,1,2011,9,12,1
7,694,6,16,1,2011,17,44,1
7,3395,8,16,1,2011,0,5,1
6,199,8,15,1,2011,3,46,1
6,12492,3,15,1,2011,1,59,1
4,628,8,13,1,2011,18,51,1
4,10036,9,13,1,2011,15,13,1
3,9431,8,12,1,2011,11,34,1
1,2156,2,10,1,2011,7,21,1
7,14835,3,2,1,2011,21,35,1
7,2678,8,2,1,2011,13,0,1
7,8092,3,2,1,2011,1,2,1
6,14572,3,1,1,2011,19,18,1
5,15091,9,31,12,2010,16,32,1
5,486,3,31,12,2010,16,19,1
4,2627,2,30,12,2010,22,16,1
4,2030,6,30,12,2010,10,56,1
3,652,2,29,12,2010,22,49,1
3,13419,9,29,12,2010,19,54,1
3,11209,8,29,12,2010,15,0,1
3,14668,9,29,12,2010,13,38,1
3,11960,7,29,12,2010,10,40,1
3,2641,4,29,12,2010,9,10,1
3,4656,8,29,12,2010,8,10,1
3,2371,5,29,12,2010,0,56,1
2,1473,1,28,12,2010,12,56,1
7,15269,9,19,12,2010,16,33,1
7,694,6,19,12,2010,1,51,1
6,12255,5,18,12,2010,10,17,1
4,1091,10,16,12,2010,23,30,1
4,5521,3,16,12,2010,20,0,1
4,2790,3,16,12,2010,16,54,1
3,1752,3,15,12,2010,12,45,1
3,3312,1,15,12,2010,1,27,1
3,2810,2,15,12,2010,1,4,1
2,546,5,14,12,2010,0,1,1
1,9543,4,13,12,2010,18,30,1
1,4848,3,13,12,2010,14,50,1
7,603,4,5,12,2010,15,22,1
5,10315,7,3,12,2010,19,12,1
5,13180,8,3,12,2010,13,35,1
5,13080,4,3,12,2010,12,36,1
4,13290,8,2,12,2010,19,47,1
4,3239,8,2,12,2010,12,50,1
3,7181,3,1,12,2010,16,15,1
3,12351,3,1,12,2010,9,0,1
3,13885,5,1,12,2010,8,0,1
2,2790,3,30,11,2010,13,36,1
1,10429,3,29,11,2010,17,11,1
1,1298,2,29,11,2010,15,57,1
1,4650,8,29,11,2010,9,44,1
1,8954,4,29,11,2010,5,17,1
1,18998,3,29,11,2010,1,31,1
6,5557,3,20,11,2010,23,31,1
6,13068,4,20,11,2010,7,19,1
5,1080,8,19,11,2010,16,31,1
5,10425,8,19,11,2010,8,0,1
2,4444,5,16,11,2010,19,0,1
1,5387,3,15,11,2010,18,28,1
1,8086,9,15,11,2010,14,26,1
1,2783,4,15,11,2010,8,30,1
1,5426,8,15,11,2010,8,20,1
1,451,2,15,11,2010,1,15,1
7,7481,3,7,11,2010,12,15,1
7,5169,2,7,11,2010,9,0,1
7,1895,3,7,11,2010,0,58,1
6,4701,5,6,11,2010,20,55,1
6,5615,3,6,11,2010,19,32,1
6,11830,4,6,11,2010,2,46,1
5,4106,9,5,11,2010,12,21,1
4,5,8,4,11,2010,20,55,1
4,15028,4,4,11,2010,19,50,1
2,7911,5,2,11,2010,12,17,1
2,2783,4,2,11,2010,8,5,1
1,16960,8,1,11,2010,10,15,1
1,10632,3,1,11,2010,1,35,1
1,451,2,1,11,2010,0,10,1
7,9228,4,24,10,2010,16,10,1
6,1080,8,23,10,2010,18,32,1
6,2091,2,23,10,2010,3,0,1
6,19060,3,23,10,2010,0,27,1
5,2299,8,22,10,2010,15,46,1
5,8245,4,22,10,2010,13,4,1
4,7297,3,21,10,2010,20,59,1
3,6420,2,20,10,2010,20,7,1
3,7722,1,20,10,2010,0,30,1
1,6574,9,18,10,2010,19,19,1
1,6919,8,18,10,2010,16,22,1
5,13914,3,8,10,2010,14,46,1
5,6122,2,8,10,2010,12,5,1
4,14444,8,7,10,2010,17,4,1
4,7870,1,7,10,2010,15,18,1
4,7520,8,7,10,2010,13,40,1
4,7437,8,7,10,2010,10,2,1
3,15125,7,6,10,2010,11,41,1
2,10854,6,5,10,2010,1,12,1
1,5193,3,4,10,2010,22,29,1
1,233,8,4,10,2010,11,0,1
7,4106,9,26,9,2010,8,35,1
7,5560,2,26,9,2010,1,28,1
6,1171,1,25,9,2010,16,10,1
6,8301,4,25,9,2010,13,19,1
5,2671,5,24,9,2010,22,50,1
5,6198,2,24,9,2010,19,54,1
5,5727,9,24,9,2010,15,37,1
5,318,6,24,9,2010,9,19,1
3,3716,3,22,9,2010,19,43,1
3,5198,3,22,9,2010,15,4,1
3,479,9,22,9,2010,11,38,1
2,4074,1,21,9,2010,17,32,1
2,766,8,21,9,2010,13,15,1
7,7118,8,12,9,2010,16,57,1
7,2563,10,12,9,2010,0,30,1
5,3000,9,10,9,2010,16,26,1
5,9955,3,10,9,2010,13,48,1
5,1614,4,10,9,2010,11,55,1
4,9202,3,9,9,2010,9,0,1
3,9461,6,8,9,2010,17,30,1
3,619,8,8,9,2010,16,30,1
2,14597,9,7,9,2010,19,59,1
2,1509,5,7,9,2010,12,0,1
2,6085,3,7,9,2010,10,0,1
2,3180,10,7,9,2010,7,20,1
1,10624,7,6,9,2010,23,32,1
1,9676,3,6,9,2010,2,11,1
6,19063,8,28,8,2010,10,22,1
6,8020,9,28,8,2010,1,15,1
5,16157,3,27,8,2010,18,57,1
5,5529,9,27,8,2010,16,57,1
5,4070,7,27,8,2010,16,51,1
5,2015,8,27,8,2010,14,53,1
5,4236,9,27,8,2010,12,44,1
5,779,2,27,8,2010,4,45,1
4,17230,3,26,8,2010,17,31,1
3,4371,3,25,8,2010,8,23,1
3,14830,8,25,8,2010,2,17,1
2,4848,3,24,8,2010,17,49,1
2,10033,3,24,8,2010,9,25,1
1,9670,8,23,8,2010,23,45,1
1,1682,8,23,8,2010,20,25,1
1,5075,3,23,8,2010,12,14,1
7,12227,3,15,8,2010,18,40,1
7,7121,8,15,8,2010,11,45,1
6,1341,7,14,8,2010,6,15,1
6,12949,3,14,8,2010,1,42,1
5,9465,5,13,8,2010,12,35,1
5,17786,3,13,8,2010,11,8,1
5,19195,9,13,8,2010,6,11,1
5,3396,10,13,8,2010,2,3,1
4,3553,6,12,8,2010,17,40,1
4,14879,3,12,8,2010,7,0,1
2,7321,5,10,8,2010,22,0,1
2,19206,9,10,8,2010,15,0,1
2,1155,2,10,8,2010,14,59,1
2,2315,1,10,8,2010,13,6,1
2,3171,4,10,8,2010,0,50,1
1,1235,5,9,8,2010,8,52,1
1,11347,3,9,8,2010,5,2,1
7,17851,3,1,8,2010,16,50,1
5,2831,4,30,7,2010,18,17,1
5,12054,7,30,7,2010,14,10,1
5,14924,2,30,7,2010,10,27,1
5,1375,2,30,7,2010,1,48,1
4,8050,3,29,7,2010,0,40,1
3,11086,8,28,7,2010,18,2,1
3,12219,8,28,7,2010,4,8,1
1,16844,9,26,7,2010,13,15,1
7,2016,6,18,7,2010,2,5,1
5,964,3,16,7,2010,14,47,1
5,10527,8,16,7,2010,13,16,1
5,13035,3,16,7,2010,9,53,1
4,6920,3,15,7,2010,11,13,1
4,6920,3,15,7,2010,11,13,1
3,2720,10,14,7,2010,3,50,1
2,1162,1,13,7,2010,11,40,1
1,19254,3,12,7,2010,14,0,1
1,19255,3,12,7,2010,7,29,1
7,1951,2,4,7,2010,18,0,1
7,10652,3,4,7,2010,12,20,1
7,1722,2,4,7,2010,2,21,1
6,3957,8,3,7,2010,16,9,1
5,779,2,2,7,2010,23,0,1
5,7755,8,2,7,2010,19,13,1
5,7934,4,2,7,2010,7,48,1
4,3125,8,1,7,2010,19,7,1
3,4080,9,30,6,2010,23,39,1
3,14853,8,30,6,2010,11,52,1
3,3677,2,30,6,2010,1,25,1
3,2457,6,30,6,2010,0,39,1
2,3717,6,29,6,2010,17,15,1
2,7026,9,29,6,2010,12,58,1
1,3714,7,28,6,2010,23,5,1
1,13771,5,28,6,2010,13,1,1
1,4575,3,28,6,2010,12,15,1
1,1017,3,28,6,2010,10,30,1
1,1761,1,28,6,2010,8,8,1
7,6213,3,20,6,2010,11,57,1
5,8296,3,18,6,2010,13,0,1
4,648,2,17,6,2010,21,24,1
3,5186,1,16,6,2010,9,8,1
2,13685,3,15,6,2010,10,35,1
1,1936,2,14,6,2010,16,15,1
7,2824,4,6,6,2010,20,26,1
7,5729,3,6,6,2010,18,2,1
4,5356,2,3,6,2010,17,11,1
2,7854,1,1,6,2010,10,16,1
5,14328,8,21,5,2010,13,59,1
5,18210,3,21,5,2010,3,33,1
4,213,4,20,5,2010,2,3,1
3,5502,7,19,5,2010,17,55,1
3,19325,7,19,5,2010,15,36,1
2,3811,3,18,5,2010,22,3,1
2,16098,8,18,5,2010,19,29,1
2,2790,3,18,5,2010,12,35,1
1,8651,4,17,5,2010,16,30,1
6,77,10,8,5,2010,12,30,1
6,1284,4,8,5,2010,6,17,1
6,6316,9,8,5,2010,3,3,1
4,3022,2,6,5,2010,1,16,1
3,5130,4,5,5,2010,18,27,1
2,657,8,4,5,2010,8,3,1
7,4393,5,25,4,2010,7,0,1
5,3134,3,23,4,2010,19,6,1
5,19369,3,23,4,2010,0,1,1
4,3666,3,22,4,2010,9,12,1
3,2717,5,21,4,2010,21,0,1
3,3338,8,21,4,2010,16,54,1
3,5114,5,21,4,2010,14,45,1
3,4736,3,21,4,2010,12,5,1
2,4848,3,20,4,2010,13,22,1
2,1094,2,20,4,2010,13,0,1
1,12650,2,19,4,2010,17,22,1
1,19369,3,19,4,2010,8,28,1
6,5309,8,10,4,2010,5,13,1
5,14804,3,9,4,2010,14,43,1
5,5261,8,9,4,2010,9,31,1
5,8237,8,9,4,2010,8,53,1
4,628,8,8,4,2010,15,48,1
4,18802,8,8,4,2010,15,35,1
4,7186,3,8,4,2010,12,2,1
3,9132,8,7,4,2010,16,9,1
2,1179,5,6,4,2010,16,15,1
1,2607,2,5,4,2010,13,0,1
1,19163,8,5,4,2010,9,30,1
1,16006,3,5,4,2010,9,12,1
7,1936,2,28,3,2010,20,20,1
6,4736,3,27,3,2010,13,8,1
5,3563,8,26,3,2010,13,0,1
4,7700,8,25,3,2010,5,30,1
3,5441,6,24,3,2010,20,41,1
2,1722,2,23,3,2010,16,10,1
2,5493,2,23,3,2010,14,30,1
2,6947,5,23,3,2010,4,38,1
1,17702,6,22,3,2010,15,54,1
1,17241,9,22,3,2010,7,17,1
7,1296,2,14,3,2010,23,25,1
7,895,2,14,3,2010,22,58,1
7,6908,1,14,3,2010,1,47,1
7,19437,1,14,3,2010,0,34,1
6,125,2,13,3,2010,16,46,1
3,6734,8,10,3,2010,19,48,1
3,13089,7,10,3,2010,15,37,1
3,1643,5,10,3,2010,2,17,1
3,3056,8,10,3,2010,0,15,1
2,6173,8,9,3,2010,23,41,1
2,7731,9,9,3,2010,17,53,1
7,18044,4,28,2,2010,2,41,1
5,14839,8,26,2,2010,16,17,1
5,3177,8,26,2,2010,10,40,1
4,9627,7,25,2,2010,11,0,1
3,1460,3,24,2,2010,12,37,1
2,569,8,23,2,2010,13,31,1
7,4815,3,14,2,2010,12,25,1
6,1711,3,13,2,2010,17,29,1
5,3932,3,12,2,2010,18,22,1
5,5081,7,12,2,2010,17,0,1
5,9422,5,12,2,2010,16,22,1
3,2567,9,10,2,2010,17,0,1
3,523,5,10,2,2010,9,30,1
2,9236,7,9,2,2010,8,48,1
2,2627,2,9,2,2010,1,19,1
1,2365,5,8,2,2010,14,1,1
1,8439,6,8,2,2010,1,25,1
1,6867,2,8,2,2010,1,15,1
7,199,8,31,1,2010,14,52,1
7,17842,8,31,1,2010,13,35,1
5,18359,3,29,1,2010,11,14,1
5,289,4,29,1,2010,9,33,1
4,6189,3,28,1,2010,12,44,1
3,2783,4,27,1,2010,8,30,1
2,2299,8,26,1,2010,15,50,1
2,1560,4,26,1,2010,13,25,1
7,6920,3,17,1,2010,8,51,1
6,3308,4,16,1,2010,10,49,1
6,10643,7,16,1,2010,8,0,1
5,1464,3,15,1,2010,0,35,1
2,8375,1,12,1,2010,20,30,1
2,13234,8,12,1,2010,15,15,1
2,19536,8,12,1,2010,11,25,1
1,12171,3,11,1,2010,20,35,1
1,2737,3,11,1,2010,14,30,1
7,349,2,27,12,2009,21,45,1
7,4741,5,27,12,2009,17,55,1
7,7993,2,27,12,2009,7,38,1
6,16547,6,26,12,2009,14,45,1
6,363,2,26,12,2009,8,1,1
6,218,8,26,12,2009,0,44,1
4,16312,8,24,12,2009,12,35,1
4,10060,8,24,12,2009,11,36,1
3,18134,3,23,12,2009,22,53,1
3,1951,2,23,12,2009,12,44,1
2,19281,9,22,12,2009,5,20,1
1,6815,6,21,12,2009,15,55,1
1,9810,5,21,12,2009,11,13,1
1,4545,8,21,12,2009,10,0,1
1,5945,4,21,12,2009,0,29,1
7,9597,3,13,12,2009,16,34,1
7,191,3,13,12,2009,14,47,1
7,3623,4,13,12,2009,2,4,1
6,1351,8,12,12,2009,17,5,1
6,7757,4,12,12,2009,14,48,1
6,7757,4,12,12,2009,14,20,1
5,4832,4,11,12,2009,11,24,1
5,1752,3,11,12,2009,0,49,1
4,5070,9,10,12,2009,16,15,1
3,506,8,9,12,2009,17,13,1
2,10649,8,8,12,2009,17,2,1
2,2408,8,8,12,2009,6,58,1
2,17816,3,8,12,2009,4,50,1
1,870,4,7,12,2009,21,7,1
1,12093,8,7,12,2009,12,40,1
1,12037,4,7,12,2009,12,20,1
7,4736,3,29,11,2009,22,41,1
6,657,8,28,11,2009,8,5,1
2,3847,8,24,11,2009,11,30,1
2,10735,6,24,11,2009,9,45,1
2,8096,5,24,11,2009,8,32,1
2,4347,3,24,11,2009,8,15,1
1,1218,2,23,11,2009,9,40,1
1,840,5,23,11,2009,1,48,1
7,995,2,15,11,2009,1,30,1
4,19629,8,12,11,2009,14,41,1
4,3993,3,12,11,2009,13,20,1
4,7516,1,12,11,2009,7,49,1
1,8283,8,9,11,2009,10,21,1
1,2265,4,9,11,2009,10,18,1
7,16127,8,1,11,2009,19,9,1
6,12846,3,31,10,2009,0,47,1
5,8899,7,30,10,2009,11,16,1
5,2346,2,30,10,2009,10,40,1
4,5261,8,29,10,2009,19,1,1
3,213,4,28,10,2009,12,5,1
3,4601,1,28,10,2009,8,13,1
3,5437,2,28,10,2009,3,26,1
3,4999,8,28,10,2009,0,40,1
2,8654,3,27,10,2009,18,31,1
2,3847,8,27,10,2009,17,6,1
2,13471,9,27,10,2009,11,27,1
2,6947,5,27,10,2009,4,8,1
1,12371,8,26,10,2009,23,17,1
6,1042,3,17,10,2009,22,8,1
6,3851,3,17,10,2009,13,37,1
5,15598,8,16,10,2009,11,4,1
4,6227,4,15,10,2009,22,45,1
3,9787,3,14,10,2009,21,5,1
3,10857,8,14,10,2009,15,8,1
3,5751,8,14,10,2009,11,15,1
