"day","address","location","date","month","year","hour","min","SEXOFFENSESFORCIBLE"
7,159,6,14,7,2013,19,8,1
4,36,2,11,7,2013,17,45,1
4,8954,4,11,7,2013,12,50,1
3,1287,2,10,7,2013,11,15,1
3,3728,4,10,7,2013,0,1,1
2,374,8,9,7,2013,0,1,1
2,374,8,9,7,2013,0,1,1
7,6691,6,30,6,2013,19,30,1
7,15011,9,30,6,2013,2,40,1
6,9259,3,29,6,2013,23,15,1
6,6738,4,29,6,2013,19,21,1
6,4,6,29,6,2013,19,0,1
6,5626,4,29,6,2013,15,45,1
6,2682,6,29,6,2013,14,0,1
6,501,4,29,6,2013,11,30,1
5,534,4,28,6,2013,17,40,1
5,534,4,28,6,2013,17,40,1
5,4418,2,28,6,2013,8,0,1
5,3367,5,28,6,2013,3,0,1
4,7524,5,27,6,2013,15,0,1
4,9902,8,27,6,2013,12,0,1
3,789,10,26,6,2013,3,20,1
3,621,3,26,6,2013,1,0,1
2,1012,4,25,6,2013,20,0,1
1,111,10,24,6,2013,11,30,1
7,3785,4,16,6,2013,12,34,1
7,1977,9,16,6,2013,1,30,1
7,1977,9,16,6,2013,1,30,1
6,141,6,15,6,2013,20,0,1
6,9145,6,15,6,2013,19,0,1
6,125,2,15,6,2013,16,0,1
6,10667,9,15,6,2013,16,0,1
6,5139,2,15,6,2013,2,25,1
5,7343,10,14,6,2013,1,45,1
4,1257,5,13,6,2013,21,45,1
4,3747,1,13,6,2013,21,0,1
4,435,10,13,6,2013,18,45,1
4,301,2,13,6,2013,2,0,1
4,3884,2,13,6,2013,0,1,1
3,125,2,12,6,2013,11,0,1
2,952,2,11,6,2013,11,55,1
2,248,7,11,6,2013,10,0,1
1,2213,9,10,6,2013,15,34,1
1,729,4,10,6,2013,14,47,1
7,3619,2,2,6,2013,23,0,1
7,1893,6,2,6,2013,22,0,1
7,3287,2,2,6,2013,16,10,1
7,3287,2,2,6,2013,16,10,1
7,1379,1,2,6,2013,5,0,1
7,83,2,2,6,2013,0,1,1
6,6313,3,1,6,2013,17,0,1
6,5948,3,1,6,2013,16,0,1
6,157,10,1,6,2013,15,30,1
6,855,4,1,6,2013,12,0,1
6,2774,8,1,6,2013,8,0,1
6,4355,4,1,6,2013,0,1,1
6,2339,7,1,6,2013,0,1,1
6,2339,7,1,6,2013,0,1,1
5,15937,1,31,5,2013,16,5,1
4,2246,8,30,5,2013,8,0,1
4,2246,8,30,5,2013,8,0,1
4,6101,5,30,5,2013,0,1,1
2,4533,2,28,5,2013,18,44,1
2,1920,5,28,5,2013,18,0,1
2,1920,5,28,5,2013,18,0,1
2,1808,9,28,5,2013,12,10,1
2,7570,1,28,5,2013,4,0,1
7,15766,6,19,5,2013,18,0,1
7,3054,1,19,5,2013,17,30,1
7,15990,6,19,5,2013,16,44,1
7,1504,4,19,5,2013,11,0,1
7,28,4,19,5,2013,2,0,1
6,8749,3,18,5,2013,20,0,1
6,8749,3,18,5,2013,20,0,1
6,1556,5,18,5,2013,7,0,1
6,2831,4,18,5,2013,2,30,1
4,4848,3,16,5,2013,11,45,1
4,722,8,16,5,2013,0,15,1
2,1682,8,14,5,2013,17,0,1
2,1682,8,14,5,2013,17,0,1
1,8867,7,13,5,2013,15,3,1
1,5525,1,13,5,2013,1,20,1
7,982,9,5,5,2013,23,30,1
6,355,2,4,5,2013,17,0,1
6,355,2,4,5,2013,17,0,1
6,419,5,4,5,2013,0,30,1
5,233,8,3,5,2013,20,0,1
4,4165,6,2,5,2013,22,0,1
4,8782,4,2,5,2013,20,0,1
4,8782,4,2,5,2013,20,0,1
4,234,6,2,5,2013,18,0,1
4,3154,5,2,5,2013,2,0,1
3,922,9,1,5,2013,20,53,1
3,8954,4,1,5,2013,20,2,1
3,11817,9,1,5,2013,16,30,1
3,3120,7,1,5,2013,13,0,1
2,125,2,30,4,2013,11,0,1
1,4471,3,29,4,2013,15,30,1
1,4471,3,29,4,2013,15,30,1
1,4471,3,29,4,2013,15,30,1
1,872,2,29,4,2013,12,28,1
7,612,3,21,4,2013,9,0,1
6,1809,10,20,4,2013,8,50,1
6,1809,10,20,4,2013,8,50,1
6,2270,1,20,4,2013,2,41,1
6,1441,1,20,4,2013,2,30,1
5,283,10,19,4,2013,17,30,1
4,64,4,18,4,2013,17,11,1
3,4800,1,17,4,2013,23,59,1
3,2739,2,17,4,2013,14,0,1
2,2320,9,16,4,2013,20,5,1
2,3719,5,16,4,2013,16,0,1
2,1621,6,16,4,2013,1,30,1
7,125,2,7,4,2013,17,33,1
7,5073,3,7,4,2013,2,0,1
6,742,3,6,4,2013,15,30,1
6,742,3,6,4,2013,15,30,1
6,742,3,6,4,2013,15,30,1
6,1235,5,6,4,2013,6,0,1
5,947,2,5,4,2013,20,10,1
5,4603,5,5,4,2013,19,0,1
5,4603,5,5,4,2013,19,0,1
5,4603,5,5,4,2013,19,0,1
5,932,5,5,4,2013,3,40,1
5,1066,10,5,4,2013,2,0,1
4,9678,6,4,4,2013,7,0,1
3,741,2,3,4,2013,16,0,1
3,12477,8,3,4,2013,8,0,1
1,1221,2,1,4,2013,12,0,1
1,2628,3,1,4,2013,0,1,1
7,1039,5,24,3,2013,21,0,1
7,5365,3,24,3,2013,14,12,1
7,125,2,24,3,2013,4,30,1
7,125,2,24,3,2013,4,30,1
6,2391,2,23,3,2013,23,0,1
6,2391,2,23,3,2013,23,0,1
6,16277,4,23,3,2013,2,0,1
6,8794,5,23,3,2013,2,0,1
6,174,8,23,3,2013,0,1,1
3,1587,2,20,3,2013,21,0,1
3,772,10,20,3,2013,3,20,1
3,16317,9,20,3,2013,3,0,1
2,538,8,19,3,2013,19,30,1
2,125,2,19,3,2013,15,40,1
1,8812,4,18,3,2013,17,0,1
1,8812,4,18,3,2013,17,0,1
1,9314,9,18,3,2013,14,0,1
1,9640,2,18,3,2013,10,30,1
1,9640,2,18,3,2013,10,30,1
1,884,1,18,3,2013,5,0,1
1,6634,1,18,3,2013,1,0,1
1,6634,1,18,3,2013,1,0,1
6,779,2,9,3,2013,19,0,1
6,346,1,9,3,2013,18,10,1
6,5188,7,9,3,2013,14,50,1
6,1351,8,9,3,2013,12,15,1
3,16391,9,6,3,2013,20,30,1
3,16401,1,6,3,2013,0,2,1
2,5483,10,5,3,2013,20,15,1
7,293,5,24,2,2013,3,0,1
7,293,5,24,2,2013,3,0,1
7,5138,4,24,2,2013,1,30,1
7,14300,1,24,2,2013,1,25,1
6,7622,2,23,2,2013,2,30,1
6,4601,1,23,2,2013,1,0,1
5,1235,5,22,2,2013,23,40,1
5,713,4,22,2,2013,15,30,1
5,713,4,22,2,2013,15,30,1
4,2383,5,21,2,2013,23,30,1
4,4337,2,21,2,2013,23,0,1
4,4337,2,21,2,2013,23,0,1
3,256,2,20,2,2013,20,45,1
3,1472,5,20,2,2013,16,42,1
2,13671,7,19,2,2013,22,0,1
2,13671,7,19,2,2013,22,0,1
2,6916,4,19,2,2013,16,30,1
7,3396,10,10,2,2013,21,0,1
7,1162,1,10,2,2013,20,3,1
7,14542,8,10,2,2013,1,0,1
6,144,4,9,2,2013,8,0,1
6,14807,8,9,2,2013,0,20,1
5,2254,4,8,2,2013,19,30,1
5,9230,3,8,2,2013,15,0,1
5,174,8,8,2,2013,10,0,1
5,3796,3,8,2,2013,1,30,1
4,753,2,7,2,2013,16,0,1
3,2638,2,6,2,2013,9,10,1
2,13404,8,5,2,2013,20,49,1
2,2400,10,5,2,2013,7,30,1
1,3728,4,4,2,2013,3,45,1
1,3728,4,4,2,2013,3,45,1
1,3728,4,4,2,2013,3,45,1
1,823,2,4,2,2013,0,1,1
7,13351,7,27,1,2013,20,30,1
6,125,2,26,1,2013,5,10,1
6,125,2,26,1,2013,3,0,1
6,16590,9,26,1,2013,3,0,1
6,1224,1,26,1,2013,0,57,1
6,641,2,26,1,2013,0,30,1
5,1808,9,25,1,2013,11,12,1
5,10812,8,25,1,2013,11,0,1
5,125,2,25,1,2013,2,0,1
5,125,2,25,1,2013,2,0,1
5,125,2,25,1,2013,2,0,1
4,125,2,24,1,2013,10,30,1
4,22,10,24,1,2013,3,0,1
2,276,7,22,1,2013,12,0,1
2,276,7,22,1,2013,12,0,1
7,1996,2,13,1,2013,3,40,1
6,1428,3,12,1,2013,20,14,1
6,9495,1,12,1,2013,19,45,1
6,9950,4,12,1,2013,17,35,1
5,1254,2,11,1,2013,2,15,1
4,12233,9,10,1,2013,18,26,1
4,858,8,10,1,2013,11,53,1
4,740,5,10,1,2013,0,1,1
4,740,5,10,1,2013,0,1,1
3,2288,3,9,1,2013,12,30,1
3,2288,3,9,1,2013,12,30,1
3,6329,4,9,1,2013,0,20,1
7,9279,7,30,12,2012,16,15,1
6,211,5,29,12,2012,23,0,1
6,125,2,29,12,2012,17,30,1
6,14897,8,29,12,2012,16,21,1
5,100,2,28,12,2012,19,0,1
5,1263,2,28,12,2012,2,0,1
5,1263,2,28,12,2012,2,0,1
4,16754,9,27,12,2012,20,30,1
4,11430,1,27,12,2012,1,55,1
3,8159,3,26,12,2012,19,0,1
2,16769,4,25,12,2012,0,40,1
7,1760,10,16,12,2012,7,21,1
7,216,6,16,12,2012,1,50,1
7,6133,3,16,12,2012,1,0,1
6,1571,7,15,12,2012,0,2,1
4,1352,4,13,12,2012,20,30,1
4,434,6,13,12,2012,20,0,1
4,354,10,13,12,2012,18,55,1
4,2320,9,13,12,2012,17,37,1
4,2122,7,13,12,2012,1,30,1
4,2122,7,13,12,2012,1,30,1
2,125,2,11,12,2012,15,3,1
1,987,4,10,12,2012,0,30,1
7,355,2,2,12,2012,16,0,1
7,11539,9,2,12,2012,0,1,1
6,5997,7,1,12,2012,12,0,1
5,1012,4,30,11,2012,1,25,1
5,259,5,30,11,2012,0,1,1
4,5721,9,29,11,2012,19,30,1
4,14924,2,29,11,2012,12,30,1
4,3519,2,29,11,2012,6,24,1
4,4558,2,29,11,2012,1,0,1
3,1431,10,28,11,2012,3,0,1
3,831,4,28,11,2012,1,20,1
2,9244,3,27,11,2012,1,51,1
2,9244,3,27,11,2012,1,51,1
2,1692,6,27,11,2012,0,30,1
2,125,2,27,11,2012,0,1,1
1,7725,4,26,11,2012,22,0,1
1,408,2,26,11,2012,20,10,1
1,2677,5,26,11,2012,9,30,1
7,189,2,18,11,2012,17,50,1
7,5034,3,18,11,2012,1,26,1
6,1345,1,17,11,2012,22,51,1
6,1345,1,17,11,2012,22,51,1
6,1345,1,17,11,2012,22,51,1
4,8105,4,15,11,2012,0,1,1
3,8111,4,14,11,2012,13,0,1
3,125,2,14,11,2012,5,0,1
2,4841,9,13,11,2012,12,35,1
2,1306,2,13,11,2012,10,40,1
2,2109,8,13,11,2012,7,44,1
2,5466,8,13,11,2012,7,15,1
2,12122,8,13,11,2012,7,15,1
2,831,4,13,11,2012,5,11,1
2,9631,4,13,11,2012,2,0,1
7,974,8,4,11,2012,16,0,1
6,7415,4,3,11,2012,20,50,1
6,408,2,3,11,2012,17,45,1
6,1588,9,3,11,2012,14,10,1
6,4275,6,3,11,2012,12,0,1
6,4107,6,3,11,2012,2,0,1
5,397,4,2,11,2012,23,30,1
5,3918,4,2,11,2012,17,35,1
4,13964,1,1,11,2012,18,5,1
4,4601,1,1,11,2012,18,0,1
4,12214,9,1,11,2012,12,49,1
4,10521,4,1,11,2012,12,0,1
4,8418,4,1,11,2012,9,0,1
3,4020,4,31,10,2012,23,0,1
3,1041,5,31,10,2012,20,0,1
3,3694,8,31,10,2012,19,45,1
3,17048,1,31,10,2012,6,0,1
2,9132,8,30,10,2012,16,0,1
2,9132,8,30,10,2012,16,0,1
2,9132,8,30,10,2012,16,0,1
2,9132,8,30,10,2012,16,0,1
2,125,2,30,10,2012,11,54,1
1,9329,4,29,10,2012,19,29,1
1,939,5,29,10,2012,17,55,1
1,7677,1,29,10,2012,1,15,1
1,17071,9,29,10,2012,1,0,1
1,17071,9,29,10,2012,1,0,1
7,9928,7,21,10,2012,3,0,1
7,2372,5,21,10,2012,3,0,1
7,6860,8,21,10,2012,1,0,1
6,2096,8,20,10,2012,21,0,1
6,17084,10,20,10,2012,0,10,1
5,2639,5,19,10,2012,15,0,1
5,2639,5,19,10,2012,15,0,1
5,2639,5,19,10,2012,15,0,1
5,6540,4,19,10,2012,0,1,1
5,6540,4,19,10,2012,0,1,1
5,259,5,19,10,2012,0,1,1
4,4692,3,18,10,2012,22,28,1
4,125,2,18,10,2012,20,11,1
4,7524,5,18,10,2012,3,0,1
3,823,2,17,10,2012,19,0,1
3,4031,3,17,10,2012,15,0,1
2,17113,4,16,10,2012,23,30,1
2,511,4,16,10,2012,22,30,1
2,3994,8,16,10,2012,10,9,1
1,125,2,15,10,2012,21,18,1
1,17129,8,15,10,2012,17,0,1
7,16319,4,7,10,2012,22,30,1
7,7687,3,7,10,2012,16,40,1
7,5338,2,7,10,2012,2,0,1
7,283,10,7,10,2012,1,40,1
7,283,10,7,10,2012,1,40,1
7,1095,5,7,10,2012,0,1,1
6,5454,8,6,10,2012,23,30,1
6,8076,8,6,10,2012,23,0,1
6,125,2,6,10,2012,19,10,1
6,125,2,6,10,2012,0,1,1
6,125,2,6,10,2012,0,1,1
5,6727,6,5,10,2012,23,30,1
5,628,8,5,10,2012,22,0,1
5,2798,6,5,10,2012,12,0,1
5,6671,4,5,10,2012,7,20,1
4,2318,4,4,10,2012,2,15,1
4,158,2,4,10,2012,0,1,1
3,13488,4,3,10,2012,22,57,1
2,9444,4,2,10,2012,21,0,1
2,9460,8,2,10,2012,1,7,1
2,9460,8,2,10,2012,1,7,1
1,4058,4,1,10,2012,19,0,1
1,1014,3,1,10,2012,16,0,1
1,1809,10,1,10,2012,0,1,1
7,3397,1,23,9,2012,22,30,1
7,3397,1,23,9,2012,22,30,1
7,8223,2,23,9,2012,16,0,1
7,2483,1,23,9,2012,14,55,1
7,1711,3,23,9,2012,12,0,1
7,1711,3,23,9,2012,12,0,1
7,1711,3,23,9,2012,12,0,1
7,3117,9,23,9,2012,4,0,1
6,17151,7,22,9,2012,2,0,1
5,125,2,21,9,2012,23,59,1
5,93,7,21,9,2012,21,30,1
5,93,7,21,9,2012,21,30,1
5,6825,5,21,9,2012,16,20,1
5,2156,2,21,9,2012,13,0,1
5,3120,7,21,9,2012,13,0,1
5,4943,7,21,9,2012,0,1,1
5,4943,7,21,9,2012,0,1,1
4,13322,7,20,9,2012,21,0,1
4,5890,5,20,9,2012,15,15,1
4,887,7,20,9,2012,0,20,1
3,568,4,19,9,2012,21,45,1
3,568,4,19,9,2012,21,45,1
3,1351,8,19,9,2012,17,25,1
3,59,2,19,9,2012,12,0,1
1,12917,6,17,9,2012,16,38,1
1,12917,6,17,9,2012,16,38,1
1,13677,4,17,9,2012,13,50,1
7,10424,3,9,9,2012,21,0,1
7,77,10,9,9,2012,20,15,1
7,125,2,9,9,2012,14,0,1
7,125,2,9,9,2012,14,0,1
7,3121,4,9,9,2012,13,46,1
6,936,4,8,9,2012,23,0,1
5,7680,2,7,9,2012,20,15,1
5,9609,7,7,9,2012,8,10,1
5,13663,7,7,9,2012,7,0,1
4,2400,10,6,9,2012,20,30,1
4,2400,10,6,9,2012,20,30,1
4,7146,9,6,9,2012,18,28,1
4,125,2,6,9,2012,7,15,1
4,2602,1,6,9,2012,6,55,1
4,2447,4,6,9,2012,4,30,1
3,5903,1,5,9,2012,1,30,1
3,3376,10,5,9,2012,1,0,1
1,12518,1,3,9,2012,15,0,1
1,12950,6,3,9,2012,5,0,1
7,6855,8,26,8,2012,16,0,1
6,1407,1,25,8,2012,23,0,1
6,125,2,25,8,2012,0,1,1
5,765,3,24,8,2012,16,4,1
4,6916,4,23,8,2012,10,0,1
3,1135,4,22,8,2012,18,30,1
3,1758,8,22,8,2012,0,1,1
1,5695,1,20,8,2012,10,0,1
1,1160,1,20,8,2012,7,40,1
1,6576,6,20,8,2012,0,1,1
7,157,5,12,8,2012,22,15,1
6,125,2,11,8,2012,19,22,1
6,1352,4,11,8,2012,13,20,1
6,5444,10,11,8,2012,2,20,1
4,2097,3,9,8,2012,21,0,1
3,3010,1,8,8,2012,9,0,1
2,2267,2,7,8,2012,9,40,1
2,125,2,7,8,2012,6,22,1
1,98,4,6,8,2012,23,20,1
1,2646,5,6,8,2012,18,20,1
6,927,1,28,7,2012,0,1,1
5,4741,5,27,7,2012,14,0,1
5,6909,9,27,7,2012,13,0,1
5,2598,2,27,7,2012,1,0,1
4,125,2,26,7,2012,23,0,1
3,233,8,25,7,2012,13,30,1
2,5727,9,24,7,2012,1,5,1
2,5727,9,24,7,2012,1,5,1
1,9034,4,23,7,2012,9,0,1
7,600,3,15,7,2012,13,0,1
7,5111,4,15,7,2012,2,0,1
7,5111,4,15,7,2012,2,0,1
7,5111,4,15,7,2012,2,0,1
7,3772,4,15,7,2012,1,0,1
6,213,4,14,7,2012,7,0,1
5,1965,5,13,7,2012,14,31,1
5,1752,3,13,7,2012,13,0,1
5,1752,3,13,7,2012,13,0,1
5,1370,8,13,7,2012,11,20,1
4,1245,10,12,7,2012,20,30,1
3,5602,5,11,7,2012,17,30,1
2,2442,8,10,7,2012,15,0,1
2,7343,10,10,7,2012,9,55,1
2,490,2,10,7,2012,4,0,1
1,468,2,9,7,2012,21,37,1
1,2050,6,9,7,2012,1,10,1
1,3619,2,9,7,2012,1,0,1
7,17539,8,1,7,2012,22,55,1
7,1153,4,1,7,2012,12,0,1
7,6813,4,1,7,2012,2,30,1
7,6282,1,1,7,2012,0,1,1
6,133,3,30,6,2012,12,0,1
6,5416,5,30,6,2012,12,0,1
6,1263,2,30,6,2012,2,0,1
6,1263,2,30,6,2012,2,0,1
5,6730,2,29,6,2012,4,0,1
4,77,10,28,6,2012,1,0,1
4,77,10,28,6,2012,1,0,1
3,9563,6,27,6,2012,23,30,1
1,403,7,25,6,2012,20,30,1
1,403,7,25,6,2012,20,30,1
1,17592,6,25,6,2012,17,50,1
1,2535,4,25,6,2012,1,0,1
7,363,2,17,6,2012,3,0,1
7,363,2,17,6,2012,3,0,1
6,2490,3,16,6,2012,20,35,1
6,14069,1,16,6,2012,0,15,1
5,93,7,15,6,2012,17,0,1
5,13380,4,15,6,2012,2,30,1
5,13380,4,15,6,2012,2,30,1
4,7011,9,14,6,2012,13,0,1
4,2677,5,14,6,2012,8,0,1
3,8611,3,13,6,2012,18,54,1
3,10324,7,13,6,2012,18,0,1
3,363,2,13,6,2012,4,0,1
3,17199,4,13,6,2012,3,30,1
1,1790,1,11,6,2012,19,45,1
1,1790,1,11,6,2012,19,45,1
1,83,2,11,6,2012,17,0,1
1,83,2,11,6,2012,17,0,1
1,213,4,11,6,2012,15,0,1
1,5802,5,11,6,2012,9,30,1
1,12800,3,11,6,2012,8,0,1
7,213,4,3,6,2012,2,30,1
6,3419,8,2,6,2012,20,0,1
6,435,10,2,6,2012,1,0,1
5,4431,5,1,6,2012,16,44,1
5,7954,5,1,6,2012,15,59,1
5,12210,5,1,6,2012,0,1,1
5,666,2,1,6,2012,0,1,1
4,486,3,31,5,2012,19,53,1
4,2620,5,31,5,2012,16,30,1
2,1300,6,29,5,2012,10,30,1
2,125,2,29,5,2012,0,30,1
1,2835,10,28,5,2012,5,30,1
7,125,2,20,5,2012,11,17,1
7,7054,4,20,5,2012,3,25,1
7,7054,4,20,5,2012,3,25,1
6,14185,8,19,5,2012,7,0,1
5,2318,4,18,5,2012,22,20,1
4,54,1,17,5,2012,20,0,1
1,646,6,14,5,2012,0,1,1
7,3708,4,6,5,2012,17,0,1
7,3708,4,6,5,2012,17,0,1
7,3258,6,6,5,2012,16,0,1
7,3258,6,6,5,2012,16,0,1
7,3258,6,6,5,2012,16,0,1
7,771,1,6,5,2012,1,38,1
7,326,2,6,5,2012,1,0,1
6,9623,8,5,5,2012,20,0,1
5,17749,8,4,5,2012,2,0,1
4,727,4,3,5,2012,2,0,1
2,17769,9,1,5,2012,15,0,1
2,8332,6,1,5,2012,5,15,1
2,538,8,1,5,2012,0,1,1
2,3610,4,1,5,2012,0,1,1
2,657,8,1,5,2012,0,1,1
2,14542,8,1,5,2012,0,1,1
1,3107,3,30,4,2012,11,0,1
7,357,4,22,4,2012,11,45,1
6,8687,4,21,4,2012,20,30,1
6,3637,9,21,4,2012,18,30,1
6,643,4,21,4,2012,13,30,1
6,6695,5,21,4,2012,1,40,1
5,5191,8,20,4,2012,18,30,1
5,5191,8,20,4,2012,18,30,1
5,1895,3,20,4,2012,18,30,1
5,11844,8,20,4,2012,18,0,1
5,4471,3,20,4,2012,16,5,1
5,1204,2,20,4,2012,12,0,1
2,3786,1,17,4,2012,23,30,1
2,125,2,17,4,2012,9,20,1
2,125,2,17,4,2012,9,20,1
1,4378,2,16,4,2012,18,26,1
7,11593,9,8,4,2012,14,30,1
6,16279,4,7,4,2012,19,55,1
6,6689,5,7,4,2012,14,24,1
6,6689,5,7,4,2012,14,24,1
6,2891,5,7,4,2012,12,0,1
5,5454,8,6,4,2012,18,0,1
4,2328,5,5,4,2012,12,40,1
4,376,2,5,4,2012,5,0,1
3,722,8,4,4,2012,14,46,1
3,1965,5,4,4,2012,3,0,1
3,17853,8,4,4,2012,3,0,1
3,2769,9,4,4,2012,2,30,1
2,820,4,3,4,2012,7,40,1
1,1224,1,2,4,2012,15,30,1
7,1080,8,25,3,2012,23,0,1
7,1080,8,25,3,2012,23,0,1
7,13308,5,25,3,2012,21,57,1
7,13308,5,25,3,2012,21,57,1
7,13308,5,25,3,2012,21,57,1
7,13050,9,25,3,2012,17,0,1
6,125,2,24,3,2012,23,56,1
6,17128,8,24,3,2012,14,0,1
6,1235,5,24,3,2012,11,0,1
6,987,4,24,3,2012,0,20,1
5,7762,7,23,3,2012,18,39,1
3,9205,8,21,3,2012,11,30,1
3,5211,3,21,3,2012,5,50,1
2,2096,8,20,3,2012,23,45,1
2,2907,4,20,3,2012,19,45,1
1,4558,2,19,3,2012,3,30,1
7,4535,1,11,3,2012,16,49,1
7,3912,6,11,3,2012,8,0,1
7,6842,4,11,3,2012,1,30,1
7,4877,9,11,3,2012,1,30,1
6,1595,9,10,3,2012,22,0,1
6,999,1,10,3,2012,2,0,1
5,3395,8,9,3,2012,11,0,1
4,1103,5,8,3,2012,12,0,1
3,1808,9,7,3,2012,13,15,1
3,1808,9,7,3,2012,13,15,1
2,3120,7,6,3,2012,13,0,1
6,6020,2,25,2,2012,21,55,1
6,2372,5,25,2,2012,16,0,1
6,372,5,25,2,2012,15,15,1
6,7977,8,25,2,2012,2,19,1
5,1330,6,24,2,2012,18,11,1
5,8583,9,24,2,2012,15,50,1
4,2972,5,23,2,2012,8,40,1
4,2972,5,23,2,2012,8,40,1
4,4114,5,23,2,2012,4,20,1
4,4114,5,23,2,2012,4,20,1
3,1403,4,22,2,2012,7,50,1
3,1556,5,22,2,2012,2,10,1
2,1525,4,21,2,2012,2,30,1
1,376,2,20,2,2012,9,0,1
7,1216,4,12,2,2012,21,40,1
7,8735,1,12,2,2012,16,10,1
7,125,2,12,2,2012,0,30,1
7,125,2,12,2,2012,0,30,1
6,125,2,11,2,2012,22,10,1
6,907,6,11,2,2012,19,30,1
5,1897,1,10,2,2012,17,0,1
5,17929,1,10,2,2012,10,0,1
4,9205,8,9,2,2012,13,0,1
4,9205,8,9,2,2012,13,0,1
3,9148,4,8,2,2012,14,2,1
3,10331,8,8,2,2012,11,30,1
3,10331,8,8,2,2012,11,30,1
3,11745,3,8,2,2012,7,49,1
2,38,10,7,2,2012,22,0,1
2,939,5,7,2,2012,1,30,1
7,174,8,29,1,2012,3,43,1
5,2910,1,27,1,2012,22,0,1
5,125,2,27,1,2012,18,0,1
5,3181,10,27,1,2012,3,30,1
4,108,5,26,1,2012,16,0,1
4,2414,3,26,1,2012,16,0,1
4,2414,3,26,1,2012,16,0,1
3,1284,4,25,1,2012,18,30,1
3,8145,9,25,1,2012,16,30,1
3,4152,5,25,1,2012,0,56,1
2,3711,1,24,1,2012,1,30,1
1,18071,7,23,1,2012,17,49,1
1,2792,4,23,1,2012,6,15,1
6,534,4,14,1,2012,18,30,1
6,534,4,14,1,2012,18,30,1
6,13970,3,14,1,2012,12,0,1
6,1181,2,14,1,2012,0,28,1
5,1656,4,13,1,2012,7,40,1
5,15058,3,13,1,2012,0,1,1
4,1769,3,12,1,2012,20,0,1
3,1786,8,11,1,2012,11,2,1
3,3299,8,11,1,2012,1,0,1
1,12006,8,9,1,2012,14,30,1
1,12006,8,9,1,2012,14,30,1
1,3120,7,9,1,2012,12,0,1
1,3567,6,9,1,2012,9,0,1
7,7483,8,1,1,2012,12,0,1
7,2041,10,1,1,2012,2,33,1
7,18125,3,1,1,2012,0,1,1
7,6235,9,1,1,2012,0,1,1
7,3007,8,1,1,2012,0,1,1
7,974,8,1,1,2012,0,1,1
7,17665,9,1,1,2012,0,1,1
6,125,2,31,12,2011,23,0,1
6,540,5,31,12,2011,1,15,1
6,540,5,31,12,2011,1,15,1
6,540,5,31,12,2011,1,15,1
6,2605,8,31,12,2011,1,0,1
6,2605,8,31,12,2011,1,0,1
4,2126,4,29,12,2011,23,0,1
4,1091,10,29,12,2011,19,15,1
4,3736,3,29,12,2011,18,13,1
4,3736,3,29,12,2011,18,13,1
4,3736,3,29,12,2011,18,13,1
4,2483,1,29,12,2011,8,45,1
1,9411,7,26,12,2011,18,45,1
1,55,2,26,12,2011,15,10,1
1,16898,3,26,12,2011,10,45,1
1,201,6,26,12,2011,0,5,1
7,4601,1,18,12,2011,23,30,1
7,2763,5,18,12,2011,12,0,1
6,3736,3,17,12,2011,0,1,1
5,1883,1,16,12,2011,19,0,1
4,18162,8,15,12,2011,21,6,1
4,4631,9,15,12,2011,7,52,1
4,2265,4,15,12,2011,0,1,1
4,2265,4,15,12,2011,0,1,1
3,1213,4,14,12,2011,23,45,1
3,1213,4,14,12,2011,23,45,1
3,549,4,14,12,2011,15,10,1
2,4694,2,13,12,2011,12,15,1
1,5840,8,12,12,2011,20,30,1
6,125,2,3,12,2011,11,59,1
6,644,1,3,12,2011,2,30,1
6,643,4,3,12,2011,2,0,1
5,1786,8,2,12,2011,15,12,1
5,1786,8,2,12,2011,15,10,1
5,17945,3,2,12,2011,6,20,1
4,2530,1,1,12,2011,22,30,1
4,8459,1,1,12,2011,21,0,1
4,2750,2,1,12,2011,17,0,1
4,6764,3,1,12,2011,13,15,1
3,4231,9,30,11,2011,15,30,1
3,11609,9,30,11,2011,8,0,1
3,83,2,30,11,2011,5,0,1
2,2984,9,29,11,2011,3,30,1
2,2984,9,29,11,2011,3,30,1
1,1017,3,28,11,2011,11,25,1
6,7240,9,19,11,2011,13,0,1
5,3786,1,18,11,2011,23,30,1
5,1912,1,18,11,2011,13,55,1
5,2719,4,18,11,2011,4,0,1
5,2719,4,18,11,2011,4,0,1
4,125,2,17,11,2011,22,2,1
4,6890,4,17,11,2011,20,0,1
4,511,4,17,11,2011,17,40,1
4,125,2,17,11,2011,10,10,1
3,818,1,16,11,2011,8,0,1
3,9337,3,16,11,2011,0,1,1
2,64,4,15,11,2011,23,0,1
2,1091,10,15,11,2011,21,30,1
2,2675,4,15,11,2011,2,0,1
7,7850,3,6,11,2011,23,0,1
6,17395,9,5,11,2011,0,1,1
5,6939,8,4,11,2011,19,30,1
5,978,1,4,11,2011,18,0,1
5,4769,4,4,11,2011,11,45,1
5,2404,2,4,11,2011,2,10,1
4,36,2,3,11,2011,20,45,1
3,125,2,2,11,2011,13,0,1
3,10858,8,2,11,2011,11,28,1
3,10903,3,2,11,2011,11,0,1
2,2911,10,1,11,2011,20,0,1
2,1119,2,1,11,2011,0,1,1
1,3604,4,31,10,2011,23,0,1
1,4947,2,31,10,2011,20,0,1
1,3414,10,31,10,2011,7,0,1
1,3414,10,31,10,2011,7,0,1
1,3414,10,31,10,2011,7,0,1
