"day","location","date","month","year","hour","min","SECONDARYCODES"
2,1,8,7,2014,15,0,1
2,3,8,7,2014,3,45,1
2,3,8,7,2014,2,35,1
1,9,7,7,2014,19,17,1
1,4,7,7,2014,15,13,1
1,10,7,7,2014,14,21,1
1,7,7,7,2014,14,0,1
1,10,7,7,2014,12,0,1
1,8,7,7,2014,10,50,1
1,3,7,7,2014,10,20,1
1,10,7,7,2014,6,41,1
1,5,7,7,2014,2,25,1
7,8,29,6,2014,21,52,1
7,2,29,6,2014,19,19,1
7,3,29,6,2014,16,7,1
7,5,29,6,2014,15,58,1
7,4,29,6,2014,11,30,1
7,4,29,6,2014,0,53,1
6,4,28,6,2014,22,27,1
6,4,28,6,2014,20,30,1
6,1,28,6,2014,20,20,1
6,10,28,6,2014,20,5,1
6,2,28,6,2014,17,25,1
6,2,28,6,2014,17,24,1
6,9,28,6,2014,13,0,1
6,7,28,6,2014,3,35,1
6,1,28,6,2014,2,30,1
5,7,27,6,2014,23,29,1
5,10,27,6,2014,23,10,1
5,4,27,6,2014,18,0,1
5,8,27,6,2014,14,0,1
5,9,27,6,2014,13,30,1
5,1,27,6,2014,12,0,1
5,1,27,6,2014,7,30,1
5,6,27,6,2014,7,0,1
5,5,27,6,2014,2,0,1
4,4,26,6,2014,23,4,1
4,8,26,6,2014,21,19,1
4,4,26,6,2014,20,0,1
4,3,26,6,2014,18,15,1
4,3,26,6,2014,18,4,1
4,4,26,6,2014,17,45,1
4,4,26,6,2014,17,40,1
4,3,26,6,2014,3,45,1
4,8,26,6,2014,0,1,1
3,3,25,6,2014,5,23,1
3,3,25,6,2014,0,1,1
2,4,24,6,2014,17,59,1
2,4,24,6,2014,17,30,1
2,9,24,6,2014,17,0,1
2,4,24,6,2014,16,15,1
1,3,23,6,2014,17,23,1
1,3,23,6,2014,14,30,1
1,10,23,6,2014,11,15,1
1,5,23,6,2014,11,0,1
1,9,23,6,2014,10,0,1
1,10,23,6,2014,3,45,1
1,3,23,6,2014,0,35,1
7,2,15,6,2014,22,0,1
7,9,15,6,2014,13,0,1
6,4,14,6,2014,21,45,1
6,9,14,6,2014,18,0,1
6,4,14,6,2014,12,0,1
6,2,14,6,2014,4,0,1
5,2,13,6,2014,21,11,1
5,1,13,6,2014,12,0,1
5,8,13,6,2014,11,10,1
5,3,13,6,2014,9,20,1
5,4,13,6,2014,9,15,1
5,4,13,6,2014,0,39,1
4,3,12,6,2014,21,45,1
4,7,12,6,2014,13,30,1
4,1,12,6,2014,12,0,1
4,9,12,6,2014,3,0,1
4,7,12,6,2014,0,34,1
4,3,12,6,2014,0,30,1
3,8,11,6,2014,22,54,1
3,2,11,6,2014,9,36,1
3,3,11,6,2014,0,30,1
2,2,10,6,2014,22,15,1
2,1,10,6,2014,19,30,1
2,7,10,6,2014,10,20,1
2,3,10,6,2014,10,17,1
2,8,10,6,2014,8,30,1
2,8,10,6,2014,0,32,1
1,9,9,6,2014,19,22,1
1,3,9,6,2014,16,49,1
1,4,9,6,2014,15,30,1
1,2,9,6,2014,13,10,1
1,4,9,6,2014,1,30,1
7,7,1,6,2014,21,0,1
7,2,1,6,2014,12,0,1
7,10,1,6,2014,8,0,1
6,2,31,5,2014,20,12,1
6,3,31,5,2014,18,35,1
6,7,31,5,2014,18,15,1
6,4,31,5,2014,18,0,1
6,2,31,5,2014,1,0,1
5,2,30,5,2014,23,31,1
5,3,30,5,2014,14,0,1
5,4,30,5,2014,12,4,1
4,1,29,5,2014,23,0,1
4,9,29,5,2014,22,0,1
4,3,29,5,2014,20,10,1
4,3,29,5,2014,18,29,1
4,3,29,5,2014,0,25,1
3,8,28,5,2014,23,41,1
3,3,28,5,2014,22,30,1
3,9,28,5,2014,21,35,1
3,6,28,5,2014,20,35,1
3,9,28,5,2014,16,45,1
3,3,28,5,2014,12,0,1
3,4,28,5,2014,12,0,1
3,5,28,5,2014,11,0,1
2,2,27,5,2014,14,0,1
2,9,27,5,2014,13,55,1
2,5,27,5,2014,11,30,1
1,6,26,5,2014,21,0,1
1,2,26,5,2014,18,28,1
1,6,26,5,2014,15,30,1
1,3,26,5,2014,4,1,1
1,7,26,5,2014,3,30,1
1,7,26,5,2014,3,18,1
7,3,18,5,2014,20,0,1
7,10,18,5,2014,18,20,1
7,4,18,5,2014,11,56,1
6,9,17,5,2014,17,30,1
6,7,17,5,2014,15,0,1
6,8,17,5,2014,14,9,1
6,4,17,5,2014,13,30,1
6,2,17,5,2014,11,0,1
6,3,17,5,2014,9,0,1
6,4,17,5,2014,5,0,1
6,6,17,5,2014,2,22,1
6,3,17,5,2014,1,0,1
5,4,16,5,2014,23,40,1
5,4,16,5,2014,23,25,1
5,5,16,5,2014,22,30,1
5,4,16,5,2014,19,30,1
5,3,16,5,2014,12,35,1
5,8,16,5,2014,7,15,1
4,8,15,5,2014,23,47,1
4,8,15,5,2014,19,0,1
4,5,15,5,2014,11,0,1
4,9,15,5,2014,9,30,1
3,2,14,5,2014,20,0,1
3,10,14,5,2014,18,1,1
3,4,14,5,2014,17,0,1
3,2,14,5,2014,10,45,1
3,3,14,5,2014,7,50,1
3,4,14,5,2014,0,1,1
2,2,13,5,2014,19,30,1
2,1,13,5,2014,12,0,1
2,2,13,5,2014,10,0,1
2,3,13,5,2014,0,1,1
1,2,12,5,2014,20,0,1
1,3,12,5,2014,19,8,1
1,8,12,5,2014,16,0,1
1,9,12,5,2014,11,49,1
1,4,12,5,2014,10,33,1
1,3,12,5,2014,10,30,1
1,4,12,5,2014,9,22,1
7,2,4,5,2014,22,0,1
7,5,4,5,2014,17,16,1
7,7,4,5,2014,7,0,1
7,8,4,5,2014,6,43,1
6,3,3,5,2014,21,0,1
6,1,3,5,2014,16,20,1
6,8,3,5,2014,11,0,1
5,3,2,5,2014,17,51,1
5,3,2,5,2014,17,10,1
5,9,2,5,2014,17,0,1
5,4,2,5,2014,12,48,1
5,4,2,5,2014,11,30,1
5,5,2,5,2014,1,15,1
5,2,2,5,2014,0,1,1
5,5,2,5,2014,0,1,1
5,3,2,5,2014,0,1,1
4,3,1,5,2014,22,0,1
4,9,1,5,2014,20,45,1
4,6,1,5,2014,15,51,1
4,9,1,5,2014,15,40,1
4,9,1,5,2014,14,55,1
4,10,1,5,2014,14,45,1
4,7,1,5,2014,12,30,1
4,6,1,5,2014,9,30,1
4,4,1,5,2014,7,21,1
4,2,1,5,2014,1,0,1
3,5,30,4,2014,23,56,1
3,7,30,4,2014,22,40,1
3,8,30,4,2014,21,14,1
3,9,30,4,2014,21,0,1
3,4,30,4,2014,18,20,1
3,6,30,4,2014,18,0,1
3,6,30,4,2014,15,30,1
3,6,30,4,2014,13,0,1
3,3,30,4,2014,11,38,1
3,3,30,4,2014,8,0,1
2,2,29,4,2014,17,46,1
2,3,29,4,2014,16,30,1
2,5,29,4,2014,14,0,1
2,4,29,4,2014,10,25,1
2,1,29,4,2014,0,45,1
1,7,28,4,2014,22,22,1
1,4,28,4,2014,20,30,1
1,3,28,4,2014,17,0,1
1,2,28,4,2014,16,32,1
1,8,28,4,2014,15,50,1
1,9,28,4,2014,12,0,1
1,8,28,4,2014,10,0,1
1,3,28,4,2014,9,21,1
1,1,28,4,2014,0,10,1
7,4,20,4,2014,22,0,1
7,8,20,4,2014,15,30,1
7,5,20,4,2014,10,0,1
7,8,20,4,2014,9,25,1
7,5,20,4,2014,5,30,1
7,8,20,4,2014,2,45,1
7,3,20,4,2014,0,45,1
7,4,20,4,2014,0,12,1
6,1,19,4,2014,23,0,1
6,3,19,4,2014,23,0,1
6,3,19,4,2014,20,41,1
6,8,19,4,2014,17,10,1
6,4,19,4,2014,16,7,1
6,8,19,4,2014,8,0,1
6,2,19,4,2014,2,8,1
6,4,19,4,2014,1,12,1
5,4,18,4,2014,15,30,1
5,4,18,4,2014,12,0,1
5,4,18,4,2014,8,0,1
5,1,18,4,2014,7,8,1
4,3,17,4,2014,19,0,1
4,5,17,4,2014,17,11,1
4,2,17,4,2014,15,40,1
4,3,17,4,2014,14,30,1
4,4,17,4,2014,12,0,1
4,8,17,4,2014,11,45,1
4,6,17,4,2014,10,44,1
4,5,17,4,2014,8,40,1
4,3,17,4,2014,0,30,1
4,10,17,4,2014,0,1,1
3,4,16,4,2014,15,55,1
3,4,16,4,2014,15,37,1
3,2,16,4,2014,15,0,1
3,2,16,4,2014,12,0,1
2,9,15,4,2014,13,30,1
1,9,14,4,2014,13,15,1
1,4,14,4,2014,11,42,1
1,9,14,4,2014,9,57,1
1,3,14,4,2014,6,12,1
1,5,14,4,2014,4,0,1
1,9,14,4,2014,2,0,1
7,6,6,4,2014,22,0,1
7,10,6,4,2014,13,0,1
7,4,6,4,2014,12,0,1
7,9,6,4,2014,10,20,1
7,2,6,4,2014,2,30,1
6,2,5,4,2014,23,31,1
6,6,5,4,2014,20,52,1
6,3,5,4,2014,20,0,1
6,2,5,4,2014,2,30,1
5,9,4,4,2014,23,0,1
5,1,4,4,2014,21,35,1
5,8,4,4,2014,20,53,1
5,5,4,4,2014,20,49,1
5,4,4,4,2014,15,40,1
5,2,4,4,2014,14,11,1
5,4,4,4,2014,12,45,1
5,9,4,4,2014,12,20,1
4,5,3,4,2014,20,0,1
4,3,3,4,2014,16,0,1
4,5,3,4,2014,14,35,1
4,4,3,4,2014,2,37,1
3,1,2,4,2014,22,7,1
3,3,2,4,2014,19,0,1
3,4,2,4,2014,18,0,1
3,4,2,4,2014,11,30,1
2,3,1,4,2014,19,0,1
2,6,1,4,2014,18,37,1
2,2,1,4,2014,10,0,1
1,10,31,3,2014,23,0,1
1,2,31,3,2014,21,32,1
1,2,31,3,2014,17,55,1
7,10,23,3,2014,23,45,1
7,4,23,3,2014,17,0,1
7,7,23,3,2014,12,34,1
7,1,23,3,2014,0,25,1
6,3,22,3,2014,18,0,1
6,3,22,3,2014,14,27,1
6,10,22,3,2014,13,47,1
6,2,22,3,2014,8,0,1
5,4,21,3,2014,22,30,1
5,6,21,3,2014,18,0,1
5,3,21,3,2014,16,55,1
5,10,21,3,2014,9,30,1
5,1,21,3,2014,2,0,1
4,9,20,3,2014,14,35,1
4,10,20,3,2014,14,10,1
4,7,20,3,2014,12,0,1
4,4,20,3,2014,10,46,1
3,3,19,3,2014,23,5,1
3,9,19,3,2014,18,10,1
3,7,19,3,2014,15,45,1
3,8,19,3,2014,15,0,1
3,8,19,3,2014,10,25,1
2,3,18,3,2014,9,14,1
2,1,18,3,2014,9,10,1
1,8,17,3,2014,22,45,1
1,5,17,3,2014,12,15,1
1,2,17,3,2014,12,10,1
1,4,17,3,2014,12,0,1
1,7,17,3,2014,11,0,1
1,7,17,3,2014,10,20,1
7,2,9,3,2014,20,38,1
7,5,9,3,2014,19,45,1
7,2,9,3,2014,9,13,1
7,1,9,3,2014,1,0,1
7,4,9,3,2014,1,0,1
6,2,8,3,2014,23,0,1
6,1,8,3,2014,22,30,1
6,1,8,3,2014,22,0,1
6,9,8,3,2014,21,25,1
6,8,8,3,2014,14,0,1
6,4,8,3,2014,11,6,1
6,3,8,3,2014,2,0,1
5,4,7,3,2014,17,13,1
5,9,7,3,2014,13,25,1
5,2,7,3,2014,12,3,1
4,8,6,3,2014,20,45,1
4,7,6,3,2014,15,10,1
4,1,6,3,2014,15,0,1
4,2,6,3,2014,3,0,1
4,2,6,3,2014,0,1,1
3,9,5,3,2014,23,30,1
3,4,5,3,2014,21,36,1
2,1,4,3,2014,23,0,1
2,7,4,3,2014,15,40,1
2,3,4,3,2014,14,0,1
2,10,4,3,2014,11,50,1
2,4,4,3,2014,2,11,1
1,4,3,3,2014,18,30,1
1,2,3,3,2014,18,15,1
1,5,3,3,2014,16,50,1
1,2,3,3,2014,16,25,1
1,7,3,3,2014,13,0,1
1,7,3,3,2014,9,0,1
1,3,3,3,2014,7,45,1
1,8,3,3,2014,7,30,1
1,8,3,3,2014,2,0,1
7,5,23,2,2014,19,30,1
7,7,23,2,2014,18,0,1
7,4,23,2,2014,12,0,1
7,1,23,2,2014,8,0,1
6,4,22,2,2014,17,55,1
6,2,22,2,2014,13,23,1
6,9,22,2,2014,9,0,1
6,5,22,2,2014,5,40,1
5,7,21,2,2014,18,0,1
5,8,21,2,2014,16,24,1
5,9,21,2,2014,14,24,1
5,8,21,2,2014,10,15,1
5,8,21,2,2014,10,0,1
4,7,20,2,2014,20,30,1
4,7,20,2,2014,19,15,1
4,7,20,2,2014,18,30,1
4,2,20,2,2014,16,50,1
4,9,20,2,2014,15,0,1
4,6,20,2,2014,12,0,1
4,5,20,2,2014,8,30,1
4,1,20,2,2014,7,30,1
3,3,19,2,2014,23,40,1
3,1,19,2,2014,21,0,1
3,10,19,2,2014,17,0,1
3,6,19,2,2014,16,46,1
3,3,19,2,2014,13,55,1
3,4,19,2,2014,13,0,1
3,7,19,2,2014,13,0,1
3,8,19,2,2014,10,24,1
2,9,18,2,2014,23,0,1
2,5,18,2,2014,21,30,1
2,2,18,2,2014,21,15,1
2,5,18,2,2014,20,30,1
2,9,18,2,2014,19,0,1
2,2,18,2,2014,17,45,1
2,5,18,2,2014,16,0,1
2,7,18,2,2014,14,17,1
2,8,18,2,2014,11,0,1
1,2,17,2,2014,22,45,1
1,1,17,2,2014,19,0,1
1,2,17,2,2014,18,10,1
1,2,17,2,2014,12,30,1
1,1,17,2,2014,2,0,1
1,5,17,2,2014,0,1,1
7,2,9,2,2014,23,15,1
7,2,9,2,2014,16,55,1
7,8,9,2,2014,9,22,1
6,8,8,2,2014,20,19,1
6,4,8,2,2014,19,30,1
6,7,8,2,2014,19,0,1
6,10,8,2,2014,4,31,1
5,8,7,2,2014,22,43,1
5,5,7,2,2014,21,0,1
5,2,7,2,2014,21,0,1
5,8,7,2,2014,15,35,1
5,3,7,2,2014,8,23,1
5,6,7,2,2014,6,43,1
4,5,6,2,2014,23,30,1
4,6,6,2,2014,22,5,1
4,1,6,2,2014,19,20,1
4,9,6,2,2014,12,0,1
4,4,6,2,2014,1,1,1
3,6,5,2,2014,23,30,1
3,2,5,2,2014,17,0,1
3,2,5,2,2014,16,30,1
3,1,5,2,2014,16,0,1
3,7,5,2,2014,11,35,1
2,3,4,2,2014,23,22,1
2,5,4,2,2014,23,0,1
2,7,4,2,2014,17,10,1
2,1,4,2,2014,8,35,1
1,9,3,2,2014,20,7,1
1,6,3,2,2014,19,0,1
1,10,3,2,2014,16,45,1
1,5,3,2,2014,16,0,1
1,2,3,2,2014,10,10,1
1,8,3,2,2014,2,15,1
7,10,26,1,2014,13,20,1
7,9,26,1,2014,2,40,1
6,3,25,1,2014,12,0,1
6,2,25,1,2014,3,15,1
5,1,24,1,2014,23,45,1
5,7,24,1,2014,13,15,1
5,9,24,1,2014,0,2,1
4,8,23,1,2014,20,0,1
4,2,23,1,2014,17,30,1
4,2,23,1,2014,12,0,1
4,4,23,1,2014,8,20,1
4,6,23,1,2014,8,0,1
3,4,22,1,2014,20,43,1
3,8,22,1,2014,20,30,1
3,4,22,1,2014,16,30,1
3,2,22,1,2014,12,0,1
2,5,21,1,2014,16,0,1
2,3,21,1,2014,13,49,1
2,3,21,1,2014,6,58,1
1,3,20,1,2014,9,2,1
7,5,12,1,2014,20,0,1
7,4,12,1,2014,15,8,1
7,10,12,1,2014,8,26,1
7,2,12,1,2014,1,15,1
6,2,11,1,2014,19,15,1
6,2,11,1,2014,14,9,1
6,4,11,1,2014,13,45,1
6,3,11,1,2014,11,30,1
6,8,11,1,2014,10,0,1
6,9,11,1,2014,8,4,1
5,7,10,1,2014,21,25,1
5,1,10,1,2014,20,30,1
5,3,10,1,2014,16,30,1
5,2,10,1,2014,16,17,1
5,9,10,1,2014,8,0,1
5,3,10,1,2014,0,36,1
5,9,10,1,2014,0,1,1
4,4,9,1,2014,23,0,1
4,2,9,1,2014,17,50,1
4,7,9,1,2014,14,0,1
4,5,9,1,2014,13,30,1
4,3,9,1,2014,8,16,1
3,4,8,1,2014,17,40,1
3,8,8,1,2014,13,30,1
3,5,8,1,2014,13,0,1
3,4,8,1,2014,3,0,1
2,4,7,1,2014,18,15,1
2,9,7,1,2014,16,50,1
2,4,7,1,2014,14,0,1
2,10,7,1,2014,4,30,1
2,3,7,1,2014,1,0,1
2,2,7,1,2014,0,1,1
1,8,6,1,2014,17,0,1
1,6,6,1,2014,16,25,1
7,3,29,12,2013,21,0,1
7,9,29,12,2013,10,30,1
6,6,28,12,2013,22,47,1
6,7,28,12,2013,19,56,1
6,5,28,12,2013,17,11,1
6,4,28,12,2013,12,42,1
6,3,28,12,2013,9,0,1
6,10,28,12,2013,9,0,1
6,3,28,12,2013,1,56,1
5,3,27,12,2013,20,41,1
5,10,27,12,2013,19,15,1
5,7,27,12,2013,17,59,1
5,7,27,12,2013,12,10,1
5,1,27,12,2013,5,0,1
5,8,27,12,2013,0,1,1
4,2,26,12,2013,21,0,1
4,9,26,12,2013,11,30,1
3,9,25,12,2013,14,0,1
3,5,25,12,2013,8,0,1
3,8,25,12,2013,8,0,1
1,1,23,12,2013,16,36,1
7,3,15,12,2013,23,40,1
7,8,15,12,2013,18,0,1
7,8,15,12,2013,11,30,1
7,3,15,12,2013,10,46,1
7,7,15,12,2013,8,45,1
7,9,15,12,2013,8,30,1
6,9,14,12,2013,23,0,1
6,1,14,12,2013,22,0,1
6,5,14,12,2013,12,0,1
6,4,14,12,2013,4,1,1
5,4,13,12,2013,18,30,1
5,8,13,12,2013,13,49,1
5,5,13,12,2013,12,30,1
5,9,13,12,2013,12,0,1
4,2,12,12,2013,20,40,1
4,5,12,12,2013,20,25,1
4,4,12,12,2013,18,0,1
4,3,12,12,2013,3,0,1
3,8,11,12,2013,20,30,1
3,3,11,12,2013,14,30,1
3,3,11,12,2013,7,0,1
2,7,10,12,2013,20,50,1
2,5,10,12,2013,15,35,1
2,1,10,12,2013,9,30,1
2,8,10,12,2013,5,7,1
2,5,10,12,2013,2,45,1
1,8,9,12,2013,19,0,1
1,4,9,12,2013,12,52,1
1,3,9,12,2013,9,0,1
7,6,1,12,2013,23,0,1
7,4,1,12,2013,20,45,1
7,4,1,12,2013,19,50,1
7,3,1,12,2013,16,45,1
7,2,1,12,2013,8,0,1
7,8,1,12,2013,1,46,1
6,4,30,11,2013,23,14,1
6,6,30,11,2013,22,46,1
6,4,30,11,2013,5,0,1
5,4,29,11,2013,23,48,1
5,2,29,11,2013,21,47,1
5,8,29,11,2013,19,50,1
5,8,29,11,2013,19,15,1
5,9,29,11,2013,18,40,1
5,4,29,11,2013,16,45,1
4,9,28,11,2013,20,0,1
4,2,28,11,2013,16,50,1
4,3,28,11,2013,16,25,1
4,3,28,11,2013,14,0,1
4,3,28,11,2013,9,0,1
4,9,28,11,2013,2,0,1
3,3,27,11,2013,18,42,1
3,10,27,11,2013,17,30,1
3,8,27,11,2013,17,0,1
3,8,27,11,2013,15,0,1
2,6,26,11,2013,23,0,1
2,5,26,11,2013,22,45,1
1,4,25,11,2013,20,5,1
1,8,25,11,2013,19,55,1
1,4,25,11,2013,17,45,1
1,9,25,11,2013,10,30,1
7,9,17,11,2013,22,0,1
7,9,17,11,2013,11,30,1
7,3,17,11,2013,10,30,1
7,3,17,11,2013,4,0,1
7,5,17,11,2013,0,1,1
6,3,16,11,2013,18,15,1
6,4,16,11,2013,15,9,1
5,10,15,11,2013,17,11,1
5,3,15,11,2013,17,0,1
5,2,15,11,2013,15,18,1
5,9,15,11,2013,13,0,1
5,1,15,11,2013,0,50,1
5,3,15,11,2013,0,5,1
4,5,14,11,2013,16,30,1
4,1,14,11,2013,12,0,1
4,8,14,11,2013,10,25,1
4,7,14,11,2013,8,18,1
4,5,14,11,2013,6,8,1
4,9,14,11,2013,0,1,1
3,3,13,11,2013,21,0,1
3,2,13,11,2013,15,30,1
2,3,12,11,2013,20,45,1
2,8,12,11,2013,19,20,1
2,2,12,11,2013,16,20,1
2,9,12,11,2013,13,0,1
2,2,12,11,2013,10,50,1
2,2,12,11,2013,10,30,1
2,5,12,11,2013,10,0,1
2,2,12,11,2013,4,30,1
1,2,11,11,2013,20,57,1
1,8,11,11,2013,20,0,1
1,3,11,11,2013,19,45,1
1,3,11,11,2013,17,30,1
1,8,11,11,2013,16,0,1
1,4,11,11,2013,8,30,1
1,4,11,11,2013,3,45,1
7,3,3,11,2013,21,45,1
7,3,3,11,2013,18,0,1
7,1,3,11,2013,15,20,1
7,8,3,11,2013,13,20,1
7,8,3,11,2013,12,0,1
7,3,3,11,2013,1,40,1
7,2,3,11,2013,1,9,1
7,10,3,11,2013,0,8,1
6,8,2,11,2013,21,58,1
6,9,2,11,2013,17,29,1
6,7,2,11,2013,14,20,1
6,3,2,11,2013,3,15,1
5,10,1,11,2013,19,45,1
5,6,1,11,2013,18,30,1
5,3,1,11,2013,13,25,1
5,1,1,11,2013,11,0,1
5,9,1,11,2013,8,30,1
5,9,1,11,2013,8,0,1
5,1,1,11,2013,6,30,1
5,1,1,11,2013,1,27,1
5,3,1,11,2013,0,1,1
4,8,31,10,2013,21,0,1
4,5,31,10,2013,15,45,1
4,9,31,10,2013,12,0,1
4,9,31,10,2013,10,45,1
4,3,31,10,2013,9,1,1
4,3,31,10,2013,8,42,1
4,5,31,10,2013,8,0,1
4,8,31,10,2013,8,0,1
4,6,31,10,2013,6,0,1
4,8,31,10,2013,0,16,1
3,5,30,10,2013,15,28,1
3,2,30,10,2013,14,41,1
3,7,30,10,2013,12,45,1
3,1,30,10,2013,11,0,1
2,6,29,10,2013,19,34,1
2,4,29,10,2013,16,41,1
2,4,29,10,2013,13,30,1
2,4,29,10,2013,11,55,1
2,9,29,10,2013,8,30,1
1,5,28,10,2013,22,5,1
1,8,28,10,2013,14,48,1
1,9,28,10,2013,14,30,1
1,9,28,10,2013,14,0,1
1,3,28,10,2013,4,40,1
7,4,20,10,2013,20,52,1
7,9,20,10,2013,18,45,1
7,2,20,10,2013,15,0,1
7,1,20,10,2013,14,0,1
7,2,20,10,2013,10,13,1
7,7,20,10,2013,9,56,1
7,9,20,10,2013,7,40,1
7,10,20,10,2013,6,45,1
7,8,20,10,2013,2,40,1
6,3,19,10,2013,22,53,1
6,8,19,10,2013,20,40,1
6,8,19,10,2013,17,38,1
6,9,19,10,2013,15,41,1
6,10,19,10,2013,13,41,1
5,5,18,10,2013,15,0,1
5,4,18,10,2013,11,19,1
5,5,18,10,2013,8,48,1
5,3,18,10,2013,8,5,1
5,4,18,10,2013,0,1,1
4,9,17,10,2013,23,0,1
4,3,17,10,2013,23,0,1
4,6,17,10,2013,17,12,1
4,4,17,10,2013,14,40,1
4,5,17,10,2013,14,30,1
3,8,16,10,2013,22,54,1
3,4,16,10,2013,20,58,1
3,5,16,10,2013,20,10,1
3,3,16,10,2013,12,4,1
3,2,16,10,2013,8,29,1
2,3,15,10,2013,13,0,1
2,3,15,10,2013,12,10,1
2,9,15,10,2013,12,0,1
2,8,15,10,2013,12,0,1
2,7,15,10,2013,9,0,1
1,2,14,10,2013,18,8,1
7,1,6,10,2013,23,0,1
7,3,6,10,2013,23,0,1
7,4,6,10,2013,22,34,1
7,4,6,10,2013,19,11,1
7,2,6,10,2013,18,15,1
7,1,6,10,2013,12,0,1
6,10,5,10,2013,23,0,1
6,3,5,10,2013,15,0,1
6,8,5,10,2013,12,10,1
6,4,5,10,2013,2,12,1
6,9,5,10,2013,2,0,1
5,5,4,10,2013,11,30,1
5,4,4,10,2013,11,18,1
5,7,4,10,2013,9,5,1
5,8,4,10,2013,8,40,1
4,3,3,10,2013,23,55,1
4,4,3,10,2013,21,9,1
4,10,3,10,2013,20,33,1
4,5,3,10,2013,19,50,1
4,2,3,10,2013,17,21,1
4,5,3,10,2013,12,0,1
3,10,2,10,2013,20,48,1
3,8,2,10,2013,18,3,1
3,8,2,10,2013,13,30,1
3,8,2,10,2013,12,20,1
3,3,2,10,2013,9,40,1
3,2,2,10,2013,9,0,1
2,9,1,10,2013,19,30,1
2,2,1,10,2013,16,0,1
2,8,1,10,2013,15,20,1
2,3,1,10,2013,13,30,1
2,5,1,10,2013,12,0,1
2,3,1,10,2013,12,0,1
2,5,1,10,2013,8,0,1
2,10,1,10,2013,7,10,1
2,3,1,10,2013,6,0,1
2,9,1,10,2013,0,1,1
1,8,30,9,2013,19,8,1
1,10,30,9,2013,12,0,1
1,7,30,9,2013,9,30,1
7,4,22,9,2013,21,0,1
7,4,22,9,2013,20,22,1
7,5,22,9,2013,20,0,1
7,6,22,9,2013,5,24,1
7,10,22,9,2013,2,44,1
7,7,22,9,2013,0,40,1
6,3,21,9,2013,8,30,1
6,2,21,9,2013,8,24,1
6,4,21,9,2013,6,0,1
5,4,20,9,2013,22,50,1
5,8,20,9,2013,15,50,1
5,2,20,9,2013,15,0,1
5,5,20,9,2013,15,0,1
5,3,20,9,2013,2,43,1
5,2,20,9,2013,0,1,1
4,6,19,9,2013,23,0,1
4,4,19,9,2013,18,53,1
4,3,19,9,2013,1,0,1
3,2,18,9,2013,20,20,1
3,2,18,9,2013,14,0,1
3,4,18,9,2013,11,29,1
3,2,18,9,2013,11,0,1
3,8,18,9,2013,11,0,1
3,4,18,9,2013,9,20,1
2,10,17,9,2013,22,57,1
2,5,17,9,2013,20,30,1
2,3,17,9,2013,16,0,1
2,2,17,9,2013,0,25,1
1,4,16,9,2013,18,30,1
1,10,16,9,2013,18,0,1
1,10,16,9,2013,17,50,1
1,7,16,9,2013,10,0,1
1,4,16,9,2013,8,30,1
1,5,16,9,2013,4,26,1
1,8,16,9,2013,4,0,1
1,4,16,9,2013,0,15,1
7,3,8,9,2013,21,54,1
7,8,8,9,2013,21,13,1
7,2,8,9,2013,16,0,1
7,8,8,9,2013,15,0,1
7,8,8,9,2013,15,0,1
7,10,8,9,2013,13,0,1
6,3,7,9,2013,21,0,1
6,2,7,9,2013,17,30,1
6,5,7,9,2013,17,0,1
6,4,7,9,2013,5,0,1
5,10,6,9,2013,23,39,1
5,1,6,9,2013,18,0,1
5,9,6,9,2013,16,0,1
5,1,6,9,2013,8,30,1
5,1,6,9,2013,0,10,1
4,1,5,9,2013,19,15,1
4,9,5,9,2013,15,0,1
4,8,5,9,2013,11,49,1
4,8,5,9,2013,11,20,1
4,10,5,9,2013,10,15,1
4,5,5,9,2013,9,50,1
4,2,5,9,2013,9,0,1
4,4,5,9,2013,1,50,1
4,8,5,9,2013,0,1,1
3,7,4,9,2013,17,0,1
3,3,4,9,2013,8,0,1
3,4,4,9,2013,3,0,1
2,9,3,9,2013,15,45,1
2,7,3,9,2013,13,25,1
2,3,3,9,2013,7,30,1
2,1,3,9,2013,6,5,1
1,1,2,9,2013,21,30,1
1,3,2,9,2013,19,30,1
1,2,2,9,2013,18,13,1
1,4,2,9,2013,17,41,1
1,3,2,9,2013,16,2,1
1,10,2,9,2013,15,40,1
1,4,2,9,2013,5,0,1
7,4,25,8,2013,20,21,1
7,10,25,8,2013,18,0,1
7,10,25,8,2013,17,0,1
7,4,25,8,2013,7,15,1
7,5,25,8,2013,2,41,1
7,3,25,8,2013,1,58,1
6,4,24,8,2013,21,25,1
6,3,24,8,2013,19,30,1
6,2,24,8,2013,0,1,1
5,4,23,8,2013,22,50,1
5,3,23,8,2013,16,27,1
5,3,23,8,2013,0,1,1
4,1,22,8,2013,20,55,1
4,9,22,8,2013,16,30,1
4,3,22,8,2013,15,55,1
4,6,22,8,2013,15,45,1
4,4,22,8,2013,14,10,1
4,3,22,8,2013,12,31,1
3,2,21,8,2013,22,0,1
3,4,21,8,2013,20,55,1
3,3,21,8,2013,19,17,1
3,5,21,8,2013,17,0,1
3,5,21,8,2013,12,35,1
2,8,20,8,2013,19,5,1
2,3,20,8,2013,18,0,1
2,4,20,8,2013,17,2,1
2,3,20,8,2013,12,0,1
2,4,20,8,2013,7,30,1
2,4,20,8,2013,2,0,1
