"day","location","date","month","year","hour","min","ARSON"
6,8,14,6,2008,19,0,1
6,3,14,6,2008,2,0,1
4,2,12,6,2008,20,53,1
7,7,1,6,2008,18,8,1
7,3,1,6,2008,0,5,1
2,2,27,5,2008,17,30,1
2,3,27,5,2008,16,0,1
1,3,26,5,2008,19,44,1
1,6,26,5,2008,2,0,1
4,7,15,5,2008,15,25,1
3,3,14,5,2008,21,25,1
2,2,13,5,2008,17,0,1
2,2,13,5,2008,0,15,1
1,2,12,5,2008,15,15,1
7,3,4,5,2008,23,10,1
7,3,4,5,2008,20,30,1
5,7,2,5,2008,21,5,1
4,2,1,5,2008,10,35,1
4,5,1,5,2008,5,0,1
2,2,29,4,2008,17,52,1
2,3,29,4,2008,7,40,1
5,3,18,4,2008,22,42,1
4,6,17,4,2008,23,50,1
3,3,16,4,2008,18,0,1
3,6,16,4,2008,16,15,1
2,10,15,4,2008,23,0,1
2,8,15,4,2008,14,45,1
6,10,5,4,2008,5,34,1
6,9,5,4,2008,0,26,1
3,7,2,4,2008,21,30,1
7,2,23,3,2008,13,30,1
7,8,23,3,2008,1,45,1
6,7,22,3,2008,14,0,1
5,2,21,3,2008,1,15,1
4,5,20,3,2008,4,10,1
4,3,20,3,2008,0,45,1
3,6,19,3,2008,20,30,1
3,3,19,3,2008,4,0,1
2,3,18,3,2008,20,46,1
2,7,18,3,2008,2,0,1
1,2,17,3,2008,19,25,1
6,3,8,3,2008,21,44,1
6,4,8,3,2008,16,20,1
5,5,7,3,2008,14,0,1
5,8,7,3,2008,3,25,1
4,5,6,3,2008,15,45,1
4,8,6,3,2008,1,30,1
3,5,5,3,2008,6,40,1
2,2,4,3,2008,10,0,1
2,4,4,3,2008,4,10,1
1,9,3,3,2008,3,55,1
7,10,24,2,2008,18,18,1
5,1,22,2,2008,20,43,1
6,2,9,2,2008,8,50,1
2,9,5,2,2008,20,0,1
2,1,5,2,2008,8,0,1
1,2,4,2,2008,3,4,1
3,3,23,1,2008,22,35,1
7,3,13,1,2008,20,47,1
5,8,11,1,2008,3,0,1
4,8,10,1,2008,14,30,1
3,5,9,1,2008,9,45,1
2,9,8,1,2008,12,30,1
2,7,8,1,2008,9,0,1
1,9,7,1,2008,19,20,1
1,7,7,1,2008,17,30,1
6,3,29,12,2007,1,36,1
1,7,24,12,2007,14,0,1
2,5,11,12,2007,4,15,1
2,6,11,12,2007,1,25,1
1,3,10,12,2007,3,15,1
7,2,2,12,2007,5,40,1
6,3,1,12,2007,17,0,1
5,8,30,11,2007,3,53,1
7,1,18,11,2007,13,0,1
7,2,18,11,2007,7,33,1
7,4,18,11,2007,2,30,1
2,2,13,11,2007,18,50,1
2,8,13,11,2007,15,31,1
1,2,12,11,2007,12,36,1
7,3,4,11,2007,22,17,1
6,9,3,11,2007,23,49,1
6,9,3,11,2007,16,0,1
6,4,3,11,2007,11,15,1
4,2,1,11,2007,10,0,1
2,3,30,10,2007,4,43,1
7,3,21,10,2007,4,23,1
6,8,20,10,2007,12,0,1
6,2,20,10,2007,10,3,1
4,8,18,10,2007,4,49,1
7,2,7,10,2007,19,31,1
5,3,5,10,2007,22,0,1
4,8,4,10,2007,23,7,1
4,3,4,10,2007,3,24,1
3,9,3,10,2007,11,30,1
2,6,2,10,2007,13,0,1
6,9,22,9,2007,17,0,1
6,4,22,9,2007,4,15,1
4,4,20,9,2007,19,0,1
4,1,20,9,2007,11,30,1
4,1,20,9,2007,11,30,1
3,1,19,9,2007,14,0,1
3,3,19,9,2007,5,30,1
2,5,18,9,2007,3,34,1
2,7,18,9,2007,2,5,1
7,8,9,9,2007,19,33,1
4,1,6,9,2007,17,30,1
4,3,6,9,2007,2,11,1
3,3,5,9,2007,5,21,1
5,3,24,8,2007,15,30,1
5,3,24,8,2007,8,49,1
4,3,23,8,2007,11,23,1
4,8,23,8,2007,5,28,1
3,3,22,8,2007,16,30,1
2,1,21,8,2007,21,30,1
6,2,11,8,2007,19,0,1
5,5,10,8,2007,2,0,1
3,9,8,8,2007,13,17,1
4,1,26,7,2007,3,59,1
1,8,23,7,2007,15,20,1
1,7,23,7,2007,4,20,1
1,3,23,7,2007,3,25,1
6,3,14,7,2007,23,25,1
5,8,13,7,2007,22,0,1
4,1,12,7,2007,4,20,1
4,5,12,7,2007,4,14,1
3,8,11,7,2007,4,0,1
2,3,10,7,2007,19,8,1
6,3,30,6,2007,18,43,1
6,3,30,6,2007,4,5,1
3,3,27,6,2007,4,5,1
6,4,16,6,2007,20,13,1
6,4,16,6,2007,16,20,1
5,2,15,6,2007,0,30,1
2,1,12,6,2007,12,10,1
2,8,12,6,2007,0,10,1
1,10,11,6,2007,7,33,1
1,9,11,6,2007,0,47,1
6,3,2,6,2007,23,53,1
6,3,2,6,2007,1,11,1
5,8,1,6,2007,20,0,1
2,5,29,5,2007,19,30,1
6,3,19,5,2007,16,0,1
6,3,19,5,2007,5,30,1
5,3,18,5,2007,19,0,1
5,2,18,5,2007,13,20,1
4,1,17,5,2007,7,55,1
4,1,17,5,2007,6,0,1
3,4,16,5,2007,3,18,1
2,5,15,5,2007,23,19,1
2,5,15,5,2007,18,0,1
7,7,6,5,2007,2,54,1
6,4,5,5,2007,23,10,1
6,2,5,5,2007,8,5,1
5,5,4,5,2007,7,15,1
3,3,2,5,2007,0,9,1
2,5,1,5,2007,12,0,1
5,8,20,4,2007,14,30,1
5,8,20,4,2007,12,20,1
4,1,19,4,2007,15,19,1
3,3,18,4,2007,21,35,1
3,3,18,4,2007,3,10,1
2,5,17,4,2007,21,30,1
1,8,16,4,2007,23,20,1
3,9,4,4,2007,17,30,1
5,3,23,3,2007,21,21,1
1,8,19,3,2007,22,0,1
1,5,19,3,2007,17,0,1
7,10,11,3,2007,10,0,1
6,3,10,3,2007,23,50,1
2,8,6,3,2007,21,0,1
1,7,5,3,2007,23,45,1
1,3,5,3,2007,12,5,1
5,3,23,2,2007,19,30,1
3,3,21,2,2007,1,0,1
5,7,9,2,2007,8,25,1
4,8,8,2,2007,0,4,1
1,9,5,2,2007,14,30,1
7,8,28,1,2007,19,0,1
2,3,23,1,2007,17,0,1
7,3,14,1,2007,13,0,1
5,9,12,1,2007,10,25,1
2,3,9,1,2007,8,43,1
2,3,9,1,2007,6,30,1
5,8,29,12,2006,1,30,1
7,2,17,12,2006,21,0,1
6,3,16,12,2006,23,28,1
6,8,16,12,2006,21,0,1
5,3,15,12,2006,21,29,1
3,8,13,12,2006,22,20,1
7,3,3,12,2006,1,45,1
6,8,2,12,2006,15,0,1
5,2,1,12,2006,5,45,1
2,5,28,11,2006,19,45,1
3,6,15,11,2006,1,42,1
7,7,5,11,2006,7,55,1
3,4,1,11,2006,12,25,1
2,2,31,10,2006,6,49,1
7,3,22,10,2006,17,34,1
7,3,22,10,2006,6,29,1
7,1,22,10,2006,1,57,1
4,8,19,10,2006,22,5,1
3,3,18,10,2006,5,9,1
2,3,17,10,2006,12,45,1
6,3,7,10,2006,18,0,1
6,3,7,10,2006,5,0,1
5,2,6,10,2006,6,24,1
5,3,6,10,2006,5,15,1
5,7,6,10,2006,2,58,1
5,3,6,10,2006,1,3,1
2,6,3,10,2006,1,46,1
1,2,2,10,2006,15,19,1
1,3,2,10,2006,0,4,1
7,8,24,9,2006,3,0,1
2,10,19,9,2006,22,0,1
7,1,10,9,2006,19,0,1
6,10,9,9,2006,0,31,1
2,10,5,9,2006,19,10,1
2,8,5,9,2006,4,0,1
5,4,25,8,2006,3,15,1
2,2,22,8,2006,15,0,1
6,5,12,8,2006,14,30,1
6,6,12,8,2006,2,10,1
4,1,10,8,2006,14,56,1
2,8,8,8,2006,5,11,1
1,3,7,8,2006,16,20,1
1,2,7,8,2006,12,45,1
7,3,30,7,2006,15,35,1
2,3,25,7,2006,0,52,1
7,3,16,7,2006,3,0,1
5,3,14,7,2006,20,55,1
4,3,13,7,2006,15,22,1
1,3,10,7,2006,23,30,1
6,3,1,7,2006,3,30,1
7,3,18,6,2006,20,28,1
6,9,17,6,2006,23,30,1
3,3,14,6,2006,0,15,1
1,6,12,6,2006,23,30,1
1,9,12,6,2006,17,50,1
5,4,2,6,2006,15,45,1
4,2,1,6,2006,23,54,1
3,5,31,5,2006,13,0,1
2,6,30,5,2006,21,0,1
2,2,30,5,2006,2,36,1
1,9,29,5,2006,3,25,1
1,9,29,5,2006,1,10,1
5,3,19,5,2006,17,0,1
5,7,19,5,2006,12,0,1
4,7,18,5,2006,9,45,1
3,3,17,5,2006,4,55,1
2,8,16,5,2006,14,20,1
2,3,16,5,2006,0,58,1
1,6,15,5,2006,20,26,1
1,4,15,5,2006,0,1,1
7,7,7,5,2006,3,0,1
4,6,4,5,2006,19,30,1
3,8,3,5,2006,17,55,1
3,6,3,5,2006,4,15,1
3,4,3,5,2006,4,13,1
1,3,1,5,2006,0,20,1
7,3,23,4,2006,14,44,1
7,3,23,4,2006,0,28,1
7,1,23,4,2006,0,22,1
6,1,22,4,2006,17,9,1
3,3,19,4,2006,6,0,1
1,3,17,4,2006,22,10,1
5,6,7,4,2006,14,5,1
5,8,7,4,2006,1,51,1
1,3,20,3,2006,20,50,1
6,3,11,3,2006,2,0,1
3,10,8,3,2006,3,0,1
1,8,6,3,2006,9,45,1
7,3,26,2,2006,13,30,1
7,2,26,2,2006,6,0,1
2,3,21,2,2006,11,30,1
7,5,12,2,2006,22,48,1
7,2,12,2,2006,19,22,1
3,1,8,2,2006,2,26,1
7,3,29,1,2006,21,2,1
7,1,29,1,2006,11,15,1
2,9,24,1,2006,17,28,1
2,9,24,1,2006,17,28,1
6,4,14,1,2006,6,3,1
2,5,10,1,2006,21,20,1
1,6,9,1,2006,12,15,1
7,1,1,1,2006,4,30,1
6,4,31,12,2005,19,26,1
5,2,16,12,2005,19,35,1
5,6,16,12,2005,4,10,1
2,3,13,12,2005,22,0,1
2,3,13,12,2005,19,31,1
1,8,12,12,2005,15,15,1
1,8,12,12,2005,2,10,1
7,6,4,12,2005,23,15,1
3,7,30,11,2005,22,8,1
3,2,30,11,2005,20,15,1
5,3,18,11,2005,18,0,1
5,4,18,11,2005,10,0,1
2,9,15,11,2005,2,50,1
6,3,5,11,2005,5,22,1
5,7,4,11,2005,8,28,1
3,2,2,11,2005,14,46,1
3,9,2,11,2005,1,44,1
1,9,31,10,2005,18,0,1
1,5,31,10,2005,10,29,1
6,3,22,10,2005,0,25,1
5,10,21,10,2005,23,10,1
1,9,17,10,2005,12,55,1
3,3,5,10,2005,15,45,1
2,3,4,10,2005,23,50,1
2,2,4,10,2005,19,50,1
5,3,23,9,2005,22,6,1
1,4,19,9,2005,18,20,1
7,4,11,9,2005,3,14,1
6,2,10,9,2005,3,20,1
4,2,8,9,2005,0,27,1
7,9,28,8,2005,21,10,1
7,1,28,8,2005,20,17,1
6,9,27,8,2005,23,59,1
5,1,26,8,2005,23,30,1
5,3,26,8,2005,16,40,1
3,4,24,8,2005,9,30,1
7,8,14,8,2005,8,0,1
5,3,12,8,2005,22,55,1
5,8,12,8,2005,1,45,1
4,9,11,8,2005,3,30,1
3,5,10,8,2005,6,0,1
2,1,9,8,2005,13,0,1
7,10,31,7,2005,14,15,1
6,9,30,7,2005,18,0,1
6,3,30,7,2005,15,0,1
6,4,30,7,2005,1,30,1
6,5,30,7,2005,1,0,1
5,5,29,7,2005,22,30,1
5,3,29,7,2005,22,0,1
4,3,28,7,2005,6,0,1
2,6,26,7,2005,0,1,1
5,8,15,7,2005,1,3,1
3,4,13,7,2005,23,45,1
1,5,11,7,2005,20,46,1
1,1,11,7,2005,3,23,1
1,1,27,6,2005,7,0,1
4,8,16,6,2005,2,30,1
3,6,15,6,2005,18,30,1
3,3,15,6,2005,2,41,1
2,2,14,6,2005,0,33,1
1,8,13,6,2005,13,0,1
7,2,5,6,2005,18,49,1
6,8,4,6,2005,2,40,1
7,3,22,5,2005,23,0,1
5,9,20,5,2005,17,30,1
5,2,20,5,2005,4,1,1
2,3,17,5,2005,4,8,1
7,8,8,5,2005,21,37,1
7,8,8,5,2005,13,25,1
7,3,8,5,2005,3,8,1
3,2,4,5,2005,6,23,1
7,3,24,4,2005,1,57,1
2,3,19,4,2005,23,44,1
2,3,19,4,2005,20,40,1
2,3,19,4,2005,2,26,1
1,5,18,4,2005,1,53,1
7,9,10,4,2005,1,25,1
6,7,9,4,2005,9,30,1
5,5,8,4,2005,18,0,1
3,6,6,4,2005,9,0,1
7,3,27,3,2005,4,37,1
3,5,23,3,2005,7,0,1
1,2,21,3,2005,15,30,1
1,3,21,3,2005,10,11,1
5,4,11,3,2005,18,45,1
1,6,7,3,2005,19,0,1
7,8,27,2,2005,22,45,1
6,8,26,2,2005,22,30,1
4,8,24,2,2005,13,30,1
2,8,22,2,2005,0,43,1
5,10,11,2,2005,20,0,1
5,7,11,2,2005,12,30,1
5,2,11,2,2005,0,35,1
1,3,7,2,2005,7,47,1
1,2,7,2,2005,4,30,1
7,3,30,1,2005,2,33,1
6,3,29,1,2005,7,30,1
4,6,27,1,2005,3,45,1
3,8,26,1,2005,22,0,1
2,7,25,1,2005,22,54,1
1,5,24,1,2005,23,0,1
7,2,16,1,2005,1,48,1
5,3,14,1,2005,21,16,1
5,8,14,1,2005,14,58,1
5,3,14,1,2005,3,34,1
3,2,12,1,2005,5,45,1
5,9,24,12,2004,13,5,1
3,3,22,12,2004,21,6,1
2,8,21,12,2004,15,18,1
4,3,9,12,2004,8,0,1
2,1,7,12,2004,22,10,1
7,4,28,11,2004,20,40,1
7,3,28,11,2004,4,15,1
6,2,27,11,2004,2,30,1
5,3,26,11,2004,0,13,1
4,3,25,11,2004,15,30,1
3,3,24,11,2004,15,30,1
3,5,24,11,2004,4,3,1
1,7,22,11,2004,14,45,1
7,3,14,11,2004,1,40,1
7,10,31,10,2004,14,0,1
7,5,31,10,2004,2,42,1
7,1,31,10,2004,0,1,1
6,9,30,10,2004,3,35,1
5,4,29,10,2004,4,30,1
2,1,26,10,2004,22,50,1
6,7,16,10,2004,16,30,1
5,9,15,10,2004,11,15,1
4,9,14,10,2004,4,1,1
2,9,12,10,2004,23,45,1
2,9,12,10,2004,10,38,1
1,3,11,10,2004,4,30,1
7,2,3,10,2004,9,45,1
7,3,3,10,2004,5,45,1
5,8,1,10,2004,1,58,1
4,4,30,9,2004,23,4,1
4,3,30,9,2004,9,45,1
4,3,30,9,2004,1,12,1
5,3,17,9,2004,3,50,1
3,4,15,9,2004,18,40,1
2,3,14,9,2004,1,5,1
6,8,4,9,2004,20,0,1
6,1,4,9,2004,4,20,1
2,3,31,8,2004,8,20,1
7,3,22,8,2004,2,0,1
6,3,21,8,2004,0,54,1
5,5,20,8,2004,15,20,1
5,4,20,8,2004,0,53,1
4,9,19,8,2004,1,13,1
2,8,17,8,2004,8,45,1
2,10,17,8,2004,4,53,1
1,7,16,8,2004,3,22,1
7,5,8,8,2004,6,45,1
6,2,7,8,2004,19,10,1
6,4,7,8,2004,9,8,1
6,3,7,8,2004,2,11,1
5,8,6,8,2004,23,0,1
5,3,6,8,2004,22,25,1
2,4,3,8,2004,10,51,1
2,4,3,8,2004,2,15,1
1,3,2,8,2004,22,16,1
6,1,24,7,2004,22,30,1
6,2,24,7,2004,10,37,1
6,4,24,7,2004,10,35,1
6,3,24,7,2004,5,0,1
5,3,23,7,2004,12,18,1
5,3,23,7,2004,0,38,1
5,3,23,7,2004,0,30,1
2,3,20,7,2004,21,33,1
2,8,20,7,2004,12,30,1
1,9,19,7,2004,8,30,1
1,1,19,7,2004,4,27,1
7,3,11,7,2004,23,30,1
6,6,10,7,2004,4,14,1
4,6,8,7,2004,19,54,1
3,4,7,7,2004,13,0,1
3,10,7,7,2004,5,20,1
3,10,7,7,2004,5,20,1
2,3,6,7,2004,3,1,1
1,8,5,7,2004,3,21,1
3,2,23,6,2004,18,45,1
3,8,23,6,2004,15,0,1
3,1,23,6,2004,10,44,1
1,3,21,6,2004,22,12,1
7,1,13,6,2004,22,0,1
6,5,12,6,2004,2,47,1
6,5,12,6,2004,2,10,1
5,6,11,6,2004,16,31,1
4,10,10,6,2004,16,15,1
2,7,8,6,2004,2,40,1
1,5,7,6,2004,9,30,1
1,10,7,6,2004,5,5,1
1,10,7,6,2004,5,3,1
7,2,30,5,2004,23,0,1
7,2,30,5,2004,22,45,1
7,9,30,5,2004,19,48,1
3,3,26,5,2004,10,26,1
3,3,26,5,2004,4,10,1
6,8,15,5,2004,23,20,1
6,3,15,5,2004,17,20,1
6,8,15,5,2004,4,1,1
5,3,14,5,2004,3,43,1
4,5,13,5,2004,21,20,1
4,8,13,5,2004,11,0,1
3,7,12,5,2004,22,45,1
1,3,10,5,2004,16,25,1
7,3,2,5,2004,22,10,1
5,3,30,4,2004,13,0,1
4,10,29,4,2004,8,43,1
1,3,26,4,2004,22,56,1
4,7,15,4,2004,15,45,1
4,8,15,4,2004,5,22,1
4,8,15,4,2004,4,4,1
1,7,12,4,2004,5,0,1
1,4,12,4,2004,2,19,1
4,3,1,4,2004,22,0,1
3,7,31,3,2004,0,1,1
2,5,30,3,2004,15,54,1
5,9,19,3,2004,22,10,1
4,9,18,3,2004,14,45,1
3,2,17,3,2004,14,40,1
2,8,16,3,2004,7,0,1
7,8,7,3,2004,0,38,1
6,3,6,3,2004,22,13,1
6,7,6,3,2004,16,0,1
5,5,5,3,2004,19,0,1
5,5,5,3,2004,3,58,1
3,9,3,3,2004,17,15,1
3,4,3,3,2004,7,30,1
2,2,2,3,2004,10,0,1
7,3,22,2,2004,18,0,1
4,3,19,2,2004,19,22,1
4,3,19,2,2004,4,27,1
4,8,19,2,2004,1,0,1
3,5,18,2,2004,23,38,1
3,1,18,2,2004,14,59,1
3,3,18,2,2004,4,45,1
1,3,16,2,2004,20,50,1
5,8,6,2,2004,1,12,1
4,3,5,2,2004,0,5,1
2,4,3,2,2004,12,0,1
7,8,25,1,2004,23,56,1
5,9,23,1,2004,1,5,1
4,2,22,1,2004,3,6,1
3,8,21,1,2004,13,10,1
2,5,20,1,2004,0,35,1
7,8,11,1,2004,20,49,1
6,3,10,1,2004,19,0,1
5,7,9,1,2004,15,0,1
2,5,6,1,2004,18,50,1
1,3,5,1,2004,13,14,1
1,6,5,1,2004,5,45,1
1,5,5,1,2004,1,5,1
7,8,28,12,2003,22,50,1
6,3,27,12,2003,5,15,1
6,8,27,12,2003,2,30,1
5,8,26,12,2003,18,50,1
4,1,25,12,2003,18,2,1
4,8,25,12,2003,7,0,1
1,8,22,12,2003,3,33,1
7,3,14,12,2003,0,59,1
7,7,30,11,2003,14,55,1
6,2,29,11,2003,16,44,1
4,3,27,11,2003,2,55,1
3,2,26,11,2003,1,30,1
2,9,25,11,2003,12,30,1
1,6,24,11,2003,14,30,1
7,5,16,11,2003,8,10,1
6,3,15,11,2003,20,20,1
5,7,14,11,2003,14,45,1
3,3,12,11,2003,21,22,1
3,9,12,11,2003,17,0,1
1,7,10,11,2003,16,45,1
7,3,2,11,2003,22,0,1
5,2,31,10,2003,23,35,1
5,3,31,10,2003,17,0,1
5,8,31,10,2003,9,15,1
3,3,29,10,2003,4,22,1
3,2,29,10,2003,2,58,1
3,2,29,10,2003,2,15,1
1,3,27,10,2003,19,23,1
6,3,18,10,2003,2,40,1
4,10,16,10,2003,3,23,1
3,8,15,10,2003,3,0,1
2,3,14,10,2003,22,25,1
2,9,14,10,2003,14,50,1
2,3,14,10,2003,12,20,1
7,4,5,10,2003,10,0,1
7,8,5,10,2003,2,50,1
7,3,5,10,2003,0,40,1
6,4,4,10,2003,23,20,1
4,4,2,10,2003,12,26,1
1,9,29,9,2003,23,0,1
1,3,29,9,2003,15,27,1
6,2,20,9,2003,20,18,1
2,7,16,9,2003,18,0,1
7,3,7,9,2003,22,51,1
7,3,7,9,2003,5,29,1
6,8,6,9,2003,4,19,1
6,3,6,9,2003,3,20,1
5,3,5,9,2003,23,59,1
2,8,2,9,2003,21,22,1
2,8,2,9,2003,2,50,1
1,7,1,9,2003,18,30,1
1,4,1,9,2003,16,18,1
1,5,1,9,2003,3,55,1
7,5,24,8,2003,16,50,1
4,1,21,8,2003,10,0,1
3,3,20,8,2003,3,7,1
1,10,18,8,2003,20,50,1
1,9,18,8,2003,14,40,1
7,2,10,8,2003,11,20,1
3,5,6,8,2003,18,30,1
2,10,5,8,2003,9,13,1
2,2,5,8,2003,6,51,1
1,2,4,8,2003,12,0,1
7,3,27,7,2003,8,49,1
6,3,26,7,2003,21,35,1
4,8,24,7,2003,3,1,1
3,5,23,7,2003,1,25,1
2,8,22,7,2003,21,49,1
1,10,21,7,2003,11,55,1
7,5,13,7,2003,19,0,1
6,4,12,7,2003,11,10,1
5,8,11,7,2003,12,30,1
4,3,10,7,2003,20,25,1
3,8,9,7,2003,19,29,1
3,3,9,7,2003,15,13,1
3,8,9,7,2003,2,50,1
2,2,8,7,2003,4,15,1
1,5,7,7,2003,3,56,1
6,9,28,6,2003,3,0,1
4,3,26,6,2003,23,45,1
4,3,26,6,2003,2,25,1
3,3,25,6,2003,3,0,1
2,2,24,6,2003,20,50,1
2,2,24,6,2003,18,50,1
2,3,24,6,2003,16,30,1
2,5,24,6,2003,16,15,1
1,1,23,6,2003,19,15,1
7,2,15,6,2003,17,0,1
5,3,13,6,2003,22,0,1
4,3,12,6,2003,17,0,1
4,5,12,6,2003,10,0,1
4,3,12,6,2003,8,36,1
3,3,11,6,2003,20,30,1
1,3,9,6,2003,21,15,1
1,2,9,6,2003,14,0,1
7,8,1,6,2003,8,0,1
6,7,31,5,2003,4,43,1
5,8,30,5,2003,16,46,1
5,4,30,5,2003,5,45,1
4,3,29,5,2003,21,0,1
2,2,27,5,2003,10,20,1
1,8,26,5,2003,4,45,1
7,6,18,5,2003,13,30,1
6,10,17,5,2003,16,50,1
4,8,15,5,2003,23,52,1
4,4,15,5,2003,21,14,1
4,9,15,5,2003,20,51,1
4,3,15,5,2003,19,42,1
2,9,13,5,2003,20,30,1
5,4,2,5,2003,17,0,1
4,8,1,5,2003,14,0,1
2,9,29,4,2003,22,20,1
2,3,29,4,2003,22,1,1
2,2,29,4,2003,11,52,1
1,7,28,4,2003,14,0,1
2,7,15,4,2003,13,0,1
7,6,6,4,2003,1,50,1
4,7,3,4,2003,1,10,1
3,3,2,4,2003,1,20,1
1,9,31,3,2003,21,26,1
7,3,23,3,2003,23,27,1
6,2,22,3,2003,17,55,1
5,9,21,3,2003,18,15,1
5,3,21,3,2003,10,25,1
2,8,18,3,2003,22,5,1
2,3,18,3,2003,17,27,1
1,7,17,3,2003,21,1,1
1,7,17,3,2003,3,0,1
7,4,9,3,2003,19,20,1
4,8,6,3,2003,3,0,1
3,8,5,3,2003,23,30,1
3,6,5,3,2003,15,0,1
1,4,3,3,2003,22,0,1
1,9,3,3,2003,4,19,1
5,8,21,2,2003,1,53,1
3,3,19,2,2003,6,54,1
3,3,19,2,2003,6,54,1
2,5,18,2,2003,20,0,1
6,4,8,2,2003,15,0,1
6,3,8,2,2003,12,59,1
5,4,7,2,2003,5,0,1
4,9,6,2,2003,5,40,1
3,8,5,2,2003,21,40,1
3,3,5,2,2003,19,10,1
2,8,4,2,2003,1,32,1
6,1,25,1,2003,17,20,1
6,3,25,1,2003,0,55,1
5,3,24,1,2003,0,18,1
1,3,20,1,2003,1,29,1
7,7,12,1,2003,14,30,1
6,8,11,1,2003,23,30,1
6,8,11,1,2003,23,30,1
5,3,10,1,2003,1,35,1
3,4,8,1,2003,22,20,1
1,5,7,3,2005,5,15,0
6,2,21,5,2005,17,30,0
4,2,24,3,2005,18,0,0
7,10,3,12,2006,12,10,0
2,8,6,2,2007,9,36,0
6,3,2,10,2004,13,0,0
3,7,23,1,2008,20,0,0
1,6,13,6,2005,14,25,0
4,2,21,4,2005,22,21,0
1,3,17,3,2003,15,0,0
2,10,3,4,2007,12,55,0
6,10,31,7,2010,20,5,0
7,2,2,12,2007,9,50,0
4,3,16,5,2013,16,0,0
7,6,18,10,2009,19,30,0
4,10,30,11,2006,0,2,0
2,6,23,2,2010,23,40,0
2,4,15,6,2010,7,0,0
2,3,30,9,2003,18,15,0
3,8,20,4,2005,20,9,0
2,2,21,8,2012,19,45,0
3,7,15,9,2004,7,50,0
3,9,9,3,2005,10,30,0
7,3,12,2,2012,13,40,0
3,3,7,2,2007,11,0,0
5,2,10,1,2014,23,0,0
1,1,26,5,2014,3,18,0
7,4,15,12,2013,22,47,0
5,8,26,8,2011,16,49,0
7,4,7,11,2010,22,55,0
2,4,6,7,2004,21,39,0
4,2,25,8,2011,12,30,0
1,5,22,6,2009,16,30,0
5,4,24,9,2010,14,0,0
5,8,24,8,2012,9,0,0
4,10,29,5,2003,16,10,0
6,10,19,4,2008,20,55,0
2,4,28,9,2004,13,34,0
3,10,17,9,2003,14,50,0
7,7,14,3,2010,17,0,0
3,2,31,10,2012,16,15,0
5,6,24,7,2009,19,45,0
2,3,6,8,2013,20,35,0
2,9,20,3,2007,8,25,0
3,1,26,11,2014,14,45,0
5,6,6,8,2004,4,47,0
4,3,6,3,2014,21,43,0
3,10,7,2,2007,7,12,0
1,3,24,12,2012,13,42,0
6,10,8,10,2011,0,1,0
6,7,13,12,2014,11,30,0
6,4,28,6,2014,22,27,0
1,4,9,7,2012,23,30,0
6,4,3,12,2011,1,30,0
6,9,3,11,2007,13,40,0
2,7,25,12,2012,16,0,0
3,5,6,8,2008,22,34,0
7,6,18,5,2014,15,45,0
5,3,15,5,2009,23,0,0
2,2,18,5,2010,19,17,0
6,2,18,6,2005,20,0,0
6,2,24,7,2004,19,0,0
2,2,26,6,2012,5,0,0
2,4,25,1,2005,15,13,0
6,2,21,5,2011,8,0,0
2,3,31,5,2011,21,55,0
6,1,26,8,2006,1,0,0
6,4,9,4,2011,12,15,0
3,10,10,8,2011,10,20,0
1,10,2,2,2009,11,16,0
1,10,22,7,2013,15,53,0
7,4,25,4,2010,19,0,0
1,5,17,4,2006,4,15,0
6,2,6,11,2010,21,45,0
6,5,12,2,2005,21,0,0
5,2,6,2,2004,23,30,0
1,4,1,4,2013,0,1,0
7,2,8,9,2013,9,30,0
7,2,12,9,2010,2,0,0
2,8,9,6,2009,20,15,0
2,5,22,7,2008,15,0,0
2,9,27,11,2007,9,30,0
4,6,7,10,2010,15,10,0
4,3,1,4,2004,16,0,0
1,1,26,10,2009,10,0,0
2,5,21,1,2003,22,10,0
4,1,11,2,2010,9,0,0
1,4,4,2,2013,16,40,0
4,8,23,8,2007,11,38,0
4,2,6,2,2003,21,23,0
4,5,8,1,2004,18,45,0
7,5,27,7,2008,7,44,0
1,4,19,3,2007,10,45,0
3,10,7,3,2007,2,30,0
5,9,13,6,2008,19,0,0
2,2,4,9,2012,20,7,0
4,2,27,11,2008,13,10,0
7,4,10,4,2011,6,10,0
4,2,16,10,2008,0,1,0
1,7,29,5,2006,17,0,0
1,8,30,9,2013,22,38,0
7,3,14,12,2008,22,0,0
2,8,28,4,2009,16,20,0
3,1,28,4,2004,12,9,0
6,6,7,2,2004,20,10,0
6,3,16,11,2013,18,45,0
4,9,2,5,2013,9,30,0
2,9,22,6,2004,1,0,0
1,2,25,6,2007,15,40,0
4,2,27,7,2006,23,0,0
5,10,25,2,2005,15,31,0
1,8,2,2,2015,23,0,0
4,1,18,11,2010,17,0,0
1,1,29,5,2006,23,59,0
2,4,19,10,2010,13,45,0
6,4,19,4,2008,16,4,0
2,6,16,10,2012,21,0,0
6,6,1,11,2008,13,15,0
1,8,6,3,2006,15,30,0
2,2,21,3,2006,19,30,0
7,8,1,7,2012,9,25,0
4,9,2,10,2014,15,53,0
4,6,20,5,2010,17,0,0
4,7,2,6,2005,10,0,0
4,5,8,3,2007,10,30,0
5,2,5,9,2003,20,50,0
3,1,30,5,2007,0,40,0
7,3,12,9,2010,1,0,0
3,7,11,7,2007,19,0,0
