"day","location","date","month","year","hour","min","RUNAWAY"
6,6,30,5,2009,13,0,1
5,9,29,5,2009,17,0,1
5,7,29,5,2009,15,0,1
5,6,29,5,2009,10,21,1
3,8,27,5,2009,7,0,1
2,4,26,5,2009,19,15,1
6,4,16,5,2009,19,20,1
6,9,16,5,2009,15,40,1
5,2,15,5,2009,7,0,1
4,6,14,5,2009,23,0,1
4,3,14,5,2009,18,0,1
4,6,14,5,2009,7,0,1
3,4,13,5,2009,16,0,1
1,6,11,5,2009,8,0,1
6,8,2,5,2009,21,0,1
5,8,1,5,2009,23,0,1
4,8,30,4,2009,19,10,1
3,9,29,4,2009,12,0,1
5,4,17,4,2009,17,10,1
4,7,16,4,2009,7,40,1
3,6,15,4,2009,8,0,1
2,6,14,4,2009,7,20,1
1,9,13,4,2009,21,0,1
1,9,13,4,2009,8,20,1
1,7,13,4,2009,7,0,1
5,6,3,4,2009,19,0,1
4,6,2,4,2009,21,0,1
4,6,2,4,2009,8,30,1
3,4,1,4,2009,20,31,1
3,4,1,4,2009,17,55,1
7,9,22,3,2009,16,0,1
6,9,21,3,2009,16,30,1
5,9,20,3,2009,7,5,1
5,9,20,3,2009,1,41,1
2,4,17,3,2009,17,5,1
2,9,17,3,2009,15,45,1
2,4,17,3,2009,14,10,1
2,5,17,3,2009,8,0,1
1,6,16,3,2009,22,45,1
1,4,16,3,2009,15,11,1
6,9,7,3,2009,18,0,1
6,9,7,3,2009,11,0,1
5,3,6,3,2009,8,20,1
5,3,6,3,2009,8,20,1
3,4,4,3,2009,21,55,1
3,7,4,3,2009,19,40,1
3,7,4,3,2009,19,40,1
2,4,3,3,2009,23,0,1
2,3,3,3,2009,12,30,1
1,4,2,3,2009,17,42,1
1,3,2,3,2009,8,15,1
7,8,22,2,2009,21,25,1
7,2,22,2,2009,16,0,1
7,3,22,2,2009,15,45,1
7,8,22,2,2009,1,0,1
5,3,20,2,2009,12,0,1
5,3,20,2,2009,11,40,1
3,6,18,2,2009,21,25,1
3,3,18,2,2009,13,30,1
1,3,16,2,2009,18,0,1
1,5,16,2,2009,11,58,1
7,9,8,2,2009,15,0,1
6,6,7,2,2009,13,0,1
5,9,6,2,2009,17,30,1
4,6,5,2,2009,18,0,1
1,3,2,2,2009,7,50,1
7,2,25,1,2009,12,10,1
6,3,24,1,2009,12,0,1
2,3,20,1,2009,9,25,1
1,9,19,1,2009,16,30,1
7,3,11,1,2009,20,0,1
7,1,11,1,2009,12,0,1
6,3,10,1,2009,17,47,1
5,9,9,1,2009,7,15,1
5,2,9,1,2009,6,40,1
2,9,6,1,2009,16,30,1
2,6,6,1,2009,12,30,1
1,7,5,1,2009,13,25,1
5,6,26,12,2008,0,30,1
4,7,25,12,2008,10,30,1
3,7,24,12,2008,8,0,1
6,9,13,12,2008,0,6,1
4,6,11,12,2008,15,0,1
4,6,11,12,2008,0,1,1
3,8,10,12,2008,14,0,1
4,8,27,11,2008,18,30,1
2,9,25,11,2008,23,30,1
2,2,25,11,2008,23,0,1
2,8,25,11,2008,21,45,1
5,7,14,11,2008,11,50,1
2,7,11,11,2008,14,15,1
2,3,11,11,2008,9,50,1
6,3,1,11,2008,12,40,1
6,7,1,11,2008,11,30,1
4,9,30,10,2008,16,0,1
2,3,28,10,2008,9,35,1
1,3,27,10,2008,14,5,1
1,3,27,10,2008,13,50,1
7,4,19,10,2008,19,54,1
7,4,19,10,2008,17,40,1
7,8,19,10,2008,16,0,1
7,4,19,10,2008,7,25,1
6,9,18,10,2008,22,15,1
6,4,18,10,2008,9,30,1
5,6,17,10,2008,6,30,1
5,6,17,10,2008,6,30,1
4,4,16,10,2008,21,25,1
3,3,15,10,2008,22,0,1
2,9,14,10,2008,19,0,1
2,2,14,10,2008,15,15,1
6,6,4,10,2008,0,30,1
4,3,2,10,2008,20,0,1
3,3,1,10,2008,10,45,1
3,3,1,10,2008,10,40,1
1,9,29,9,2008,16,30,1
4,9,18,9,2008,23,0,1
1,9,15,9,2008,22,23,1
6,3,6,9,2008,21,0,1
5,9,5,9,2008,21,30,1
5,4,5,9,2008,15,15,1
4,9,4,9,2008,6,21,1
4,9,4,9,2008,6,21,1
4,9,21,8,2008,10,0,1
3,3,20,8,2008,8,30,1
2,8,19,8,2008,20,0,1
6,5,9,8,2008,0,1,1
1,9,4,8,2008,6,45,1
7,7,27,7,2008,16,45,1
5,4,25,7,2008,22,0,1
1,7,21,7,2008,0,1,1
5,6,11,7,2008,18,15,1
5,5,11,7,2008,11,2,1
5,4,11,7,2008,8,0,1
4,5,10,7,2008,11,30,1
3,3,9,7,2008,1,50,1
2,3,8,7,2008,22,30,1
2,7,8,7,2008,13,19,1
2,3,8,7,2008,8,0,1
1,6,7,7,2008,11,0,1
5,6,27,6,2008,19,15,1
4,9,26,6,2008,21,0,1
4,4,26,6,2008,10,0,1
3,4,25,6,2008,20,0,1
3,9,25,6,2008,13,30,1
6,6,14,6,2008,21,0,1
6,5,14,6,2008,10,3,1
5,9,13,6,2008,20,0,1
5,2,13,6,2008,15,0,1
4,4,12,6,2008,20,0,1
3,9,11,6,2008,10,45,1
3,5,11,6,2008,8,0,1
5,8,30,5,2008,14,0,1
5,2,30,5,2008,11,25,1
7,9,18,5,2008,12,0,1
6,3,17,5,2008,21,30,1
5,9,16,5,2008,15,0,1
4,6,15,5,2008,12,30,1
4,7,1,5,2008,21,35,1
2,8,29,4,2008,9,0,1
6,6,19,4,2008,22,0,1
5,6,18,4,2008,12,0,1
5,8,18,4,2008,7,15,1
3,6,16,4,2008,0,1,1
2,6,15,4,2008,17,50,1
6,5,5,4,2008,20,0,1
5,9,4,4,2008,8,0,1
3,9,2,4,2008,22,23,1
3,2,2,4,2008,20,0,1
3,6,2,4,2008,7,30,1
5,7,21,3,2008,7,15,1
2,7,18,3,2008,0,1,1
1,9,17,3,2008,17,0,1
1,6,17,3,2008,12,0,1
7,6,9,3,2008,22,5,1
4,5,6,3,2008,10,50,1
1,6,3,3,2008,18,44,1
5,9,22,2,2008,21,0,1
5,9,22,2,2008,16,55,1
4,6,21,2,2008,18,30,1
4,5,21,2,2008,0,1,1
7,6,10,2,2008,10,35,1
6,9,9,2,2008,0,10,1
5,6,8,2,2008,15,0,1
5,6,8,2,2008,14,30,1
4,7,7,2,2008,16,0,1
3,3,6,2,2008,17,18,1
7,6,27,1,2008,19,0,1
7,9,27,1,2008,18,25,1
6,6,26,1,2008,20,5,1
4,7,24,1,2008,19,55,1
4,9,24,1,2008,17,51,1
4,6,24,1,2008,10,40,1
3,5,23,1,2008,13,30,1
2,9,22,1,2008,1,0,1
7,6,13,1,2008,16,0,1
6,2,12,1,2008,13,0,1
6,3,12,1,2008,10,45,1
4,3,10,1,2008,19,4,1
4,9,10,1,2008,15,53,1
3,5,9,1,2008,13,0,1
1,9,7,1,2008,21,0,1
7,9,30,12,2007,22,0,1
6,9,29,12,2007,3,15,1
5,4,28,12,2007,21,45,1
3,5,26,12,2007,19,0,1
3,5,26,12,2007,18,45,1
2,2,25,12,2007,15,0,1
1,9,10,12,2007,21,30,1
1,8,10,12,2007,14,0,1
1,9,10,12,2007,8,10,1
7,6,2,12,2007,12,10,1
6,9,1,12,2007,16,0,1
5,9,30,11,2007,16,0,1
4,6,29,11,2007,7,30,1
2,3,27,11,2007,9,0,1
1,9,26,11,2007,19,0,1
5,9,16,11,2007,11,45,1
4,4,15,11,2007,2,9,1
3,9,14,11,2007,9,0,1
7,6,4,11,2007,2,30,1
6,9,3,11,2007,13,40,1
4,6,1,11,2007,15,20,1
4,8,1,11,2007,12,0,1
3,7,31,10,2007,15,10,1
1,9,29,10,2007,8,0,1
5,9,19,10,2007,17,30,1
4,5,18,10,2007,18,20,1
4,5,18,10,2007,16,45,1
3,9,17,10,2007,22,0,1
3,9,17,10,2007,22,0,1
2,8,16,10,2007,23,30,1
2,4,16,10,2007,8,0,1
1,9,15,10,2007,17,30,1
1,6,1,10,2007,16,50,1
1,8,1,10,2007,12,20,1
1,8,1,10,2007,7,30,1
5,5,21,9,2007,11,45,1
2,6,18,9,2007,18,0,1
1,6,17,9,2007,22,0,1
3,6,5,9,2007,19,0,1
2,5,4,9,2007,10,30,1
2,2,4,9,2007,8,30,1
6,7,25,8,2007,20,41,1
6,9,25,8,2007,2,55,1
6,9,25,8,2007,2,55,1
4,9,23,8,2007,18,20,1
3,9,22,8,2007,14,30,1
7,9,12,8,2007,2,40,1
6,6,11,8,2007,22,10,1
6,3,11,8,2007,11,30,1
5,6,10,8,2007,15,15,1
5,1,27,7,2007,19,0,1
5,3,27,7,2007,11,30,1
4,2,26,7,2007,16,0,1
1,7,23,7,2007,16,20,1
7,9,15,7,2007,12,20,1
6,6,14,7,2007,14,0,1
6,9,14,7,2007,12,0,1
5,6,13,7,2007,20,0,1
5,6,13,7,2007,12,20,1
5,9,13,7,2007,7,0,1
5,9,13,7,2007,7,0,1
4,3,12,7,2007,15,0,1
4,9,12,7,2007,10,30,1
6,7,30,6,2007,12,0,1
5,6,29,6,2007,19,0,1
5,7,29,6,2007,14,0,1
5,8,29,6,2007,13,30,1
3,4,27,6,2007,0,25,1
2,9,26,6,2007,22,50,1
1,4,25,6,2007,12,0,1
6,3,16,6,2007,1,50,1
3,6,13,6,2007,15,0,1
6,9,2,6,2007,23,0,1
6,6,2,6,2007,12,0,1
5,9,1,6,2007,13,0,1
5,9,1,6,2007,12,20,1
5,2,1,6,2007,7,0,1
1,1,28,5,2007,19,30,1
7,9,20,5,2007,1,30,1
5,3,18,5,2007,16,0,1
4,6,17,5,2007,21,30,1
4,6,17,5,2007,0,1,1
1,4,14,5,2007,8,30,1
6,4,5,5,2007,16,30,1
6,9,5,5,2007,8,45,1
5,3,4,5,2007,7,35,1
3,6,2,5,2007,23,0,1
2,2,1,5,2007,21,30,1
2,6,1,5,2007,18,0,1
2,3,1,5,2007,7,0,1
1,6,30,4,2007,18,26,1
1,9,30,4,2007,7,30,1
7,8,22,4,2007,23,0,1
5,9,20,4,2007,23,0,1
2,7,17,4,2007,19,0,1
1,1,16,4,2007,2,14,1
5,9,6,4,2007,18,5,1
2,6,3,4,2007,19,0,1
2,6,3,4,2007,19,0,1
2,6,20,3,2007,9,30,1
2,9,20,3,2007,7,50,1
1,9,19,3,2007,21,45,1
6,9,10,3,2007,23,0,1
1,9,5,3,2007,10,30,1
1,7,5,3,2007,8,50,1
7,8,25,2,2007,0,30,1
5,3,23,2,2007,0,1,1
3,6,21,2,2007,13,30,1
2,6,20,2,2007,14,0,1
1,5,19,2,2007,9,0,1
1,5,19,2,2007,9,0,1
4,9,8,2,2007,22,50,1
4,10,8,2,2007,0,10,1
3,1,7,2,2007,17,0,1
3,2,7,2,2007,14,30,1
3,6,7,2,2007,13,40,1
2,6,6,2,2007,20,30,1
2,2,6,2,2007,14,30,1
6,8,27,1,2007,10,0,1
4,5,25,1,2007,18,0,1
1,3,22,1,2007,14,40,1
1,6,22,1,2007,8,30,1
5,9,12,1,2007,23,0,1
5,6,12,1,2007,19,18,1
5,6,12,1,2007,16,30,1
2,3,9,1,2007,7,35,1
7,3,31,12,2006,22,0,1
7,3,31,12,2006,19,15,1
7,7,31,12,2006,13,15,1
7,9,31,12,2006,9,30,1
7,4,31,12,2006,1,25,1
6,3,30,12,2006,16,0,1
4,3,28,12,2006,19,15,1
2,5,26,12,2006,19,45,1
2,8,26,12,2006,15,0,1
7,3,17,12,2006,13,15,1
6,5,16,12,2006,17,0,1
6,6,16,12,2006,11,0,1
4,6,14,12,2006,20,0,1
4,9,14,12,2006,19,0,1
3,2,13,12,2006,7,25,1
2,6,12,12,2006,23,0,1
1,2,11,12,2006,21,30,1
1,8,11,12,2006,18,30,1
7,6,3,12,2006,13,0,1
6,9,2,12,2006,23,0,1
6,9,2,12,2006,23,0,1
6,9,2,12,2006,23,0,1
6,6,2,12,2006,18,10,1
6,3,2,12,2006,18,0,1
3,3,29,11,2006,20,30,1
1,6,27,11,2006,20,30,1
1,3,27,11,2006,18,30,1
1,2,27,11,2006,18,17,1
1,9,27,11,2006,14,10,1
7,2,19,11,2006,20,0,1
7,1,19,11,2006,20,0,1
6,9,18,11,2006,23,0,1
6,2,18,11,2006,19,0,1
5,6,17,11,2006,8,30,1
5,9,17,11,2006,8,0,1
4,6,16,11,2006,19,0,1
3,8,15,11,2006,18,0,1
2,7,14,11,2006,22,25,1
2,9,14,11,2006,21,30,1
2,7,14,11,2006,15,30,1
7,6,5,11,2006,9,0,1
7,6,5,11,2006,9,0,1
6,9,4,11,2006,23,0,1
6,1,4,11,2006,14,0,1
4,9,2,11,2006,7,15,1
4,9,2,11,2006,7,15,1
4,9,2,11,2006,7,15,1
3,8,1,11,2006,23,30,1
3,7,1,11,2006,7,45,1
3,8,1,11,2006,7,30,1
2,9,31,10,2006,23,10,1
2,9,31,10,2006,14,0,1
5,9,20,10,2006,23,0,1
5,6,20,10,2006,18,30,1
5,6,20,10,2006,8,20,1
5,8,20,10,2006,0,1,1
3,6,18,10,2006,19,15,1
3,6,18,10,2006,19,15,1
2,6,17,10,2006,12,0,1
1,1,16,10,2006,15,30,1
6,9,7,10,2006,23,0,1
6,3,7,10,2006,23,0,1
6,6,7,10,2006,17,57,1
6,9,7,10,2006,16,30,1
6,3,7,10,2006,11,0,1
5,9,6,10,2006,23,0,1
5,6,6,10,2006,12,33,1
4,6,5,10,2006,11,50,1
7,5,24,9,2006,19,45,1
6,7,23,9,2006,22,7,1
6,7,23,9,2006,22,7,1
6,3,23,9,2006,16,0,1
5,9,22,9,2006,23,0,1
5,9,22,9,2006,23,0,1
5,6,22,9,2006,4,50,1
5,1,22,9,2006,0,5,1
3,7,20,9,2006,16,15,1
3,7,20,9,2006,14,0,1
1,8,18,9,2006,13,18,1
7,9,10,9,2006,14,0,1
6,9,9,9,2006,23,0,1
6,3,9,9,2006,23,0,1
6,9,9,9,2006,23,0,1
6,6,9,9,2006,8,0,1
5,8,8,9,2006,7,0,1
4,6,7,9,2006,12,0,1
3,4,6,9,2006,21,45,1
5,9,25,8,2006,23,0,1
4,6,24,8,2006,14,0,1
4,8,24,8,2006,12,45,1
3,3,23,8,2006,13,10,1
3,3,23,8,2006,13,10,1
6,1,12,8,2006,19,25,1
5,3,11,8,2006,18,50,1
4,9,10,8,2006,12,0,1
3,6,9,8,2006,16,20,1
2,4,8,8,2006,16,0,1
7,9,30,7,2006,11,0,1
4,9,27,7,2006,23,58,1
3,6,26,7,2006,21,27,1
2,9,25,7,2006,9,20,1
6,6,15,7,2006,1,43,1
5,6,14,7,2006,14,20,1
5,3,14,7,2006,13,0,1
4,9,13,7,2006,23,0,1
4,7,13,7,2006,16,45,1
4,3,13,7,2006,12,30,1
3,6,12,7,2006,16,0,1
3,4,12,7,2006,11,30,1
1,9,10,7,2006,16,30,1
7,6,2,7,2006,16,0,1
6,9,1,7,2006,20,0,1
6,6,1,7,2006,0,1,1
2,9,27,6,2006,14,25,1
2,6,27,6,2006,13,35,1
1,6,26,6,2006,15,0,1
7,9,18,6,2006,23,25,1
7,9,18,6,2006,23,25,1
7,6,18,6,2006,17,53,1
6,9,17,6,2006,22,0,1
6,7,17,6,2006,13,30,1
5,9,16,6,2006,22,0,1
5,9,16,6,2006,22,0,1
5,9,16,6,2006,22,0,1
5,4,16,6,2006,21,30,1
4,9,15,6,2006,21,15,1
4,9,15,6,2006,15,2,1
3,4,14,6,2006,22,15,1
3,7,14,6,2006,11,0,1
3,8,14,6,2006,8,15,1
2,6,13,6,2006,19,50,1
2,6,13,6,2006,13,55,1
1,6,12,6,2006,21,30,1
6,6,3,6,2006,21,56,1
6,6,3,6,2006,10,45,1
5,9,2,6,2006,9,30,1
4,9,1,6,2006,19,30,1
4,9,1,6,2006,15,30,1
4,3,1,6,2006,7,30,1
3,6,31,5,2006,11,0,1
2,6,30,5,2006,21,0,1
1,6,29,5,2006,14,0,1
7,9,21,5,2006,22,15,1
7,3,21,5,2006,13,30,1
6,6,20,5,2006,15,0,1
5,2,19,5,2006,14,15,1
1,6,15,5,2006,18,28,1
7,6,7,5,2006,20,0,1
7,7,7,5,2006,15,0,1
5,6,5,5,2006,23,0,1
3,6,3,5,2006,19,0,1
7,8,23,4,2006,16,0,1
5,6,21,4,2006,20,31,1
5,6,21,4,2006,20,15,1
5,5,21,4,2006,15,0,1
5,5,21,4,2006,15,0,1
4,2,20,4,2006,11,30,1
1,8,17,4,2006,18,15,1
7,5,9,4,2006,17,0,1
6,8,8,4,2006,22,0,1
6,7,8,4,2006,18,55,1
5,4,7,4,2006,1,0,1
4,7,6,4,2006,10,16,1
1,6,3,4,2006,23,0,1
1,6,3,4,2006,22,0,1
1,8,3,4,2006,18,0,1
5,1,24,3,2006,17,51,1
4,6,23,3,2006,20,0,1
6,8,11,3,2006,12,30,1
6,3,11,3,2006,12,30,1
5,3,10,3,2006,16,30,1
5,4,10,3,2006,10,0,1
4,9,9,3,2006,16,35,1
2,6,7,3,2006,10,0,1
1,6,6,3,2006,0,1,1
5,5,24,2,2006,14,5,1
4,3,23,2,2006,10,45,1
3,8,22,2,2006,20,30,1
3,3,22,2,2006,13,20,1
2,6,21,2,2006,16,0,1
2,1,21,2,2006,3,0,1
1,1,20,2,2006,5,49,1
6,5,11,2,2006,18,30,1
5,6,10,2,2006,18,0,1
5,4,10,2,2006,12,30,1
5,5,10,2,2006,11,45,1
4,5,9,2,2006,19,10,1
4,6,9,2,2006,18,30,1
3,3,8,2,2006,17,43,1
1,8,6,2,2006,7,45,1
6,8,28,1,2006,21,15,1
1,4,23,1,2006,17,30,1
1,6,23,1,2006,11,0,1
5,5,13,1,2006,8,30,1
5,6,13,1,2006,8,15,1
4,9,12,1,2006,22,0,1
4,9,12,1,2006,7,23,1
3,8,11,1,2006,17,45,1
2,5,10,1,2006,15,0,1
2,4,10,1,2006,7,0,1
1,9,9,1,2006,7,30,1
5,6,30,12,2005,1,30,1
4,7,29,12,2005,21,0,1
4,3,29,12,2005,20,0,1
4,3,29,12,2005,16,30,1
4,2,29,12,2005,7,0,1
4,6,29,12,2005,0,22,1
2,9,27,12,2005,15,0,1
7,9,18,12,2005,23,0,1
7,9,18,12,2005,16,0,1
2,3,13,12,2005,19,30,1
2,6,13,12,2005,9,50,1
1,6,12,12,2005,10,0,1
7,3,4,12,2005,21,45,1
5,3,2,12,2005,16,30,1
4,9,1,12,2005,7,0,1
3,9,30,11,2005,22,0,1
3,9,30,11,2005,21,5,1
3,9,30,11,2005,21,5,1
6,3,19,11,2005,15,30,1
6,6,19,11,2005,15,0,1
5,3,18,11,2005,22,30,1
5,6,18,11,2005,9,55,1
5,6,18,11,2005,4,30,1
4,6,17,11,2005,19,0,1
3,6,16,11,2005,9,0,1
2,6,15,11,2005,11,20,1
2,6,15,11,2005,11,0,1
1,4,14,11,2005,17,20,1
4,7,3,11,2005,17,40,1
7,6,23,10,2005,10,20,1
4,9,20,10,2005,19,30,1
2,6,18,10,2005,14,0,1
1,1,17,10,2005,23,0,1
1,4,17,10,2005,8,17,1
7,3,9,10,2005,16,30,1
5,8,7,10,2005,16,0,1
5,5,7,10,2005,12,5,1
5,4,7,10,2005,6,15,1
5,3,7,10,2005,0,10,1
4,3,6,10,2005,20,40,1
3,9,5,10,2005,9,30,1
2,6,4,10,2005,20,30,1
2,2,4,10,2005,17,30,1
2,3,4,10,2005,17,10,1
6,6,24,9,2005,11,0,1
5,3,23,9,2005,17,0,1
4,4,22,9,2005,22,30,1
4,6,22,9,2005,20,50,1
4,4,22,9,2005,13,45,1
3,6,21,9,2005,12,50,1
2,3,20,9,2005,22,0,1
7,8,11,9,2005,19,0,1
6,4,10,9,2005,23,0,1
5,7,9,9,2005,10,30,1
4,7,8,9,2005,22,0,1
4,5,8,9,2005,13,0,1
3,6,7,9,2005,16,5,1
3,4,7,9,2005,13,45,1
3,6,7,9,2005,9,0,1
1,9,5,9,2005,16,10,1
1,9,5,9,2005,10,45,1
1,2,5,9,2005,9,0,1
2,6,23,8,2005,21,0,1
3,9,10,8,2005,16,0,1
3,2,10,8,2005,14,20,1
2,6,9,8,2005,6,30,1
2,9,9,8,2005,1,0,1
2,9,9,8,2005,1,0,1
7,9,31,7,2005,18,0,1
6,9,30,7,2005,18,30,1
1,3,25,7,2005,20,0,1
5,8,15,7,2005,22,30,1
5,2,15,7,2005,12,30,1
5,9,15,7,2005,9,15,1
4,6,14,7,2005,22,50,1
4,6,14,7,2005,15,0,1
4,5,14,7,2005,11,0,1
3,3,13,7,2005,8,15,1
2,9,12,7,2005,9,0,1
5,9,1,7,2005,10,15,1
4,6,30,6,2005,13,15,1
3,3,29,6,2005,21,30,1
3,8,29,6,2005,18,0,1
2,2,28,6,2005,15,0,1
1,9,27,6,2005,9,0,1
1,4,27,6,2005,9,0,1
5,4,17,6,2005,9,30,1
5,4,17,6,2005,0,30,1
4,6,16,6,2005,19,30,1
6,2,4,6,2005,18,0,1
5,6,3,6,2005,8,55,1
4,9,2,6,2005,21,0,1
4,6,2,6,2005,18,39,1
4,6,2,6,2005,18,0,1
3,6,1,6,2005,18,0,1
3,6,1,6,2005,18,0,1
3,6,1,6,2005,5,0,1
6,1,21,5,2005,19,30,1
6,6,21,5,2005,16,0,1
6,6,21,5,2005,14,0,1
6,9,21,5,2005,1,13,1
5,6,20,5,2005,8,0,1
3,3,18,5,2005,17,5,1
3,9,18,5,2005,12,0,1
3,9,18,5,2005,9,0,1
2,6,17,5,2005,15,0,1
2,3,17,5,2005,13,15,1
2,6,17,5,2005,7,0,1
1,6,16,5,2005,0,4,1
1,6,16,5,2005,0,4,1
7,5,8,5,2005,21,0,1
6,5,7,5,2005,16,45,1
5,9,6,5,2005,18,6,1
4,9,5,5,2005,20,0,1
3,7,4,5,2005,12,30,1
1,3,2,5,2005,12,0,1
1,2,2,5,2005,8,0,1
6,9,23,4,2005,19,0,1
5,6,22,4,2005,19,0,1
5,8,22,4,2005,8,0,1
4,6,21,4,2005,16,0,1
4,3,21,4,2005,6,0,1
3,3,20,4,2005,17,45,1
2,3,19,4,2005,13,0,1
2,6,19,4,2005,3,0,1
1,9,18,4,2005,7,55,1
7,6,10,4,2005,9,15,1
6,6,9,4,2005,19,0,1
6,9,9,4,2005,13,0,1
4,4,7,4,2005,20,30,1
3,9,6,4,2005,20,0,1
3,8,6,4,2005,9,0,1
2,6,5,4,2005,18,50,1
2,8,5,4,2005,7,30,1
1,3,4,4,2005,8,30,1
7,9,27,3,2005,11,55,1
6,4,26,3,2005,20,40,1
6,8,26,3,2005,20,30,1
5,9,25,3,2005,11,50,1
4,9,24,3,2005,19,30,1
4,8,24,3,2005,7,0,1
7,9,13,3,2005,10,32,1
6,3,12,3,2005,14,0,1
6,6,12,3,2005,8,0,1
5,9,11,3,2005,13,30,1
4,9,10,3,2005,20,0,1
4,9,10,3,2005,19,0,1
4,3,10,3,2005,17,30,1
4,6,10,3,2005,14,0,1
3,5,9,3,2005,12,40,1
3,5,9,3,2005,12,5,1
3,8,9,3,2005,7,45,1
3,5,9,3,2005,0,5,1
2,3,8,3,2005,21,30,1
1,9,7,3,2005,17,0,1
1,3,7,3,2005,14,0,1
6,9,26,2,2005,18,0,1
5,9,25,2,2005,19,0,1
5,2,25,2,2005,19,0,1
5,5,25,2,2005,18,30,1
5,9,25,2,2005,13,0,1
5,5,25,2,2005,10,45,1
4,9,24,2,2005,16,30,1
3,3,23,2,2005,22,30,1
2,3,22,2,2005,18,30,1
2,9,22,2,2005,18,30,1
1,10,21,2,2005,12,0,1
6,6,12,2,2005,19,0,1
6,9,12,2,2005,14,35,1
5,2,11,2,2005,12,0,1
5,9,11,2,2005,8,15,1
5,9,11,2,2005,8,0,1
5,9,11,2,2005,8,0,1
3,9,9,2,2005,15,0,1
2,9,8,2,2005,18,20,1
1,3,7,2,2005,21,0,1
1,3,7,2,2005,20,52,1
5,5,28,1,2005,23,30,1
5,6,28,1,2005,23,20,1
5,6,28,1,2005,19,30,1
4,6,27,1,2005,20,59,1
4,6,27,1,2005,20,0,1
4,5,27,1,2005,15,32,1
4,6,27,1,2005,8,0,1
3,8,26,1,2005,12,5,1
2,5,25,1,2005,19,25,1
2,2,25,1,2005,7,30,1
1,6,24,1,2005,12,40,1
6,9,15,1,2005,18,40,1
6,9,15,1,2005,18,40,1
6,9,15,1,2005,14,0,1
5,9,14,1,2005,20,0,1
5,9,14,1,2005,18,30,1
5,9,14,1,2005,15,6,1
4,9,13,1,2005,18,45,1
4,2,13,1,2005,14,15,1
3,6,12,1,2005,18,34,1
3,8,12,1,2005,15,0,1
6,3,25,12,2004,11,0,1
3,6,22,12,2004,19,0,1
1,6,20,12,2004,16,50,1
1,4,20,12,2004,0,13,1
7,6,12,12,2004,14,0,1
6,1,11,12,2004,16,0,1
3,9,8,12,2004,19,45,1
2,6,7,12,2004,17,15,1
5,6,26,11,2004,23,37,1
4,9,25,11,2004,8,15,1
2,6,23,11,2004,18,0,1
7,9,14,11,2004,21,0,1
7,9,14,11,2004,18,0,1
7,6,14,11,2004,12,0,1
7,6,14,11,2004,12,0,1
6,3,13,11,2004,13,0,1
6,8,13,11,2004,10,40,1
5,8,12,11,2004,23,30,1
5,4,12,11,2004,15,40,1
4,9,11,11,2004,22,0,1
4,9,11,11,2004,20,45,1
4,9,11,11,2004,19,41,1
4,8,11,11,2004,9,30,1
3,9,10,11,2004,14,45,1
2,6,9,11,2004,18,0,1
2,6,9,11,2004,12,15,1
1,9,8,11,2004,8,0,1
7,9,31,10,2004,20,30,1
7,9,31,10,2004,20,30,1
7,9,31,10,2004,20,0,1
7,9,31,10,2004,15,0,1
6,6,30,10,2004,19,25,1
5,6,29,10,2004,8,0,1
4,9,28,10,2004,22,0,1
2,9,26,10,2004,8,0,1
1,9,25,10,2004,20,30,1
1,9,25,10,2004,11,25,1
1,9,25,10,2004,11,25,1
7,6,17,10,2004,22,45,1
6,6,16,10,2004,21,40,1
5,9,15,10,2004,11,15,1
5,9,15,10,2004,11,0,1
3,9,13,10,2004,11,25,1
2,2,12,10,2004,9,0,1
5,6,1,10,2004,19,30,1
5,9,1,10,2004,10,45,1
5,9,1,10,2004,10,45,1
3,6,29,9,2004,21,0,1
3,4,29,9,2004,21,0,1
2,2,28,9,2004,22,0,1
2,6,28,9,2004,14,0,1
7,9,19,9,2004,12,0,1
7,9,19,9,2004,9,50,1
5,9,17,9,2004,20,30,1
5,9,17,9,2004,14,5,1
5,9,17,9,2004,14,0,1
5,3,17,9,2004,11,30,1
5,9,17,9,2004,11,0,1
5,9,17,9,2004,0,1,1
5,9,17,9,2004,0,1,1
4,9,16,9,2004,8,0,1
4,9,16,9,2004,8,0,1
2,4,14,9,2004,17,0,1
7,9,5,9,2004,16,25,1
7,9,5,9,2004,15,50,1
5,9,3,9,2004,20,30,1
5,6,3,9,2004,13,30,1
2,2,31,8,2004,21,0,1
2,5,31,8,2004,16,0,1
2,9,31,8,2004,15,30,1
4,1,19,8,2004,13,0,1
3,4,18,8,2004,17,40,1
1,8,16,8,2004,21,0,1
7,9,8,8,2004,23,30,1
6,3,7,8,2004,13,30,1
3,9,4,8,2004,15,30,1
2,6,3,8,2004,7,0,1
2,6,3,8,2004,7,0,1
1,9,2,8,2004,15,0,1
1,5,2,8,2004,9,50,1
6,9,24,7,2004,19,25,1
6,9,24,7,2004,13,20,1
6,6,24,7,2004,11,30,1
6,3,24,7,2004,5,0,1
5,4,23,7,2004,22,38,1
5,4,23,7,2004,18,15,1
4,4,22,7,2004,18,0,1
2,9,20,7,2004,16,0,1
7,3,11,7,2004,20,30,1
5,9,9,7,2004,13,30,1
4,9,8,7,2004,10,0,1
3,9,7,7,2004,8,30,1
2,6,6,7,2004,16,30,1
6,2,26,6,2004,19,0,1
6,9,26,6,2004,10,0,1
5,6,25,6,2004,17,30,1
