"day","location","date","month","year","hour","min","EMBEZZLEMENT"
1,5,2,2,2015,22,0,0
2,5,18,3,2008,2,0,0
2,8,5,2,2008,6,30,0
1,4,16,2,2015,19,0,0
4,2,20,8,2009,14,0,0
2,2,3,4,2012,16,30,0
5,6,11,7,2008,18,55,0
2,4,15,9,2009,13,0,0
3,3,10,8,2005,11,45,0
7,9,3,5,2009,14,45,0
2,10,26,7,2011,17,25,0
1,9,31,3,2003,10,0,0
2,10,4,3,2014,12,0,0
5,8,9,3,2012,22,43,0
3,3,21,9,2005,10,17,0
2,10,17,3,2015,18,51,0
7,3,16,5,2004,10,14,0
3,2,28,5,2008,21,26,0
1,1,21,2,2011,13,5,0
5,2,25,7,2014,8,0,0
4,9,24,7,2014,1,0,0
1,5,5,7,2004,19,0,0
2,2,21,9,2010,10,6,0
4,6,13,5,2004,20,45,0
3,3,29,10,2003,12,0,0
5,6,29,6,2012,0,1,0
2,3,22,7,2014,6,30,0
4,9,26,11,2009,11,0,0
1,4,7,7,2003,17,0,0
7,8,18,12,2011,22,0,0
5,4,25,6,2004,10,0,0
4,2,15,12,2011,17,50,0
6,8,6,9,2003,18,35,0
1,1,4,3,2013,7,57,0
2,2,4,2,2014,14,25,0
5,9,30,5,2008,16,51,0
4,3,24,1,2013,18,0,0
5,4,6,2,2015,18,20,0
3,2,14,11,2012,17,30,0
7,5,14,8,2011,14,50,0
1,2,13,9,2004,10,11,0
4,5,23,7,2009,12,20,0
4,2,6,4,2006,1,15,0
6,10,10,3,2012,19,45,0
4,5,22,8,2013,17,30,0
3,9,4,9,2013,19,2,0
5,2,2,12,2005,1,13,0
2,2,8,12,2009,19,35,0
4,8,22,3,2007,22,0,0
6,8,18,10,2008,12,53,0
6,9,12,3,2005,19,0,0
5,8,2,5,2008,12,0,0
6,1,24,3,2012,0,1,0
3,2,7,1,2015,2,54,0
7,7,4,5,2003,2,30,0
6,2,4,4,2009,16,0,0
1,1,1,4,2013,9,0,0
1,9,2,9,2013,19,0,0
3,2,6,4,2011,22,10,0
7,7,2,12,2012,23,43,0
7,2,24,8,2008,18,10,0
2,4,7,8,2007,20,28,0
5,2,11,7,2014,13,18,0
2,8,13,12,2011,18,30,0
4,1,15,11,2007,5,45,0
3,6,22,3,2006,17,44,0
5,8,1,5,2015,23,0,0
7,2,7,5,2006,22,14,0
4,8,25,11,2004,12,30,0
6,7,24,3,2007,10,0,0
5,2,9,8,2013,18,30,0
2,8,13,10,2009,18,0,0
5,6,30,6,2006,21,0,0
1,8,25,6,2012,19,54,0
3,4,14,11,2007,9,50,0
1,3,25,6,2007,9,15,0
5,5,19,10,2012,18,20,0
2,3,9,12,2014,15,30,0
5,2,5,10,2007,10,0,0
2,10,24,7,2012,21,40,0
2,8,13,7,2010,20,15,0
2,2,2,10,2012,9,25,0
7,8,3,12,2006,16,0,0
1,5,1,10,2007,13,35,0
6,10,30,1,2010,20,15,0
1,2,19,9,2011,11,0,0
1,10,27,9,2004,14,30,0
2,2,14,9,2004,9,0,0
3,4,28,7,2010,14,42,0
5,7,1,5,2015,17,50,0
7,5,25,1,2004,21,0,0
7,2,20,4,2008,20,43,0
7,5,18,5,2003,1,5,0
3,10,11,6,2003,10,58,0
5,9,9,4,2010,13,14,0
6,6,17,4,2004,8,0,0
6,9,23,10,2010,12,0,0
2,4,26,1,2010,10,0,0
1,10,17,3,2008,14,30,0
2,5,1,10,2013,19,10,0
6,2,21,8,2004,3,0,0
1,3,20,8,2012,10,30,0
5,4,27,8,2010,17,0,0
3,5,21,1,2009,9,25,0
7,2,13,2,2011,14,31,0
1,2,27,6,2011,20,10,0
4,2,8,3,2007,19,8,0
3,8,23,8,2006,1,0,0
6,2,31,5,2003,2,0,0
5,7,8,2,2008,16,0,0
7,2,23,9,2012,19,30,0
5,10,19,9,2014,11,55,0
1,1,27,11,2006,16,0,0
4,5,20,3,2008,0,30,0
6,10,27,8,2011,20,5,0
5,2,27,8,2010,19,10,0
6,3,12,2,2011,23,0,0
5,10,27,11,2009,18,41,0
1,1,10,5,2004,22,56,0
3,2,24,8,2011,23,40,0
7,8,8,4,2012,11,0,0
2,4,23,12,2003,18,21,0
5,5,24,8,2012,16,20,0
5,8,24,2,2012,8,18,0
2,9,15,6,2010,7,56,0
3,3,15,10,2003,15,0,0
7,1,18,11,2012,15,10,0
4,4,20,3,2008,16,10,0
4,6,5,3,2015,13,0,0
2,5,16,9,2003,1,10,0
1,5,2,5,2005,10,55,0
5,4,29,11,2013,15,30,0
1,3,14,6,2010,22,0,0
6,4,21,9,2013,0,1,0
7,6,17,11,2013,22,21,0
2,10,13,7,2010,22,30,0
4,5,19,5,2011,20,30,0
1,10,8,2,2010,12,21,0
5,6,18,4,2008,13,30,0
6,5,16,1,2010,2,0,0
6,3,12,1,2013,18,20,0
6,3,8,9,2007,0,1,0
7,9,8,5,2005,12,0,0
1,8,24,7,2006,22,10,0
5,7,24,2,2006,17,0,0
1,5,15,9,2003,22,0,0
6,8,7,2,2004,19,0,0
3,9,9,3,2011,11,45,0
1,3,16,2,2004,22,44,0
4,2,6,3,2008,4,25,0
5,4,9,7,2004,23,45,0
5,9,13,7,2007,16,0,0
4,8,13,12,2012,16,24,0
3,2,14,5,2008,19,37,0
2,1,4,9,2012,21,0,0
2,8,3,2,2009,10,0,0
6,4,11,1,2014,14,0,0
1,1,18,9,2006,22,0,0
6,8,4,4,2015,18,17,0
1,4,18,8,2014,0,40,0
3,8,7,9,2011,22,38,0
3,8,21,8,2013,18,0,0
4,2,26,8,2010,8,47,0
3,2,12,6,2013,0,30,0
4,2,5,3,2015,19,0,0
5,2,13,6,2014,21,0,0
7,5,23,10,2005,13,25,0
2,1,8,1,2013,2,4,0
2,9,22,2,2005,13,0,0
6,3,3,11,2012,20,10,0
3,8,11,1,2012,11,2,0
3,9,5,10,2011,17,45,0
6,4,9,8,2014,12,57,0
6,10,8,5,2010,13,26,0
3,5,1,6,2005,20,30,0
5,2,1,11,2013,17,15,0
7,9,9,3,2008,8,0,0
5,8,31,12,2010,15,0,0
3,10,10,12,2008,17,15,0
2,9,11,7,2006,18,20,0
6,3,31,5,2008,23,0,0
2,4,13,7,2010,17,30,0
7,7,11,8,2013,18,10,0
1,7,2,4,2012,11,5,0
5,8,14,1,2011,13,0,0
3,5,16,5,2007,5,25,0
2,4,17,2,2015,0,1,0
3,3,21,7,2004,18,18,0
1,2,5,1,2015,12,8,0
1,2,17,3,2003,18,23,0
7,9,29,1,2006,17,0,0
4,2,3,11,2005,10,4,0
6,4,16,7,2005,10,41,0
3,10,25,1,2012,13,40,0
6,2,7,2,2015,13,19,0
7,7,1,1,2012,12,10,0
5,4,11,7,2008,18,47,0
7,2,11,1,2009,17,0,0
6,2,13,7,2013,7,7,0
7,4,10,4,2011,1,50,0
4,8,6,2,2014,16,16,0
2,10,10,7,2007,10,40,0
6,10,2,5,2009,13,0,0
3,5,27,6,2012,14,59,0
6,1,7,10,2006,14,45,0
1,2,19,1,2015,10,5,0
7,9,11,1,2009,0,56,0
3,9,8,3,2006,10,0,0
5,2,14,12,2012,10,30,0
1,2,22,8,2005,15,32,0
4,5,20,8,2009,22,0,0
5,3,8,4,2005,12,10,0
2,6,7,8,2012,7,0,0
5,5,13,1,2006,10,11,0
1,9,8,11,2004,23,0,0
2,8,10,6,2008,20,0,0
1,2,25,6,2007,13,35,0
3,3,24,11,2004,6,0,0
7,3,5,4,2009,10,20,0
4,2,13,5,2004,21,45,0
1,1,21,3,2005,14,40,0
3,8,21,7,2004,20,0,0
2,2,7,2,2012,17,0,0
5,7,19,9,2014,13,15,0
4,6,6,3,2008,8,40,0
6,3,6,9,2003,13,0,0
1,3,1,10,2007,15,0,0
3,1,12,11,2014,1,40,0
4,3,9,9,2010,22,0,0
5,8,14,11,2014,13,33,0
6,1,13,7,2013,21,0,0
6,2,13,7,2013,23,30,0
4,3,13,12,2012,10,10,0
1,1,30,9,2013,11,30,0
7,7,17,6,2007,18,0,0
7,4,10,8,2003,9,0,0
6,5,21,4,2007,15,0,0
5,8,27,7,2007,13,14,0
5,9,16,11,2012,1,30,0
1,1,29,10,2007,12,55,0
7,7,2,5,2004,20,42,0
6,1,31,12,2005,20,30,0
4,9,12,1,2012,14,20,0
6,2,6,10,2012,22,24,0
5,4,8,8,2014,19,47,0
5,10,6,10,2006,10,10,0
1,3,20,1,2003,13,36,0
6,5,8,5,2010,23,55,0
1,3,16,2,2015,11,30,0
2,3,17,10,2006,18,50,0
5,4,30,11,2012,1,25,0
6,2,3,10,2009,2,0,0
6,3,14,11,2009,13,40,0
1,8,2,2,2009,18,45,0
2,10,24,6,2008,11,10,0
7,3,3,7,2011,9,0,0
5,2,14,12,2012,18,1,0
1,5,11,6,2007,11,45,0
3,10,14,6,2006,8,30,0
5,3,9,9,2011,23,30,0
1,4,5,1,2004,11,38,0
5,8,26,8,2011,15,0,0
1,5,6,1,2014,0,1,0
4,4,11,12,2008,11,45,0
2,5,16,9,2003,21,45,0
7,1,5,10,2008,3,0,0
3,1,21,2,2007,14,27,0
6,5,3,4,2004,19,0,0
1,4,20,7,2009,14,10,0
5,3,11,3,2011,21,15,0
5,4,5,10,2007,12,15,0
5,8,3,5,2013,22,0,0
5,1,15,11,2013,15,2,0
7,1,20,10,2013,12,0,0
5,2,23,7,2004,18,55,0
6,8,15,5,2004,0,45,0
1,2,25,10,2004,12,30,0
1,4,16,5,2005,18,0,0
4,5,19,5,2011,0,15,0
7,3,26,3,2006,10,40,0
5,6,24,7,2009,8,45,0
3,5,6,4,2011,12,0,0
6,4,7,2,2004,0,1,0
5,8,21,4,2006,23,0,0
1,9,3,2,2003,21,10,0
6,1,15,1,2005,23,0,0
4,10,22,3,2012,14,5,0
3,9,18,5,2011,23,20,0
7,3,30,1,2005,22,30,0
7,2,18,7,2010,22,0,0
1,2,27,5,2013,20,0,0
5,2,16,12,2005,22,0,0
5,1,27,1,2012,18,43,0
6,7,31,12,2005,10,25,0
6,5,9,8,2008,18,0,0
1,7,12,5,2014,10,42,0
6,4,15,11,2003,6,7,0
5,5,24,2,2006,23,0,0
7,2,18,11,2007,0,15,0
6,10,27,1,2007,16,36,0
3,8,27,1,2010,16,0,0
5,9,12,2,2010,14,45,0
1,4,29,10,2012,0,1,0
1,2,23,7,2007,12,0,0
4,7,30,5,2013,11,20,0
6,10,1,6,2013,16,0,0
1,4,26,12,2011,15,20,0
7,1,10,2,2013,14,25,0
3,1,6,8,2008,21,30,0
6,8,9,3,2013,17,20,0
5,1,20,8,2004,20,0,0
4,5,16,12,2010,22,30,0
2,5,8,2,2005,14,7,0
3,8,17,10,2007,22,0,0
3,1,24,2,2010,11,9,0
2,2,25,11,2008,17,0,0
5,5,3,6,2005,2,30,0
5,9,6,2,2009,15,35,0
7,5,3,6,2007,0,55,0
2,3,17,5,2011,18,0,0
1,9,9,7,2012,20,30,0
7,2,26,1,2014,5,0,0
1,3,11,7,2011,19,30,0
4,4,19,9,2013,1,0,0
4,8,10,12,2009,20,10,0
1,2,23,1,2006,16,16,0
2,1,29,9,2009,6,0,0
4,2,2,10,2008,3,3,0
2,2,22,7,2014,12,45,0
3,5,2,5,2012,20,30,0
7,5,6,4,2003,1,41,0
1,3,28,4,2003,15,36,0
2,9,16,11,2010,16,0,0
2,2,26,10,2004,16,20,0
1,2,17,2,2003,10,45,0
6,8,4,5,2013,21,30,0
5,9,12,7,2013,23,0,0
6,2,4,4,2009,21,33,0
3,7,31,10,2012,8,40,0
2,9,7,1,2014,17,58,0
7,8,23,3,2003,18,57,0
3,10,5,3,2014,16,34,0
7,6,14,8,2005,23,45,0
3,9,29,11,2006,19,0,0
2,3,30,5,2006,17,41,0
1,10,24,1,2011,20,14,0
2,8,3,8,2004,20,27,0
2,2,13,6,2006,20,50,0
5,4,6,4,2012,15,30,0
7,4,18,4,2004,12,0,0
5,2,25,2,2005,19,0,0
2,3,31,8,2004,17,40,0
4,8,1,12,2011,13,0,0
3,3,31,10,2012,20,30,0
5,5,28,11,2003,19,0,0
6,5,4,4,2009,16,43,0
3,3,24,12,2014,14,0,0
5,3,14,11,2008,22,31,0
3,9,1,9,2004,17,0,0
4,9,19,4,2007,16,20,0
3,9,21,9,2011,11,35,0
5,8,27,1,2006,8,0,0
2,10,4,3,2003,18,0,0
6,4,1,11,2014,14,30,0
5,1,9,3,2012,12,47,0
4,3,11,6,2009,23,1,0
1,10,13,6,2011,15,0,0
2,6,17,2,2009,4,30,0
7,10,6,4,2008,10,55,0
7,9,31,12,2006,16,0,0
4,4,17,4,2003,1,45,0
6,1,8,9,2007,21,25,0
2,2,9,6,2009,5,50,0
3,9,9,7,2014,10,30,0
4,2,30,10,2003,20,20,0
3,5,14,11,2007,13,0,0
5,3,6,3,2015,19,22,0
7,5,10,4,2011,1,38,0
1,1,2,3,2015,23,49,0
2,4,17,5,2005,13,30,0
3,4,6,2,2013,2,44,0
4,6,4,9,2003,16,45,0
3,1,4,10,2006,0,1,0
5,2,25,7,2003,23,47,0
4,2,28,6,2012,23,24,0
4,10,19,4,2012,3,20,0
3,3,19,2,2014,8,20,0
4,5,22,4,2010,2,27,0
4,2,6,3,2014,11,13,0
4,9,24,7,2014,16,45,0
6,9,8,3,2003,20,30,0
2,2,30,3,2004,14,7,0
6,1,26,6,2004,0,1,0
6,2,18,4,2009,13,0,0
1,4,10,1,2011,15,0,0
4,10,28,12,2006,10,0,0
3,5,16,4,2008,23,21,0
1,2,5,1,2015,19,17,0
2,2,20,2,2007,16,45,0
3,2,10,2,2010,7,45,0
3,3,28,11,2007,16,50,0
3,9,2,6,2010,11,12,0
4,1,1,11,2012,18,5,0
2,7,30,9,2014,1,10,0
5,9,13,1,2012,9,30,0
4,4,16,10,2014,0,20,0
4,4,3,9,2009,17,0,0
4,6,18,9,2014,10,10,0
7,4,21,9,2014,23,0,0
3,8,28,11,2012,18,15,0
5,3,10,12,2004,8,51,0
4,3,2,10,2003,23,4,0
7,6,25,3,2012,5,30,0
1,1,19,2,2007,20,0,0
7,9,27,7,2003,20,0,0
3,2,21,9,2011,9,30,0
7,6,28,3,2010,21,29,0
1,9,11,6,2007,19,52,0
4,10,13,11,2008,4,0,0
5,3,22,10,2010,0,52,0
1,9,14,10,2013,18,0,0
7,9,4,4,2004,10,30,0
5,6,19,10,2007,10,0,0
7,6,10,2,2008,19,14,0
4,8,16,6,2005,18,15,0
7,4,28,1,2007,15,34,0
2,8,20,4,2010,12,10,0
2,5,14,10,2003,11,33,0
3,8,18,5,2005,10,0,0
5,1,20,9,2013,9,38,0
5,10,25,6,2004,13,25,0
2,9,17,3,2009,16,10,0
5,2,4,9,2009,3,13,0
3,4,24,6,2009,19,0,0
3,4,17,9,2003,3,33,0
6,9,19,11,2011,2,15,0
1,5,2,2,2009,14,11,0
7,1,1,6,2014,15,0,0
2,5,6,1,2009,20,30,0
5,5,1,7,2005,10,36,0
7,2,29,8,2010,2,25,0
2,1,6,7,2004,19,35,0
1,6,10,11,2003,23,8,0
5,5,12,11,2004,14,45,0
1,4,16,9,2013,9,48,0
4,2,4,9,2003,10,30,0
7,1,15,7,2007,15,0,0
6,2,13,12,2014,18,0,0
3,10,26,1,2005,20,0,0
3,4,13,7,2011,21,0,0
2,5,30,11,2010,3,15,0
4,10,15,5,2008,14,45,0
6,9,5,10,2013,10,5,0
3,3,12,12,2012,20,27,0
6,5,14,6,2014,15,18,0
6,10,4,11,2006,22,54,0
1,3,31,8,2009,21,0,0
6,7,1,11,2003,20,0,0
7,4,2,11,2003,14,50,0
6,9,29,12,2012,19,0,0
7,3,25,8,2013,1,58,0
7,7,20,4,2014,18,40,0
3,5,3,10,2012,17,2,0
3,1,16,4,2008,17,50,0
7,10,15,1,2012,2,20,0
7,2,13,7,2014,20,43,0
4,6,17,4,2014,22,3,0
7,9,13,6,2004,13,47,0
1,9,18,4,2011,8,0,0
2,10,19,4,2005,23,11,0
6,2,14,11,2009,0,50,0
5,1,6,8,2004,14,30,0
6,10,3,4,2004,16,35,0
4,1,3,9,2009,16,0,0
7,2,19,9,2004,16,24,0
1,4,26,10,2009,0,33,0
7,7,13,12,2009,11,50,0
1,3,14,4,2008,7,30,0
6,3,29,12,2007,13,12,0
3,8,15,10,2003,22,0,0
6,5,11,2,2006,3,0,0
4,8,2,4,2009,15,10,0
2,6,29,11,2005,16,0,0
5,10,10,1,2003,9,2,0
5,1,9,3,2007,23,0,0
1,3,23,11,2009,8,50,0
3,5,1,11,2006,23,6,0
5,9,30,7,2010,15,40,0
3,3,5,9,2012,18,0,0
1,6,17,10,2005,22,0,0
4,2,1,12,2005,19,30,0
6,2,23,2,2013,5,54,0
5,1,10,1,2014,12,30,0
5,4,24,2,2012,23,45,0
4,2,15,12,2011,22,30,0
6,9,22,3,2003,12,0,0
6,5,18,10,2008,8,0,0
4,5,30,10,2014,1,30,0
5,1,12,8,2011,1,0,0
6,4,23,8,2003,8,0,0
1,2,21,7,2008,10,45,0
2,2,27,11,2007,12,30,0
7,5,15,7,2007,6,15,0
6,1,8,10,2011,21,33,0
3,3,9,1,2013,11,0,0
6,10,2,5,2009,15,40,0
5,9,3,9,2004,0,57,0
4,10,19,4,2012,10,52,0
1,8,17,9,2012,18,0,0
4,10,16,4,2009,18,35,0
6,4,10,8,2013,8,10,0
4,6,23,1,2003,14,4,0
3,1,15,10,2008,8,30,0
7,8,1,6,2003,0,1,0
4,1,6,10,2005,21,40,0
3,1,12,12,2007,0,1,0
3,2,18,9,2013,14,0,0
3,9,5,3,2003,20,0,0
5,1,14,11,2008,18,30,0
1,3,15,11,2010,20,1,0
3,6,3,9,2014,12,55,0
7,5,2,7,2006,23,0,0
1,9,15,11,2010,9,23,0
3,8,14,10,2009,20,0,0
6,2,29,5,2004,14,53,0
2,2,13,5,2003,12,5,0
3,3,6,3,2013,13,0,0
7,5,23,2,2014,19,30,0
3,6,14,5,2003,20,0,0
4,2,27,6,2013,16,0,0
6,9,4,11,2006,14,0,0
7,1,29,6,2014,15,30,0
1,6,26,5,2014,2,43,0
5,2,28,11,2014,18,0,0
5,1,22,8,2014,21,0,0
6,6,9,4,2011,15,30,0
3,5,15,10,2008,21,0,0
4,10,20,10,2005,13,57,0
2,9,25,6,2013,14,0,0
3,3,7,7,2004,19,0,0
3,4,25,1,2012,16,24,0
2,5,5,4,2011,13,35,0
2,2,28,6,2005,23,30,0
5,10,4,6,2010,4,22,0
6,5,15,1,2005,16,0,0
4,1,19,4,2007,22,5,0
7,9,29,1,2006,23,18,0
5,4,21,4,2006,13,30,0
4,1,24,7,2008,20,0,0
4,9,29,10,2009,15,11,0
3,2,5,9,2012,21,55,0
3,2,7,9,2005,15,26,0
3,4,5,4,2006,10,1,0
5,1,6,9,2013,16,56,0
4,1,8,1,2009,20,0,0
4,5,26,6,2014,6,0,0
7,4,17,6,2012,3,0,0
5,5,15,6,2007,19,45,0
1,7,10,5,2004,22,0,0
5,5,30,12,2011,3,45,0
4,5,25,12,2014,16,35,0
5,1,14,5,2004,19,40,0
4,1,10,2,2005,17,45,0
4,9,20,10,2011,15,0,0
2,6,19,2,2008,13,24,0
1,2,19,9,2011,3,9,0
4,4,21,8,2014,23,12,0
7,4,16,5,2004,18,30,0
4,4,4,10,2012,2,42,0
2,1,28,4,2009,19,0,0
3,6,20,10,2010,23,0,0
5,3,11,7,2014,17,0,0
7,7,22,4,2012,14,0,0
5,7,12,12,2008,7,32,0
7,3,26,2,2012,21,48,0
1,8,17,2,2014,14,0,0
5,7,16,12,2005,17,43,0
4,3,10,3,2011,0,55,0
5,2,7,8,2009,16,12,0
7,2,14,7,2013,7,0,0
2,4,13,4,2004,9,46,0
3,2,13,6,2007,15,16,0
6,5,3,12,2005,13,0,0
5,4,8,10,2010,13,0,0
6,1,9,4,2005,15,46,0
6,7,3,7,2010,10,0,0
7,7,2,6,2013,9,0,0
4,1,25,8,2011,18,25,0
7,10,8,4,2012,16,15,0
3,5,1,6,2005,20,5,0
6,4,1,12,2007,12,0,0
6,1,1,11,2008,0,30,0
3,10,17,9,2014,18,50,0
6,9,12,2,2005,7,30,0
7,10,11,1,2009,17,15,0
3,2,3,4,2013,19,0,0
3,2,28,11,2007,0,1,0
5,5,13,6,2014,19,43,0
5,4,4,11,2005,18,12,0
2,10,30,9,2008,6,51,0
1,1,16,4,2007,8,45,0
6,1,12,6,2004,10,30,0
4,8,13,12,2012,9,30,0
6,7,21,9,2013,2,7,0
5,5,9,4,2010,9,0,0
6,10,7,2,2004,23,10,0
5,7,13,6,2014,21,0,0
1,7,31,8,2009,13,55,0
2,10,7,9,2010,20,30,0
7,4,12,12,2004,22,7,0
6,1,13,8,2005,20,0,0
3,3,24,2,2010,0,1,0
3,2,18,4,2012,12,30,0
6,3,7,4,2007,23,9,0
6,4,21,3,2009,22,0,0
6,2,8,9,2007,20,15,0
7,1,22,4,2007,10,0,0
1,3,3,3,2014,18,36,0
1,2,27,5,2013,16,30,0
4,3,15,4,2004,18,30,0
5,10,21,9,2007,11,18,0
6,3,10,7,2004,10,44,0
2,4,25,1,2005,8,30,0
5,9,14,1,2005,21,15,0
7,8,11,8,2013,1,12,0
6,1,29,1,2011,5,39,0
7,5,29,8,2010,1,0,0
7,8,24,2,2013,0,1,0
1,5,3,2,2003,16,56,0
1,10,2,4,2012,1,28,0
5,1,1,10,2004,0,1,0
3,2,10,11,2004,16,0,0
5,7,22,9,2006,21,0,0
3,5,14,12,2011,18,30,0
1,3,16,5,2005,9,40,0
6,2,10,1,2015,21,40,0
7,8,5,10,2008,12,20,0
1,5,22,6,2009,9,0,0
7,2,20,5,2012,13,51,0
7,2,24,2,2008,13,30,0
3,5,20,10,2010,1,40,0
2,9,11,12,2007,11,30,0
7,7,15,7,2012,17,15,0
4,4,1,4,2004,20,45,0
1,2,19,2,2007,17,55,0
2,3,6,2,2007,18,0,0
3,6,23,3,2005,10,30,0
3,2,16,5,2007,20,0,0
4,2,24,6,2004,12,35,0
7,5,2,1,2011,21,0,0
7,6,9,10,2011,18,30,0
2,9,9,11,2004,16,5,0
5,4,5,9,2014,17,22,0
1,8,7,7,2003,7,30,0
1,5,15,3,2004,18,39,0
5,4,9,8,2013,12,8,0
6,1,31,12,2005,20,0,0
4,3,5,9,2013,19,3,0
6,4,14,7,2012,14,30,0
2,9,20,1,2015,11,45,0
2,2,23,3,2010,22,15,0
4,4,23,8,2012,10,52,0
5,1,1,6,2012,11,30,0
4,3,8,7,2004,4,41,0
1,7,8,12,2003,17,0,0
7,2,14,2,2010,22,0,0
1,2,28,4,2014,1,45,0
3,7,18,9,2013,9,40,0
1,6,8,12,2014,2,35,0
5,5,17,12,2010,18,0,0
4,8,15,11,2012,22,30,0
1,8,8,6,2009,9,30,0
4,4,29,5,2003,17,46,0
2,2,9,12,2014,23,31,0
2,2,31,3,2009,23,50,0
1,2,27,10,2014,21,54,0
4,1,22,1,2009,5,45,0
1,6,11,6,2007,11,20,0
6,2,13,12,2008,0,30,0
2,8,12,7,2005,17,0,0
5,5,25,7,2014,10,15,0
5,4,8,4,2011,12,25,0
3,8,31,5,2006,19,0,0
7,10,1,7,2007,22,39,0
3,2,24,12,2003,12,0,0
1,2,26,5,2003,13,53,0
3,10,29,4,2009,11,42,0
7,3,28,12,2003,21,0,0
5,5,25,2,2005,17,0,0
5,7,22,8,2008,0,45,0
2,6,12,7,2005,0,46,0
3,7,1,10,2003,8,0,0
5,3,25,8,2006,7,0,0
7,8,4,7,2010,23,37,0
7,1,21,5,2006,10,0,0
6,9,19,5,2007,1,0,0
5,8,8,2,2013,14,12,0
4,4,28,5,2009,12,45,0
1,8,31,10,2005,21,30,0
2,10,5,4,2005,23,30,0
6,10,24,1,2015,10,20,0
7,3,1,1,2006,13,25,0
7,6,11,2,2007,17,41,0
3,2,28,12,2011,16,42,0
4,5,12,7,2007,4,14,0
5,4,2,4,2004,14,30,0
3,8,6,2,2008,19,30,0
3,4,5,5,2010,19,50,0
3,2,26,1,2005,8,50,0
6,1,9,3,2013,9,0,0
5,1,17,4,2009,13,23,0
7,1,18,4,2004,4,50,0
3,8,8,2,2006,15,30,0
1,2,16,5,2011,7,30,0
2,10,17,3,2015,22,35,0
2,4,14,12,2010,19,15,0
7,8,11,1,2004,22,0,0
4,7,20,2,2014,6,45,0
1,9,3,10,2005,13,21,0
2,9,18,8,2009,3,49,0
3,4,27,11,2013,13,45,0
5,6,11,1,2013,0,1,0
7,1,29,1,2012,17,25,0
6,2,22,9,2007,16,32,0
7,8,4,7,2010,12,5,0
6,9,5,11,2005,13,14,0
1,2,26,10,2009,15,55,0
6,9,1,11,2014,23,45,0
5,2,5,10,2012,17,53,0
1,4,30,3,2015,11,0,0
1,2,14,11,2011,23,0,0
4,6,29,6,2006,16,30,0
3,2,17,9,2008,15,10,0
2,2,12,11,2013,16,21,0
4,10,30,12,2010,22,45,0
5,8,23,1,2004,16,10,0
1,2,28,11,2005,9,5,0
2,5,30,10,2007,23,45,0
3,10,16,6,2010,0,1,0
4,1,26,1,2006,9,0,0
5,2,9,3,2012,20,59,0
3,8,5,3,2003,12,49,0
6,10,25,8,2012,22,15,0
1,1,14,9,2009,12,15,0
6,4,12,7,2014,4,50,0
5,6,27,6,2014,17,0,0
4,1,16,4,2009,22,0,0
5,2,7,2,2003,13,0,0
7,8,4,5,2003,21,30,0
1,1,29,9,2008,17,0,0
6,8,24,7,2004,2,0,0
5,4,30,4,2004,11,35,0
3,10,9,12,2009,15,0,0
2,5,31,10,2006,23,42,0
4,3,25,6,2009,8,18,0
7,5,1,12,2013,1,13,0
3,10,27,5,2009,14,31,0
3,5,27,7,2005,8,53,0
6,10,30,11,2013,23,11,0
4,5,9,8,2007,10,45,0
5,4,10,9,2010,8,10,0
4,8,14,6,2007,11,30,0
6,3,29,1,2011,9,0,0
5,10,20,10,2006,21,15,0
2,2,20,7,2004,10,30,0
7,2,1,1,2012,16,0,0
7,5,31,10,2004,9,30,0
3,6,9,7,2008,12,24,0
1,4,21,3,2011,1,30,0
6,1,23,9,2006,17,0,0
2,3,25,12,2012,23,50,0
7,1,25,1,2004,14,53,0
1,9,11,12,2006,22,0,0
5,4,11,3,2011,2,10,0
7,2,8,3,2015,8,5,0
6,2,14,6,2003,13,0,0
1,5,11,1,2010,4,20,0
7,4,13,3,2011,21,55,0
1,7,22,3,2010,21,0,0
1,6,21,3,2005,14,12,0
2,2,20,2,2007,17,23,0
3,2,18,3,2015,11,0,0
5,1,3,10,2003,10,30,0
7,5,13,1,2013,16,10,0
6,5,3,5,2008,23,0,0
4,1,12,11,2009,21,45,0
1,9,6,12,2004,22,30,0
7,5,16,5,2004,17,0,0
3,7,1,10,2014,12,0,0
6,4,1,11,2008,18,30,0
3,9,4,2,2004,17,45,0
1,3,3,3,2008,10,10,0
1,9,9,11,2009,0,1,0
1,8,31,10,2005,20,0,0
2,3,23,12,2014,16,25,0
6,10,25,9,2010,2,10,0
5,5,4,5,2012,20,17,0
1,4,21,6,2004,19,29,0
6,4,15,7,2006,17,47,0
1,3,27,10,2014,0,1,0
7,7,16,11,2014,20,0,0
5,2,2,4,2004,7,26,0
5,3,16,5,2008,19,14,0
1,8,2,3,2009,22,25,0
5,8,7,3,2003,15,45,0
5,2,18,6,2010,2,15,0
3,8,26,1,2005,22,0,0
7,9,29,6,2008,15,0,0
7,3,27,3,2005,6,0,0
6,10,14,6,2003,22,5,0
1,1,16,10,2006,8,30,0
5,1,28,6,2013,10,30,0
1,2,13,11,2006,20,0,0
2,3,19,9,2006,17,30,0
5,2,14,1,2005,8,0,0
2,3,27,11,2012,1,51,0
5,4,12,6,2009,14,47,0
2,9,5,4,2005,20,49,0
5,4,25,2,2011,16,0,0
4,7,24,1,2008,19,55,0
7,2,25,4,2010,22,30,0
